Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
24-02-02,58448861,dw,top_control,GE,GDP630PYRFS,GDP630PYRFS,,us,retail,bestbuy,,Positive,"onboard,purchase",Noise_Vibration,Easy to install and quiet for the price.,[ Dishwasher ] || ---------------- || Easy to install and quiet for the price. It's a good product.,[ Dishwasher ] || ---------------- || Easy to install and quiet for the price. It's a good product.,,,5.0
24-01-29,58653954,dw,top_control,KITCHENAID,KDTE204KPS,KDTE204KPS,,us,retail,homedepot,,Positive,"purchase,use",,I'm happy with my purchase!,"[ Quiet Machine ] || ---------------- || (This review was collected as part of a promotion.) I bought this a month ago, replacing a much older different brand dishwasher. There is no comparison between old style/technology and new style and technology. This machine is quiet, really quiet and holds all my dishes, pots, pans and utensils! Gets the dishes clean and surprisingly dries them as well. I'm happy with my purchase! I haven't had a chance to use all the features but normal, normal with heat and rinse work great!","[ Quiet Machine ] || ---------------- || (This review was collected as part of a promotion.) I bought this a month ago, replacing a much older different brand dishwasher. There is no comparison between old style/technology and new style and technology. This machine is quiet, really quiet and holds all my dishes, pots, pans and utensils!!! Gets the dishes clean and surprisingly dries them as well. I’m happy with my purchase! I haven’t had a chance to use all the features but normal, normal with heat and rinse work great!",,,5.0
24-01-29,58653954,dw,top_control,KITCHENAID,KDTE204KPS,KDTE204KPS,,us,retail,homedepot,,Positive,use,Easy_Use,"I haven't had a chance to use all the features but normal, normal with heat and rinse work great!","[ Quiet Machine ] || ---------------- || (This review was collected as part of a promotion.) I bought this a month ago, replacing a much older different brand dishwasher. There is no comparison between old style/technology and new style and technology. This machine is quiet, really quiet and holds all my dishes, pots, pans and utensils! Gets the dishes clean and surprisingly dries them as well. I'm happy with my purchase! I haven't had a chance to use all the features but normal, normal with heat and rinse work great!","[ Quiet Machine ] || ---------------- || (This review was collected as part of a promotion.) I bought this a month ago, replacing a much older different brand dishwasher. There is no comparison between old style/technology and new style and technology. This machine is quiet, really quiet and holds all my dishes, pots, pans and utensils!!! Gets the dishes clean and surprisingly dries them as well. I’m happy with my purchase! I haven’t had a chance to use all the features but normal, normal with heat and rinse work great!",,,5.0
24-01-29,58653983,dw,top_control,KITCHENAID,KDTE204KPS,KDTE204KPS,,us,retail,homedepot,,Neutral,,,(This review was collected as part of a promotion.),[ Super quiet dishwasher! ] || ---------------- || (This review was collected as part of a promotion.) Very happy with our KitchenAid® 39 dBA Dishwasher after about a month of use. Super quiet and does the job well!,[ Super quiet dishwasher! ] || ---------------- || (This review was collected as part of a promotion.) Very happy with our KitchenAid® 39 dBA Dishwasher after about a month of use. Super quiet and does the job well!,,,5.0
24-01-29,58653983,dw,top_control,KITCHENAID,KDTE204KPS,KDTE204KPS,,us,retail,homedepot,,Positive,use,,Very happy with our KitchenAid® 39 dBA Dishwasher after about a month of use.,[ Super quiet dishwasher! ] || ---------------- || (This review was collected as part of a promotion.) Very happy with our KitchenAid® 39 dBA Dishwasher after about a month of use. Super quiet and does the job well!,[ Super quiet dishwasher! ] || ---------------- || (This review was collected as part of a promotion.) Very happy with our KitchenAid® 39 dBA Dishwasher after about a month of use. Super quiet and does the job well!,,,5.0
24-01-29,58653983,dw,top_control,KITCHENAID,KDTE204KPS,KDTE204KPS,,us,retail,homedepot,,Positive,use,Noise_Vibration,Super quiet and does the job well!,[ Super quiet dishwasher! ] || ---------------- || (This review was collected as part of a promotion.) Very happy with our KitchenAid® 39 dBA Dishwasher after about a month of use. Super quiet and does the job well!,[ Super quiet dishwasher! ] || ---------------- || (This review was collected as part of a promotion.) Very happy with our KitchenAid® 39 dBA Dishwasher after about a month of use. Super quiet and does the job well!,,,5.0
24-01-29,58656425,dw,top_control,GE,GDT650SYVFS,GDT650SYVFS,,us,retail,lowes,,Positive,use,Noise_Vibration,Super quiet!,[ Easy to clean the front of it. ] || ---------------- || Super quiet! You can barely hear this thing when it's running.,[ Easy to clean the front of it. ] || ---------------- || Super quiet!  You can barely hear this thing when it's running.,,,5.0
24-01-29,58656425,dw,top_control,GE,GDT650SYVFS,GDT650SYVFS,,us,retail,lowes,,Neutral,use,Noise_Vibration,You can barely hear this thing when it's running.,[ Easy to clean the front of it. ] || ---------------- || Super quiet! You can barely hear this thing when it's running.,[ Easy to clean the front of it. ] || ---------------- || Super quiet!  You can barely hear this thing when it's running.,,,5.0
24-01-29,58657477,dw,top_control,GE,cafe,CDT845P2NS1,,ci,retail,rona,,Positive,use,,Product is very good.,[ very quiet ] || ---------------- || Product is very good.Dishwasher works as we expected.,[ very quiet ] || ---------------- || Product is very good.Dishwasher works as we expected.,,,4.0
24-01-29,58657477,dw,top_control,GE,cafe,CDT845P2NS1,,ci,retail,rona,,Positive,use,Performance_Washing,Dishwasher works as we expected.,[ very quiet ] || ---------------- || Product is very good.Dishwasher works as we expected.,[ very quiet ] || ---------------- || Product is very good.Dishwasher works as we expected.,,,4.0
24-01-29,58657494,dw,top_control,GE,cafe,CDT845P2NS1,,ci,retail,rona,,Positive,use,Noise_Vibration,I love how quiet the dishwasher is.,[ Love the top shelf ] || ---------------- || I love how quiet the dishwasher is. The only downfall is that it feels smaller than our previous dishwasher and having to wash more frequently,[ Love the top shelf ] || ---------------- || I love how quiet the dishwasher is.  The only downfall is that it feels smaller than our previous dishwasher and having to wash more frequently,,,4.0
24-01-29,58657494,dw,top_control,GE,cafe,CDT845P2NS1,,ci,retail,rona,,Negative,use,Design,The only downfall is that it feels smaller than our previous dishwasher and having to wash more frequently,[ Love the top shelf ] || ---------------- || I love how quiet the dishwasher is. The only downfall is that it feels smaller than our previous dishwasher and having to wash more frequently,[ Love the top shelf ] || ---------------- || I love how quiet the dishwasher is.  The only downfall is that it feels smaller than our previous dishwasher and having to wash more frequently,,,4.0
24-01-29,58657494,dw,top_control,GE,cafe,CDT845P2NS1,,ci,retail,rona,,Negative,use,Performance_Washing,The only downfall is that it feels smaller than our previous dishwasher and having to wash more frequently,[ Love the top shelf ] || ---------------- || I love how quiet the dishwasher is. The only downfall is that it feels smaller than our previous dishwasher and having to wash more frequently,[ Love the top shelf ] || ---------------- || I love how quiet the dishwasher is.  The only downfall is that it feels smaller than our previous dishwasher and having to wash more frequently,,,4.0
24-01-29,58657497,dw,top_control,GE,cafe,CDT845P2NS1,,ci,retail,rona,,Neutral,use,,We own not one but TWO of these dishwashers.,"[ Poor quality, fuse keeps breaking ] || ---------------- || We own not one but TWO of these dishwashers. And they both give us so much headaches. They dryer fuse constantly break, we've been using them for about two years now and they must have broke about 6-8 times total now. The plumber said our water might be too hot, so we reduced the temperature. But that didn't help. We usually run them at night, one at a time, without water running elsewhere in the house, and still it happens constantly. There's nothing more frustrating than waking up to a completely wet dishwasher when I thought I invested in quality products.","[ Poor quality, fuse keeps breaking ] || ---------------- || We own not one but TWO of these dishwashers. And they both give us so much headaches. They dryer fuse constantly break, we’ve been using them for about two years now and they must have broke about 6-8 times total now. The plumber said our water might be too hot, so we reduced the temperature. But that didn’t help. We usually run them at night, one at a time, without water running elsewhere in the house, and still it happens constantly. There’s nothing more frustrating than waking up to a completely wet dishwasher when I thought I invested in quality products.",,,1.0
24-01-29,58657497,dw,top_control,GE,cafe,CDT845P2NS1,,ci,retail,rona,,Negative,use,,And they both give us so much headaches.,"[ Poor quality, fuse keeps breaking ] || ---------------- || We own not one but TWO of these dishwashers. And they both give us so much headaches. They dryer fuse constantly break, we've been using them for about two years now and they must have broke about 6-8 times total now. The plumber said our water might be too hot, so we reduced the temperature. But that didn't help. We usually run them at night, one at a time, without water running elsewhere in the house, and still it happens constantly. There's nothing more frustrating than waking up to a completely wet dishwasher when I thought I invested in quality products.","[ Poor quality, fuse keeps breaking ] || ---------------- || We own not one but TWO of these dishwashers. And they both give us so much headaches. They dryer fuse constantly break, we’ve been using them for about two years now and they must have broke about 6-8 times total now. The plumber said our water might be too hot, so we reduced the temperature. But that didn’t help. We usually run them at night, one at a time, without water running elsewhere in the house, and still it happens constantly. There’s nothing more frustrating than waking up to a completely wet dishwasher when I thought I invested in quality products.",,,1.0
24-01-29,58657497,dw,top_control,GE,cafe,CDT845P2NS1,,ci,retail,rona,,Very Negative,"maintain,use",Durability,"They dryer fuse constantly break, we've been using them for about two years now and they must have broke about 6-8 times total now.","[ Poor quality, fuse keeps breaking ] || ---------------- || We own not one but TWO of these dishwashers. And they both give us so much headaches. They dryer fuse constantly break, we've been using them for about two years now and they must have broke about 6-8 times total now. The plumber said our water might be too hot, so we reduced the temperature. But that didn't help. We usually run them at night, one at a time, without water running elsewhere in the house, and still it happens constantly. There's nothing more frustrating than waking up to a completely wet dishwasher when I thought I invested in quality products.","[ Poor quality, fuse keeps breaking ] || ---------------- || We own not one but TWO of these dishwashers. And they both give us so much headaches. They dryer fuse constantly break, we’ve been using them for about two years now and they must have broke about 6-8 times total now. The plumber said our water might be too hot, so we reduced the temperature. But that didn’t help. We usually run them at night, one at a time, without water running elsewhere in the house, and still it happens constantly. There’s nothing more frustrating than waking up to a completely wet dishwasher when I thought I invested in quality products.",,,1.0
24-01-29,58657497,dw,top_control,GE,cafe,CDT845P2NS1,,ci,retail,rona,,Neutral,,Performance_Washing,"The plumber said our water might be too hot, so we reduced the temperature.","[ Poor quality, fuse keeps breaking ] || ---------------- || We own not one but TWO of these dishwashers. And they both give us so much headaches. They dryer fuse constantly break, we've been using them for about two years now and they must have broke about 6-8 times total now. The plumber said our water might be too hot, so we reduced the temperature. But that didn't help. We usually run them at night, one at a time, without water running elsewhere in the house, and still it happens constantly. There's nothing more frustrating than waking up to a completely wet dishwasher when I thought I invested in quality products.","[ Poor quality, fuse keeps breaking ] || ---------------- || We own not one but TWO of these dishwashers. And they both give us so much headaches. They dryer fuse constantly break, we’ve been using them for about two years now and they must have broke about 6-8 times total now. The plumber said our water might be too hot, so we reduced the temperature. But that didn’t help. We usually run them at night, one at a time, without water running elsewhere in the house, and still it happens constantly. There’s nothing more frustrating than waking up to a completely wet dishwasher when I thought I invested in quality products.",,,1.0
24-01-29,58657497,dw,top_control,GE,cafe,CDT845P2NS1,,ci,retail,rona,,Negative,,Durability,But that didn't help.,"[ Poor quality, fuse keeps breaking ] || ---------------- || We own not one but TWO of these dishwashers. And they both give us so much headaches. They dryer fuse constantly break, we've been using them for about two years now and they must have broke about 6-8 times total now. The plumber said our water might be too hot, so we reduced the temperature. But that didn't help. We usually run them at night, one at a time, without water running elsewhere in the house, and still it happens constantly. There's nothing more frustrating than waking up to a completely wet dishwasher when I thought I invested in quality products.","[ Poor quality, fuse keeps breaking ] || ---------------- || We own not one but TWO of these dishwashers. And they both give us so much headaches. They dryer fuse constantly break, we’ve been using them for about two years now and they must have broke about 6-8 times total now. The plumber said our water might be too hot, so we reduced the temperature. But that didn’t help. We usually run them at night, one at a time, without water running elsewhere in the house, and still it happens constantly. There’s nothing more frustrating than waking up to a completely wet dishwasher when I thought I invested in quality products.",,,1.0
24-01-29,58657497,dw,top_control,GE,cafe,CDT845P2NS1,,ci,retail,rona,,Negative,use,,"We usually run them at night, one at a time, without water running elsewhere in the house, and still it happens constantly.","[ Poor quality, fuse keeps breaking ] || ---------------- || We own not one but TWO of these dishwashers. And they both give us so much headaches. They dryer fuse constantly break, we've been using them for about two years now and they must have broke about 6-8 times total now. The plumber said our water might be too hot, so we reduced the temperature. But that didn't help. We usually run them at night, one at a time, without water running elsewhere in the house, and still it happens constantly. There's nothing more frustrating than waking up to a completely wet dishwasher when I thought I invested in quality products.","[ Poor quality, fuse keeps breaking ] || ---------------- || We own not one but TWO of these dishwashers. And they both give us so much headaches. They dryer fuse constantly break, we’ve been using them for about two years now and they must have broke about 6-8 times total now. The plumber said our water might be too hot, so we reduced the temperature. But that didn’t help. We usually run them at night, one at a time, without water running elsewhere in the house, and still it happens constantly. There’s nothing more frustrating than waking up to a completely wet dishwasher when I thought I invested in quality products.",,,1.0
24-01-29,58657497,dw,top_control,GE,cafe,CDT845P2NS1,,ci,retail,rona,,Negative,use,Performance_Drying,There's nothing more frustrating than waking up to a completely wet dishwasher when I thought I invested in quality products.,"[ Poor quality, fuse keeps breaking ] || ---------------- || We own not one but TWO of these dishwashers. And they both give us so much headaches. They dryer fuse constantly break, we've been using them for about two years now and they must have broke about 6-8 times total now. The plumber said our water might be too hot, so we reduced the temperature. But that didn't help. We usually run them at night, one at a time, without water running elsewhere in the house, and still it happens constantly. There's nothing more frustrating than waking up to a completely wet dishwasher when I thought I invested in quality products.","[ Poor quality, fuse keeps breaking ] || ---------------- || We own not one but TWO of these dishwashers. And they both give us so much headaches. They dryer fuse constantly break, we’ve been using them for about two years now and they must have broke about 6-8 times total now. The plumber said our water might be too hot, so we reduced the temperature. But that didn’t help. We usually run them at night, one at a time, without water running elsewhere in the house, and still it happens constantly. There’s nothing more frustrating than waking up to a completely wet dishwasher when I thought I invested in quality products.",,,1.0
24-01-29,58663238,dw,front_control,BOSCH,4_series,SMS4HVW31E,EU,es,retail,mediamarkt_es,,Neutral,,,(This review was received through a promotion.),[ Fascinating ] || ---------------- || (This review was received through a promotion.) Aesthetically it is a very beautiful product and it fulfills its functionality perfectly,[ Fascinante ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Esteticamente es un producto muy bonito y cumple su funcionalidad perfectamente,,,5.0
24-01-29,58663238,dw,front_control,BOSCH,4_series,SMS4HVW31E,EU,es,retail,mediamarkt_es,,Positive,use,Design,Aesthetically it is a very beautiful product and it fulfills its function perfectly,[ Fascinating ] || ---------------- || (This review was received through a promotion.) Aesthetically it is a very beautiful product and it fulfills its functionality perfectly,[ Fascinante ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Esteticamente es un producto muy bonito y cumple su funcionalidad perfectamente,,,5.0
24-01-29,79947846,dw,front_control,KITCHENAID,KDFE204KBS,KDFE204KBS,,us,retail,kitchenaid,,Positive,"onboard,use",Delivery_Installation,My new dishwasher was installed 1week ago… have used it several times and am very happy with it.,"[ Definitely pleased ] || ---------------- || My new dishwasher was installed 1week ago… have used it several times and am very happy with it. The lower racks accommodate all my different size dishes and bowls. The utensil rack on the side is way better and bigger than my previous, which was in the center front. Upper rack great for all cups and glasses- even my plastic juice glasses come out dry□□□□ Haven't used the third rack much yet, probably because I'm not accustomed to it yet. Also really like the exterior touch controls and it looks great!","[ Definitely pleased ] || ---------------- || [This review was collected as part of a promotion.] My new dishwasher was installed 1week ago… have used it several times and am very happy with it. The lower racks accommodate all my different size dishes and bowls. The utensil rack on the side is way better and bigger than my previous, which was in the center front. Upper rack great for all cups and glasses- even my plastic juice glasses come out dry□□□□ Haven’t used the third rack much yet, probably because I’m not accustomed to it yet. Also really like the exterior touch controls and it looks great!",Not verified,,5.0
24-01-29,79947846,dw,front_control,KITCHENAID,KDFE204KBS,KDFE204KBS,,us,retail,kitchenaid,,Neutral,use,Easy_Use,The lower racks accommodate all my different size dishes and bowls.,"[ Definitely pleased ] || ---------------- || My new dishwasher was installed 1week ago… have used it several times and am very happy with it. The lower racks accommodate all my different size dishes and bowls. The utensil rack on the side is way better and bigger than my previous, which was in the center front. Upper rack great for all cups and glasses- even my plastic juice glasses come out dry□□□□ Haven't used the third rack much yet, probably because I'm not accustomed to it yet. Also really like the exterior touch controls and it looks great!","[ Definitely pleased ] || ---------------- || [This review was collected as part of a promotion.] My new dishwasher was installed 1week ago… have used it several times and am very happy with it. The lower racks accommodate all my different size dishes and bowls. The utensil rack on the side is way better and bigger than my previous, which was in the center front. Upper rack great for all cups and glasses- even my plastic juice glasses come out dry□□□□ Haven’t used the third rack much yet, probably because I’m not accustomed to it yet. Also really like the exterior touch controls and it looks great!",Not verified,,5.0
24-01-29,79947846,dw,front_control,KITCHENAID,KDFE204KBS,KDFE204KBS,,us,retail,kitchenaid,,Positive,use,Design,"The utensil rack on the side is way better and bigger than my previous, which was in the center front.","[ Definitely pleased ] || ---------------- || My new dishwasher was installed 1week ago… have used it several times and am very happy with it. The lower racks accommodate all my different size dishes and bowls. The utensil rack on the side is way better and bigger than my previous, which was in the center front. Upper rack great for all cups and glasses- even my plastic juice glasses come out dry□□□□ Haven't used the third rack much yet, probably because I'm not accustomed to it yet. Also really like the exterior touch controls and it looks great!","[ Definitely pleased ] || ---------------- || [This review was collected as part of a promotion.] My new dishwasher was installed 1week ago… have used it several times and am very happy with it. The lower racks accommodate all my different size dishes and bowls. The utensil rack on the side is way better and bigger than my previous, which was in the center front. Upper rack great for all cups and glasses- even my plastic juice glasses come out dry□□□□ Haven’t used the third rack much yet, probably because I’m not accustomed to it yet. Also really like the exterior touch controls and it looks great!",Not verified,,5.0
24-01-29,79947846,dw,front_control,KITCHENAID,KDFE204KBS,KDFE204KBS,,us,retail,kitchenaid,,Positive,use,Easy_Use,"The utensil rack on the side is way better and bigger than my previous, which was in the center front.","[ Definitely pleased ] || ---------------- || My new dishwasher was installed 1week ago… have used it several times and am very happy with it. The lower racks accommodate all my different size dishes and bowls. The utensil rack on the side is way better and bigger than my previous, which was in the center front. Upper rack great for all cups and glasses- even my plastic juice glasses come out dry□□□□ Haven't used the third rack much yet, probably because I'm not accustomed to it yet. Also really like the exterior touch controls and it looks great!","[ Definitely pleased ] || ---------------- || [This review was collected as part of a promotion.] My new dishwasher was installed 1week ago… have used it several times and am very happy with it. The lower racks accommodate all my different size dishes and bowls. The utensil rack on the side is way better and bigger than my previous, which was in the center front. Upper rack great for all cups and glasses- even my plastic juice glasses come out dry□□□□ Haven’t used the third rack much yet, probably because I’m not accustomed to it yet. Also really like the exterior touch controls and it looks great!",Not verified,,5.0
24-01-29,79947846,dw,front_control,KITCHENAID,KDFE204KBS,KDFE204KBS,,us,retail,kitchenaid,,Positive,use,Easy_Use,"Upper rack great for all cups and glasses- even my plastic juice glasses come out dry□□□□ Haven't used the third rack much yet, probably because I'm not accustomed to it yet.","[ Definitely pleased ] || ---------------- || My new dishwasher was installed 1week ago… have used it several times and am very happy with it. The lower racks accommodate all my different size dishes and bowls. The utensil rack on the side is way better and bigger than my previous, which was in the center front. Upper rack great for all cups and glasses- even my plastic juice glasses come out dry□□□□ Haven't used the third rack much yet, probably because I'm not accustomed to it yet. Also really like the exterior touch controls and it looks great!","[ Definitely pleased ] || ---------------- || [This review was collected as part of a promotion.] My new dishwasher was installed 1week ago… have used it several times and am very happy with it. The lower racks accommodate all my different size dishes and bowls. The utensil rack on the side is way better and bigger than my previous, which was in the center front. Upper rack great for all cups and glasses- even my plastic juice glasses come out dry□□□□ Haven’t used the third rack much yet, probably because I’m not accustomed to it yet. Also really like the exterior touch controls and it looks great!",Not verified,,5.0
24-01-29,79947846,dw,front_control,KITCHENAID,KDFE204KBS,KDFE204KBS,,us,retail,kitchenaid,,Positive,use,Design,Also really like the exterior touch controls and it looks great!,"[ Definitely pleased ] || ---------------- || My new dishwasher was installed 1week ago… have used it several times and am very happy with it. The lower racks accommodate all my different size dishes and bowls. The utensil rack on the side is way better and bigger than my previous, which was in the center front. Upper rack great for all cups and glasses- even my plastic juice glasses come out dry□□□□ Haven't used the third rack much yet, probably because I'm not accustomed to it yet. Also really like the exterior touch controls and it looks great!","[ Definitely pleased ] || ---------------- || [This review was collected as part of a promotion.] My new dishwasher was installed 1week ago… have used it several times and am very happy with it. The lower racks accommodate all my different size dishes and bowls. The utensil rack on the side is way better and bigger than my previous, which was in the center front. Upper rack great for all cups and glasses- even my plastic juice glasses come out dry□□□□ Haven’t used the third rack much yet, probably because I’m not accustomed to it yet. Also really like the exterior touch controls and it looks great!",Not verified,,5.0
24-01-29,79947846,dw,front_control,KITCHENAID,KDFE204KBS,KDFE204KBS,,us,retail,kitchenaid,,Positive,use,Easy_Use,Also really like the exterior touch controls and it looks great!,"[ Definitely pleased ] || ---------------- || My new dishwasher was installed 1week ago… have used it several times and am very happy with it. The lower racks accommodate all my different size dishes and bowls. The utensil rack on the side is way better and bigger than my previous, which was in the center front. Upper rack great for all cups and glasses- even my plastic juice glasses come out dry□□□□ Haven't used the third rack much yet, probably because I'm not accustomed to it yet. Also really like the exterior touch controls and it looks great!","[ Definitely pleased ] || ---------------- || [This review was collected as part of a promotion.] My new dishwasher was installed 1week ago… have used it several times and am very happy with it. The lower racks accommodate all my different size dishes and bowls. The utensil rack on the side is way better and bigger than my previous, which was in the center front. Upper rack great for all cups and glasses- even my plastic juice glasses come out dry□□□□ Haven’t used the third rack much yet, probably because I’m not accustomed to it yet. Also really like the exterior touch controls and it looks great!",Not verified,,5.0
24-01-29,58700180,dw,front_control,BOSCH,4_series,SMS4HVI31E,EU,es,retail,mediamarkt_es,,Neutral,,,(This review was received as part of a promotion.),"[ I've had it for a year and it's great. ] || ---------------- || (This review was received as part of a promotion.) Meets all expectations. It washes great, the internet connection works perfectly, it is very quiet. A 10. The design is good and the quality of the materials is appreciated. Made in Poland. Not in Turkey or China.","[ Hace un año que lo tengo y es genial ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Cumple todas las expectativas. lava genial, la conexión a interner funciona perfectamente, es muy silencioso. Un 10.el dieseño es bueno y se aprecia la calidad de los materiales.Fabricado en Polonia . No en turquia ni china.",,,5.0
24-01-29,58700180,dw,front_control,BOSCH,4_series,SMS4HVI31E,EU,es,retail,mediamarkt_es,,Positive,use,,Meets all expectations.,"[ I've had it for a year and it's great. ] || ---------------- || (This review was received as part of a promotion.) Meets all expectations. It washes great, the internet connection works perfectly, it is very quiet. A 10. The design is good and the quality of the materials is appreciated. Made in Poland. Not in Turkey or China.","[ Hace un año que lo tengo y es genial ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Cumple todas las expectativas. lava genial, la conexión a interner funciona perfectamente, es muy silencioso. Un 10.el dieseño es bueno y se aprecia la calidad de los materiales.Fabricado en Polonia . No en turquia ni china.",,,5.0
24-01-29,58700180,dw,front_control,BOSCH,4_series,SMS4HVI31E,EU,es,retail,mediamarkt_es,,Positive,use,Noise_Vibration,"It washes great, the internet connection works perfectly, it is very quiet.","[ I've had it for a year and it's great. ] || ---------------- || (This review was received as part of a promotion.) Meets all expectations. It washes great, the internet connection works perfectly, it is very quiet. A 10. The design is good and the quality of the materials is appreciated. Made in Poland. Not in Turkey or China.","[ Hace un año que lo tengo y es genial ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Cumple todas las expectativas. lava genial, la conexión a interner funciona perfectamente, es muy silencioso. Un 10.el dieseño es bueno y se aprecia la calidad de los materiales.Fabricado en Polonia . No en turquia ni china.",,,5.0
24-01-29,58700180,dw,front_control,BOSCH,4_series,SMS4HVI31E,EU,es,retail,mediamarkt_es,,Positive,use,Performance_Washing,"It washes great, the internet connection works perfectly, it is very quiet.","[ I've had it for a year and it's great. ] || ---------------- || (This review was received as part of a promotion.) Meets all expectations. It washes great, the internet connection works perfectly, it is very quiet. A 10. The design is good and the quality of the materials is appreciated. Made in Poland. Not in Turkey or China.","[ Hace un año que lo tengo y es genial ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Cumple todas las expectativas. lava genial, la conexión a interner funciona perfectamente, es muy silencioso. Un 10.el dieseño es bueno y se aprecia la calidad de los materiales.Fabricado en Polonia . No en turquia ni china.",,,5.0
24-01-29,58700180,dw,front_control,BOSCH,4_series,SMS4HVI31E,EU,es,retail,mediamarkt_es,,Neutral,,,A 10.,"[ I've had it for a year and it's great. ] || ---------------- || (This review was received as part of a promotion.) Meets all expectations. It washes great, the internet connection works perfectly, it is very quiet. A 10. The design is good and the quality of the materials is appreciated. Made in Poland. Not in Turkey or China.","[ Hace un año que lo tengo y es genial ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Cumple todas las expectativas. lava genial, la conexión a interner funciona perfectamente, es muy silencioso. Un 10.el dieseño es bueno y se aprecia la calidad de los materiales.Fabricado en Polonia . No en turquia ni china.",,,5.0
24-01-29,58700180,dw,front_control,BOSCH,4_series,SMS4HVI31E,EU,es,retail,mediamarkt_es,,Positive,use,Design,The design is good and the quality of the materials is appreciated.,"[ I've had it for a year and it's great. ] || ---------------- || (This review was received as part of a promotion.) Meets all expectations. It washes great, the internet connection works perfectly, it is very quiet. A 10. The design is good and the quality of the materials is appreciated. Made in Poland. Not in Turkey or China.","[ Hace un año que lo tengo y es genial ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Cumple todas las expectativas. lava genial, la conexión a interner funciona perfectamente, es muy silencioso. Un 10.el dieseño es bueno y se aprecia la calidad de los materiales.Fabricado en Polonia . No en turquia ni china.",,,5.0
24-01-29,58700180,dw,front_control,BOSCH,4_series,SMS4HVI31E,EU,es,retail,mediamarkt_es,,Neutral,,Delivery_Installation,Made in Poland.,"[ I've had it for a year and it's great. ] || ---------------- || (This review was received as part of a promotion.) Meets all expectations. It washes great, the internet connection works perfectly, it is very quiet. A 10. The design is good and the quality of the materials is appreciated. Made in Poland. Not in Turkey or China.","[ Hace un año que lo tengo y es genial ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Cumple todas las expectativas. lava genial, la conexión a interner funciona perfectamente, es muy silencioso. Un 10.el dieseño es bueno y se aprecia la calidad de los materiales.Fabricado en Polonia . No en turquia ni china.",,,5.0
24-01-29,58700180,dw,front_control,BOSCH,4_series,SMS4HVI31E,EU,es,retail,mediamarkt_es,,Negative,,,Not in Turkey or China.,"[ I've had it for a year and it's great. ] || ---------------- || (This review was received as part of a promotion.) Meets all expectations. It washes great, the internet connection works perfectly, it is very quiet. A 10. The design is good and the quality of the materials is appreciated. Made in Poland. Not in Turkey or China.","[ Hace un año que lo tengo y es genial ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Cumple todas las expectativas. lava genial, la conexión a interner funciona perfectamente, es muy silencioso. Un 10.el dieseño es bueno y se aprecia la calidad de los materiales.Fabricado en Polonia . No en turquia ni china.",,,5.0
24-01-29,58700186,dw,front_control,BOSCH,4_series,SMS4HVI31E,EU,es,retail,mediamarkt_es,,Neutral,,,(This review was received through a promotion.),[ Very good experience so far ] || ---------------- || (This review was received through a promotion.) It is easy to use both with the mobile app and manually. Only with the 45º program it cleans very well (that is if I have never loaded the dishwasher with a very dirty plate or pot.) Totally recommended.,[ Muy buena experiencia hasta el momento ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Es facile de usar sea con la app del movil como manualmente. ya solo con el programa de 45º limpia muy bien ( eso si nunca he cargado la lavavajilla con plato o cacharro muy sucios. ) totalmente recomendable.,,,5.0
24-01-29,58700186,dw,front_control,BOSCH,4_series,SMS4HVI31E,EU,es,retail,mediamarkt_es,,Positive,use,Easy_Use,It is easy to use both with the mobile app and manually.,[ Very good experience so far ] || ---------------- || (This review was received through a promotion.) It is easy to use both with the mobile app and manually. Only with the 45º program it cleans very well (that is if I have never loaded the dishwasher with a very dirty plate or pot.) Totally recommended.,[ Muy buena experiencia hasta el momento ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Es facile de usar sea con la app del movil como manualmente. ya solo con el programa de 45º limpia muy bien ( eso si nunca he cargado la lavavajilla con plato o cacharro muy sucios. ) totalmente recomendable.,,,5.0
