Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
24-03-22,60419479,dw,top_control,BOSCH,800_series,SHX78B75UC,,us,retail,costco,,Neutral,,,An example of why you may want to actually see the appliance in real life rather than online.,"[ Great cleaning,but will your plates andsilver fit? ] || ---------------- || Does a great job, quiet, but the times on the dish racks are too close together to fit normal plates or bowls. They are inflexible and you don't have the option to fold down every other row. An example of why you may want to actually see the appliance in real life rather than online. Our dishes are not unusual, yet plates only fit when pressure is put on the tines. Also the grid on the top of the silverware basket is too fine to allow the stems of our flatware to fit in, so we leave the top grid folded down.","[ Great cleaning,but will your plates andsilver fit? ] || ---------------- || Does a great job, quiet, but the times on the dish racks are too close together to fit normal plates or bowls. They are inflexible and you don't have the option to fold down every other row. An example of why you may want to actually see the appliance in real life rather than online. Our dishes are not unusual, yet plates only fit when pressure is put on the tines. Also the grid on the top of the silverware basket is too fine to allow the stems of our flatware to fit in, so we leave the top grid folded down.",,,3.0
24-03-19,76160097,dw,builtin,LG,Objet_collection,DUBJ1E_DUBJ4EL_DUBJ4GL_DUBJ4HL_DUE1BGLE_DUBJ2EA,ASIA,kr,retail,coupang,,Neutral,onboard,Delivery_Installation,I console myself with the fact that I installed it the next day.,"[ Satisfied~ ] || ---------------- || It's nice that I can check the remaining time even when I'm outside. It's convenient because I can pause and add dishes when I want to. I bought it for the steam function, but I don't use it much;;. I find the hot air drying function very useful. I like it because the dishes get fluffy faster. The only difference from the previous version is whether the rotating blade is stainless steel or not. I bought the cheaper version. It went up for 50,000-60,000 won cheaper after I bought it. It was a bit of a surprise. I console myself with the fact that I installed it the next day. Check the price carefully and get it when it's cheap~. Cons: The dish drying rack doesn't fold, so it's inconvenient to play Tetris.",[ 만족~ ] || ---------------- || 바깥에서도 남은시간 확인이 가능해서 좋고 그릇 추가하고 싶을땐 잠시멈춤하고 넣을 수 있어서 편해요스팀기능 때문에 샀는데 정작 많이 쓰진 않네요;;열풍건조 기능은 아주 유용하게 사용중입니다 그릇이 더 빨리 뽀송해져서 좋아요 윗버전이랑은 회전날개가 스텐이냐 아니냐 차이만 있어서 조금이라도 저렴한 버전으로 샀어요 저 산다음에 5-6만원 더 저렴하게 올라와서마상이었지만ㅠ 바로 담날 설치했다는걸로 위안삼습니다..가격 잘보시다가 저렴할때 겟하세요~단점: 그릇건조대가 접히지 않아서 테트리스 불편,Not verified,,4.0
24-03-19,76160097,dw,builtin,LG,Objet_collection,DUBJ1E_DUBJ4EL_DUBJ4GL_DUBJ4HL_DUE1BGLE_DUBJ2EA,ASIA,kr,retail,coupang,,Negative,,Easy_Use,"Check the price carefully and get it when it's cheap~. Cons: The dish drying rack doesn't fold, so it's inconvenient to play Tetris.","[ Satisfied~ ] || ---------------- || It's nice that I can check the remaining time even when I'm outside. It's convenient because I can pause and add dishes when I want to. I bought it for the steam function, but I don't use it much;;. I find the hot air drying function very useful. I like it because the dishes get fluffy faster. The only difference from the previous version is whether the rotating blade is stainless steel or not. I bought the cheaper version. It went up for 50,000-60,000 won cheaper after I bought it. It was a bit of a surprise. I console myself with the fact that I installed it the next day. Check the price carefully and get it when it's cheap~. Cons: The dish drying rack doesn't fold, so it's inconvenient to play Tetris.",[ 만족~ ] || ---------------- || 바깥에서도 남은시간 확인이 가능해서 좋고 그릇 추가하고 싶을땐 잠시멈춤하고 넣을 수 있어서 편해요스팀기능 때문에 샀는데 정작 많이 쓰진 않네요;;열풍건조 기능은 아주 유용하게 사용중입니다 그릇이 더 빨리 뽀송해져서 좋아요 윗버전이랑은 회전날개가 스텐이냐 아니냐 차이만 있어서 조금이라도 저렴한 버전으로 샀어요 저 산다음에 5-6만원 더 저렴하게 올라와서마상이었지만ㅠ 바로 담날 설치했다는걸로 위안삼습니다..가격 잘보시다가 저렴할때 겟하세요~단점: 그릇건조대가 접히지 않아서 테트리스 불편,Not verified,,4.0
24-03-19,76160097,dw,builtin,LG,Objet_collection,DUBJ1E_DUBJ4EL_DUBJ4GL_DUBJ4HL_DUE1BGLE_DUBJ2EA,ASIA,kr,retail,coupang,,Negative,,Price,"Check the price carefully and get it when it's cheap~. Cons: The dish drying rack doesn't fold, so it's inconvenient to play Tetris.","[ Satisfied~ ] || ---------------- || It's nice that I can check the remaining time even when I'm outside. It's convenient because I can pause and add dishes when I want to. I bought it for the steam function, but I don't use it much;;. I find the hot air drying function very useful. I like it because the dishes get fluffy faster. The only difference from the previous version is whether the rotating blade is stainless steel or not. I bought the cheaper version. It went up for 50,000-60,000 won cheaper after I bought it. It was a bit of a surprise. I console myself with the fact that I installed it the next day. Check the price carefully and get it when it's cheap~. Cons: The dish drying rack doesn't fold, so it's inconvenient to play Tetris.",[ 만족~ ] || ---------------- || 바깥에서도 남은시간 확인이 가능해서 좋고 그릇 추가하고 싶을땐 잠시멈춤하고 넣을 수 있어서 편해요스팀기능 때문에 샀는데 정작 많이 쓰진 않네요;;열풍건조 기능은 아주 유용하게 사용중입니다 그릇이 더 빨리 뽀송해져서 좋아요 윗버전이랑은 회전날개가 스텐이냐 아니냐 차이만 있어서 조금이라도 저렴한 버전으로 샀어요 저 산다음에 5-6만원 더 저렴하게 올라와서마상이었지만ㅠ 바로 담날 설치했다는걸로 위안삼습니다..가격 잘보시다가 저렴할때 겟하세요~단점: 그릇건조대가 접히지 않아서 테트리스 불편,Not verified,,4.0
24-03-19,76241409,dw,front_control,ASKO,DBI343IDSAU_DBI343IDWAU,DBI343IDSAU_DBI343IDWAU,ASIA,au,retail,appliancesonline,,Positive,use,Easy_Use,"Great appliance, easy to use.","[ Great appliance ] || ---------------- || Great appliance, easy to use. Easy to understand instruction / safety manual","[ Great appliance ] || ---------------- || Great appliance, easy to use. Easy to understand instruction / safety manual",Not verified,,4.0
24-03-19,76241409,dw,front_control,ASKO,DBI343IDSAU_DBI343IDWAU,DBI343IDSAU_DBI343IDWAU,ASIA,au,retail,appliancesonline,,Positive,,Easy_Use,Easy to understand instruction / safety manual,"[ Great appliance ] || ---------------- || Great appliance, easy to use. Easy to understand instruction / safety manual","[ Great appliance ] || ---------------- || Great appliance, easy to use. Easy to understand instruction / safety manual",Not verified,,4.0
24-03-19,76240513,dw,top_control,ASKO,DBI766IQSAU,DBI766IQSAU,ASIA,au,retail,appliancesonline,,Positive,use,Design,Very good machine efficient and beautiful designed,[ Love my dishwasher ] || ---------------- || Very good machine efficient and beautiful designed,[ Love my dishwasher ] || ---------------- || Very good machine efficient and beautiful designed,Not verified,,5.0
24-03-19,76240513,dw,top_control,ASKO,DBI766IQSAU,DBI766IQSAU,ASIA,au,retail,appliancesonline,,Positive,use,Product_Satisfaction,Very good machine efficient and beautiful designed,[ Love my dishwasher ] || ---------------- || Very good machine efficient and beautiful designed,[ Love my dishwasher ] || ---------------- || Very good machine efficient and beautiful designed,Not verified,,5.0
24-03-19,76237205,dw,front_control,ASKO,DBI364IDBSAU_DBI364IDSAU_DBI364IDWAU,DBI364IDBSAU_DBI364IDSAU_DBI364IDWAU,ASIA,au,retail,appliancesonline,,Positive,use,Durability,Solid built and easy function.,[ Very good product ] || ---------------- || Solid built and easy function. Can wash big dishes,[ Very good product ] || ---------------- || Solid built and easy function. Can wash big dishes,Not verified,,5.0
24-03-19,76237205,dw,front_control,ASKO,DBI364IDBSAU_DBI364IDSAU_DBI364IDWAU,DBI364IDBSAU_DBI364IDSAU_DBI364IDWAU,ASIA,au,retail,appliancesonline,,Positive,use,Easy_Use,Solid built and easy function.,[ Very good product ] || ---------------- || Solid built and easy function. Can wash big dishes,[ Very good product ] || ---------------- || Solid built and easy function. Can wash big dishes,Not verified,,5.0
24-03-19,76237205,dw,front_control,ASKO,DBI364IDBSAU_DBI364IDSAU_DBI364IDWAU,DBI364IDBSAU_DBI364IDSAU_DBI364IDWAU,ASIA,au,retail,appliancesonline,,Positive,use,Design,Can wash big dishes,[ Very good product ] || ---------------- || Solid built and easy function. Can wash big dishes,[ Very good product ] || ---------------- || Solid built and easy function. Can wash big dishes,Not verified,,5.0
24-03-19,76237204,dw,front_control,ASKO,DBI364IDBSAU_DBI364IDSAU_DBI364IDWAU,DBI364IDBSAU_DBI364IDSAU_DBI364IDWAU,ASIA,au,retail,appliancesonline,,Negative,use,,Have purchased the latest dishwasher & its not as good as our old Asko,[ Asko dishwasher ] || ---------------- || Have purchased the latest dishwasher & its not as good as our old Asko,[ Asko dishwasher ] || ---------------- || Have purchased the latest dishwasher & its not as good as our old Asko,Not verified,,3.0
24-03-19,76238606,dw,front_control,WHIRLPOOL,WDFS3R4NWEAU,WDFS3R4NWEAU,ASIA,au,retail,harveynorman,,Positive,deliver,Delivery_Installation,Waiting on new machine to be delivered I know I will be very happy,[ Great machine ] || ---------------- || Waiting on new machine to be delivered I know I will be very happy,[ Great machine ] || ---------------- || [This review was collected as part of a promotion.] Waiting on new machine to be delivered I know I will be very happy,Not verified,Originally posted on whirlpool-au,5.0
24-03-19,76238608,dw,front_control,WHIRLPOOL,WDFS3R4NWEAU,WDFS3R4NWEAU,ASIA,au,retail,harveynorman,,Positive,"purchase,use",Design,Just purchased and extremely happy with the layout and amount of space it supplied.,[ Love the amount of space ] || ---------------- || Just purchased and extremely happy with the layout and amount of space it supplied. Cutlery tray makes it so much easier to add more,[ Love the amount of space ] || ---------------- || [This review was collected as part of a promotion.] Just purchased and extremely happy with the layout and amount of space it supplied. Cutlery tray makes it so much easier to add more,Not verified,Originally posted on whirlpool-au,5.0
24-03-19,76238608,dw,front_control,WHIRLPOOL,WDFS3R4NWEAU,WDFS3R4NWEAU,ASIA,au,retail,harveynorman,,Positive,"purchase,use",Easy_Use,Just purchased and extremely happy with the layout and amount of space it supplied.,[ Love the amount of space ] || ---------------- || Just purchased and extremely happy with the layout and amount of space it supplied. Cutlery tray makes it so much easier to add more,[ Love the amount of space ] || ---------------- || [This review was collected as part of a promotion.] Just purchased and extremely happy with the layout and amount of space it supplied. Cutlery tray makes it so much easier to add more,Not verified,Originally posted on whirlpool-au,5.0
24-03-19,76238608,dw,front_control,WHIRLPOOL,WDFS3R4NWEAU,WDFS3R4NWEAU,ASIA,au,retail,harveynorman,,Positive,use,Easy_Use,Cutlery tray makes it so much easier to add more,[ Love the amount of space ] || ---------------- || Just purchased and extremely happy with the layout and amount of space it supplied. Cutlery tray makes it so much easier to add more,[ Love the amount of space ] || ---------------- || [This review was collected as part of a promotion.] Just purchased and extremely happy with the layout and amount of space it supplied. Cutlery tray makes it so much easier to add more,Not verified,Originally posted on whirlpool-au,5.0
24-03-19,76238607,dw,front_control,WHIRLPOOL,WDFS3R4NWEAU,WDFS3R4NWEAU,ASIA,au,retail,harveynorman,,Neutral,"purchase,use",,"Purchased this dishwasher about a month ago, can't fault it.","[ Loving our new Dishwasher! ] || ---------------- || Purchased this dishwasher about a month ago, can't fault it. It's so quiet, washes perfectly every time and the wash cycle sensors how dirty the dishes are. And not to forget, it looks fabulous in my kitchen!","[ Loving our new Dishwasher! ] || ---------------- || [This review was collected as part of a promotion.] Purchased this dishwasher about a month ago, can’t fault it. It’s so quiet, washes perfectly every time and the wash cycle sensors how dirty the dishes are.And not to forget, it looks fabulous in my kitchen!",Not verified,Originally posted on whirlpool-au,5.0
24-03-19,76238607,dw,front_control,WHIRLPOOL,WDFS3R4NWEAU,WDFS3R4NWEAU,ASIA,au,retail,harveynorman,,Positive,use,Noise_Vibration,"It's so quiet, washes perfectly every time and the wash cycle sensors how dirty the dishes are.","[ Loving our new Dishwasher! ] || ---------------- || Purchased this dishwasher about a month ago, can't fault it. It's so quiet, washes perfectly every time and the wash cycle sensors how dirty the dishes are. And not to forget, it looks fabulous in my kitchen!","[ Loving our new Dishwasher! ] || ---------------- || [This review was collected as part of a promotion.] Purchased this dishwasher about a month ago, can’t fault it. It’s so quiet, washes perfectly every time and the wash cycle sensors how dirty the dishes are.And not to forget, it looks fabulous in my kitchen!",Not verified,Originally posted on whirlpool-au,5.0
24-03-19,76238607,dw,front_control,WHIRLPOOL,WDFS3R4NWEAU,WDFS3R4NWEAU,ASIA,au,retail,harveynorman,,Positive,use,Performance_Washing,"It's so quiet, washes perfectly every time and the wash cycle sensors how dirty the dishes are.","[ Loving our new Dishwasher! ] || ---------------- || Purchased this dishwasher about a month ago, can't fault it. It's so quiet, washes perfectly every time and the wash cycle sensors how dirty the dishes are. And not to forget, it looks fabulous in my kitchen!","[ Loving our new Dishwasher! ] || ---------------- || [This review was collected as part of a promotion.] Purchased this dishwasher about a month ago, can’t fault it. It’s so quiet, washes perfectly every time and the wash cycle sensors how dirty the dishes are.And not to forget, it looks fabulous in my kitchen!",Not verified,Originally posted on whirlpool-au,5.0
24-03-19,76238607,dw,front_control,WHIRLPOOL,WDFS3R4NWEAU,WDFS3R4NWEAU,ASIA,au,retail,harveynorman,,Very Positive,use,Design,"And not to forget, it looks fabulous in my kitchen!","[ Loving our new Dishwasher! ] || ---------------- || Purchased this dishwasher about a month ago, can't fault it. It's so quiet, washes perfectly every time and the wash cycle sensors how dirty the dishes are. And not to forget, it looks fabulous in my kitchen!","[ Loving our new Dishwasher! ] || ---------------- || [This review was collected as part of a promotion.] Purchased this dishwasher about a month ago, can’t fault it. It’s so quiet, washes perfectly every time and the wash cycle sensors how dirty the dishes are.And not to forget, it looks fabulous in my kitchen!",Not verified,Originally posted on whirlpool-au,5.0
24-03-19,76239731,dw,top_control,ASKO,DBI565IKBSAU_DBI565IKSAU_DBI565IKWAU,DBI565IKBSAU_DBI565IKSAU_DBI565IKWAU,ASIA,au,retail,appliancesonline,,Positive,use,Noise_Vibration,Very quiet and cleans well.,"[ Quality and quietness ] || ---------------- || Very quiet and cleans well. I got rid of my old one because I had to turn off the tap under the sink - only to find that according to the owner's manual, it is something all owners of dishwashers should do! ","[ Quality and quietness ] || ---------------- || Very quiet and cleans well. I got rid of my old one because I had to turn off the tap under the sink - only to find that according to the owner's manual, it is something all owners of dishwashers should do!!!!!????",Not verified,,4.0
24-03-19,76239731,dw,top_control,ASKO,DBI565IKBSAU_DBI565IKSAU_DBI565IKWAU,DBI565IKBSAU_DBI565IKSAU_DBI565IKWAU,ASIA,au,retail,appliancesonline,,Positive,use,Performance_Washing,Very quiet and cleans well.,"[ Quality and quietness ] || ---------------- || Very quiet and cleans well. I got rid of my old one because I had to turn off the tap under the sink - only to find that according to the owner's manual, it is something all owners of dishwashers should do! ","[ Quality and quietness ] || ---------------- || Very quiet and cleans well. I got rid of my old one because I had to turn off the tap under the sink - only to find that according to the owner's manual, it is something all owners of dishwashers should do!!!!!????",Not verified,,4.0
24-03-19,76239731,dw,top_control,ASKO,DBI565IKBSAU_DBI565IKSAU_DBI565IKWAU,DBI565IKBSAU_DBI565IKSAU_DBI565IKWAU,ASIA,au,retail,appliancesonline,,Negative,use,Noise_Vibration,"I got rid of my old one because I had to turn off the tap under the sink - only to find that according to the owner's manual, it is something all owners of dishwashers should do!","[ Quality and quietness ] || ---------------- || Very quiet and cleans well. I got rid of my old one because I had to turn off the tap under the sink - only to find that according to the owner's manual, it is something all owners of dishwashers should do! ","[ Quality and quietness ] || ---------------- || Very quiet and cleans well. I got rid of my old one because I had to turn off the tap under the sink - only to find that according to the owner's manual, it is something all owners of dishwashers should do!!!!!????",Not verified,,4.0
24-03-19,76239732,dw,top_control,ASKO,DBI565IKBSAU_DBI565IKSAU_DBI565IKWAU,DBI565IKBSAU_DBI565IKSAU_DBI565IKWAU,ASIA,au,retail,appliancesonline,,Positive,use,Easy_Use,"Dishwasher is easy to load and does an excellent job of cleaning all dishes, cutlery, pots and pans.","[ Excellent dishwasher. ] || ---------------- || Dishwasher is easy to load and does an excellent job of cleaning all dishes, cutlery, pots and pans.","[ Excellent dishwasher. ] || ---------------- || Dishwasher is easy to load and does an excellent job of cleaning all dishes, cutlery, pots and pans.",Not verified,,4.0
24-03-19,76239732,dw,top_control,ASKO,DBI565IKBSAU_DBI565IKSAU_DBI565IKWAU,DBI565IKBSAU_DBI565IKSAU_DBI565IKWAU,ASIA,au,retail,appliancesonline,,Positive,use,Performance_Washing,"Dishwasher is easy to load and does an excellent job of cleaning all dishes, cutlery, pots and pans.","[ Excellent dishwasher. ] || ---------------- || Dishwasher is easy to load and does an excellent job of cleaning all dishes, cutlery, pots and pans.","[ Excellent dishwasher. ] || ---------------- || Dishwasher is easy to load and does an excellent job of cleaning all dishes, cutlery, pots and pans.",Not verified,,4.0
24-03-19,76551725,dw,front_control,MAYTAG,MDB4949SKZ,MDB4949SKZ,,us,retail,costco,,Negative,use,Performance_Washing,items are not always adequately washed.,"[ Fair Prodcut ] || ---------------- || items are not always adequately washed. front side rack has large gaps, challenging to hold smaller items, which often fall down. Would be nice for bottom rack to have options to lay flat some rows.","[ Fair Prodcut ] || ---------------- || items are not always adequately washed. front side rack has large gaps, challenging to hold smaller items, which often fall down. Would be nice for bottom rack to have options to lay flat some rows.",Verified,,2.0
24-03-19,76551725,dw,front_control,MAYTAG,MDB4949SKZ,MDB4949SKZ,,us,retail,costco,,Negative,use,Easy_Use,"front side rack has large gaps, challenging to hold smaller items, which often fall down.","[ Fair Prodcut ] || ---------------- || items are not always adequately washed. front side rack has large gaps, challenging to hold smaller items, which often fall down. Would be nice for bottom rack to have options to lay flat some rows.","[ Fair Prodcut ] || ---------------- || items are not always adequately washed. front side rack has large gaps, challenging to hold smaller items, which often fall down. Would be nice for bottom rack to have options to lay flat some rows.",Verified,,2.0
24-03-19,76551725,dw,front_control,MAYTAG,MDB4949SKZ,MDB4949SKZ,,us,retail,costco,,Neutral,use,Easy_Use,Would be nice for bottom rack to have options to lay flat some rows.,"[ Fair Prodcut ] || ---------------- || items are not always adequately washed. front side rack has large gaps, challenging to hold smaller items, which often fall down. Would be nice for bottom rack to have options to lay flat some rows.","[ Fair Prodcut ] || ---------------- || items are not always adequately washed. front side rack has large gaps, challenging to hold smaller items, which often fall down. Would be nice for bottom rack to have options to lay flat some rows.",Verified,,2.0
24-03-19,76551724,dw,front_control,MAYTAG,MDB4949SKZ,MDB4949SKZ,,us,retail,costco,,Positive,use,,I am very satisfied with this dishwasher.,[ maytag dishwasher ] || ---------------- || I am very satisfied with this dishwasher. I did a lot of price checking and the price including installation was less than any sale price advertised elsewhere. I thought the installation service was excellent.,[ maytag dishwasher ] || ---------------- || I am very satisfied with this dishwasher.  I did a lot of price checking and the price including installation was less than any sale price advertised elsewhere.  I thought the installation service was excellent.,Verified,,5.0
24-03-19,76551724,dw,front_control,MAYTAG,MDB4949SKZ,MDB4949SKZ,,us,retail,costco,,Positive,"onboard,purchase",Delivery_Installation,I did a lot of price checking and the price including installation was less than any sale price advertised elsewhere.,[ maytag dishwasher ] || ---------------- || I am very satisfied with this dishwasher. I did a lot of price checking and the price including installation was less than any sale price advertised elsewhere. I thought the installation service was excellent.,[ maytag dishwasher ] || ---------------- || I am very satisfied with this dishwasher.  I did a lot of price checking and the price including installation was less than any sale price advertised elsewhere.  I thought the installation service was excellent.,Verified,,5.0
24-03-19,76551724,dw,front_control,MAYTAG,MDB4949SKZ,MDB4949SKZ,,us,retail,costco,,Positive,"onboard,purchase",Price,I did a lot of price checking and the price including installation was less than any sale price advertised elsewhere.,[ maytag dishwasher ] || ---------------- || I am very satisfied with this dishwasher. I did a lot of price checking and the price including installation was less than any sale price advertised elsewhere. I thought the installation service was excellent.,[ maytag dishwasher ] || ---------------- || I am very satisfied with this dishwasher.  I did a lot of price checking and the price including installation was less than any sale price advertised elsewhere.  I thought the installation service was excellent.,Verified,,5.0
24-03-19,76551724,dw,front_control,MAYTAG,MDB4949SKZ,MDB4949SKZ,,us,retail,costco,,Positive,onboard,Delivery_Installation,I thought the installation service was excellent.,[ maytag dishwasher ] || ---------------- || I am very satisfied with this dishwasher. I did a lot of price checking and the price including installation was less than any sale price advertised elsewhere. I thought the installation service was excellent.,[ maytag dishwasher ] || ---------------- || I am very satisfied with this dishwasher.  I did a lot of price checking and the price including installation was less than any sale price advertised elsewhere.  I thought the installation service was excellent.,Verified,,5.0
24-03-19,76551724,dw,front_control,MAYTAG,MDB4949SKZ,MDB4949SKZ,,us,retail,costco,,Positive,onboard,Service,I thought the installation service was excellent.,[ maytag dishwasher ] || ---------------- || I am very satisfied with this dishwasher. I did a lot of price checking and the price including installation was less than any sale price advertised elsewhere. I thought the installation service was excellent.,[ maytag dishwasher ] || ---------------- || I am very satisfied with this dishwasher.  I did a lot of price checking and the price including installation was less than any sale price advertised elsewhere.  I thought the installation service was excellent.,Verified,,5.0
24-03-19,76553310,dw,front_control,MAYTAG,MDB4949SKW_MDB4949SKZ,MDB4949SKW_MDB4949SKZ,,us,retail,bestbuy,,Positive,use,Noise_Vibration,"Does what is supposed to do, nice quality and very quiet.","[ Maytag dishwasher ] || ---------------- || Does what is supposed to do, nice quality and very quiet.","[ Maytag dishwasher ] || ---------------- || Does what is supposed to do, nice quality and very quiet.",Verified,,5.0
24-03-19,76579501,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,"purchase,use",Durability,I bought it 3 months ago and it is working good so far.,I bought it 3 months ago and it is working good so far. Hope that it will last for many years.,[This review was collected as part of a promotion.] I bought it 3 months ago and it is working good so far.  Hope that it will last for many years.,Not verified,Originally posted on maytag.com,4.0
24-03-19,76579501,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Neutral,,Durability,Hope that it will last for many years.,I bought it 3 months ago and it is working good so far. Hope that it will last for many years.,[This review was collected as part of a promotion.] I bought it 3 months ago and it is working good so far.  Hope that it will last for many years.,Not verified,Originally posted on maytag.com,4.0
24-03-19,76579504,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,"purchase,use",,I purchased about 5 weeks ago and luv this machine.,I purchased about 5 weeks ago and luv this machine. So quiet and roomy…luv luv,[This review was collected as part of a promotion.] I purchased about 5 weeks ago and luv this machine. So quiet and roomy…luv luv,Not verified,Originally posted on maytag.com,5.0
24-03-19,76579504,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Design,So quiet and roomy…luv luv,I purchased about 5 weeks ago and luv this machine. So quiet and roomy…luv luv,[This review was collected as part of a promotion.] I purchased about 5 weeks ago and luv this machine. So quiet and roomy…luv luv,Not verified,Originally posted on maytag.com,5.0
24-03-19,76579504,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Noise_Vibration,So quiet and roomy…luv luv,I purchased about 5 weeks ago and luv this machine. So quiet and roomy…luv luv,[This review was collected as part of a promotion.] I purchased about 5 weeks ago and luv this machine. So quiet and roomy…luv luv,Not verified,Originally posted on maytag.com,5.0
24-03-19,76579503,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Very Positive,use,,"Best dishwasher I have ever owned, so far.","[ Cleans great ] || ---------------- || Best dishwasher I have ever owned, so far. Looks great, easy to use.","[ Cleans great ] || ---------------- || [This review was collected as part of a promotion.] Best dishwasher I have ever owned, so far. Looks great, easy to use.",Not verified,Originally posted on maytag.com,5.0
24-03-19,76579503,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Design,"Looks great, easy to use.","[ Cleans great ] || ---------------- || Best dishwasher I have ever owned, so far. Looks great, easy to use.","[ Cleans great ] || ---------------- || [This review was collected as part of a promotion.] Best dishwasher I have ever owned, so far. Looks great, easy to use.",Not verified,Originally posted on maytag.com,5.0
24-03-19,76579503,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Easy_Use,"Looks great, easy to use.","[ Cleans great ] || ---------------- || Best dishwasher I have ever owned, so far. Looks great, easy to use.","[ Cleans great ] || ---------------- || [This review was collected as part of a promotion.] Best dishwasher I have ever owned, so far. Looks great, easy to use.",Not verified,Originally posted on maytag.com,5.0
24-03-19,76579505,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,onboard,Delivery_Installation,This dishwasher was simple to install and use.,[ Spotless dishes! ] || ---------------- || This dishwasher was simple to install and use. It gets my dishes spotless!,[ Spotless dishes! ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher was simple to install and use.  It gets my dishes spotless!,Not verified,Originally posted on maytag.com,5.0
24-03-19,76579505,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,onboard,Easy_Use,This dishwasher was simple to install and use.,[ Spotless dishes! ] || ---------------- || This dishwasher was simple to install and use. It gets my dishes spotless!,[ Spotless dishes! ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher was simple to install and use.  It gets my dishes spotless!,Not verified,Originally posted on maytag.com,5.0
24-03-19,76579505,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Performance_Washing,It gets my dishes spotless!,[ Spotless dishes! ] || ---------------- || This dishwasher was simple to install and use. It gets my dishes spotless!,[ Spotless dishes! ] || ---------------- || [This review was collected as part of a promotion.] This dishwasher was simple to install and use.  It gets my dishes spotless!,Not verified,Originally posted on maytag.com,5.0
24-03-19,76579506,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Neutral,replace,Performance_Drying,My old one did not dry dishes so I needed A new one.,[ better cleaning ] || ---------------- || My old one did not dry dishes so I needed A new one.,[ better cleaning ] || ---------------- || [This review was collected as part of a promotion.] My old one did not dry dishes so I needed A new one.,Not verified,Originally posted on maytag.com,3.0
24-03-19,76579509,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,,Pleased with product.,[ Good choice ] || ---------------- || Pleased with product. Gets dishes clean with little noise,[ Good choice ] || ---------------- || [This review was collected as part of a promotion.] Pleased with product.  Gets dishes clean with little noise,Not verified,Originally posted on maytag.com,4.0
24-03-19,76579509,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Noise_Vibration,Gets dishes clean with little noise,[ Good choice ] || ---------------- || Pleased with product. Gets dishes clean with little noise,[ Good choice ] || ---------------- || [This review was collected as part of a promotion.] Pleased with product.  Gets dishes clean with little noise,Not verified,Originally posted on maytag.com,4.0
