Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
24-01-23,58307837,dw,top_control,BOSCH,100_series,SHXM4AY55N,,us,retail,costco,,Neutral,,,"I check again, get told it's ok.","[ Delivery logistics nightmare ] || ---------------- || I ordered the dishwasher in November and got a message from Costco with an early December delivery date. The installer then gave me 1/22 as the soonest available date. I called Costco to see if this was correct, no other installers? Meanwhile I'm getting emails from Costco saying I hadn't set up delivery. Costco comes back with an earlier date, which comes and goes, they made a mistake. Ok. Still more emails about me not having set up delivery. Now they are threatening to send the dishwasher back if I don't accept delivery soon. I check again, get told it's ok. Finally I get called by installer confirming 1/22 for delivery. Costco sends email, it's on its way! Then I get an email that the delivery was cancelled and the dishwasher was returned, on the day of the delivery. What? I called Costco, eventually got a return call. They don't know what's going on. The installer shows up with the dishwasher and installs it as Costco calls back canceling the return. I have never had an appliance delivery take so long, with so much miscommunication, and such poor customer service. Costco, you do so much right, it's mind boggling to see you do appliance delivery so poorly. The machine is okay. Not as good a quality as I'd hoped. That's what I get for buying on line and not seeing it in person. Several lessons learned.","[ Delivery logistics nightmare ] || ---------------- || I ordered the dishwasher in November and got a message from Costco with an early December delivery date. The installer then gave me 1/22 as the soonest available date. I called Costco to see if this was correct, no other installers? Meanwhile I’m getting emails from Costco saying I hadn’t set up delivery. Costco comes back with an earlier date, which comes and goes, they made a mistake. Ok. Still more emails about me not having set up delivery. Now they are threatening to send the dishwasher back if I don’t accept delivery soon. I check again, get told it’s ok. Finally I get called by installer confirming 1/22 for delivery. Costco sends email, it’s on its way! Then I get an email that the delivery was cancelled and the dishwasher was returned, on the day of the delivery. What? I called Costco, eventually got a return call. They don’t know what’s going on. The installer shows up with the dishwasher and installs it as Costco calls back canceling the return. I have never had an appliance delivery take so long, with so much miscommunication, and such poor customer service. Costco, you do so much right, it’s mind boggling to see you do appliance delivery so poorly. The machine is okay. Not as good a quality as I’d hoped. That’s what I get for buying on line and not seeing it in person. Several lessons learned.",,,3.0
24-01-19,58115532,dw,top_control,GE,GDT650SMVES_GDT650SYVFS,GDT650SMVES_GDT650SYVFS,,us,retail,geappliances,,Very Negative,maintain,Service,Terrible service.,"[ Terrible delivery and installation - not worth it. ] || ---------------- || The product is fine however I will never be purchasing another GE product. Delivery was delayed twice and then once it was installed, I come to find out that it wasn't even mounted to anything so it moves and falls out. After having GE come out and fix it, they are now saying they don't have the part to do it and have to order it. I paid for installation and it's still not even installed properly. Terrible service. Not worth buying from GE.","[ Terrible delivery and installation - not worth it. ] || ---------------- || The product is fine however I will never be purchasing another GE product. Delivery was delayed twice and then once it was installed, I come to find out that it wasn't even mounted to anything so it moves and falls out. After having GE come out and fix it, they are now saying they don't have the part to do it and have to order it. I paid for installation and it's still not even installed properly. Terrible service. Not worth buying from GE.",,,1.0
24-01-19,58115532,dw,top_control,GE,GDT650SMVES_GDT650SYVFS,GDT650SMVES_GDT650SYVFS,,us,retail,geappliances,,Negative,,Service,Not worth buying from GE.,"[ Terrible delivery and installation - not worth it. ] || ---------------- || The product is fine however I will never be purchasing another GE product. Delivery was delayed twice and then once it was installed, I come to find out that it wasn't even mounted to anything so it moves and falls out. After having GE come out and fix it, they are now saying they don't have the part to do it and have to order it. I paid for installation and it's still not even installed properly. Terrible service. Not worth buying from GE.","[ Terrible delivery and installation - not worth it. ] || ---------------- || The product is fine however I will never be purchasing another GE product. Delivery was delayed twice and then once it was installed, I come to find out that it wasn't even mounted to anything so it moves and falls out. After having GE come out and fix it, they are now saying they don't have the part to do it and have to order it. I paid for installation and it's still not even installed properly. Terrible service. Not worth buying from GE.",,,1.0
24-01-19,58115531,dw,top_control,GE,GDT650SMVES_GDT650SYVFS,GDT650SMVES_GDT650SYVFS,,us,retail,geappliances,,Positive,use,,dishwasher is working great.,[ we like the features and set up was easy. ] || ---------------- || dishwasher is working great. It is quiet. never had one with the top rack for spatula's it is pretty handy for small flat stuff.,[ we like the features and set up was easy. ] || ---------------- || dishwasher is working great. It is quiet. never had one with the top rack for spatula's it is pretty handy for small flat stuff.,,,5.0
24-01-19,58115531,dw,top_control,GE,GDT650SMVES_GDT650SYVFS,GDT650SMVES_GDT650SYVFS,,us,retail,geappliances,,Positive,use,Noise_Vibration,It is quiet.,[ we like the features and set up was easy. ] || ---------------- || dishwasher is working great. It is quiet. never had one with the top rack for spatula's it is pretty handy for small flat stuff.,[ we like the features and set up was easy. ] || ---------------- || dishwasher is working great. It is quiet. never had one with the top rack for spatula's it is pretty handy for small flat stuff.,,,5.0
24-01-19,58115531,dw,top_control,GE,GDT650SMVES_GDT650SYVFS,GDT650SMVES_GDT650SYVFS,,us,retail,geappliances,,Positive,use,Easy_Use,never had one with the top rack for spatula's it is pretty handy for small flat stuff.,[ we like the features and set up was easy. ] || ---------------- || dishwasher is working great. It is quiet. never had one with the top rack for spatula's it is pretty handy for small flat stuff.,[ we like the features and set up was easy. ] || ---------------- || dishwasher is working great. It is quiet. never had one with the top rack for spatula's it is pretty handy for small flat stuff.,,,5.0
24-01-19,58115533,dw,top_control,GE,GDT650SMVES_GDT650SYVFS,GDT650SMVES_GDT650SYVFS,,us,retail,geappliances,,Positive,use,Noise_Vibration,Very quiet machine.,[ Best dishwasher I've ever had ] || ---------------- || Very quiet machine. Cleans wonderfully. Lots of room. Love the adjustable rack.,[ Best dishwasher I've ever had ] || ---------------- || Very quiet machine. Cleans wonderfully. Lots of room. Love the adjustable rack.,,,5.0
24-01-19,58115533,dw,top_control,GE,GDT650SMVES_GDT650SYVFS,GDT650SMVES_GDT650SYVFS,,us,retail,geappliances,,Positive,use,Performance_Washing,Cleans wonderfully.,[ Best dishwasher I've ever had ] || ---------------- || Very quiet machine. Cleans wonderfully. Lots of room. Love the adjustable rack.,[ Best dishwasher I've ever had ] || ---------------- || Very quiet machine. Cleans wonderfully. Lots of room. Love the adjustable rack.,,,5.0
24-01-19,58115533,dw,top_control,GE,GDT650SMVES_GDT650SYVFS,GDT650SMVES_GDT650SYVFS,,us,retail,geappliances,,Positive,use,Design,Lots of room.,[ Best dishwasher I've ever had ] || ---------------- || Very quiet machine. Cleans wonderfully. Lots of room. Love the adjustable rack.,[ Best dishwasher I've ever had ] || ---------------- || Very quiet machine. Cleans wonderfully. Lots of room. Love the adjustable rack.,,,5.0
24-01-19,58115533,dw,top_control,GE,GDT650SMVES_GDT650SYVFS,GDT650SMVES_GDT650SYVFS,,us,retail,geappliances,,Positive,use,Easy_Use,Love the adjustable rack.,[ Best dishwasher I've ever had ] || ---------------- || Very quiet machine. Cleans wonderfully. Lots of room. Love the adjustable rack.,[ Best dishwasher I've ever had ] || ---------------- || Very quiet machine. Cleans wonderfully. Lots of room. Love the adjustable rack.,,,5.0
24-01-19,58115550,dw,top_control,GE,GDT650SMVES_GDT650SYVFS,GDT650SMVES_GDT650SYVFS,,us,retail,geappliances,,Positive,use,Design,Only used once so far and it works well looks great and washes many items,[ It works ] || ---------------- || Only used once so far and it works well looks great and washes many items,[ It works ] || ---------------- || Only used once so far and it works well looks great and washes many items,,,5.0
24-01-19,58115550,dw,top_control,GE,GDT650SMVES_GDT650SYVFS,GDT650SMVES_GDT650SYVFS,,us,retail,geappliances,,Positive,use,Performance_Washing,Only used once so far and it works well looks great and washes many items,[ It works ] || ---------------- || Only used once so far and it works well looks great and washes many items,[ It works ] || ---------------- || Only used once so far and it works well looks great and washes many items,,,5.0
24-01-19,58115549,dw,top_control,GE,GDT650SMVES_GDT650SYVFS,GDT650SMVES_GDT650SYVFS,,us,retail,geappliances,,Neutral,use,Easy_Use,I don't know how the dishwasher works because it's sitting in my garage.,"[ Terrible experience ] || ---------------- || I don't know how the dishwasher works because it's sitting in my garage. I've had a terrible experience with GE. I placed my order on 12/21. I requested delivery on 12/29. On 12/29 there was no call and no delivery. I called them and set up a new delivery for 01/05. I paid for installation and removal of the old unit. They wouldn't install because there was a piece of trim at the bottom. I asked if they would remove it with my permission and they said no. I asked if I could remove it and they said no, it would have to be done before they got there. They left and I was able to remove the trim with my bare hands, no tools. They came back out on 01/09, the pulled out old unit and said they couldn't install the new unit because of my current dishwasher set up. They said they would have their plumber call me to fix the issue then I could have them come out again. I called and they said my service was cancelled. So the new unit is still sitting in my garage and I have to pay someone else to come out and install it. Terrible Experience.","[ Terrible experience ] || ---------------- || I don't know how the dishwasher works because it's sitting in my garage. I've had a terrible experience with GE. I placed my order on 12/21. I requested delivery on 12/29. On 12/29 there was no call and no delivery. I called them and set up a new delivery for 01/05. I paid for installation and removal of the old unit. They wouldn't install because there was a piece of trim at the bottom. I asked if they would remove it with my permission and they said no. I asked if I could remove it and they said no, it would have to be done before they got there. They left and I was able to remove the trim with my bare hands, no tools. They came back out on 01/09, the pulled out old unit and said they couldn't install the new unit because of my current dishwasher set up. They said they would have their plumber call me to fix the issue then I could have them come out again. I called and they said my service was cancelled. So the new unit is still sitting in my garage and I have to pay someone else to come out and install it. Terrible Experience.",,,1.0
24-01-19,58115549,dw,top_control,GE,GDT650SMVES_GDT650SYVFS,GDT650SMVES_GDT650SYVFS,,us,retail,geappliances,,Very Negative,,Service,I've had a terrible experience with GE.,"[ Terrible experience ] || ---------------- || I don't know how the dishwasher works because it's sitting in my garage. I've had a terrible experience with GE. I placed my order on 12/21. I requested delivery on 12/29. On 12/29 there was no call and no delivery. I called them and set up a new delivery for 01/05. I paid for installation and removal of the old unit. They wouldn't install because there was a piece of trim at the bottom. I asked if they would remove it with my permission and they said no. I asked if I could remove it and they said no, it would have to be done before they got there. They left and I was able to remove the trim with my bare hands, no tools. They came back out on 01/09, the pulled out old unit and said they couldn't install the new unit because of my current dishwasher set up. They said they would have their plumber call me to fix the issue then I could have them come out again. I called and they said my service was cancelled. So the new unit is still sitting in my garage and I have to pay someone else to come out and install it. Terrible Experience.","[ Terrible experience ] || ---------------- || I don't know how the dishwasher works because it's sitting in my garage. I've had a terrible experience with GE. I placed my order on 12/21. I requested delivery on 12/29. On 12/29 there was no call and no delivery. I called them and set up a new delivery for 01/05. I paid for installation and removal of the old unit. They wouldn't install because there was a piece of trim at the bottom. I asked if they would remove it with my permission and they said no. I asked if I could remove it and they said no, it would have to be done before they got there. They left and I was able to remove the trim with my bare hands, no tools. They came back out on 01/09, the pulled out old unit and said they couldn't install the new unit because of my current dishwasher set up. They said they would have their plumber call me to fix the issue then I could have them come out again. I called and they said my service was cancelled. So the new unit is still sitting in my garage and I have to pay someone else to come out and install it. Terrible Experience.",,,1.0
24-01-19,58115549,dw,top_control,GE,GDT650SMVES_GDT650SYVFS,GDT650SMVES_GDT650SYVFS,,us,retail,geappliances,,Neutral,"decide,purchase",Delivery_Installation,I placed my order on 12/21.,"[ Terrible experience ] || ---------------- || I don't know how the dishwasher works because it's sitting in my garage. I've had a terrible experience with GE. I placed my order on 12/21. I requested delivery on 12/29. On 12/29 there was no call and no delivery. I called them and set up a new delivery for 01/05. I paid for installation and removal of the old unit. They wouldn't install because there was a piece of trim at the bottom. I asked if they would remove it with my permission and they said no. I asked if I could remove it and they said no, it would have to be done before they got there. They left and I was able to remove the trim with my bare hands, no tools. They came back out on 01/09, the pulled out old unit and said they couldn't install the new unit because of my current dishwasher set up. They said they would have their plumber call me to fix the issue then I could have them come out again. I called and they said my service was cancelled. So the new unit is still sitting in my garage and I have to pay someone else to come out and install it. Terrible Experience.","[ Terrible experience ] || ---------------- || I don't know how the dishwasher works because it's sitting in my garage. I've had a terrible experience with GE. I placed my order on 12/21. I requested delivery on 12/29. On 12/29 there was no call and no delivery. I called them and set up a new delivery for 01/05. I paid for installation and removal of the old unit. They wouldn't install because there was a piece of trim at the bottom. I asked if they would remove it with my permission and they said no. I asked if I could remove it and they said no, it would have to be done before they got there. They left and I was able to remove the trim with my bare hands, no tools. They came back out on 01/09, the pulled out old unit and said they couldn't install the new unit because of my current dishwasher set up. They said they would have their plumber call me to fix the issue then I could have them come out again. I called and they said my service was cancelled. So the new unit is still sitting in my garage and I have to pay someone else to come out and install it. Terrible Experience.",,,1.0
24-01-19,58115549,dw,top_control,GE,GDT650SMVES_GDT650SYVFS,GDT650SMVES_GDT650SYVFS,,us,retail,geappliances,,Neutral,deliver,Delivery_Installation,I requested delivery on 12/29.,"[ Terrible experience ] || ---------------- || I don't know how the dishwasher works because it's sitting in my garage. I've had a terrible experience with GE. I placed my order on 12/21. I requested delivery on 12/29. On 12/29 there was no call and no delivery. I called them and set up a new delivery for 01/05. I paid for installation and removal of the old unit. They wouldn't install because there was a piece of trim at the bottom. I asked if they would remove it with my permission and they said no. I asked if I could remove it and they said no, it would have to be done before they got there. They left and I was able to remove the trim with my bare hands, no tools. They came back out on 01/09, the pulled out old unit and said they couldn't install the new unit because of my current dishwasher set up. They said they would have their plumber call me to fix the issue then I could have them come out again. I called and they said my service was cancelled. So the new unit is still sitting in my garage and I have to pay someone else to come out and install it. Terrible Experience.","[ Terrible experience ] || ---------------- || I don't know how the dishwasher works because it's sitting in my garage. I've had a terrible experience with GE. I placed my order on 12/21. I requested delivery on 12/29. On 12/29 there was no call and no delivery. I called them and set up a new delivery for 01/05. I paid for installation and removal of the old unit. They wouldn't install because there was a piece of trim at the bottom. I asked if they would remove it with my permission and they said no. I asked if I could remove it and they said no, it would have to be done before they got there. They left and I was able to remove the trim with my bare hands, no tools. They came back out on 01/09, the pulled out old unit and said they couldn't install the new unit because of my current dishwasher set up. They said they would have their plumber call me to fix the issue then I could have them come out again. I called and they said my service was cancelled. So the new unit is still sitting in my garage and I have to pay someone else to come out and install it. Terrible Experience.",,,1.0
24-01-19,58115549,dw,top_control,GE,GDT650SMVES_GDT650SYVFS,GDT650SMVES_GDT650SYVFS,,us,retail,geappliances,,Negative,"deliver,maintain",Delivery_Installation,On 12/29 there was no call and no delivery.,"[ Terrible experience ] || ---------------- || I don't know how the dishwasher works because it's sitting in my garage. I've had a terrible experience with GE. I placed my order on 12/21. I requested delivery on 12/29. On 12/29 there was no call and no delivery. I called them and set up a new delivery for 01/05. I paid for installation and removal of the old unit. They wouldn't install because there was a piece of trim at the bottom. I asked if they would remove it with my permission and they said no. I asked if I could remove it and they said no, it would have to be done before they got there. They left and I was able to remove the trim with my bare hands, no tools. They came back out on 01/09, the pulled out old unit and said they couldn't install the new unit because of my current dishwasher set up. They said they would have their plumber call me to fix the issue then I could have them come out again. I called and they said my service was cancelled. So the new unit is still sitting in my garage and I have to pay someone else to come out and install it. Terrible Experience.","[ Terrible experience ] || ---------------- || I don't know how the dishwasher works because it's sitting in my garage. I've had a terrible experience with GE. I placed my order on 12/21. I requested delivery on 12/29. On 12/29 there was no call and no delivery. I called them and set up a new delivery for 01/05. I paid for installation and removal of the old unit. They wouldn't install because there was a piece of trim at the bottom. I asked if they would remove it with my permission and they said no. I asked if I could remove it and they said no, it would have to be done before they got there. They left and I was able to remove the trim with my bare hands, no tools. They came back out on 01/09, the pulled out old unit and said they couldn't install the new unit because of my current dishwasher set up. They said they would have their plumber call me to fix the issue then I could have them come out again. I called and they said my service was cancelled. So the new unit is still sitting in my garage and I have to pay someone else to come out and install it. Terrible Experience.",,,1.0
24-01-19,58115549,dw,top_control,GE,GDT650SMVES_GDT650SYVFS,GDT650SMVES_GDT650SYVFS,,us,retail,geappliances,,Negative,"deliver,maintain",Service,On 12/29 there was no call and no delivery.,"[ Terrible experience ] || ---------------- || I don't know how the dishwasher works because it's sitting in my garage. I've had a terrible experience with GE. I placed my order on 12/21. I requested delivery on 12/29. On 12/29 there was no call and no delivery. I called them and set up a new delivery for 01/05. I paid for installation and removal of the old unit. They wouldn't install because there was a piece of trim at the bottom. I asked if they would remove it with my permission and they said no. I asked if I could remove it and they said no, it would have to be done before they got there. They left and I was able to remove the trim with my bare hands, no tools. They came back out on 01/09, the pulled out old unit and said they couldn't install the new unit because of my current dishwasher set up. They said they would have their plumber call me to fix the issue then I could have them come out again. I called and they said my service was cancelled. So the new unit is still sitting in my garage and I have to pay someone else to come out and install it. Terrible Experience.","[ Terrible experience ] || ---------------- || I don't know how the dishwasher works because it's sitting in my garage. I've had a terrible experience with GE. I placed my order on 12/21. I requested delivery on 12/29. On 12/29 there was no call and no delivery. I called them and set up a new delivery for 01/05. I paid for installation and removal of the old unit. They wouldn't install because there was a piece of trim at the bottom. I asked if they would remove it with my permission and they said no. I asked if I could remove it and they said no, it would have to be done before they got there. They left and I was able to remove the trim with my bare hands, no tools. They came back out on 01/09, the pulled out old unit and said they couldn't install the new unit because of my current dishwasher set up. They said they would have their plumber call me to fix the issue then I could have them come out again. I called and they said my service was cancelled. So the new unit is still sitting in my garage and I have to pay someone else to come out and install it. Terrible Experience.",,,1.0
24-01-19,58115549,dw,top_control,GE,GDT650SMVES_GDT650SYVFS,GDT650SMVES_GDT650SYVFS,,us,retail,geappliances,,Neutral,deliver,Delivery_Installation,I called them and set up a new delivery for 01/05.,"[ Terrible experience ] || ---------------- || I don't know how the dishwasher works because it's sitting in my garage. I've had a terrible experience with GE. I placed my order on 12/21. I requested delivery on 12/29. On 12/29 there was no call and no delivery. I called them and set up a new delivery for 01/05. I paid for installation and removal of the old unit. They wouldn't install because there was a piece of trim at the bottom. I asked if they would remove it with my permission and they said no. I asked if I could remove it and they said no, it would have to be done before they got there. They left and I was able to remove the trim with my bare hands, no tools. They came back out on 01/09, the pulled out old unit and said they couldn't install the new unit because of my current dishwasher set up. They said they would have their plumber call me to fix the issue then I could have them come out again. I called and they said my service was cancelled. So the new unit is still sitting in my garage and I have to pay someone else to come out and install it. Terrible Experience.","[ Terrible experience ] || ---------------- || I don't know how the dishwasher works because it's sitting in my garage. I've had a terrible experience with GE. I placed my order on 12/21. I requested delivery on 12/29. On 12/29 there was no call and no delivery. I called them and set up a new delivery for 01/05. I paid for installation and removal of the old unit. They wouldn't install because there was a piece of trim at the bottom. I asked if they would remove it with my permission and they said no. I asked if I could remove it and they said no, it would have to be done before they got there. They left and I was able to remove the trim with my bare hands, no tools. They came back out on 01/09, the pulled out old unit and said they couldn't install the new unit because of my current dishwasher set up. They said they would have their plumber call me to fix the issue then I could have them come out again. I called and they said my service was cancelled. So the new unit is still sitting in my garage and I have to pay someone else to come out and install it. Terrible Experience.",,,1.0
24-01-19,58115549,dw,top_control,GE,GDT650SMVES_GDT650SYVFS,GDT650SMVES_GDT650SYVFS,,us,retail,geappliances,,Neutral,"onboard,replace",Delivery_Installation,I paid for installation and removal of the old unit.,"[ Terrible experience ] || ---------------- || I don't know how the dishwasher works because it's sitting in my garage. I've had a terrible experience with GE. I placed my order on 12/21. I requested delivery on 12/29. On 12/29 there was no call and no delivery. I called them and set up a new delivery for 01/05. I paid for installation and removal of the old unit. They wouldn't install because there was a piece of trim at the bottom. I asked if they would remove it with my permission and they said no. I asked if I could remove it and they said no, it would have to be done before they got there. They left and I was able to remove the trim with my bare hands, no tools. They came back out on 01/09, the pulled out old unit and said they couldn't install the new unit because of my current dishwasher set up. They said they would have their plumber call me to fix the issue then I could have them come out again. I called and they said my service was cancelled. So the new unit is still sitting in my garage and I have to pay someone else to come out and install it. Terrible Experience.","[ Terrible experience ] || ---------------- || I don't know how the dishwasher works because it's sitting in my garage. I've had a terrible experience with GE. I placed my order on 12/21. I requested delivery on 12/29. On 12/29 there was no call and no delivery. I called them and set up a new delivery for 01/05. I paid for installation and removal of the old unit. They wouldn't install because there was a piece of trim at the bottom. I asked if they would remove it with my permission and they said no. I asked if I could remove it and they said no, it would have to be done before they got there. They left and I was able to remove the trim with my bare hands, no tools. They came back out on 01/09, the pulled out old unit and said they couldn't install the new unit because of my current dishwasher set up. They said they would have their plumber call me to fix the issue then I could have them come out again. I called and they said my service was cancelled. So the new unit is still sitting in my garage and I have to pay someone else to come out and install it. Terrible Experience.",,,1.0
24-01-19,58115549,dw,top_control,GE,GDT650SMVES_GDT650SYVFS,GDT650SMVES_GDT650SYVFS,,us,retail,geappliances,,Negative,onboard,Delivery_Installation,They wouldn't install because there was a piece of trim at the bottom.,"[ Terrible experience ] || ---------------- || I don't know how the dishwasher works because it's sitting in my garage. I've had a terrible experience with GE. I placed my order on 12/21. I requested delivery on 12/29. On 12/29 there was no call and no delivery. I called them and set up a new delivery for 01/05. I paid for installation and removal of the old unit. They wouldn't install because there was a piece of trim at the bottom. I asked if they would remove it with my permission and they said no. I asked if I could remove it and they said no, it would have to be done before they got there. They left and I was able to remove the trim with my bare hands, no tools. They came back out on 01/09, the pulled out old unit and said they couldn't install the new unit because of my current dishwasher set up. They said they would have their plumber call me to fix the issue then I could have them come out again. I called and they said my service was cancelled. So the new unit is still sitting in my garage and I have to pay someone else to come out and install it. Terrible Experience.","[ Terrible experience ] || ---------------- || I don't know how the dishwasher works because it's sitting in my garage. I've had a terrible experience with GE. I placed my order on 12/21. I requested delivery on 12/29. On 12/29 there was no call and no delivery. I called them and set up a new delivery for 01/05. I paid for installation and removal of the old unit. They wouldn't install because there was a piece of trim at the bottom. I asked if they would remove it with my permission and they said no. I asked if I could remove it and they said no, it would have to be done before they got there. They left and I was able to remove the trim with my bare hands, no tools. They came back out on 01/09, the pulled out old unit and said they couldn't install the new unit because of my current dishwasher set up. They said they would have their plumber call me to fix the issue then I could have them come out again. I called and they said my service was cancelled. So the new unit is still sitting in my garage and I have to pay someone else to come out and install it. Terrible Experience.",,,1.0
24-01-19,58115549,dw,top_control,GE,GDT650SMVES_GDT650SYVFS,GDT650SMVES_GDT650SYVFS,,us,retail,geappliances,,Neutral,maintain,Service,I asked if they would remove it with my permission and they said no.,"[ Terrible experience ] || ---------------- || I don't know how the dishwasher works because it's sitting in my garage. I've had a terrible experience with GE. I placed my order on 12/21. I requested delivery on 12/29. On 12/29 there was no call and no delivery. I called them and set up a new delivery for 01/05. I paid for installation and removal of the old unit. They wouldn't install because there was a piece of trim at the bottom. I asked if they would remove it with my permission and they said no. I asked if I could remove it and they said no, it would have to be done before they got there. They left and I was able to remove the trim with my bare hands, no tools. They came back out on 01/09, the pulled out old unit and said they couldn't install the new unit because of my current dishwasher set up. They said they would have their plumber call me to fix the issue then I could have them come out again. I called and they said my service was cancelled. So the new unit is still sitting in my garage and I have to pay someone else to come out and install it. Terrible Experience.","[ Terrible experience ] || ---------------- || I don't know how the dishwasher works because it's sitting in my garage. I've had a terrible experience with GE. I placed my order on 12/21. I requested delivery on 12/29. On 12/29 there was no call and no delivery. I called them and set up a new delivery for 01/05. I paid for installation and removal of the old unit. They wouldn't install because there was a piece of trim at the bottom. I asked if they would remove it with my permission and they said no. I asked if I could remove it and they said no, it would have to be done before they got there. They left and I was able to remove the trim with my bare hands, no tools. They came back out on 01/09, the pulled out old unit and said they couldn't install the new unit because of my current dishwasher set up. They said they would have their plumber call me to fix the issue then I could have them come out again. I called and they said my service was cancelled. So the new unit is still sitting in my garage and I have to pay someone else to come out and install it. Terrible Experience.",,,1.0
24-01-19,58115549,dw,top_control,GE,GDT650SMVES_GDT650SYVFS,GDT650SMVES_GDT650SYVFS,,us,retail,geappliances,,Negative,maintain,Delivery_Installation,"I asked if I could remove it and they said no, it would have to be done before they got there.","[ Terrible experience ] || ---------------- || I don't know how the dishwasher works because it's sitting in my garage. I've had a terrible experience with GE. I placed my order on 12/21. I requested delivery on 12/29. On 12/29 there was no call and no delivery. I called them and set up a new delivery for 01/05. I paid for installation and removal of the old unit. They wouldn't install because there was a piece of trim at the bottom. I asked if they would remove it with my permission and they said no. I asked if I could remove it and they said no, it would have to be done before they got there. They left and I was able to remove the trim with my bare hands, no tools. They came back out on 01/09, the pulled out old unit and said they couldn't install the new unit because of my current dishwasher set up. They said they would have their plumber call me to fix the issue then I could have them come out again. I called and they said my service was cancelled. So the new unit is still sitting in my garage and I have to pay someone else to come out and install it. Terrible Experience.","[ Terrible experience ] || ---------------- || I don't know how the dishwasher works because it's sitting in my garage. I've had a terrible experience with GE. I placed my order on 12/21. I requested delivery on 12/29. On 12/29 there was no call and no delivery. I called them and set up a new delivery for 01/05. I paid for installation and removal of the old unit. They wouldn't install because there was a piece of trim at the bottom. I asked if they would remove it with my permission and they said no. I asked if I could remove it and they said no, it would have to be done before they got there. They left and I was able to remove the trim with my bare hands, no tools. They came back out on 01/09, the pulled out old unit and said they couldn't install the new unit because of my current dishwasher set up. They said they would have their plumber call me to fix the issue then I could have them come out again. I called and they said my service was cancelled. So the new unit is still sitting in my garage and I have to pay someone else to come out and install it. Terrible Experience.",,,1.0
24-01-19,58115549,dw,top_control,GE,GDT650SMVES_GDT650SYVFS,GDT650SMVES_GDT650SYVFS,,us,retail,geappliances,,Negative,maintain,Service,"I asked if I could remove it and they said no, it would have to be done before they got there.","[ Terrible experience ] || ---------------- || I don't know how the dishwasher works because it's sitting in my garage. I've had a terrible experience with GE. I placed my order on 12/21. I requested delivery on 12/29. On 12/29 there was no call and no delivery. I called them and set up a new delivery for 01/05. I paid for installation and removal of the old unit. They wouldn't install because there was a piece of trim at the bottom. I asked if they would remove it with my permission and they said no. I asked if I could remove it and they said no, it would have to be done before they got there. They left and I was able to remove the trim with my bare hands, no tools. They came back out on 01/09, the pulled out old unit and said they couldn't install the new unit because of my current dishwasher set up. They said they would have their plumber call me to fix the issue then I could have them come out again. I called and they said my service was cancelled. So the new unit is still sitting in my garage and I have to pay someone else to come out and install it. Terrible Experience.","[ Terrible experience ] || ---------------- || I don't know how the dishwasher works because it's sitting in my garage. I've had a terrible experience with GE. I placed my order on 12/21. I requested delivery on 12/29. On 12/29 there was no call and no delivery. I called them and set up a new delivery for 01/05. I paid for installation and removal of the old unit. They wouldn't install because there was a piece of trim at the bottom. I asked if they would remove it with my permission and they said no. I asked if I could remove it and they said no, it would have to be done before they got there. They left and I was able to remove the trim with my bare hands, no tools. They came back out on 01/09, the pulled out old unit and said they couldn't install the new unit because of my current dishwasher set up. They said they would have their plumber call me to fix the issue then I could have them come out again. I called and they said my service was cancelled. So the new unit is still sitting in my garage and I have to pay someone else to come out and install it. Terrible Experience.",,,1.0
24-01-19,58115549,dw,top_control,GE,GDT650SMVES_GDT650SYVFS,GDT650SMVES_GDT650SYVFS,,us,retail,geappliances,,Neutral,,Delivery_Installation,"They left and I was able to remove the trim with my bare hands, no tools.","[ Terrible experience ] || ---------------- || I don't know how the dishwasher works because it's sitting in my garage. I've had a terrible experience with GE. I placed my order on 12/21. I requested delivery on 12/29. On 12/29 there was no call and no delivery. I called them and set up a new delivery for 01/05. I paid for installation and removal of the old unit. They wouldn't install because there was a piece of trim at the bottom. I asked if they would remove it with my permission and they said no. I asked if I could remove it and they said no, it would have to be done before they got there. They left and I was able to remove the trim with my bare hands, no tools. They came back out on 01/09, the pulled out old unit and said they couldn't install the new unit because of my current dishwasher set up. They said they would have their plumber call me to fix the issue then I could have them come out again. I called and they said my service was cancelled. So the new unit is still sitting in my garage and I have to pay someone else to come out and install it. Terrible Experience.","[ Terrible experience ] || ---------------- || I don't know how the dishwasher works because it's sitting in my garage. I've had a terrible experience with GE. I placed my order on 12/21. I requested delivery on 12/29. On 12/29 there was no call and no delivery. I called them and set up a new delivery for 01/05. I paid for installation and removal of the old unit. They wouldn't install because there was a piece of trim at the bottom. I asked if they would remove it with my permission and they said no. I asked if I could remove it and they said no, it would have to be done before they got there. They left and I was able to remove the trim with my bare hands, no tools. They came back out on 01/09, the pulled out old unit and said they couldn't install the new unit because of my current dishwasher set up. They said they would have their plumber call me to fix the issue then I could have them come out again. I called and they said my service was cancelled. So the new unit is still sitting in my garage and I have to pay someone else to come out and install it. Terrible Experience.",,,1.0
