Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-03-03,49335656,dw,top_control,WHIRLPOOL,WDTA50SAKZ,WDTA50SAKZ,,us,retail,homedepot,,Negative,maintain,Service,warranty expired at 1 year.,"[ Broke after 18 months of light use ] || ---------------- || I bought this dishwasher in Aug of 2021. In Feb 2023 it stopped working completely. A dishwasher at this price only lasted 18 months, which is ridiculous. As other commenters have stated, it's an issue with the control panel board. Warranty expired at 1 year. Replacement part is $225 and another $100-$150 for labor. Might as well buy another dishwasher that will last for more than 18 months. Do not recommend.","[ Broke after 18 months of light use ] || ---------------- || I bought this dishwasher in Aug of 2021. In Feb 2023 it stopped working completely. A dishwasher at this price only lasted 18 months, which is ridiculous. As other commenters have stated, it’s an issue with the control panel board. Warranty expired at 1 year. Replacement part is $225 and another $100-$150 for labor. Might as well buy another dishwasher that will last for more than 18 months. Do not recommend.",,,1.0
23-02-28,49212173,dw,front_control,BOSCH,ascenta,SHE3AR72UC,,us,retail,bosch_home_us,,Very Positive,use,Noise_Vibration,"It's quite, and cleans the dishes so much better than the old machines we've had, it's simply amazing.","[ Ascenta® Dishwasher SHE3AR75UC ] || ---------------- || If I say we love this new dishwasher, it'd be an understatement. My wife and I and our oldest son and family visited our other son in Chicago for Thanksgiving. My wife kept raving on how quite our son's dishwasher was. She just went on and on about it. It was this same that we now have machine. And while it was one that I had planned to purchase, I'd figured that I'd wait until our old machine was on it's last leg. Well to make a long story short, while we were in Chicago, our two sons got together and decided to go in together and suprise us at Christmas time. Our older son and his wife found a toy version on the internet and wrapped it as a gift. It was a really cute idea, and we didn't know what was going on at the time but to our absolute surprise. It's a beautiful machine and is just as quite as the machine that our son has, actually, both sons have this same machine. We simply love the new Bosch Ascenta and highly recommend it to anyone. It's quite, and cleans the dishes so much better than the old machines we've had, it's simply amazing.","[ Ascenta® Dishwasher SHE3AR75UC ] || ---------------- || If I say we love this new dishwasher, it'd be an understatement. My wife and I and our oldest son and family visited our other son in Chicago for Thanksgiving.  My wife kept raving on how quite our son's dishwasher was. She just went on and on about it. It was this same that we now have machine.  And while it was one that I had planned to purchase, I'd figured that I'd wait until our old machine was on it's last leg. Well to make a long story short, while we were in Chicago, our two sons got together and decided to go in together and suprise us at Christmas time.  Our older son and his wife found a toy version on the internet and wrapped it as a gift.  It was a really cute idea, and we didn't know what was going on at the time but to our absolute surprise.  It's a beautiful machine and is just as quite as the machine that our son has, actually, both sons have this same machine.  We simply love the new Bosch Ascenta and highly recommend it to anyone.  It's quite, and cleans the dishes so much better than the old machines we've had, it's simply amazing.",,,5.0
23-02-28,49212173,dw,front_control,BOSCH,ascenta,SHE3AR72UC,,us,retail,bosch_home_us,,Very Positive,use,Performance_Washing,"It's quite, and cleans the dishes so much better than the old machines we've had, it's simply amazing.","[ Ascenta® Dishwasher SHE3AR75UC ] || ---------------- || If I say we love this new dishwasher, it'd be an understatement. My wife and I and our oldest son and family visited our other son in Chicago for Thanksgiving. My wife kept raving on how quite our son's dishwasher was. She just went on and on about it. It was this same that we now have machine. And while it was one that I had planned to purchase, I'd figured that I'd wait until our old machine was on it's last leg. Well to make a long story short, while we were in Chicago, our two sons got together and decided to go in together and suprise us at Christmas time. Our older son and his wife found a toy version on the internet and wrapped it as a gift. It was a really cute idea, and we didn't know what was going on at the time but to our absolute surprise. It's a beautiful machine and is just as quite as the machine that our son has, actually, both sons have this same machine. We simply love the new Bosch Ascenta and highly recommend it to anyone. It's quite, and cleans the dishes so much better than the old machines we've had, it's simply amazing.","[ Ascenta® Dishwasher SHE3AR75UC ] || ---------------- || If I say we love this new dishwasher, it'd be an understatement. My wife and I and our oldest son and family visited our other son in Chicago for Thanksgiving.  My wife kept raving on how quite our son's dishwasher was. She just went on and on about it. It was this same that we now have machine.  And while it was one that I had planned to purchase, I'd figured that I'd wait until our old machine was on it's last leg. Well to make a long story short, while we were in Chicago, our two sons got together and decided to go in together and suprise us at Christmas time.  Our older son and his wife found a toy version on the internet and wrapped it as a gift.  It was a really cute idea, and we didn't know what was going on at the time but to our absolute surprise.  It's a beautiful machine and is just as quite as the machine that our son has, actually, both sons have this same machine.  We simply love the new Bosch Ascenta and highly recommend it to anyone.  It's quite, and cleans the dishes so much better than the old machines we've had, it's simply amazing.",,,5.0
23-02-28,49212221,dw,top_control,BOSCH,100_series,SHXM4AY54N,,us,retail,bestbuy,,Positive,onboard,Delivery_Installation,"So far this dishwasher has been great, not too difficult to install and everything seems high quality.","[ Great dishwasher ] || ---------------- || So far this dishwasher has been great, not too difficult to install and everything seems high quality. Had no complaints on its wash performance.","[ Great dishwasher ] || ---------------- || So far this dishwasher has been great, not too difficult to install and everything seems high quality. Had no complaints on its wash performance.",,,5.0
23-02-28,49212221,dw,top_control,BOSCH,100_series,SHXM4AY54N,,us,retail,bestbuy,,Positive,use,Performance_Washing,Had no complaints on its wash performance.,"[ Great dishwasher ] || ---------------- || So far this dishwasher has been great, not too difficult to install and everything seems high quality. Had no complaints on its wash performance.","[ Great dishwasher ] || ---------------- || So far this dishwasher has been great, not too difficult to install and everything seems high quality. Had no complaints on its wash performance.",,,5.0
23-02-28,49212224,dw,front_control,BOSCH,ascenta,SHE3AR72UC,,us,retail,bosch_home_us,,Positive,use,Noise_Vibration,"I am still getting acquainted with my new Bosch D/W. It cleans very well, dishes are dry and it is quiet running.","[ Bosch Ascenta D/W SHE3AR76UC ] || ---------------- || I am still getting acquainted with my new Bosch D/W. It cleans very well, dishes are dry and it is quiet running. My only negative is that there is not has much space on the racks as my previous Bosch. I highly recommend Bosch Ascenta D/W.","[ Bosch Ascenta D/W SHE3AR76UC ] || ---------------- || I am still getting acquainted with my new Bosch D/W.  It cleans very well, dishes are dry and it is quiet running.  My only negative is that there is not has much space on the racks as my previous Bosch. I highly recommend Bosch Ascenta D/W.",,,5.0
23-02-28,49212224,dw,front_control,BOSCH,ascenta,SHE3AR72UC,,us,retail,bosch_home_us,,Positive,use,Performance_Drying,"I am still getting acquainted with my new Bosch D/W. It cleans very well, dishes are dry and it is quiet running.","[ Bosch Ascenta D/W SHE3AR76UC ] || ---------------- || I am still getting acquainted with my new Bosch D/W. It cleans very well, dishes are dry and it is quiet running. My only negative is that there is not has much space on the racks as my previous Bosch. I highly recommend Bosch Ascenta D/W.","[ Bosch Ascenta D/W SHE3AR76UC ] || ---------------- || I am still getting acquainted with my new Bosch D/W.  It cleans very well, dishes are dry and it is quiet running.  My only negative is that there is not has much space on the racks as my previous Bosch. I highly recommend Bosch Ascenta D/W.",,,5.0
23-02-28,49212224,dw,front_control,BOSCH,ascenta,SHE3AR72UC,,us,retail,bosch_home_us,,Positive,use,Performance_Washing,"I am still getting acquainted with my new Bosch D/W. It cleans very well, dishes are dry and it is quiet running.","[ Bosch Ascenta D/W SHE3AR76UC ] || ---------------- || I am still getting acquainted with my new Bosch D/W. It cleans very well, dishes are dry and it is quiet running. My only negative is that there is not has much space on the racks as my previous Bosch. I highly recommend Bosch Ascenta D/W.","[ Bosch Ascenta D/W SHE3AR76UC ] || ---------------- || I am still getting acquainted with my new Bosch D/W.  It cleans very well, dishes are dry and it is quiet running.  My only negative is that there is not has much space on the racks as my previous Bosch. I highly recommend Bosch Ascenta D/W.",,,5.0
23-02-28,49212224,dw,front_control,BOSCH,ascenta,SHE3AR72UC,,us,retail,bosch_home_us,,Negative,use,Easy_Use,My only negative is that there is not has much space on the racks as my previous Bosch.,"[ Bosch Ascenta D/W SHE3AR76UC ] || ---------------- || I am still getting acquainted with my new Bosch D/W. It cleans very well, dishes are dry and it is quiet running. My only negative is that there is not has much space on the racks as my previous Bosch. I highly recommend Bosch Ascenta D/W.","[ Bosch Ascenta D/W SHE3AR76UC ] || ---------------- || I am still getting acquainted with my new Bosch D/W.  It cleans very well, dishes are dry and it is quiet running.  My only negative is that there is not has much space on the racks as my previous Bosch. I highly recommend Bosch Ascenta D/W.",,,5.0
23-02-28,49212224,dw,front_control,BOSCH,ascenta,SHE3AR72UC,,us,retail,bosch_home_us,,Very Positive,,Durability,I highly recommend Bosch Ascenta D/W.,"[ Bosch Ascenta D/W SHE3AR76UC ] || ---------------- || I am still getting acquainted with my new Bosch D/W. It cleans very well, dishes are dry and it is quiet running. My only negative is that there is not has much space on the racks as my previous Bosch. I highly recommend Bosch Ascenta D/W.","[ Bosch Ascenta D/W SHE3AR76UC ] || ---------------- || I am still getting acquainted with my new Bosch D/W.  It cleans very well, dishes are dry and it is quiet running.  My only negative is that there is not has much space on the racks as my previous Bosch. I highly recommend Bosch Ascenta D/W.",,,5.0
23-02-28,49212224,dw,front_control,BOSCH,ascenta,SHE3AR72UC,,us,retail,bosch_home_us,,Very Positive,,Service,I highly recommend Bosch Ascenta D/W.,"[ Bosch Ascenta D/W SHE3AR76UC ] || ---------------- || I am still getting acquainted with my new Bosch D/W. It cleans very well, dishes are dry and it is quiet running. My only negative is that there is not has much space on the racks as my previous Bosch. I highly recommend Bosch Ascenta D/W.","[ Bosch Ascenta D/W SHE3AR76UC ] || ---------------- || I am still getting acquainted with my new Bosch D/W.  It cleans very well, dishes are dry and it is quiet running.  My only negative is that there is not has much space on the racks as my previous Bosch. I highly recommend Bosch Ascenta D/W.",,,5.0
23-02-28,49211561,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,om,Negative,use,Design,"For me, the chest of drawers and the compartment next to it have the least amount of storage.","For me, the chest of drawers and the compartment next to it have the least amount of storage. I think it will be solved by moving the storage to an upper cabinet or another place. I'm most worried about whether there will be a problem with the water supply drainage.",저는 서랍장이랑 그 옆에 칸이 제일 수납이 적고..수납은 상부장이나 다른 곳으로 옮겨서 하면 해결 될 것 같아요..급수 배수에 문제가 없을지가 제일 걱정되네요..,,,unrated
23-02-28,49211561,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,om,Negative,use,Easy_Use,"For me, the chest of drawers and the compartment next to it have the least amount of storage.","For me, the chest of drawers and the compartment next to it have the least amount of storage. I think it will be solved by moving the storage to an upper cabinet or another place. I'm most worried about whether there will be a problem with the water supply drainage.",저는 서랍장이랑 그 옆에 칸이 제일 수납이 적고..수납은 상부장이나 다른 곳으로 옮겨서 하면 해결 될 것 같아요..급수 배수에 문제가 없을지가 제일 걱정되네요..,,,unrated
23-02-28,49211561,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,om,Neutral,use,Design,I think it will be solved by moving the storage to an upper cabinet or another place.,"For me, the chest of drawers and the compartment next to it have the least amount of storage. I think it will be solved by moving the storage to an upper cabinet or another place. I'm most worried about whether there will be a problem with the water supply drainage.",저는 서랍장이랑 그 옆에 칸이 제일 수납이 적고..수납은 상부장이나 다른 곳으로 옮겨서 하면 해결 될 것 같아요..급수 배수에 문제가 없을지가 제일 걱정되네요..,,,unrated
23-02-28,49211561,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,om,Negative,use,,I'm most worried about whether there will be a problem with the water supply drainage.,"For me, the chest of drawers and the compartment next to it have the least amount of storage. I think it will be solved by moving the storage to an upper cabinet or another place. I'm most worried about whether there will be a problem with the water supply drainage.",저는 서랍장이랑 그 옆에 칸이 제일 수납이 적고..수납은 상부장이나 다른 곳으로 옮겨서 하면 해결 될 것 같아요..급수 배수에 문제가 없을지가 제일 걱정되네요..,,,unrated
23-02-28,49211560,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,om,Neutral,use,Design,I think it will be solved by putting the storage elsewhere.,I think it will be solved by putting the storage elsewhere.,저는 수납은 다른 곳에 하면 해결이 될 것 같아요…시공비가 많이 들더라도 식세기 이모님을 들이고 싶네요ㅎㅎ근데 배수관이 길어지면 문제가 생길 수 있대서 못하고 있어요ㅠㅠ,,,unrated
23-02-28,49211593,dw,dishwasher,SAMSUNG,BESPOKE,,ASIA,kr,cafe,naver_cafe,om,Neutral,,Delivery_Installation,Is it possible to install the dishwasher only in that oven location?,Is it possible to install the dishwasher only in that oven location?,그 오븐위치에만 식세기 설치가 가능한가요?,,,unrated
23-02-28,49211684,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,om,Neutral,onboard,Easy_Use,"If it doesn't matter if the construction cost is high, we recommend installing a dishwasher in the oven seat and reforming the oven cabinet in the island.","If it doesn't matter if the construction cost is high, we recommend installing a dishwasher in the oven seat and reforming the oven cabinet in the island.",시공비가 많이 들어도 상관이 없다면오븐자리에 식세기를 설치하고 아일랜드에 오븐장을 새로 리폼하여 넣는걸 추천 합니다..,,,unrated
23-02-28,49211701,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Positive,,,Thank you.,"Thank you. After an hour or so after the accident, the price went up again.",ㅎㅎ감사해용사고 한시간인가 있다 보니까 다시 원가로 올랐더라구용,,,unrated
23-02-28,49211701,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Negative,,Durability,"After an hour or so after the accident, the price went up again.","Thank you. After an hour or so after the accident, the price went up again.",ㅎㅎ감사해용사고 한시간인가 있다 보니까 다시 원가로 올랐더라구용,,,unrated
23-02-28,49211701,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Negative,,Price,"After an hour or so after the accident, the price went up again.","Thank you. After an hour or so after the accident, the price went up again.",ㅎㅎ감사해용사고 한시간인가 있다 보니까 다시 원가로 올랐더라구용,,,unrated
23-02-28,49211714,dw,dishwasher,SAMSUNG,,,ASIA,kr,blog,naver_blog,om,Positive,,,nice to see you again,nice to see you again,다시 모시니 반갑네,,,unrated
23-02-28,49211803,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,om,Neutral,,Easy_Use,"Oh, then the aisle must have been narrowed?","Oh, then the aisle must have been narrowed? Does the dishwasher work well? I wonder if there are any problems with watering and drainage! Oh, and isn't the water supply and drainage hose exposed?",오오 그럼 통로가 좁아졌겠네요?! 식세기는 잘 돌아가나요?? 급수.배수에 문제가 없는지 궁금해요!!! 아 그리고 급수배수 호스가 노출되진 않았나요??,,,unrated
23-02-28,49211803,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,om,Neutral,use,Performance_Washing,Does the dishwasher work well?,"Oh, then the aisle must have been narrowed? Does the dishwasher work well? I wonder if there are any problems with watering and drainage! Oh, and isn't the water supply and drainage hose exposed?",오오 그럼 통로가 좁아졌겠네요?! 식세기는 잘 돌아가나요?? 급수.배수에 문제가 없는지 궁금해요!!! 아 그리고 급수배수 호스가 노출되진 않았나요??,,,unrated
23-02-28,49211803,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,om,Neutral,use,Performance_Washing,I wonder if there are any problems with watering and drainage!,"Oh, then the aisle must have been narrowed? Does the dishwasher work well? I wonder if there are any problems with watering and drainage! Oh, and isn't the water supply and drainage hose exposed?",오오 그럼 통로가 좁아졌겠네요?! 식세기는 잘 돌아가나요?? 급수.배수에 문제가 없는지 궁금해요!!! 아 그리고 급수배수 호스가 노출되진 않았나요??,,,unrated
23-02-28,49211803,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,om,Neutral,,,"Oh, and isn't the water supply and drainage hose exposed?","Oh, then the aisle must have been narrowed? Does the dishwasher work well? I wonder if there are any problems with watering and drainage! Oh, and isn't the water supply and drainage hose exposed?",오오 그럼 통로가 좁아졌겠네요?! 식세기는 잘 돌아가나요?? 급수.배수에 문제가 없는지 궁금해요!!! 아 그리고 급수배수 호스가 노출되진 않았나요??,,,unrated
23-02-28,49211805,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,om,Neutral,,,I'm freestanding.,"I'm freestanding. Now, I'm standing at the end of the kitchen gel.",저는 프리스탠딩이여 ㅎㅎㅎ ㄷ자 주방 젤 끝에 뻘하니 서있습니당,,,unrated
23-02-28,49211805,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,om,Neutral,,,"Now, I'm standing at the end of the kitchen gel.","I'm freestanding. Now, I'm standing at the end of the kitchen gel.",저는 프리스탠딩이여 ㅎㅎㅎ ㄷ자 주방 젤 끝에 뻘하니 서있습니당,,,unrated
23-02-28,49211819,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,om,Positive,use,,There was no problem with the water supply and drainage.,"There was no problem with the water supply and drainage. The leaf aisle is narrow, but there is not enough storage, so I couldn't lose it. It's big, but the hose comes out a little ^^",급배수 전혀 이상 없었어엽 ㅎㅎㅎ 통로는 좁지만 수납이 부족하니 못잃었습니다...큽ㅋㅋㅋㅋ 호스는 약간 나오긴해여^^,,,unrated
23-02-28,49211819,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,om,Negative,use,Design,"The leaf aisle is narrow, but there is not enough storage, so I couldn't lose it.","There was no problem with the water supply and drainage. The leaf aisle is narrow, but there is not enough storage, so I couldn't lose it. It's big, but the hose comes out a little ^^",급배수 전혀 이상 없었어엽 ㅎㅎㅎ 통로는 좁지만 수납이 부족하니 못잃었습니다...큽ㅋㅋㅋㅋ 호스는 약간 나오긴해여^^,,,unrated
23-02-28,49211819,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,om,Negative,use,Easy_Use,"The leaf aisle is narrow, but there is not enough storage, so I couldn't lose it.","There was no problem with the water supply and drainage. The leaf aisle is narrow, but there is not enough storage, so I couldn't lose it. It's big, but the hose comes out a little ^^",급배수 전혀 이상 없었어엽 ㅎㅎㅎ 통로는 좁지만 수납이 부족하니 못잃었습니다...큽ㅋㅋㅋㅋ 호스는 약간 나오긴해여^^,,,unrated
23-02-28,49211819,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,om,Negative,use,Design,"It's big, but the hose comes out a little ^^","There was no problem with the water supply and drainage. The leaf aisle is narrow, but there is not enough storage, so I couldn't lose it. It's big, but the hose comes out a little ^^",급배수 전혀 이상 없었어엽 ㅎㅎㅎ 통로는 좁지만 수납이 부족하니 못잃었습니다...큽ㅋㅋㅋㅋ 호스는 약간 나오긴해여^^,,,unrated
23-02-28,49211849,dw,dishwasher,SAMSUNG,,,ASIA,kr,cafe,naver_cafe,om,Neutral,,Delivery_Installation,It was on the inside of the gas stove.,It was on the inside of the gas stove.,가스렌지 맨 안쪽에했어요,,,unrated
23-02-28,49211875,dw,dishwasher,SAMSUNG,,,ASIA,kr,cafe,naver_cafe,om,Neutral,onboard,Delivery_Installation,Installed under the gas stove a year ago for LG 12.,Installed under the gas stove a year ago for LG 12.,엘지12인용 일년전에 가스렌지밑에 설치요~,,,unrated
23-02-28,49213879,dw,top_control,LG,quadwash,LDPS6762S,,us,retail,homedepot,,Neutral,"onboard,purchase",Delivery_Installation,Bought this dishwasher from Home Depot on 2/11/23 and paid to have it installed.,"[ A review on the Install Experience, Not the Item ] || ---------------- || Bought this dishwasher from Home Depot on 2/11/23 and paid to have it installed. Was told that because the dishwasher and sink were at a 45 degree angle to each other, he needed the ""extended install kit"". A week later, another crew shows up, takes one look at the dishwasher/sink configuration and says ""nope. Not allowed to install this"". If Home Depot can't install a dishwasher because it is at a 45 degree angle to the sink, then customers need to be told that at time of purchase.","[ A review on the Install Experience, Not the Item ] || ---------------- || Bought this dishwasher from Home Depot on 2/11/23 and paid to have it installed. Was told that because the dishwasher and sink were at a 45 degree angle to each other, he needed the 'extended install kit'. A week later, another crew shows up, takes one look at the dishwasher/sink configuration and says 'nope.  Not allowed to install this'. If Home Depot can’t install a dishwasher because it is at a 45 degree angle to the sink, then customers need to be told that at time of purchase.",,,3.0
23-02-28,49213879,dw,top_control,LG,quadwash,LDPS6762S,,us,retail,homedepot,,Neutral,onboard,Delivery_Installation,"Was told that because the dishwasher and sink were at a 45 degree angle to each other, he needed the ""extended install kit"".","[ A review on the Install Experience, Not the Item ] || ---------------- || Bought this dishwasher from Home Depot on 2/11/23 and paid to have it installed. Was told that because the dishwasher and sink were at a 45 degree angle to each other, he needed the ""extended install kit"". A week later, another crew shows up, takes one look at the dishwasher/sink configuration and says ""nope. Not allowed to install this"". If Home Depot can't install a dishwasher because it is at a 45 degree angle to the sink, then customers need to be told that at time of purchase.","[ A review on the Install Experience, Not the Item ] || ---------------- || Bought this dishwasher from Home Depot on 2/11/23 and paid to have it installed. Was told that because the dishwasher and sink were at a 45 degree angle to each other, he needed the 'extended install kit'. A week later, another crew shows up, takes one look at the dishwasher/sink configuration and says 'nope.  Not allowed to install this'. If Home Depot can’t install a dishwasher because it is at a 45 degree angle to the sink, then customers need to be told that at time of purchase.",,,3.0
23-02-28,49213879,dw,top_control,LG,quadwash,LDPS6762S,,us,retail,homedepot,,Negative,,,"A week later, another crew shows up, takes one look at the dishwasher/sink configuration and says ""nope.","[ A review on the Install Experience, Not the Item ] || ---------------- || Bought this dishwasher from Home Depot on 2/11/23 and paid to have it installed. Was told that because the dishwasher and sink were at a 45 degree angle to each other, he needed the ""extended install kit"". A week later, another crew shows up, takes one look at the dishwasher/sink configuration and says ""nope. Not allowed to install this"". If Home Depot can't install a dishwasher because it is at a 45 degree angle to the sink, then customers need to be told that at time of purchase.","[ A review on the Install Experience, Not the Item ] || ---------------- || Bought this dishwasher from Home Depot on 2/11/23 and paid to have it installed. Was told that because the dishwasher and sink were at a 45 degree angle to each other, he needed the 'extended install kit'. A week later, another crew shows up, takes one look at the dishwasher/sink configuration and says 'nope.  Not allowed to install this'. If Home Depot can’t install a dishwasher because it is at a 45 degree angle to the sink, then customers need to be told that at time of purchase.",,,3.0
23-02-28,49213879,dw,top_control,LG,quadwash,LDPS6762S,,us,retail,homedepot,,Negative,,Delivery_Installation,"Not allowed to install this"".","[ A review on the Install Experience, Not the Item ] || ---------------- || Bought this dishwasher from Home Depot on 2/11/23 and paid to have it installed. Was told that because the dishwasher and sink were at a 45 degree angle to each other, he needed the ""extended install kit"". A week later, another crew shows up, takes one look at the dishwasher/sink configuration and says ""nope. Not allowed to install this"". If Home Depot can't install a dishwasher because it is at a 45 degree angle to the sink, then customers need to be told that at time of purchase.","[ A review on the Install Experience, Not the Item ] || ---------------- || Bought this dishwasher from Home Depot on 2/11/23 and paid to have it installed. Was told that because the dishwasher and sink were at a 45 degree angle to each other, he needed the 'extended install kit'. A week later, another crew shows up, takes one look at the dishwasher/sink configuration and says 'nope.  Not allowed to install this'. If Home Depot can’t install a dishwasher because it is at a 45 degree angle to the sink, then customers need to be told that at time of purchase.",,,3.0
23-02-28,49213879,dw,top_control,LG,quadwash,LDPS6762S,,us,retail,homedepot,,Neutral,onboard,Delivery_Installation,"If Home Depot can't install a dishwasher because it is at a 45 degree angle to the sink, then customers need to be told that at time of purchase.","[ A review on the Install Experience, Not the Item ] || ---------------- || Bought this dishwasher from Home Depot on 2/11/23 and paid to have it installed. Was told that because the dishwasher and sink were at a 45 degree angle to each other, he needed the ""extended install kit"". A week later, another crew shows up, takes one look at the dishwasher/sink configuration and says ""nope. Not allowed to install this"". If Home Depot can't install a dishwasher because it is at a 45 degree angle to the sink, then customers need to be told that at time of purchase.","[ A review on the Install Experience, Not the Item ] || ---------------- || Bought this dishwasher from Home Depot on 2/11/23 and paid to have it installed. Was told that because the dishwasher and sink were at a 45 degree angle to each other, he needed the 'extended install kit'. A week later, another crew shows up, takes one look at the dishwasher/sink configuration and says 'nope.  Not allowed to install this'. If Home Depot can’t install a dishwasher because it is at a 45 degree angle to the sink, then customers need to be told that at time of purchase.",,,3.0
23-02-28,49241786,dw,front_control,BOSCH,SMS4EMI00E,SMS4EMI00E,EU,es,retail,bosch_home_es,,Negative,use,Noise_Vibration,too quiet,[ too quiet ] || ---------------- || too quiet,[ muy silencioso ] || ---------------- || muy silencioso,,,4.0
23-02-28,49241906,dw,front_control,BOSCH,SMS4EMI00E,SMS4EMI00E,EU,es,retail,bosch_home_es,,Neutral,,Service,After fifteen years with a Bosch dishwasher (and a single visit from the technical service 6 years ago) we repeat with the brand.,"[ Bosch Dishwasher ] || ---------------- || After fifteen years with a Bosch dishwasher (and a single visit from the technical service 6 years ago) we repeat with the brand. Just as quiet as its predecessor with 3 trays and a stainless steel tank for a very reasonable price, it comes with Wi-Fi connectivity, Aquastop and a stainless steel exterior finish. I take this opportunity to highlight the efficiency and speed of the Bosch technical service when I have needed it.","[ Lavavajillas Bosch ] || ---------------- || Tras quince años con un lavavajillas Bosch (y una sola visita del servicio técnico hace 6 años) repetimos con la marca. Igual de silencioso que su antecesor con 3  bandeja y cuba toda en inox para un precio muy correcto, viene con conectividad Wifi, Aquastop y acabado exterior inox.Aprovecho para resaltar la eficacia y rapidez del servico técnico Bosch cuando lo he necesitado.",,,5.0
23-02-28,49241906,dw,front_control,BOSCH,SMS4EMI00E,SMS4EMI00E,EU,es,retail,bosch_home_es,,Positive,use,Design,"Just as quiet as its predecessor with 3 trays and a stainless steel tank for a very reasonable price, it comes with wifi connectivity, Aquastop and a stainless steel exterior finish.","[ Bosch Dishwasher ] || ---------------- || After fifteen years with a Bosch dishwasher (and a single visit from the technical service 6 years ago) we repeat with the brand. Just as quiet as its predecessor with 3 trays and a stainless steel tank for a very reasonable price, it comes with Wi-Fi connectivity, Aquastop and a stainless steel exterior finish. I take this opportunity to highlight the efficiency and speed of the Bosch technical service when I have needed it.","[ Lavavajillas Bosch ] || ---------------- || Tras quince años con un lavavajillas Bosch (y una sola visita del servicio técnico hace 6 años) repetimos con la marca. Igual de silencioso que su antecesor con 3  bandeja y cuba toda en inox para un precio muy correcto, viene con conectividad Wifi, Aquastop y acabado exterior inox.Aprovecho para resaltar la eficacia y rapidez del servico técnico Bosch cuando lo he necesitado.",,,5.0
23-02-28,49241906,dw,front_control,BOSCH,SMS4EMI00E,SMS4EMI00E,EU,es,retail,bosch_home_es,,Positive,use,Noise_Vibration,"Just as quiet as its predecessor with 3 trays and a stainless steel tank for a very reasonable price, it comes with wifi connectivity, Aquastop and a stainless steel exterior finish.","[ Bosch Dishwasher ] || ---------------- || After fifteen years with a Bosch dishwasher (and a single visit from the technical service 6 years ago) we repeat with the brand. Just as quiet as its predecessor with 3 trays and a stainless steel tank for a very reasonable price, it comes with Wi-Fi connectivity, Aquastop and a stainless steel exterior finish. I take this opportunity to highlight the efficiency and speed of the Bosch technical service when I have needed it.","[ Lavavajillas Bosch ] || ---------------- || Tras quince años con un lavavajillas Bosch (y una sola visita del servicio técnico hace 6 años) repetimos con la marca. Igual de silencioso que su antecesor con 3  bandeja y cuba toda en inox para un precio muy correcto, viene con conectividad Wifi, Aquastop y acabado exterior inox.Aprovecho para resaltar la eficacia y rapidez del servico técnico Bosch cuando lo he necesitado.",,,5.0
23-02-28,49241906,dw,front_control,BOSCH,SMS4EMI00E,SMS4EMI00E,EU,es,retail,bosch_home_es,,Positive,use,Price,"Just as quiet as its predecessor with 3 trays and a stainless steel tank for a very reasonable price, it comes with wifi connectivity, Aquastop and a stainless steel exterior finish.","[ Bosch Dishwasher ] || ---------------- || After fifteen years with a Bosch dishwasher (and a single visit from the technical service 6 years ago) we repeat with the brand. Just as quiet as its predecessor with 3 trays and a stainless steel tank for a very reasonable price, it comes with Wi-Fi connectivity, Aquastop and a stainless steel exterior finish. I take this opportunity to highlight the efficiency and speed of the Bosch technical service when I have needed it.","[ Lavavajillas Bosch ] || ---------------- || Tras quince años con un lavavajillas Bosch (y una sola visita del servicio técnico hace 6 años) repetimos con la marca. Igual de silencioso que su antecesor con 3  bandeja y cuba toda en inox para un precio muy correcto, viene con conectividad Wifi, Aquastop y acabado exterior inox.Aprovecho para resaltar la eficacia y rapidez del servico técnico Bosch cuando lo he necesitado.",,,5.0
