Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
25-05-05,71470685,dw,top_control,SAMSUNG,DW80R9950UT_DW80R9950UG_DW80R9950US,DW80R9950UT_DW80R9950UG_DW80R9950US,,us,retail,costco,,Negative,use,Performance_Washing,"Had the same model before, but this one doesn't clean as well.","[ Works Okay, Not Great ] || ---------------- || Had the same model before, but this one doesn't clean as well.","[ Works Okay, Not Great ] || ---------------- || Had the same model before, but this one doesn't clean as well.",Verified,,4.0
25-05-02,86740440,dw,countertop,MIDEA,MDWMT0601W_WIN_KR,MDWMT0601W_WIN_KR,ASIA,kr,retail,coupang,,Neutral,use,Design,"This one has the same functions as that one, but it's slightly smaller.","I'm using it well. I used to use an SK one, but the moving company broke it. This one has the same functions as that one, but it's slightly smaller. I liked that it's rectangular and fits perfectly in the space, so I decided on this one. I'm not sure how much it consumes in electricity, but I like it because it's convenient. Two compartments on the top and bottom, hot water, and an automatic door opening function—these three were essentials for me, and I'm happy that it has them all.","잘 사용중이에요 그 전에 sk꺼 쓰다가 이사업체가 부수는 바람에 ㅠㅠ그거랑 기능은 같지만 사이즈 살짝 작고 직사각에 공간이 딱 떨어지는게 맘에 들어서 이걸로 결정 전기세는.. 얼마나 잡아먹는지는 모르겠지만편리해서 좋아요 아래위2칸, 온수, 자동문열림 기능 이 3개는 필수였는데 다 갖추고 있어서 맘에 듭니다용",Not verified,,5.0
25-05-02,86740440,dw,countertop,MIDEA,MDWMT0601W_WIN_KR,MDWMT0601W_WIN_KR,ASIA,kr,retail,coupang,,Positive,decide,Design,"I liked that it's rectangular and fits perfectly in the space, so I decided on this one.","I'm using it well. I used to use an SK one, but the moving company broke it. This one has the same functions as that one, but it's slightly smaller. I liked that it's rectangular and fits perfectly in the space, so I decided on this one. I'm not sure how much it consumes in electricity, but I like it because it's convenient. Two compartments on the top and bottom, hot water, and an automatic door opening function—these three were essentials for me, and I'm happy that it has them all.","잘 사용중이에요 그 전에 sk꺼 쓰다가 이사업체가 부수는 바람에 ㅠㅠ그거랑 기능은 같지만 사이즈 살짝 작고 직사각에 공간이 딱 떨어지는게 맘에 들어서 이걸로 결정 전기세는.. 얼마나 잡아먹는지는 모르겠지만편리해서 좋아요 아래위2칸, 온수, 자동문열림 기능 이 3개는 필수였는데 다 갖추고 있어서 맘에 듭니다용",Not verified,,5.0
25-05-02,86740440,dw,countertop,MIDEA,MDWMT0601W_WIN_KR,MDWMT0601W_WIN_KR,ASIA,kr,retail,coupang,,Positive,use,Easy_Use,"I'm not sure how much it consumes in electricity, but I like it because it's convenient.","I'm using it well. I used to use an SK one, but the moving company broke it. This one has the same functions as that one, but it's slightly smaller. I liked that it's rectangular and fits perfectly in the space, so I decided on this one. I'm not sure how much it consumes in electricity, but I like it because it's convenient. Two compartments on the top and bottom, hot water, and an automatic door opening function—these three were essentials for me, and I'm happy that it has them all.","잘 사용중이에요 그 전에 sk꺼 쓰다가 이사업체가 부수는 바람에 ㅠㅠ그거랑 기능은 같지만 사이즈 살짝 작고 직사각에 공간이 딱 떨어지는게 맘에 들어서 이걸로 결정 전기세는.. 얼마나 잡아먹는지는 모르겠지만편리해서 좋아요 아래위2칸, 온수, 자동문열림 기능 이 3개는 필수였는데 다 갖추고 있어서 맘에 듭니다용",Not verified,,5.0
25-05-02,86740440,dw,countertop,MIDEA,MDWMT0601W_WIN_KR,MDWMT0601W_WIN_KR,ASIA,kr,retail,coupang,,Positive,use,Product_Satisfaction,"I'm not sure how much it consumes in electricity, but I like it because it's convenient.","I'm using it well. I used to use an SK one, but the moving company broke it. This one has the same functions as that one, but it's slightly smaller. I liked that it's rectangular and fits perfectly in the space, so I decided on this one. I'm not sure how much it consumes in electricity, but I like it because it's convenient. Two compartments on the top and bottom, hot water, and an automatic door opening function—these three were essentials for me, and I'm happy that it has them all.","잘 사용중이에요 그 전에 sk꺼 쓰다가 이사업체가 부수는 바람에 ㅠㅠ그거랑 기능은 같지만 사이즈 살짝 작고 직사각에 공간이 딱 떨어지는게 맘에 들어서 이걸로 결정 전기세는.. 얼마나 잡아먹는지는 모르겠지만편리해서 좋아요 아래위2칸, 온수, 자동문열림 기능 이 3개는 필수였는데 다 갖추고 있어서 맘에 듭니다용",Not verified,,5.0
25-05-02,86740440,dw,countertop,MIDEA,MDWMT0601W_WIN_KR,MDWMT0601W_WIN_KR,ASIA,kr,retail,coupang,,Positive,use,Easy_Use,"Two compartments on the top and bottom, hot water, and an automatic door opening function—these three were essentials for me, and I'm happy that it has them all.","I'm using it well. I used to use an SK one, but the moving company broke it. This one has the same functions as that one, but it's slightly smaller. I liked that it's rectangular and fits perfectly in the space, so I decided on this one. I'm not sure how much it consumes in electricity, but I like it because it's convenient. Two compartments on the top and bottom, hot water, and an automatic door opening function—these three were essentials for me, and I'm happy that it has them all.","잘 사용중이에요 그 전에 sk꺼 쓰다가 이사업체가 부수는 바람에 ㅠㅠ그거랑 기능은 같지만 사이즈 살짝 작고 직사각에 공간이 딱 떨어지는게 맘에 들어서 이걸로 결정 전기세는.. 얼마나 잡아먹는지는 모르겠지만편리해서 좋아요 아래위2칸, 온수, 자동문열림 기능 이 3개는 필수였는데 다 갖추고 있어서 맘에 듭니다용",Not verified,,5.0
25-05-02,96593534,dw,top_control,GE,profile_series,PDT145SGLWW,,us,retail,homedepot,,Negative,,Delivery_Installation,Do not buy the parts kit and adapter that is sold as an additional feature when checking out.,"[ Don't trust what you read ] || ---------------- || Do not buy the parts kit and adapter that is sold as an additional feature when checking out. It only includes a drain line which is a ripoff for $27! You will have to buy an installation kit separately in order to get the 90 deg elbow and hot water line (which cost the same as what they sell you a drain line for. ). Also it says the cutoff width is 18"" which is true for the panel that you see but good luck getting it in with the insulation on the outside. The dishwasher has parts in stalled on the outside of the appliance that is hidden but when you add the insulation is makes it more than 18"" I cant even get the insulation on and I don't even have the countertops installed so it will be impossible if you are adding to an existing kitchen. Lastly, just learned on here that there is no drying cycle. I regret my purchase already and I haven't even used it! Looks goof though. Although the panel has a slight curve to it which I imagine is a QC issue and could just be mine.","[ Don't trust what you read ] || ---------------- || Do not buy the parts kit and adapter that is sold as an additional feature when checking out. It only includes a drain line which is a ripoff for $27!! You will have to buy an installation kit separately in order to get the 90 deg elbow and hot water line (which cost the same as what they sell you a drain line for...)Also it says the cutoff width is 18' which is true for the panel that you see but good luck getting it in with the insulation on the outside. The dishwasher has parts in stalled on the outside of the appliance that is hidden but when you add the insulation is makes it more than 18' I cant even get the insulation on and I don't even have the countertops installed so it will be impossible if you are adding to an existing kitchen. Lastly, just learned on here that there is no drying cycle. I regret my purchase already and I haven't even used it! Looks goof though. Although the panel has a slight curve to it which I imagine is a QC issue and could just be mine.",Not verified,,3.0
25-05-02,96593534,dw,top_control,GE,profile_series,PDT145SGLWW,,us,retail,homedepot,,Negative,,,It only includes a drain line which is a ripoff for $27!,"[ Don't trust what you read ] || ---------------- || Do not buy the parts kit and adapter that is sold as an additional feature when checking out. It only includes a drain line which is a ripoff for $27! You will have to buy an installation kit separately in order to get the 90 deg elbow and hot water line (which cost the same as what they sell you a drain line for. ). Also it says the cutoff width is 18"" which is true for the panel that you see but good luck getting it in with the insulation on the outside. The dishwasher has parts in stalled on the outside of the appliance that is hidden but when you add the insulation is makes it more than 18"" I cant even get the insulation on and I don't even have the countertops installed so it will be impossible if you are adding to an existing kitchen. Lastly, just learned on here that there is no drying cycle. I regret my purchase already and I haven't even used it! Looks goof though. Although the panel has a slight curve to it which I imagine is a QC issue and could just be mine.","[ Don't trust what you read ] || ---------------- || Do not buy the parts kit and adapter that is sold as an additional feature when checking out. It only includes a drain line which is a ripoff for $27!! You will have to buy an installation kit separately in order to get the 90 deg elbow and hot water line (which cost the same as what they sell you a drain line for...)Also it says the cutoff width is 18' which is true for the panel that you see but good luck getting it in with the insulation on the outside. The dishwasher has parts in stalled on the outside of the appliance that is hidden but when you add the insulation is makes it more than 18' I cant even get the insulation on and I don't even have the countertops installed so it will be impossible if you are adding to an existing kitchen. Lastly, just learned on here that there is no drying cycle. I regret my purchase already and I haven't even used it! Looks goof though. Although the panel has a slight curve to it which I imagine is a QC issue and could just be mine.",Not verified,,3.0
25-05-02,96593534,dw,top_control,GE,profile_series,PDT145SGLWW,,us,retail,homedepot,,Neutral,onboard,Delivery_Installation,You will have to buy an installation kit separately in order to get the 90 deg elbow and hot water line (which cost the same as what they sell you a drain line for. ).,"[ Don't trust what you read ] || ---------------- || Do not buy the parts kit and adapter that is sold as an additional feature when checking out. It only includes a drain line which is a ripoff for $27! You will have to buy an installation kit separately in order to get the 90 deg elbow and hot water line (which cost the same as what they sell you a drain line for. ). Also it says the cutoff width is 18"" which is true for the panel that you see but good luck getting it in with the insulation on the outside. The dishwasher has parts in stalled on the outside of the appliance that is hidden but when you add the insulation is makes it more than 18"" I cant even get the insulation on and I don't even have the countertops installed so it will be impossible if you are adding to an existing kitchen. Lastly, just learned on here that there is no drying cycle. I regret my purchase already and I haven't even used it! Looks goof though. Although the panel has a slight curve to it which I imagine is a QC issue and could just be mine.","[ Don't trust what you read ] || ---------------- || Do not buy the parts kit and adapter that is sold as an additional feature when checking out. It only includes a drain line which is a ripoff for $27!! You will have to buy an installation kit separately in order to get the 90 deg elbow and hot water line (which cost the same as what they sell you a drain line for...)Also it says the cutoff width is 18' which is true for the panel that you see but good luck getting it in with the insulation on the outside. The dishwasher has parts in stalled on the outside of the appliance that is hidden but when you add the insulation is makes it more than 18' I cant even get the insulation on and I don't even have the countertops installed so it will be impossible if you are adding to an existing kitchen. Lastly, just learned on here that there is no drying cycle. I regret my purchase already and I haven't even used it! Looks goof though. Although the panel has a slight curve to it which I imagine is a QC issue and could just be mine.",Not verified,,3.0
25-05-02,96593534,dw,top_control,GE,profile_series,PDT145SGLWW,,us,retail,homedepot,,Neutral,,Delivery_Installation,"Also it says the cutoff width is 18"" which is true for the panel that you see but good luck getting it in with the insulation on the outside.","[ Don't trust what you read ] || ---------------- || Do not buy the parts kit and adapter that is sold as an additional feature when checking out. It only includes a drain line which is a ripoff for $27! You will have to buy an installation kit separately in order to get the 90 deg elbow and hot water line (which cost the same as what they sell you a drain line for. ). Also it says the cutoff width is 18"" which is true for the panel that you see but good luck getting it in with the insulation on the outside. The dishwasher has parts in stalled on the outside of the appliance that is hidden but when you add the insulation is makes it more than 18"" I cant even get the insulation on and I don't even have the countertops installed so it will be impossible if you are adding to an existing kitchen. Lastly, just learned on here that there is no drying cycle. I regret my purchase already and I haven't even used it! Looks goof though. Although the panel has a slight curve to it which I imagine is a QC issue and could just be mine.","[ Don't trust what you read ] || ---------------- || Do not buy the parts kit and adapter that is sold as an additional feature when checking out. It only includes a drain line which is a ripoff for $27!! You will have to buy an installation kit separately in order to get the 90 deg elbow and hot water line (which cost the same as what they sell you a drain line for...)Also it says the cutoff width is 18' which is true for the panel that you see but good luck getting it in with the insulation on the outside. The dishwasher has parts in stalled on the outside of the appliance that is hidden but when you add the insulation is makes it more than 18' I cant even get the insulation on and I don't even have the countertops installed so it will be impossible if you are adding to an existing kitchen. Lastly, just learned on here that there is no drying cycle. I regret my purchase already and I haven't even used it! Looks goof though. Although the panel has a slight curve to it which I imagine is a QC issue and could just be mine.",Not verified,,3.0
25-05-02,96593534,dw,top_control,GE,profile_series,PDT145SGLWW,,us,retail,homedepot,,Negative,,Durability,"The dishwasher has parts in stalled on the outside of the appliance that is hidden but when you add the insulation is makes it more than 18"" I can't even get the insulation on and I don't even have the countertops installed so it will be impossible if you are adding to an existing kitchen.","[ Don't trust what you read ] || ---------------- || Do not buy the parts kit and adapter that is sold as an additional feature when checking out. It only includes a drain line which is a ripoff for $27! You will have to buy an installation kit separately in order to get the 90 deg elbow and hot water line (which cost the same as what they sell you a drain line for. ). Also it says the cutoff width is 18"" which is true for the panel that you see but good luck getting it in with the insulation on the outside. The dishwasher has parts in stalled on the outside of the appliance that is hidden but when you add the insulation is makes it more than 18"" I cant even get the insulation on and I don't even have the countertops installed so it will be impossible if you are adding to an existing kitchen. Lastly, just learned on here that there is no drying cycle. I regret my purchase already and I haven't even used it! Looks goof though. Although the panel has a slight curve to it which I imagine is a QC issue and could just be mine.","[ Don't trust what you read ] || ---------------- || Do not buy the parts kit and adapter that is sold as an additional feature when checking out. It only includes a drain line which is a ripoff for $27!! You will have to buy an installation kit separately in order to get the 90 deg elbow and hot water line (which cost the same as what they sell you a drain line for...)Also it says the cutoff width is 18' which is true for the panel that you see but good luck getting it in with the insulation on the outside. The dishwasher has parts in stalled on the outside of the appliance that is hidden but when you add the insulation is makes it more than 18' I cant even get the insulation on and I don't even have the countertops installed so it will be impossible if you are adding to an existing kitchen. Lastly, just learned on here that there is no drying cycle. I regret my purchase already and I haven't even used it! Looks goof though. Although the panel has a slight curve to it which I imagine is a QC issue and could just be mine.",Not verified,,3.0
25-05-02,96593534,dw,top_control,GE,profile_series,PDT145SGLWW,,us,retail,homedepot,,Neutral,use,Performance_Drying,"Lastly, just learned on here that there is no drying cycle.","[ Don't trust what you read ] || ---------------- || Do not buy the parts kit and adapter that is sold as an additional feature when checking out. It only includes a drain line which is a ripoff for $27! You will have to buy an installation kit separately in order to get the 90 deg elbow and hot water line (which cost the same as what they sell you a drain line for. ). Also it says the cutoff width is 18"" which is true for the panel that you see but good luck getting it in with the insulation on the outside. The dishwasher has parts in stalled on the outside of the appliance that is hidden but when you add the insulation is makes it more than 18"" I cant even get the insulation on and I don't even have the countertops installed so it will be impossible if you are adding to an existing kitchen. Lastly, just learned on here that there is no drying cycle. I regret my purchase already and I haven't even used it! Looks goof though. Although the panel has a slight curve to it which I imagine is a QC issue and could just be mine.","[ Don't trust what you read ] || ---------------- || Do not buy the parts kit and adapter that is sold as an additional feature when checking out. It only includes a drain line which is a ripoff for $27!! You will have to buy an installation kit separately in order to get the 90 deg elbow and hot water line (which cost the same as what they sell you a drain line for...)Also it says the cutoff width is 18' which is true for the panel that you see but good luck getting it in with the insulation on the outside. The dishwasher has parts in stalled on the outside of the appliance that is hidden but when you add the insulation is makes it more than 18' I cant even get the insulation on and I don't even have the countertops installed so it will be impossible if you are adding to an existing kitchen. Lastly, just learned on here that there is no drying cycle. I regret my purchase already and I haven't even used it! Looks goof though. Although the panel has a slight curve to it which I imagine is a QC issue and could just be mine.",Not verified,,3.0
25-05-02,96593534,dw,top_control,GE,profile_series,PDT145SGLWW,,us,retail,homedepot,,Very Negative,"purchase,use",,I regret my purchase already and I haven't even used it!,"[ Don't trust what you read ] || ---------------- || Do not buy the parts kit and adapter that is sold as an additional feature when checking out. It only includes a drain line which is a ripoff for $27! You will have to buy an installation kit separately in order to get the 90 deg elbow and hot water line (which cost the same as what they sell you a drain line for. ). Also it says the cutoff width is 18"" which is true for the panel that you see but good luck getting it in with the insulation on the outside. The dishwasher has parts in stalled on the outside of the appliance that is hidden but when you add the insulation is makes it more than 18"" I cant even get the insulation on and I don't even have the countertops installed so it will be impossible if you are adding to an existing kitchen. Lastly, just learned on here that there is no drying cycle. I regret my purchase already and I haven't even used it! Looks goof though. Although the panel has a slight curve to it which I imagine is a QC issue and could just be mine.","[ Don't trust what you read ] || ---------------- || Do not buy the parts kit and adapter that is sold as an additional feature when checking out. It only includes a drain line which is a ripoff for $27!! You will have to buy an installation kit separately in order to get the 90 deg elbow and hot water line (which cost the same as what they sell you a drain line for...)Also it says the cutoff width is 18' which is true for the panel that you see but good luck getting it in with the insulation on the outside. The dishwasher has parts in stalled on the outside of the appliance that is hidden but when you add the insulation is makes it more than 18' I cant even get the insulation on and I don't even have the countertops installed so it will be impossible if you are adding to an existing kitchen. Lastly, just learned on here that there is no drying cycle. I regret my purchase already and I haven't even used it! Looks goof though. Although the panel has a slight curve to it which I imagine is a QC issue and could just be mine.",Not verified,,3.0
25-05-02,96593534,dw,top_control,GE,profile_series,PDT145SGLWW,,us,retail,homedepot,,Negative,use,Design,Looks goof though.,"[ Don't trust what you read ] || ---------------- || Do not buy the parts kit and adapter that is sold as an additional feature when checking out. It only includes a drain line which is a ripoff for $27! You will have to buy an installation kit separately in order to get the 90 deg elbow and hot water line (which cost the same as what they sell you a drain line for. ). Also it says the cutoff width is 18"" which is true for the panel that you see but good luck getting it in with the insulation on the outside. The dishwasher has parts in stalled on the outside of the appliance that is hidden but when you add the insulation is makes it more than 18"" I cant even get the insulation on and I don't even have the countertops installed so it will be impossible if you are adding to an existing kitchen. Lastly, just learned on here that there is no drying cycle. I regret my purchase already and I haven't even used it! Looks goof though. Although the panel has a slight curve to it which I imagine is a QC issue and could just be mine.","[ Don't trust what you read ] || ---------------- || Do not buy the parts kit and adapter that is sold as an additional feature when checking out. It only includes a drain line which is a ripoff for $27!! You will have to buy an installation kit separately in order to get the 90 deg elbow and hot water line (which cost the same as what they sell you a drain line for...)Also it says the cutoff width is 18' which is true for the panel that you see but good luck getting it in with the insulation on the outside. The dishwasher has parts in stalled on the outside of the appliance that is hidden but when you add the insulation is makes it more than 18' I cant even get the insulation on and I don't even have the countertops installed so it will be impossible if you are adding to an existing kitchen. Lastly, just learned on here that there is no drying cycle. I regret my purchase already and I haven't even used it! Looks goof though. Although the panel has a slight curve to it which I imagine is a QC issue and could just be mine.",Not verified,,3.0
25-05-02,96593534,dw,top_control,GE,profile_series,PDT145SGLWW,,us,retail,homedepot,,Negative,,,Although the panel has a slight curve to it which I imagine is a QC issue and could just be mine.,"[ Don't trust what you read ] || ---------------- || Do not buy the parts kit and adapter that is sold as an additional feature when checking out. It only includes a drain line which is a ripoff for $27! You will have to buy an installation kit separately in order to get the 90 deg elbow and hot water line (which cost the same as what they sell you a drain line for. ). Also it says the cutoff width is 18"" which is true for the panel that you see but good luck getting it in with the insulation on the outside. The dishwasher has parts in stalled on the outside of the appliance that is hidden but when you add the insulation is makes it more than 18"" I cant even get the insulation on and I don't even have the countertops installed so it will be impossible if you are adding to an existing kitchen. Lastly, just learned on here that there is no drying cycle. I regret my purchase already and I haven't even used it! Looks goof though. Although the panel has a slight curve to it which I imagine is a QC issue and could just be mine.","[ Don't trust what you read ] || ---------------- || Do not buy the parts kit and adapter that is sold as an additional feature when checking out. It only includes a drain line which is a ripoff for $27!! You will have to buy an installation kit separately in order to get the 90 deg elbow and hot water line (which cost the same as what they sell you a drain line for...)Also it says the cutoff width is 18' which is true for the panel that you see but good luck getting it in with the insulation on the outside. The dishwasher has parts in stalled on the outside of the appliance that is hidden but when you add the insulation is makes it more than 18' I cant even get the insulation on and I don't even have the countertops installed so it will be impossible if you are adding to an existing kitchen. Lastly, just learned on here that there is no drying cycle. I regret my purchase already and I haven't even used it! Looks goof though. Although the panel has a slight curve to it which I imagine is a QC issue and could just be mine.",Not verified,,3.0
25-05-02,97219442,dw,top_control,MAYTAG,MDB8959SKZ,MDB8959SKZ,,us,retail,homedepot,,Positive,use,,Love it.,"[ Attractive inside and out ] || ---------------- || Love it. Like that the top rack is for more than silverware like most other companies do. Not stated in product description, when cycle is compete and the door is opened ""clean"" is displayed, so no more guessing. Stays displayed until the cancel button is touched. It's quiet. The door stays in the position you put it, however the spring is kinds strong so it does take more force to open it all the way. Dried plastic and silicone pieces on heated dry (haven't tried not using heated). Would but again","[ Attractive inside and out ] || ---------------- || Love it. Like that the top rack is for more than silverware like most other companies do. Not stated in product description, when cycle is compete and the door is opened 'clean' is displayed, so no more guessing. Stays displayed until the cancel button is touched. It's quiet. The door stays in the position you put it, however the spring is kinds strong so it does take more force to open it all the way. Dried plastic and silicone pieces on heated dry (haven't tried not using heated). Would but again",Not verified,Originally posted on maytag.com,5.0
25-05-02,97219442,dw,top_control,MAYTAG,MDB8959SKZ,MDB8959SKZ,,us,retail,homedepot,,Neutral,use,Easy_Use,Like that the top rack is for more than silverware like most other companies do.,"[ Attractive inside and out ] || ---------------- || Love it. Like that the top rack is for more than silverware like most other companies do. Not stated in product description, when cycle is compete and the door is opened ""clean"" is displayed, so no more guessing. Stays displayed until the cancel button is touched. It's quiet. The door stays in the position you put it, however the spring is kinds strong so it does take more force to open it all the way. Dried plastic and silicone pieces on heated dry (haven't tried not using heated). Would but again","[ Attractive inside and out ] || ---------------- || Love it. Like that the top rack is for more than silverware like most other companies do. Not stated in product description, when cycle is compete and the door is opened 'clean' is displayed, so no more guessing. Stays displayed until the cancel button is touched. It's quiet. The door stays in the position you put it, however the spring is kinds strong so it does take more force to open it all the way. Dried plastic and silicone pieces on heated dry (haven't tried not using heated). Would but again",Not verified,Originally posted on maytag.com,5.0
25-05-02,97219442,dw,top_control,MAYTAG,MDB8959SKZ,MDB8959SKZ,,us,retail,homedepot,,Neutral,use,,"Not stated in product description, when cycle is compete and the door is opened ""clean"" is displayed, so no more guessing.","[ Attractive inside and out ] || ---------------- || Love it. Like that the top rack is for more than silverware like most other companies do. Not stated in product description, when cycle is compete and the door is opened ""clean"" is displayed, so no more guessing. Stays displayed until the cancel button is touched. It's quiet. The door stays in the position you put it, however the spring is kinds strong so it does take more force to open it all the way. Dried plastic and silicone pieces on heated dry (haven't tried not using heated). Would but again","[ Attractive inside and out ] || ---------------- || Love it. Like that the top rack is for more than silverware like most other companies do. Not stated in product description, when cycle is compete and the door is opened 'clean' is displayed, so no more guessing. Stays displayed until the cancel button is touched. It's quiet. The door stays in the position you put it, however the spring is kinds strong so it does take more force to open it all the way. Dried plastic and silicone pieces on heated dry (haven't tried not using heated). Would but again",Not verified,Originally posted on maytag.com,5.0
25-05-02,97219442,dw,top_control,MAYTAG,MDB8959SKZ,MDB8959SKZ,,us,retail,homedepot,,Neutral,use,,Stays displayed until the cancel button is touched.,"[ Attractive inside and out ] || ---------------- || Love it. Like that the top rack is for more than silverware like most other companies do. Not stated in product description, when cycle is compete and the door is opened ""clean"" is displayed, so no more guessing. Stays displayed until the cancel button is touched. It's quiet. The door stays in the position you put it, however the spring is kinds strong so it does take more force to open it all the way. Dried plastic and silicone pieces on heated dry (haven't tried not using heated). Would but again","[ Attractive inside and out ] || ---------------- || Love it. Like that the top rack is for more than silverware like most other companies do. Not stated in product description, when cycle is compete and the door is opened 'clean' is displayed, so no more guessing. Stays displayed until the cancel button is touched. It's quiet. The door stays in the position you put it, however the spring is kinds strong so it does take more force to open it all the way. Dried plastic and silicone pieces on heated dry (haven't tried not using heated). Would but again",Not verified,Originally posted on maytag.com,5.0
25-05-02,97219442,dw,top_control,MAYTAG,MDB8959SKZ,MDB8959SKZ,,us,retail,homedepot,,Positive,use,Noise_Vibration,It's quiet.,"[ Attractive inside and out ] || ---------------- || Love it. Like that the top rack is for more than silverware like most other companies do. Not stated in product description, when cycle is compete and the door is opened ""clean"" is displayed, so no more guessing. Stays displayed until the cancel button is touched. It's quiet. The door stays in the position you put it, however the spring is kinds strong so it does take more force to open it all the way. Dried plastic and silicone pieces on heated dry (haven't tried not using heated). Would but again","[ Attractive inside and out ] || ---------------- || Love it. Like that the top rack is for more than silverware like most other companies do. Not stated in product description, when cycle is compete and the door is opened 'clean' is displayed, so no more guessing. Stays displayed until the cancel button is touched. It's quiet. The door stays in the position you put it, however the spring is kinds strong so it does take more force to open it all the way. Dried plastic and silicone pieces on heated dry (haven't tried not using heated). Would but again",Not verified,Originally posted on maytag.com,5.0
25-05-02,97219442,dw,top_control,MAYTAG,MDB8959SKZ,MDB8959SKZ,,us,retail,homedepot,,Negative,use,,"The door stays in the position you put it, however the spring is kinds strong so it does take more force to open it all the way.","[ Attractive inside and out ] || ---------------- || Love it. Like that the top rack is for more than silverware like most other companies do. Not stated in product description, when cycle is compete and the door is opened ""clean"" is displayed, so no more guessing. Stays displayed until the cancel button is touched. It's quiet. The door stays in the position you put it, however the spring is kinds strong so it does take more force to open it all the way. Dried plastic and silicone pieces on heated dry (haven't tried not using heated). Would but again","[ Attractive inside and out ] || ---------------- || Love it. Like that the top rack is for more than silverware like most other companies do. Not stated in product description, when cycle is compete and the door is opened 'clean' is displayed, so no more guessing. Stays displayed until the cancel button is touched. It's quiet. The door stays in the position you put it, however the spring is kinds strong so it does take more force to open it all the way. Dried plastic and silicone pieces on heated dry (haven't tried not using heated). Would but again",Not verified,Originally posted on maytag.com,5.0
25-05-02,97219442,dw,top_control,MAYTAG,MDB8959SKZ,MDB8959SKZ,,us,retail,homedepot,,Neutral,use,Performance_Drying,Dried plastic and silicone pieces on heated dry (haven't tried not using heated).,"[ Attractive inside and out ] || ---------------- || Love it. Like that the top rack is for more than silverware like most other companies do. Not stated in product description, when cycle is compete and the door is opened ""clean"" is displayed, so no more guessing. Stays displayed until the cancel button is touched. It's quiet. The door stays in the position you put it, however the spring is kinds strong so it does take more force to open it all the way. Dried plastic and silicone pieces on heated dry (haven't tried not using heated). Would but again","[ Attractive inside and out ] || ---------------- || Love it. Like that the top rack is for more than silverware like most other companies do. Not stated in product description, when cycle is compete and the door is opened 'clean' is displayed, so no more guessing. Stays displayed until the cancel button is touched. It's quiet. The door stays in the position you put it, however the spring is kinds strong so it does take more force to open it all the way. Dried plastic and silicone pieces on heated dry (haven't tried not using heated). Would but again",Not verified,Originally posted on maytag.com,5.0
25-05-02,97219442,dw,top_control,MAYTAG,MDB8959SKZ,MDB8959SKZ,,us,retail,homedepot,,Neutral,,,Would but again,"[ Attractive inside and out ] || ---------------- || Love it. Like that the top rack is for more than silverware like most other companies do. Not stated in product description, when cycle is compete and the door is opened ""clean"" is displayed, so no more guessing. Stays displayed until the cancel button is touched. It's quiet. The door stays in the position you put it, however the spring is kinds strong so it does take more force to open it all the way. Dried plastic and silicone pieces on heated dry (haven't tried not using heated). Would but again","[ Attractive inside and out ] || ---------------- || Love it. Like that the top rack is for more than silverware like most other companies do. Not stated in product description, when cycle is compete and the door is opened 'clean' is displayed, so no more guessing. Stays displayed until the cancel button is touched. It's quiet. The door stays in the position you put it, however the spring is kinds strong so it does take more force to open it all the way. Dried plastic and silicone pieces on heated dry (haven't tried not using heated). Would but again",Not verified,Originally posted on maytag.com,5.0
25-05-02,101595735,dw,builtin,SAMSUNG,BESPOKE,DW60DB710W01,ASIA,kr,retail,naver_shop,,Positive,,Price,It's a cost-effective product.,[ It's the best. ] || ---------------- || It's a cost-effective product.,[ 최고예요 ] || ---------------- || 가성비 좋은 제품입니다,Not verified,,5.0
25-05-02,101595735,dw,builtin,SAMSUNG,BESPOKE,DW60DB710W01,ASIA,kr,retail,naver_shop,,Positive,,Product_Satisfaction,It's a cost-effective product.,[ It's the best. ] || ---------------- || It's a cost-effective product.,[ 최고예요 ] || ---------------- || 가성비 좋은 제품입니다,Not verified,,5.0
25-05-02,102454343,dw,countertop,SAMSUNG,BESPOKE,DW30FB305CE0_DW30FB305CW0,ASIA,kr,retail,naver_shop,,Positive,deliver,Delivery_Installation,I received the product safely.,I received the product safely.,[ 상품전달잘받았습니다 ] || ---------------- || 상품전달잘받았습니다,Not verified,,5.0
25-05-01,72977280,dw,accessory,LG,CLS32164202,CLS32164202,ASIA,kr,retail,lg_com_kr,,Positive,deliver,Delivery_Installation,Delivery is fast and convenient,Delivery is fast and convenient,배송도 빠르고 쓸만함,Not verified,,5.0
25-05-01,71509580,dw,top_control,BOSCH,6_series,SMV6YCX02E,EU,es,retail,bosch_home_es,,Positive,,,Super dishwasher,[ Bosch ] || ---------------- || Super dishwasher,[ Bosch ] || ---------------- || Super Geschirrspüler,Not verified,,5.0
25-05-01,80909592,dw,top_control,WHIRLPOOL,WDTA50SAKZ,WDTA50SAKZ,,us,retail,costco,,Positive,use,,Great unit!,[ Great unit! ] || ---------------- || Great unit!,[ Great unit! ] || ---------------- || [This review was collected as part of a promotion.] Great unit!,Verified,,5.0
