Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-12-27,57739034,dw,top_control,BOSCH,SHSM63W56N,SHSM63W56N,,us,retail,bosch_home_us,,Positive,use,Design,Ours is black and love it so much more than stainless steel!,[ Dishwasher ] || ---------------- || Love the third rack and small utensil holder! Also love the slanted plate dividers in the bottom. Ours is black and love it so much more than stainless steel! Operates very quietly and everything fits with no rattling when pulling racks out and in.,[ Dishwasher ] || ---------------- || Love the third rack and small utensil holder! Also love the slanted plate dividers in the bottom. Ours is black and love it so much more than stainless steel!!! Operates very quietly and everything fits with no rattling when pulling racks out and in.,,,5.0
23-12-27,57812178,dw,top_control,SAMSUNG,DW80CG5450MT,DW80CG5450MT,,us,retail,costco,,Negative,maintain,Durability,"However if it never works, it was too much.","[ Do Not Buy ] || ---------------- || I bought this for a great price! However if it never works, it was too much. I had 2 different units delivered and installed. Both units were defective. The water would not pump into the machine, and when the door was opened, the motor continued to run. For those that are not aware, when you open a dish washer, everything should stop. Installation and delivery were great, just the unit itself was bad","[ Do Not Buy ] || ---------------- || I bought this for a great price! However if it never works, it was too much. I had 2 different units delivered and installed. Both units were defective. The water would not pump into the machine, and  when the door was opened, the  motor continued to run. For those that are not aware, when you open a dish washer, everything should stop... Installation and delivery were great, just the unit itself was bad",,,1.0
23-12-27,57812178,dw,top_control,SAMSUNG,DW80CG5450MT,DW80CG5450MT,,us,retail,costco,,Neutral,"deliver,onboard",Delivery_Installation,I had 2 different units delivered and installed.,"[ Do Not Buy ] || ---------------- || I bought this for a great price! However if it never works, it was too much. I had 2 different units delivered and installed. Both units were defective. The water would not pump into the machine, and when the door was opened, the motor continued to run. For those that are not aware, when you open a dish washer, everything should stop. Installation and delivery were great, just the unit itself was bad","[ Do Not Buy ] || ---------------- || I bought this for a great price! However if it never works, it was too much. I had 2 different units delivered and installed. Both units were defective. The water would not pump into the machine, and  when the door was opened, the  motor continued to run. For those that are not aware, when you open a dish washer, everything should stop... Installation and delivery were great, just the unit itself was bad",,,1.0
23-12-27,57812178,dw,top_control,SAMSUNG,DW80CG5450MT,DW80CG5450MT,,us,retail,costco,,Very Negative,maintain,Durability,Both units were defective.,"[ Do Not Buy ] || ---------------- || I bought this for a great price! However if it never works, it was too much. I had 2 different units delivered and installed. Both units were defective. The water would not pump into the machine, and when the door was opened, the motor continued to run. For those that are not aware, when you open a dish washer, everything should stop. Installation and delivery were great, just the unit itself was bad","[ Do Not Buy ] || ---------------- || I bought this for a great price! However if it never works, it was too much. I had 2 different units delivered and installed. Both units were defective. The water would not pump into the machine, and  when the door was opened, the  motor continued to run. For those that are not aware, when you open a dish washer, everything should stop... Installation and delivery were great, just the unit itself was bad",,,1.0
23-12-27,57812178,dw,top_control,SAMSUNG,DW80CG5450MT,DW80CG5450MT,,us,retail,costco,,Negative,maintain,,"The water would not pump into the machine, and when the door was opened, the motor continued to run.","[ Do Not Buy ] || ---------------- || I bought this for a great price! However if it never works, it was too much. I had 2 different units delivered and installed. Both units were defective. The water would not pump into the machine, and when the door was opened, the motor continued to run. For those that are not aware, when you open a dish washer, everything should stop. Installation and delivery were great, just the unit itself was bad","[ Do Not Buy ] || ---------------- || I bought this for a great price! However if it never works, it was too much. I had 2 different units delivered and installed. Both units were defective. The water would not pump into the machine, and  when the door was opened, the  motor continued to run. For those that are not aware, when you open a dish washer, everything should stop... Installation and delivery were great, just the unit itself was bad",,,1.0
23-12-27,57812178,dw,top_control,SAMSUNG,DW80CG5450MT,DW80CG5450MT,,us,retail,costco,,Negative,use,,"For those that are not aware, when you open a dish washer, everything should stop.","[ Do Not Buy ] || ---------------- || I bought this for a great price! However if it never works, it was too much. I had 2 different units delivered and installed. Both units were defective. The water would not pump into the machine, and when the door was opened, the motor continued to run. For those that are not aware, when you open a dish washer, everything should stop. Installation and delivery were great, just the unit itself was bad","[ Do Not Buy ] || ---------------- || I bought this for a great price! However if it never works, it was too much. I had 2 different units delivered and installed. Both units were defective. The water would not pump into the machine, and  when the door was opened, the  motor continued to run. For those that are not aware, when you open a dish washer, everything should stop... Installation and delivery were great, just the unit itself was bad",,,1.0
23-12-27,57812178,dw,top_control,SAMSUNG,DW80CG5450MT,DW80CG5450MT,,us,retail,costco,,Negative,"deliver,onboard",Delivery_Installation,"Installation and delivery were great, just the unit itself was bad","[ Do Not Buy ] || ---------------- || I bought this for a great price! However if it never works, it was too much. I had 2 different units delivered and installed. Both units were defective. The water would not pump into the machine, and when the door was opened, the motor continued to run. For those that are not aware, when you open a dish washer, everything should stop. Installation and delivery were great, just the unit itself was bad","[ Do Not Buy ] || ---------------- || I bought this for a great price! However if it never works, it was too much. I had 2 different units delivered and installed. Both units were defective. The water would not pump into the machine, and  when the door was opened, the  motor continued to run. For those that are not aware, when you open a dish washer, everything should stop... Installation and delivery were great, just the unit itself was bad",,,1.0
23-12-27,57819674,dw,front_control,GE,GDF670SYVFS,GDF670SYVFS,,us,retail,homedepot,,Very Positive,use,,Awesome dishwasher!,"Awesome dishwasher! Works well, tons of options and quiet!","Awesome dishwasher! Works well, tons of options and quiet!",,,5.0
23-12-27,57819674,dw,front_control,GE,GDF670SYVFS,GDF670SYVFS,,us,retail,homedepot,,Positive,use,Noise_Vibration,"Works well, tons of options and quiet!","Awesome dishwasher! Works well, tons of options and quiet!","Awesome dishwasher! Works well, tons of options and quiet!",,,5.0
23-12-27,57820193,dw,top_control,LG,quadwash,LDTH7972D_LDTH7972S,,us,retail,costco,,Negative,deliver,Delivery_Installation,"I'd like to be able to review it but it not possible because their delivery system must only have 2 delivery people, who are always sick or “other unforeseen issues” that we can't deliver at this time.","[ 4 failed attempts at delivery ] || ---------------- || I'd like to be able to review it but it not possible because their delivery system must only have 2 delivery people, who are always sick or “other unforeseen issues” that we can't deliver at this time. Sad for them and Costco for letting this happen.","[ 4 failed attempts at delivery ] || ---------------- || I’d like to be able to review it but it not possible because their delivery system must only have 2 delivery people, who are always sick or “other unforeseen issues” that we can’t deliver at this time. Sad for them and Costco for letting this happen.",,,2.0
23-12-27,57820193,dw,top_control,LG,quadwash,LDTH7972D_LDTH7972S,,us,retail,costco,,Very Negative,,Service,Sad for them and Costco for letting this happen.,"[ 4 failed attempts at delivery ] || ---------------- || I'd like to be able to review it but it not possible because their delivery system must only have 2 delivery people, who are always sick or “other unforeseen issues” that we can't deliver at this time. Sad for them and Costco for letting this happen.","[ 4 failed attempts at delivery ] || ---------------- || I’d like to be able to review it but it not possible because their delivery system must only have 2 delivery people, who are always sick or “other unforeseen issues” that we can’t deliver at this time. Sad for them and Costco for letting this happen.",,,2.0
23-12-27,57829591,dw,top_control,BOSCH,4_series,SPV4EMX25E,EU,es,retail,elcorteingles,,Neutral,,,(This review was received as part of a promotion.),[ Genial ] || ---------------- || (This review was received as part of a promotion.) Efficient and quality dishwasher.,[ Genial ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Lavavajillas eficiente y de calidad.,,,5.0
23-12-27,57829591,dw,top_control,BOSCH,4_series,SPV4EMX25E,EU,es,retail,elcorteingles,,Positive,use,Product_Satisfaction,Efficient and quality dishwasher.,[ Genial ] || ---------------- || (This review was received as part of a promotion.) Efficient and quality dishwasher.,[ Genial ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Lavavajillas eficiente y de calidad.,,,5.0
23-12-27,57835371,dw,countertop,BOSCH,4_series,SKS62E32EU,EU,es,retail,elcorteingles,,Neutral,,,(This review was received as part of a promotion.),"[ Just what i was looking for ] || ---------------- || (This review was received as part of a promotion.) Easy handling with excellent cleaning results, plus low noise. I miss a guide with videos to optimize its capacity.","[ Justo lo que buscaba ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Manejo sencillo con resultados de limpieza excelente, además de bajo ruido. Hecho de menos una guia con videos para optimizar  su capacidad.",,,5.0
23-12-27,57835371,dw,countertop,BOSCH,4_series,SKS62E32EU,EU,es,retail,elcorteingles,,Positive,use,Easy_Use,"Easy handling with excellent cleaning results, plus low noise.","[ Just what i was looking for ] || ---------------- || (This review was received as part of a promotion.) Easy handling with excellent cleaning results, plus low noise. I miss a guide with videos to optimize its capacity.","[ Justo lo que buscaba ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Manejo sencillo con resultados de limpieza excelente, además de bajo ruido. Hecho de menos una guia con videos para optimizar  su capacidad.",,,5.0
23-12-27,57835371,dw,countertop,BOSCH,4_series,SKS62E32EU,EU,es,retail,elcorteingles,,Positive,use,Noise_Vibration,"Easy handling with excellent cleaning results, plus low noise.","[ Just what i was looking for ] || ---------------- || (This review was received as part of a promotion.) Easy handling with excellent cleaning results, plus low noise. I miss a guide with videos to optimize its capacity.","[ Justo lo que buscaba ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Manejo sencillo con resultados de limpieza excelente, además de bajo ruido. Hecho de menos una guia con videos para optimizar  su capacidad.",,,5.0
23-12-27,57835371,dw,countertop,BOSCH,4_series,SKS62E32EU,EU,es,retail,elcorteingles,,Positive,use,Performance_Washing,"Easy handling with excellent cleaning results, plus low noise.","[ Just what i was looking for ] || ---------------- || (This review was received as part of a promotion.) Easy handling with excellent cleaning results, plus low noise. I miss a guide with videos to optimize its capacity.","[ Justo lo que buscaba ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Manejo sencillo con resultados de limpieza excelente, además de bajo ruido. Hecho de menos una guia con videos para optimizar  su capacidad.",,,5.0
23-12-27,57835371,dw,countertop,BOSCH,4_series,SKS62E32EU,EU,es,retail,elcorteingles,,Neutral,use,Design,I miss a guide with videos to optimize its capacity.,"[ Just what i was looking for ] || ---------------- || (This review was received as part of a promotion.) Easy handling with excellent cleaning results, plus low noise. I miss a guide with videos to optimize its capacity.","[ Justo lo que buscaba ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Manejo sencillo con resultados de limpieza excelente, además de bajo ruido. Hecho de menos una guia con videos para optimizar  su capacidad.",,,5.0
23-12-27,57835371,dw,countertop,BOSCH,4_series,SKS62E32EU,EU,es,retail,elcorteingles,,Neutral,use,Easy_Use,I miss a guide with videos to optimize its capacity.,"[ Just what i was looking for ] || ---------------- || (This review was received as part of a promotion.) Easy handling with excellent cleaning results, plus low noise. I miss a guide with videos to optimize its capacity.","[ Justo lo que buscaba ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Manejo sencillo con resultados de limpieza excelente, además de bajo ruido. Hecho de menos una guia con videos para optimizar  su capacidad.",,,5.0
23-12-27,57835882,dw,front_control,BOSCH,4_series,SMS4EMI06E,EU,es,retail,elcorteingles,,Neutral,,,(This review was received as part of a promotion.),"[ In the evaluation process ] || ---------------- || (This review was received as part of a promotion.) I just purchased the product. I will update this evaluation when I have been using it for a few months, I hope it offers the quality expected from a brand like Bosh.","[ En proceso de valoración ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Acabo de comprar el producto. Actualizaré esta evaluación cuando lleve usándolo unos meses, espero que ofrezca la calidad que se espera de una marca como Bosh.",,,5.0
23-12-27,57835882,dw,front_control,BOSCH,4_series,SMS4EMI06E,EU,es,retail,elcorteingles,,Neutral,purchase,,I just purchased the product.,"[ In the evaluation process ] || ---------------- || (This review was received as part of a promotion.) I just purchased the product. I will update this evaluation when I have been using it for a few months, I hope it offers the quality expected from a brand like Bosh.","[ En proceso de valoración ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Acabo de comprar el producto. Actualizaré esta evaluación cuando lleve usándolo unos meses, espero que ofrezca la calidad que se espera de una marca como Bosh.",,,5.0
23-12-27,57835882,dw,front_control,BOSCH,4_series,SMS4EMI06E,EU,es,retail,elcorteingles,,Neutral,use,,"I will update this evaluation when I have been using it for a few months, I hope it offers the quality expected from a brand like Bosh.","[ In the evaluation process ] || ---------------- || (This review was received as part of a promotion.) I just purchased the product. I will update this evaluation when I have been using it for a few months, I hope it offers the quality expected from a brand like Bosh.","[ En proceso de valoración ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Acabo de comprar el producto. Actualizaré esta evaluación cuando lleve usándolo unos meses, espero que ofrezca la calidad que se espera de una marca como Bosh.",,,5.0
23-12-27,57835895,dw,front_control,BOSCH,4_series,SMS4EMI06E,EU,es,retail,elcorteingles,,Neutral,,,(This review was received as part of a promotion.),[ Silence and efficiency ] || ---------------- || (This review was received as part of a promotion.) Silent dishwasher with low consumption and efficient cleaning,[ Silencio y eficacia ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Lavavajillas silencioso de bajo consumo y limpieza eficaz,,,5.0
23-12-27,57835895,dw,front_control,BOSCH,4_series,SMS4EMI06E,EU,es,retail,elcorteingles,,Positive,use,Noise_Vibration,Silent dishwasher with low consumption and efficient cleaning,[ Silence and efficiency ] || ---------------- || (This review was received as part of a promotion.) Silent dishwasher with low consumption and efficient cleaning,[ Silencio y eficacia ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Lavavajillas silencioso de bajo consumo y limpieza eficaz,,,5.0
23-12-27,57835895,dw,front_control,BOSCH,4_series,SMS4EMI06E,EU,es,retail,elcorteingles,,Positive,use,Performance_Washing,Silent dishwasher with low consumption and efficient cleaning,[ Silence and efficiency ] || ---------------- || (This review was received as part of a promotion.) Silent dishwasher with low consumption and efficient cleaning,[ Silencio y eficacia ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Lavavajillas silencioso de bajo consumo y limpieza eficaz,,,5.0
23-12-27,57835895,dw,front_control,BOSCH,4_series,SMS4EMI06E,EU,es,retail,elcorteingles,,Positive,use,Product_Satisfaction,Silent dishwasher with low consumption and efficient cleaning,[ Silence and efficiency ] || ---------------- || (This review was received as part of a promotion.) Silent dishwasher with low consumption and efficient cleaning,[ Silencio y eficacia ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Lavavajillas silencioso de bajo consumo y limpieza eficaz,,,5.0
23-12-27,57835896,dw,front_control,BOSCH,4_series,SMS4EMI06E,EU,es,retail,elcorteingles,,Neutral,,,(This review was received as part of a promotion.),[ A good product ] || ---------------- || (This review was received as part of a promotion.) The variety of programs it has and its energy rating,[ Un buen producto ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) La variedad de progaramas que tiene y su calificación energética,,,5.0
23-12-27,57835896,dw,front_control,BOSCH,4_series,SMS4EMI06E,EU,es,retail,elcorteingles,,Neutral,use,Product_Satisfaction,The variety of programs it has and its energy rating,[ A good product ] || ---------------- || (This review was received as part of a promotion.) The variety of programs it has and its energy rating,[ Un buen producto ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) La variedad de progaramas que tiene y su calificación energética,,,5.0
23-12-27,57837162,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,elcorteingles,,Neutral,,,(This review was received through a promotion.),"[ Perfecto ] || ---------------- || (This review was received through a promotion.) It has a B energy label, wonderful, quiet, does not make any noise, adequate liters of water and has an app to control it from your mobile phone.","[ Perfecto ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Tiene etiqueta energética B, una maravilla, silencioso, no hace nada de ruido, litros de agua adecuados y tiene una app para controlarlo desde el móvil.",,,5.0
23-12-27,57837162,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,elcorteingles,,Positive,use,Noise_Vibration,"It has a B energy label, wonderful, quiet, does not make any noise, adequate liters of water and has an app to control it from your mobile phone.","[ Perfecto ] || ---------------- || (This review was received through a promotion.) It has a B energy label, wonderful, quiet, does not make any noise, adequate liters of water and has an app to control it from your mobile phone.","[ Perfecto ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Tiene etiqueta energética B, una maravilla, silencioso, no hace nada de ruido, litros de agua adecuados y tiene una app para controlarlo desde el móvil.",,,5.0
23-12-27,57837162,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,elcorteingles,,Positive,use,Product_Satisfaction,"It has a B energy label, wonderful, quiet, does not make any noise, adequate liters of water and has an app to control it from your mobile phone.","[ Perfecto ] || ---------------- || (This review was received through a promotion.) It has a B energy label, wonderful, quiet, does not make any noise, adequate liters of water and has an app to control it from your mobile phone.","[ Perfecto ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Tiene etiqueta energética B, una maravilla, silencioso, no hace nada de ruido, litros de agua adecuados y tiene una app para controlarlo desde el móvil.",,,5.0
23-12-27,57837183,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,elcorteingles,,Neutral,,,(This review was received through a promotion.),"[ GOOD CHOICE ] || ---------------- || (This review was received through a promotion.) The dishwasher appears to be a good product, it is class B so it consumes less water and less energy, it is quite quiet, it has several easy, very intuitive programs, others that are somewhat more complicated such as app connectivity, etc. that I will have to study and familiarize myself. but overall it seems like a good product.","[ BUENA ELECCIÓN ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) El lavavajillas aparenta buen producto es clase B con lo que consume menos agua y menos energia, es bastante silencioso,  tiene varios progamas faciles muy intuitivos otros algo más complicados como contro app conectividad etc  que tendré que estudiar y familiarizarme. pero en general parece buen producto.",,,5.0
23-12-27,57837183,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,elcorteingles,,Positive,use,Easy_Use,"The dishwasher appears to be a good product, it is class B so it consumes less water and less energy, it is quite quiet, it has several easy, very intuitive programs, others that are somewhat more complicated such as app connectivity, etc.","[ GOOD CHOICE ] || ---------------- || (This review was received through a promotion.) The dishwasher appears to be a good product, it is class B so it consumes less water and less energy, it is quite quiet, it has several easy, very intuitive programs, others that are somewhat more complicated such as app connectivity, etc. that I will have to study and familiarize myself. but overall it seems like a good product.","[ BUENA ELECCIÓN ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) El lavavajillas aparenta buen producto es clase B con lo que consume menos agua y menos energia, es bastante silencioso,  tiene varios progamas faciles muy intuitivos otros algo más complicados como contro app conectividad etc  que tendré que estudiar y familiarizarme. pero en general parece buen producto.",,,5.0
23-12-27,57837183,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,elcorteingles,,Neutral,,Easy_Use,that I will have to study and familiarize myself.,"[ GOOD CHOICE ] || ---------------- || (This review was received through a promotion.) The dishwasher appears to be a good product, it is class B so it consumes less water and less energy, it is quite quiet, it has several easy, very intuitive programs, others that are somewhat more complicated such as app connectivity, etc. that I will have to study and familiarize myself. but overall it seems like a good product.","[ BUENA ELECCIÓN ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) El lavavajillas aparenta buen producto es clase B con lo que consume menos agua y menos energia, es bastante silencioso,  tiene varios progamas faciles muy intuitivos otros algo más complicados como contro app conectividad etc  que tendré que estudiar y familiarizarme. pero en general parece buen producto.",,,5.0
23-12-27,57837183,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,elcorteingles,,Positive,use,,but overall it seems like a good product.,"[ GOOD CHOICE ] || ---------------- || (This review was received through a promotion.) The dishwasher appears to be a good product, it is class B so it consumes less water and less energy, it is quite quiet, it has several easy, very intuitive programs, others that are somewhat more complicated such as app connectivity, etc. that I will have to study and familiarize myself. but overall it seems like a good product.","[ BUENA ELECCIÓN ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) El lavavajillas aparenta buen producto es clase B con lo que consume menos agua y menos energia, es bastante silencioso,  tiene varios progamas faciles muy intuitivos otros algo más complicados como contro app conectividad etc  que tendré que estudiar y familiarizarme. pero en general parece buen producto.",,,5.0
23-12-27,57837189,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,elcorteingles,,Neutral,,,(This review was received as part of a promotion.),"[ Everything impeccable ] || ---------------- || (This review was received as part of a promotion.) Dishwasher full of options and very quiet compared to the old one. I've tried it very little, but it leaves everything impeccable.","[ Todo impecable ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Lavavajillas lleno de opciones y muy silencioso en comparación con el antiguo. Lo he probado muy poco, pero deja todo impecable.",,,5.0
23-12-27,57837189,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,elcorteingles,,Positive,use,Noise_Vibration,Dishwasher full of options and very quiet compared to the old one.,"[ Everything impeccable ] || ---------------- || (This review was received as part of a promotion.) Dishwasher full of options and very quiet compared to the old one. I've tried it very little, but it leaves everything impeccable.","[ Todo impecable ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Lavavajillas lleno de opciones y muy silencioso en comparación con el antiguo. Lo he probado muy poco, pero deja todo impecable.",,,5.0
23-12-27,57837189,dw,front_control,BOSCH,4_series,SMS4EMW06E,EU,es,retail,elcorteingles,,Negative,use,,"I've tried it very little, but it leaves everything impeccable.","[ Everything impeccable ] || ---------------- || (This review was received as part of a promotion.) Dishwasher full of options and very quiet compared to the old one. I've tried it very little, but it leaves everything impeccable.","[ Todo impecable ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Lavavajillas lleno de opciones y muy silencioso en comparación con el antiguo. Lo he probado muy poco, pero deja todo impecable.",,,5.0
23-12-27,57837836,dw,front_control,BOSCH,4_series,SMS4EMI01E,EU,es,retail,elcorteingles,,Neutral,,,(This review was received as part of a promotion.),[ BOSCH DISHWASHER ] || ---------------- || (This review was received as part of a promotion.) SUPER QUIET AND EFFECTIVE,[ BOSCH LAVAVAJILLAS ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) SUPER SILENCIOSO Y EFICAZ,,,5.0
23-12-27,57837836,dw,front_control,BOSCH,4_series,SMS4EMI01E,EU,es,retail,elcorteingles,,Positive,use,Noise_Vibration,SUPER QUIET AND EFFECTIVE,[ BOSCH DISHWASHER ] || ---------------- || (This review was received as part of a promotion.) SUPER QUIET AND EFFECTIVE,[ BOSCH LAVAVAJILLAS ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) SUPER SILENCIOSO Y EFICAZ,,,5.0
23-12-27,57837847,dw,front_control,BOSCH,4_series,SMS4EMI01E,EU,es,retail,elcorteingles,,Negative,,Durability,"The only notable thing is that the appliance was chipped on the top, although since it is under the marble it is not visible.","[ Corresponds to our expectations ] || ---------------- || The only notable thing is that the appliance was chipped on the top, although since it is under the marble it is not visible.","[ Corresponde a nuestras expectativas ] || ---------------- || Lo único reseñable es que el electrodoméstico venía picado en la parte superior, aunque, al quedar debajo del mármol no se ve.",,,4.0
23-12-27,57837852,dw,front_control,BOSCH,4_series,SMS4EMI01E,EU,es,retail,elcorteingles,,Neutral,,,(This review was received as part of a promotion.),"[ Fantastic ] || ---------------- || (This review was received as part of a promotion.) I liked it because of how quiet it is, organized and easy to use. What I liked the least is that it cannot be opened while driving to put something in that you have forgotten. I recommend it because apart from that small inconvenience, it is otherwise great.","[ Fantastico ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Me ha gustado por lo silencioso que es, organizado y facil de usar. Lo que menos me ha gustado es que no se pueda abrir en marcha para meter algo que se te haya olvidado. Lo recomiendo porque a parte de ese pequeño inconveniente por lo demas esta genial.",,,5.0
23-12-27,57837852,dw,front_control,BOSCH,4_series,SMS4EMI01E,EU,es,retail,elcorteingles,,Positive,use,Easy_Use,"I liked it because of how quiet it is, organized and easy to use.","[ Fantastic ] || ---------------- || (This review was received as part of a promotion.) I liked it because of how quiet it is, organized and easy to use. What I liked the least is that it cannot be opened while driving to put something in that you have forgotten. I recommend it because apart from that small inconvenience, it is otherwise great.","[ Fantastico ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Me ha gustado por lo silencioso que es, organizado y facil de usar. Lo que menos me ha gustado es que no se pueda abrir en marcha para meter algo que se te haya olvidado. Lo recomiendo porque a parte de ese pequeño inconveniente por lo demas esta genial.",,,5.0
23-12-27,57837852,dw,front_control,BOSCH,4_series,SMS4EMI01E,EU,es,retail,elcorteingles,,Positive,use,Noise_Vibration,"I liked it because of how quiet it is, organized and easy to use.","[ Fantastic ] || ---------------- || (This review was received as part of a promotion.) I liked it because of how quiet it is, organized and easy to use. What I liked the least is that it cannot be opened while driving to put something in that you have forgotten. I recommend it because apart from that small inconvenience, it is otherwise great.","[ Fantastico ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Me ha gustado por lo silencioso que es, organizado y facil de usar. Lo que menos me ha gustado es que no se pueda abrir en marcha para meter algo que se te haya olvidado. Lo recomiendo porque a parte de ese pequeño inconveniente por lo demas esta genial.",,,5.0
23-12-27,57837852,dw,front_control,BOSCH,4_series,SMS4EMI01E,EU,es,retail,elcorteingles,,Negative,use,Easy_Use,What I liked the least is that it cannot be opened while driving to put something in that you have forgotten.,"[ Fantastic ] || ---------------- || (This review was received as part of a promotion.) I liked it because of how quiet it is, organized and easy to use. What I liked the least is that it cannot be opened while driving to put something in that you have forgotten. I recommend it because apart from that small inconvenience, it is otherwise great.","[ Fantastico ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Me ha gustado por lo silencioso que es, organizado y facil de usar. Lo que menos me ha gustado es que no se pueda abrir en marcha para meter algo que se te haya olvidado. Lo recomiendo porque a parte de ese pequeño inconveniente por lo demas esta genial.",,,5.0
23-12-27,57837852,dw,front_control,BOSCH,4_series,SMS4EMI01E,EU,es,retail,elcorteingles,,Very Positive,use,Easy_Use,"I recommend it because apart from that small inconvenience, it is otherwise great.","[ Fantastic ] || ---------------- || (This review was received as part of a promotion.) I liked it because of how quiet it is, organized and easy to use. What I liked the least is that it cannot be opened while driving to put something in that you have forgotten. I recommend it because apart from that small inconvenience, it is otherwise great.","[ Fantastico ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Me ha gustado por lo silencioso que es, organizado y facil de usar. Lo que menos me ha gustado es que no se pueda abrir en marcha para meter algo que se te haya olvidado. Lo recomiendo porque a parte de ese pequeño inconveniente por lo demas esta genial.",,,5.0
23-12-27,57837853,dw,front_control,BOSCH,4_series,SMS4EMI01E,EU,es,retail,elcorteingles,,Neutral,,,(This review was received as part of a promotion.),[ Very satisfactory ] || ---------------- || (This review was received as part of a promotion.) Efficiency and minimal noise,[ Muy satisfactoria ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Eficiencia y mínimo ruido,,,5.0
23-12-27,57837853,dw,front_control,BOSCH,4_series,SMS4EMI01E,EU,es,retail,elcorteingles,,Positive,use,Noise_Vibration,Efficiency and minimal noise,[ Very satisfactory ] || ---------------- || (This review was received as part of a promotion.) Efficiency and minimal noise,[ Muy satisfactoria ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Eficiencia y mínimo ruido,,,5.0
23-12-27,57838311,dw,top_control,BOSCH,4_series,SMV4ECX21E,EU,es,retail,mediamarkt_es,,Neutral,,,(This review was received through a promotion.),[ It met my expectations ] || ---------------- || (This review was received through a promotion.) I've only had it for a short time but so far I'm very happy. It makes almost no noise and the dishes come out very clean. I haven't used homeconnect yet.,[ Cumplio mis expectativas ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Llevo poco tiempo con el pero de momento muy contento. No hace casi ruido y los platos salen muy limpio. No he usado todavía el homeconect.,,,5.0
23-12-27,57838311,dw,top_control,BOSCH,4_series,SMV4ECX21E,EU,es,retail,mediamarkt_es,,Positive,use,,I've only had it for a short time but so far I'm very happy.,[ It met my expectations ] || ---------------- || (This review was received through a promotion.) I've only had it for a short time but so far I'm very happy. It makes almost no noise and the dishes come out very clean. I haven't used homeconnect yet.,[ Cumplio mis expectativas ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Llevo poco tiempo con el pero de momento muy contento. No hace casi ruido y los platos salen muy limpio. No he usado todavía el homeconect.,,,5.0
