Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-03-25,49878101,dw,countertop,SAMSUNG,BESPOKE,DW30A3030CE,ASIA,kr,retail,naver_shop,,Positive,use,,It's so nice.,"[ I left it at my mother-in-law's house. I should have bought it a long time ago, too. ] || ---------------- || I left it at my parents' house. I should have bought it earlier. It's so nice. Delivery and installation were quick.",[ 친정부모님 집에 놔드렸어요 진작 사드릴걸 그랬어요 너무... ] || ---------------- || 친정부모님 집에 놔드렸어요 진작 사드릴걸 그랬어요 너무 좋네요  배송과 설치도 신속했습니다,,,5.0
23-03-22,49606704,dw,front_control,SIEMENS,SJ43HS00KC,SJ43HS00KC,ASIA,cn,retail,jd,,Negative,onboard,Service,"Jingdong customer service is very good, the machine is very good, the dissatisfaction is that the first master who came to the door has a poor service attitude and even did not install the machine, and there are few accessories.","Jingdong customer service is very good, the machine is very good, the dissatisfaction is that the first master who came to the door has a poor service attitude and even did not install the machine, and there are few accessories. The problem was finally solved after calling the customer service.",京东客服很好，机器很好，不满意的就是上门的第一个师傅服务态度差连机都没安装好，还少配件，经过客服电话最后才解决问题。,,,5.0
23-03-22,49606704,dw,front_control,SIEMENS,SJ43HS00KC,SJ43HS00KC,ASIA,cn,retail,jd,,Neutral,maintain,Service,The problem was finally solved after calling the customer service.,"Jingdong customer service is very good, the machine is very good, the dissatisfaction is that the first master who came to the door has a poor service attitude and even did not install the machine, and there are few accessories. The problem was finally solved after calling the customer service.",京东客服很好，机器很好，不满意的就是上门的第一个师傅服务态度差连机都没安装好，还少配件，经过客服电话最后才解决问题。,,,5.0
23-03-22,79713968,dw,top_control,GE,profile_series,PDP715SBNTS,,us,retail,homedepot,,Positive,onboard,Delivery_Installation,Great machine and wonderful experience with the people who installed it,[ Great machine and wonderful experience with the people who installed.  ] || ---------------- || Great machine and wonderful experience with the people who installed it,[ Great machine and wonderful experience with the people who installed... ] || ---------------- || Great machine and wonderful experience with the people who installed it,Verified,,5.0
23-03-22,79041814,dw,front_control,BOSCH,100_series,SHEM3AY55N,,us,retail,homedepot,,Negative,maintain,Durability,Dishes do not completely dry and the top internal housing fell off.,[ Disappointed.  ] || ---------------- || Dishes do not completely dry and the top internal housing fell off.,[ Disappointed... ] || ---------------- || Dishes do not completely dry and the top internal housing fell off.,Verified,,2.0
23-03-22,79041814,dw,front_control,BOSCH,100_series,SHEM3AY55N,,us,retail,homedepot,,Negative,maintain,Performance_Drying,Dishes do not completely dry and the top internal housing fell off.,[ Disappointed.  ] || ---------------- || Dishes do not completely dry and the top internal housing fell off.,[ Disappointed... ] || ---------------- || Dishes do not completely dry and the top internal housing fell off.,Verified,,2.0
23-03-22,79041813,dw,front_control,BOSCH,100_series,SHEM3AY55N,,us,retail,homedepot,,Positive,"deliver,onboard",Delivery_Installation,"Purchase , delivery and installation was excellent and we are quite pleased with the looks and operation of this dishwasher","[ Purchase , delivery and installation was excellent and we are.  ] || ---------------- || Purchase , delivery and installation was excellent and we are quite pleased with the looks and operation of this dishwasher","[ Purchase , delivery and installation was excellent and we are... ] || ---------------- || Purchase , delivery and installation was excellent and we are quite pleased with the looks and operation of this dishwasher",Verified,,5.0
23-03-22,79041813,dw,front_control,BOSCH,100_series,SHEM3AY55N,,us,retail,homedepot,,Positive,"deliver,onboard",Design,"Purchase , delivery and installation was excellent and we are quite pleased with the looks and operation of this dishwasher","[ Purchase , delivery and installation was excellent and we are.  ] || ---------------- || Purchase , delivery and installation was excellent and we are quite pleased with the looks and operation of this dishwasher","[ Purchase , delivery and installation was excellent and we are... ] || ---------------- || Purchase , delivery and installation was excellent and we are quite pleased with the looks and operation of this dishwasher",Verified,,5.0
23-03-22,49610073,dw,front_control,WHIRLPOOL,WDF330PAHB,WDF330PAHB,,us,retail,homedepot,,Positive,use,Durability,All of my appliances in my condo are Whirlpool and they have been very reliable for the past 20 years that I have lived here.,[ All of my appliances in my condo are Whirlpool and.  ] || ---------------- || All of my appliances in my condo are Whirlpool and they have been very reliable for the past 20 years that I have lived here. I recently replaced the original Whirpool dishwasher with a new Whirpool. I am very happy with the new dishwasher. It is so very quiet and leaves my dishes spotless.,[ All of my appliances in my condo are Whirlpool and... ] || ---------------- || All of my appliances in my condo are Whirlpool and they have been very reliable for the past 20 years that I have lived here. I recently replaced the original Whirpool dishwasher with a new Whirpool. I am very happy with the new dishwasher. It is so very quiet and leaves my dishes spotless.,,,5.0
23-03-22,49610073,dw,front_control,WHIRLPOOL,WDF330PAHB,WDF330PAHB,,us,retail,homedepot,,Neutral,replace,,I recently replaced the original Whirpool dishwasher with a new Whirpool.,[ All of my appliances in my condo are Whirlpool and.  ] || ---------------- || All of my appliances in my condo are Whirlpool and they have been very reliable for the past 20 years that I have lived here. I recently replaced the original Whirpool dishwasher with a new Whirpool. I am very happy with the new dishwasher. It is so very quiet and leaves my dishes spotless.,[ All of my appliances in my condo are Whirlpool and... ] || ---------------- || All of my appliances in my condo are Whirlpool and they have been very reliable for the past 20 years that I have lived here. I recently replaced the original Whirpool dishwasher with a new Whirpool. I am very happy with the new dishwasher. It is so very quiet and leaves my dishes spotless.,,,5.0
23-03-22,49610073,dw,front_control,WHIRLPOOL,WDF330PAHB,WDF330PAHB,,us,retail,homedepot,,Positive,use,,I am very happy with the new dishwasher.,[ All of my appliances in my condo are Whirlpool and.  ] || ---------------- || All of my appliances in my condo are Whirlpool and they have been very reliable for the past 20 years that I have lived here. I recently replaced the original Whirpool dishwasher with a new Whirpool. I am very happy with the new dishwasher. It is so very quiet and leaves my dishes spotless.,[ All of my appliances in my condo are Whirlpool and... ] || ---------------- || All of my appliances in my condo are Whirlpool and they have been very reliable for the past 20 years that I have lived here. I recently replaced the original Whirpool dishwasher with a new Whirpool. I am very happy with the new dishwasher. It is so very quiet and leaves my dishes spotless.,,,5.0
23-03-22,49610073,dw,front_control,WHIRLPOOL,WDF330PAHB,WDF330PAHB,,us,retail,homedepot,,Positive,use,Noise_Vibration,It is so very quiet and leaves my dishes spotless.,[ All of my appliances in my condo are Whirlpool and.  ] || ---------------- || All of my appliances in my condo are Whirlpool and they have been very reliable for the past 20 years that I have lived here. I recently replaced the original Whirpool dishwasher with a new Whirpool. I am very happy with the new dishwasher. It is so very quiet and leaves my dishes spotless.,[ All of my appliances in my condo are Whirlpool and... ] || ---------------- || All of my appliances in my condo are Whirlpool and they have been very reliable for the past 20 years that I have lived here. I recently replaced the original Whirpool dishwasher with a new Whirpool. I am very happy with the new dishwasher. It is so very quiet and leaves my dishes spotless.,,,5.0
23-03-22,49610073,dw,front_control,WHIRLPOOL,WDF330PAHB,WDF330PAHB,,us,retail,homedepot,,Positive,use,Performance_Washing,It is so very quiet and leaves my dishes spotless.,[ All of my appliances in my condo are Whirlpool and.  ] || ---------------- || All of my appliances in my condo are Whirlpool and they have been very reliable for the past 20 years that I have lived here. I recently replaced the original Whirpool dishwasher with a new Whirpool. I am very happy with the new dishwasher. It is so very quiet and leaves my dishes spotless.,[ All of my appliances in my condo are Whirlpool and... ] || ---------------- || All of my appliances in my condo are Whirlpool and they have been very reliable for the past 20 years that I have lived here. I recently replaced the original Whirpool dishwasher with a new Whirpool. I am very happy with the new dishwasher. It is so very quiet and leaves my dishes spotless.,,,5.0
23-03-22,49610096,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Very Positive,purchase,Price,It is also the best value for money,[ It is also the best value for money ] || ---------------- || It is also the best value for money,[ 역시 가성비 최고 입니다 ] || ---------------- || 역시 가성비 최고 입니다,,,5.0
23-03-22,49610097,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Positive,,,great!,[ great! The installation is also neat. ] || ---------------- || great! The installation is also neat.,[ 좋아요! 설치도 깔끔하게 됐네요 ] || ---------------- || 좋아요! 설치도 깔끔하게 됐네요,,,5.0
23-03-22,49610097,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Positive,onboard,Delivery_Installation,The installation is also neat.,[ great! The installation is also neat. ] || ---------------- || great! The installation is also neat.,[ 좋아요! 설치도 깔끔하게 됐네요 ] || ---------------- || 좋아요! 설치도 깔끔하게 됐네요,,,5.0
23-03-22,49610099,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Neutral,onboard,Delivery_Installation,Installation completed.,[ Installation completed. The size is just right and it's pretty. I hope it doesn't break down and works hard. ] || ---------------- || Installation completed. The size is just right and it's pretty. I hope it doesn't break down and works hard.,[ 설치완료했어요. 사이즈도 적당하고 예쁘네요. 고장안나고 열일해주길 기대합니다. ] || ---------------- || 설치완료했어요. 사이즈도 적당하고 예쁘네요. 고장안나고 열일해주길 기대합니다.,,,5.0
23-03-22,49610099,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Positive,use,Design,The size is just right and it's pretty.,[ Installation completed. The size is just right and it's pretty. I hope it doesn't break down and works hard. ] || ---------------- || Installation completed. The size is just right and it's pretty. I hope it doesn't break down and works hard.,[ 설치완료했어요. 사이즈도 적당하고 예쁘네요. 고장안나고 열일해주길 기대합니다. ] || ---------------- || 설치완료했어요. 사이즈도 적당하고 예쁘네요. 고장안나고 열일해주길 기대합니다.,,,5.0
23-03-22,49610099,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Neutral,use,Durability,I hope it doesn't break down and works hard.,[ Installation completed. The size is just right and it's pretty. I hope it doesn't break down and works hard. ] || ---------------- || Installation completed. The size is just right and it's pretty. I hope it doesn't break down and works hard.,[ 설치완료했어요. 사이즈도 적당하고 예쁘네요. 고장안나고 열일해주길 기대합니다. ] || ---------------- || 설치완료했어요. 사이즈도 적당하고 예쁘네요. 고장안나고 열일해주길 기대합니다.,,,5.0
23-03-22,49610118,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Positive,"deliver,onboard",Delivery_Installation,"It was so nice to have quick direct delivery, kind installation, and detailed instructions on how to use it~~^^/. Thank you so much~~~~ I'll write it~","[ It was so nice to have quick direct delivery, kind installation, and detailed instructions on how to use it. ] || ---------------- || It was so nice to have quick direct delivery, kind installation, and detailed instructions on how to use it~~^^/. Thank you so much~~~~ I'll write it~",[ 빠른 직접 배송과 친절한 설치와 사용법 설명까지 자세히 해주셔서 너무 좋았습니다~~^^/감사히 자~~~~알  쓰겠습니다~ㅋㅋ ] || ---------------- || 빠른 직접 배송과 친절한 설치와 사용법 설명까지 자세히 해주셔서 너무 좋았습니다~~^^/감사히 자~~~~알  쓰겠습니다~ㅋㅋ,,,5.0
23-03-22,49610118,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Positive,"deliver,onboard",Easy_Use,"It was so nice to have quick direct delivery, kind installation, and detailed instructions on how to use it~~^^/. Thank you so much~~~~ I'll write it~","[ It was so nice to have quick direct delivery, kind installation, and detailed instructions on how to use it. ] || ---------------- || It was so nice to have quick direct delivery, kind installation, and detailed instructions on how to use it~~^^/. Thank you so much~~~~ I'll write it~",[ 빠른 직접 배송과 친절한 설치와 사용법 설명까지 자세히 해주셔서 너무 좋았습니다~~^^/감사히 자~~~~알  쓰겠습니다~ㅋㅋ ] || ---------------- || 빠른 직접 배송과 친절한 설치와 사용법 설명까지 자세히 해주셔서 너무 좋았습니다~~^^/감사히 자~~~~알  쓰겠습니다~ㅋㅋ,,,5.0
23-03-22,49610135,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Positive,use,,I am using it well.,[ I am using it well. I will buy a larger size next time ] || ---------------- || I am using it well. I will buy a bigger size next time,[ 잘사용중이예요.담엔더큰사이즈살꺼예요 ] || ---------------- || 잘사용중이예요.담엔더큰사이즈살꺼예요,,,4.0
23-03-22,49610135,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Neutral,,Design,I will buy a bigger size next time,[ I am using it well. I will buy a larger size next time ] || ---------------- || I am using it well. I will buy a bigger size next time,[ 잘사용중이예요.담엔더큰사이즈살꺼예요 ] || ---------------- || 잘사용중이예요.담엔더큰사이즈살꺼예요,,,4.0
23-03-22,49610726,dw,top_control,LG,quadwash,LDT7808SS,,us,retail,lg_com_us,,Negative,use,Noise_Vibration,There what is a strange sound coming from the dishwasher the first day.,[ Water pump was out after two times using it ] || ---------------- || There what is a strange sound coming from the dishwasher the first day. After that it's subsided but after the second time I used it The Sound returned and it was determined that the water pump was bad has to be replaced. So I have to uninstall and reinstall it myself because the people I bought it from wouldn't do it.,[ Water pump was out after two times using it ] || ---------------- || There what is a strange sound coming from the dishwasher the first day. After that it's subsided but after the second time I used it The Sound returned and it was determined that the water pump was bad has to be replaced. So I have to uninstall and reinstall it myself because the people I bought it from wouldn't do it.,,,3.0
23-03-22,49610726,dw,top_control,LG,quadwash,LDT7808SS,,us,retail,lg_com_us,,Very Negative,"maintain,use",Noise_Vibration,After that it's subsided but after the second time I used it The Sound returned and it was determined that the water pump was bad has to be replaced.,[ Water pump was out after two times using it ] || ---------------- || There what is a strange sound coming from the dishwasher the first day. After that it's subsided but after the second time I used it The Sound returned and it was determined that the water pump was bad has to be replaced. So I have to uninstall and reinstall it myself because the people I bought it from wouldn't do it.,[ Water pump was out after two times using it ] || ---------------- || There what is a strange sound coming from the dishwasher the first day. After that it's subsided but after the second time I used it The Sound returned and it was determined that the water pump was bad has to be replaced. So I have to uninstall and reinstall it myself because the people I bought it from wouldn't do it.,,,3.0
23-03-22,49610726,dw,top_control,LG,quadwash,LDT7808SS,,us,retail,lg_com_us,,Negative,,Delivery_Installation,So I have to uninstall and reinstall it myself because the people I bought it from wouldn't do it.,[ Water pump was out after two times using it ] || ---------------- || There what is a strange sound coming from the dishwasher the first day. After that it's subsided but after the second time I used it The Sound returned and it was determined that the water pump was bad has to be replaced. So I have to uninstall and reinstall it myself because the people I bought it from wouldn't do it.,[ Water pump was out after two times using it ] || ---------------- || There what is a strange sound coming from the dishwasher the first day. After that it's subsided but after the second time I used it The Sound returned and it was determined that the water pump was bad has to be replaced. So I have to uninstall and reinstall it myself because the people I bought it from wouldn't do it.,,,3.0
23-03-22,49610789,dw,front_control,LG,LDFN454HT,LDFN454HT,,us,retail,homedepot,,Negative,use,Easy_Use,Too many settings and options.,[ Too many settings and options. Works great.  ] || ---------------- || Too many settings and options. Works great,[ Too many settings and options.Works great... ] || ---------------- || Too many settings and options.Works great,,,4.0
23-03-22,49610789,dw,front_control,LG,LDFN454HT,LDFN454HT,,us,retail,homedepot,,Positive,use,,Works great,[ Too many settings and options. Works great.  ] || ---------------- || Too many settings and options. Works great,[ Too many settings and options.Works great... ] || ---------------- || Too many settings and options.Works great,,,4.0
23-03-22,49610797,dw,front_control,LG,LDFN454HT,LDFN454HT,,us,retail,homedepot,,Positive,use,Noise_Vibration,Does a good job cleaning dishes and dishwasher is quite.,[ Does a good job cleaning dishes and dishwasher is quite.  ] || ---------------- || Does a good job cleaning dishes and dishwasher is quite.,[ Does a good job cleaning dishes and dishwasher is quite.... ] || ---------------- || Does a good job cleaning dishes and dishwasher is quite.,,,4.0
23-03-22,49610797,dw,front_control,LG,LDFN454HT,LDFN454HT,,us,retail,homedepot,,Positive,use,Performance_Washing,Does a good job cleaning dishes and dishwasher is quite.,[ Does a good job cleaning dishes and dishwasher is quite.  ] || ---------------- || Does a good job cleaning dishes and dishwasher is quite.,[ Does a good job cleaning dishes and dishwasher is quite.... ] || ---------------- || Does a good job cleaning dishes and dishwasher is quite.,,,4.0
23-03-22,49610798,dw,front_control,LG,LDFN454HT,LDFN454HT,,us,retail,homedepot,,Positive,use,Noise_Vibration,I like the dishwasher it is Very quiet.,[ I like the dishwasher it is Very quiet.  ] || ---------------- || I like the dishwasher it is Very quiet.,[ I like the dishwasher it is Very quiet.... ] || ---------------- || I like the dishwasher it is Very quiet.,,,4.0
23-03-22,49610819,dw,front_control,LG,LDFN454HT,LDFN454HT,,us,retail,homedepot,,Positive,use,Noise_Vibration,The closing mechanism clicks and sounds very cheap.,"[ The closing mechanism clicks and sounds very cheap. Our.  ] || ---------------- || The closing mechanism clicks and sounds very cheap. Our first several loads of dishes came out with spotting and in the worst cases, stuck on food remained. Not too pleased, but we are reluctant to uninstall and return the unit.","[ The closing mechanism clicks and sounds very cheap.  Our... ] || ---------------- || The closing mechanism clicks and sounds very cheap.  Our first several loads of dishes came out with spotting and in the worst cases, stuck on food remained.  Not too pleased, but we are reluctant to uninstall and return the unit.",,,2.0
23-03-22,49610819,dw,front_control,LG,LDFN454HT,LDFN454HT,,us,retail,homedepot,,Positive,use,Price,The closing mechanism clicks and sounds very cheap.,"[ The closing mechanism clicks and sounds very cheap. Our.  ] || ---------------- || The closing mechanism clicks and sounds very cheap. Our first several loads of dishes came out with spotting and in the worst cases, stuck on food remained. Not too pleased, but we are reluctant to uninstall and return the unit.","[ The closing mechanism clicks and sounds very cheap.  Our... ] || ---------------- || The closing mechanism clicks and sounds very cheap.  Our first several loads of dishes came out with spotting and in the worst cases, stuck on food remained.  Not too pleased, but we are reluctant to uninstall and return the unit.",,,2.0
23-03-22,49610819,dw,front_control,LG,LDFN454HT,LDFN454HT,,us,retail,homedepot,,Negative,use,,"Our first several loads of dishes came out with spotting and in the worst cases, stuck on food remained.","[ The closing mechanism clicks and sounds very cheap. Our.  ] || ---------------- || The closing mechanism clicks and sounds very cheap. Our first several loads of dishes came out with spotting and in the worst cases, stuck on food remained. Not too pleased, but we are reluctant to uninstall and return the unit.","[ The closing mechanism clicks and sounds very cheap.  Our... ] || ---------------- || The closing mechanism clicks and sounds very cheap.  Our first several loads of dishes came out with spotting and in the worst cases, stuck on food remained.  Not too pleased, but we are reluctant to uninstall and return the unit.",,,2.0
23-03-22,49610819,dw,front_control,LG,LDFN454HT,LDFN454HT,,us,retail,homedepot,,Very Negative,"replace,use",,"Not too pleased, but we are reluctant to uninstall and return the unit.","[ The closing mechanism clicks and sounds very cheap. Our.  ] || ---------------- || The closing mechanism clicks and sounds very cheap. Our first several loads of dishes came out with spotting and in the worst cases, stuck on food remained. Not too pleased, but we are reluctant to uninstall and return the unit.","[ The closing mechanism clicks and sounds very cheap.  Our... ] || ---------------- || The closing mechanism clicks and sounds very cheap.  Our first several loads of dishes came out with spotting and in the worst cases, stuck on food remained.  Not too pleased, but we are reluctant to uninstall and return the unit.",,,2.0
23-03-22,49610831,dw,front_control,LG,LDFN454HT,LDFN454HT,,us,retail,homedepot,,Positive,use,Noise_Vibration,The pump is a little louder than I expected but overall it is quiet wile running and cleans the dishes very well.,[ The pump is a little louder than I expected but.  ] || ---------------- || The pump is a little louder than I expected but overall it is quiet wile running and cleans the dishes very well.,[ The pump is a little louder than I expected but... ] || ---------------- || The pump is a little louder than I expected but overall it is quiet wile running and cleans the dishes very well.,,,4.0
23-03-22,49610831,dw,front_control,LG,LDFN454HT,LDFN454HT,,us,retail,homedepot,,Positive,use,Performance_Washing,The pump is a little louder than I expected but overall it is quiet wile running and cleans the dishes very well.,[ The pump is a little louder than I expected but.  ] || ---------------- || The pump is a little louder than I expected but overall it is quiet wile running and cleans the dishes very well.,[ The pump is a little louder than I expected but... ] || ---------------- || The pump is a little louder than I expected but overall it is quiet wile running and cleans the dishes very well.,,,4.0
23-03-22,49611391,dw,top_control,GE,GDT550PGRBB_GDT550PGRWW_GDT550PMRES_GDT550PYRFS,GDT550PGRBB_GDT550PGRWW_GDT550PMRES_GDT550PYRFS,,us,retail,geappliances,,Positive,use,Performance_Washing,Washes dishes perfectly.,"[ Works great! Looks good! ] || ---------------- || Washes dishes perfectly. Looks good. Is on the louder side, but not a deal breaker. I only notice when I'm right beside it. And it is good value.","[ Works great! Looks good! ] || ---------------- || Washes dishes perfectly. Looks good. Is on the louder side, but not a deal breaker. I only notice when I’m right beside it. And it is good value.",,,4.0
23-03-22,49611391,dw,top_control,GE,GDT550PGRBB_GDT550PGRWW_GDT550PMRES_GDT550PYRFS,GDT550PGRBB_GDT550PGRWW_GDT550PMRES_GDT550PYRFS,,us,retail,geappliances,,Positive,,Design,Looks good.,"[ Works great! Looks good! ] || ---------------- || Washes dishes perfectly. Looks good. Is on the louder side, but not a deal breaker. I only notice when I'm right beside it. And it is good value.","[ Works great! Looks good! ] || ---------------- || Washes dishes perfectly. Looks good. Is on the louder side, but not a deal breaker. I only notice when I’m right beside it. And it is good value.",,,4.0
23-03-22,49611391,dw,top_control,GE,GDT550PGRBB_GDT550PGRWW_GDT550PMRES_GDT550PYRFS,GDT550PGRBB_GDT550PGRWW_GDT550PMRES_GDT550PYRFS,,us,retail,geappliances,,Negative,use,Noise_Vibration,"Is on the louder side, but not a deal breaker.","[ Works great! Looks good! ] || ---------------- || Washes dishes perfectly. Looks good. Is on the louder side, but not a deal breaker. I only notice when I'm right beside it. And it is good value.","[ Works great! Looks good! ] || ---------------- || Washes dishes perfectly. Looks good. Is on the louder side, but not a deal breaker. I only notice when I’m right beside it. And it is good value.",,,4.0
23-03-22,49611391,dw,top_control,GE,GDT550PGRBB_GDT550PGRWW_GDT550PMRES_GDT550PYRFS,GDT550PGRBB_GDT550PGRWW_GDT550PMRES_GDT550PYRFS,,us,retail,geappliances,,Neutral,use,Noise_Vibration,I only notice when I'm right beside it.,"[ Works great! Looks good! ] || ---------------- || Washes dishes perfectly. Looks good. Is on the louder side, but not a deal breaker. I only notice when I'm right beside it. And it is good value.","[ Works great! Looks good! ] || ---------------- || Washes dishes perfectly. Looks good. Is on the louder side, but not a deal breaker. I only notice when I’m right beside it. And it is good value.",,,4.0
23-03-22,49611391,dw,top_control,GE,GDT550PGRBB_GDT550PGRWW_GDT550PMRES_GDT550PYRFS,GDT550PGRBB_GDT550PGRWW_GDT550PMRES_GDT550PYRFS,,us,retail,geappliances,,Positive,,,And it is good value.,"[ Works great! Looks good! ] || ---------------- || Washes dishes perfectly. Looks good. Is on the louder side, but not a deal breaker. I only notice when I'm right beside it. And it is good value.","[ Works great! Looks good! ] || ---------------- || Washes dishes perfectly. Looks good. Is on the louder side, but not a deal breaker. I only notice when I’m right beside it. And it is good value.",,,4.0
23-03-22,49611397,dw,top_control,GE,GDT665SFNDS_GDT665SGNBB_GDT665SGNWW_GDT665SMNES_GDT665SSNSS,GDT665SFNDS_GDT665SGNBB_GDT665SGNWW_GDT665SMNES_GDT665SSNSS,,us,retail,geappliances,,Positive,use,,I do like this dishwasher.,[ Really good machine ] || ---------------- || I do like this dishwasher. It gets everything clean and runs quietly. Here's hoping it lasts a long time.,[ Really good machine ] || ---------------- || I do like this dishwasher. It gets everything clean and runs quietly. Here’s hoping it lasts a long time.,,,5.0
23-03-22,49611397,dw,top_control,GE,GDT665SFNDS_GDT665SGNBB_GDT665SGNWW_GDT665SMNES_GDT665SSNSS,GDT665SFNDS_GDT665SGNBB_GDT665SGNWW_GDT665SMNES_GDT665SSNSS,,us,retail,geappliances,,Positive,use,Noise_Vibration,It gets everything clean and runs quietly.,[ Really good machine ] || ---------------- || I do like this dishwasher. It gets everything clean and runs quietly. Here's hoping it lasts a long time.,[ Really good machine ] || ---------------- || I do like this dishwasher. It gets everything clean and runs quietly. Here’s hoping it lasts a long time.,,,5.0
23-03-22,49611397,dw,top_control,GE,GDT665SFNDS_GDT665SGNBB_GDT665SGNWW_GDT665SMNES_GDT665SSNSS,GDT665SFNDS_GDT665SGNBB_GDT665SGNWW_GDT665SMNES_GDT665SSNSS,,us,retail,geappliances,,Positive,use,Performance_Washing,It gets everything clean and runs quietly.,[ Really good machine ] || ---------------- || I do like this dishwasher. It gets everything clean and runs quietly. Here's hoping it lasts a long time.,[ Really good machine ] || ---------------- || I do like this dishwasher. It gets everything clean and runs quietly. Here’s hoping it lasts a long time.,,,5.0
23-03-22,49611397,dw,top_control,GE,GDT665SFNDS_GDT665SGNBB_GDT665SGNWW_GDT665SMNES_GDT665SSNSS,GDT665SFNDS_GDT665SGNBB_GDT665SGNWW_GDT665SMNES_GDT665SSNSS,,us,retail,geappliances,,Neutral,,Durability,Here's hoping it lasts a long time.,[ Really good machine ] || ---------------- || I do like this dishwasher. It gets everything clean and runs quietly. Here's hoping it lasts a long time.,[ Really good machine ] || ---------------- || I do like this dishwasher. It gets everything clean and runs quietly. Here’s hoping it lasts a long time.,,,5.0
23-03-22,49611416,dw,top_control,GE,GDT665SFNDS_GDT665SGNBB_GDT665SGNWW_GDT665SMNES_GDT665SSNSS,GDT665SFNDS_GDT665SGNBB_GDT665SGNWW_GDT665SMNES_GDT665SSNSS,,us,retail,geappliances,,Negative,,Durability,Really don't care for kitchen appliances that have mother boards which fail 5-8 years limiting their service life.,"[ Its okay--guess ] || ---------------- || Really don't care for kitchen appliances that have mother boards which fail 5-8 years limiting their service life. My new dish washer didn't come with an insulated blanket to contain the noise. Several metal parts were down graded to plastic. The bottom dish rack only holds 2/3 number of plates than my previous GE dish washer. I really feel that GE designers should work with Home Economic professionals to develop a ""working"" appliance. Disappointed GE appliance owner, Bryan","[ Its okay--guess ] || ---------------- || Really don't care for kitchen appliances that have mother boards which fail 5-8 years limiting their service life.My new dish washer didn't come with an insulated blanket to contain the noise.  Several metal parts were down graded to plastic.  The bottom dish rack only holds 2/3 number of plates than my previous GE dish washer.I really feel that GE designers should work with Home Economic professionals to develop a 'working' appliance.Disappointed GE appliance owner,Bryan",,,2.0
23-03-22,49611416,dw,top_control,GE,GDT665SFNDS_GDT665SGNBB_GDT665SGNWW_GDT665SMNES_GDT665SSNSS,GDT665SFNDS_GDT665SGNBB_GDT665SGNWW_GDT665SMNES_GDT665SSNSS,,us,retail,geappliances,,Negative,use,Noise_Vibration,My new dish washer didn't come with an insulated blanket to contain the noise.,"[ Its okay--guess ] || ---------------- || Really don't care for kitchen appliances that have mother boards which fail 5-8 years limiting their service life. My new dish washer didn't come with an insulated blanket to contain the noise. Several metal parts were down graded to plastic. The bottom dish rack only holds 2/3 number of plates than my previous GE dish washer. I really feel that GE designers should work with Home Economic professionals to develop a ""working"" appliance. Disappointed GE appliance owner, Bryan","[ Its okay--guess ] || ---------------- || Really don't care for kitchen appliances that have mother boards which fail 5-8 years limiting their service life.My new dish washer didn't come with an insulated blanket to contain the noise.  Several metal parts were down graded to plastic.  The bottom dish rack only holds 2/3 number of plates than my previous GE dish washer.I really feel that GE designers should work with Home Economic professionals to develop a 'working' appliance.Disappointed GE appliance owner,Bryan",,,2.0
23-03-22,49611416,dw,top_control,GE,GDT665SFNDS_GDT665SGNBB_GDT665SGNWW_GDT665SMNES_GDT665SSNSS,GDT665SFNDS_GDT665SGNBB_GDT665SGNWW_GDT665SMNES_GDT665SSNSS,,us,retail,geappliances,,Neutral,,Delivery_Installation,Several metal parts were down graded to plastic.,"[ Its okay--guess ] || ---------------- || Really don't care for kitchen appliances that have mother boards which fail 5-8 years limiting their service life. My new dish washer didn't come with an insulated blanket to contain the noise. Several metal parts were down graded to plastic. The bottom dish rack only holds 2/3 number of plates than my previous GE dish washer. I really feel that GE designers should work with Home Economic professionals to develop a ""working"" appliance. Disappointed GE appliance owner, Bryan","[ Its okay--guess ] || ---------------- || Really don't care for kitchen appliances that have mother boards which fail 5-8 years limiting their service life.My new dish washer didn't come with an insulated blanket to contain the noise.  Several metal parts were down graded to plastic.  The bottom dish rack only holds 2/3 number of plates than my previous GE dish washer.I really feel that GE designers should work with Home Economic professionals to develop a 'working' appliance.Disappointed GE appliance owner,Bryan",,,2.0
