Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-11-29,57128050,dw,builtin,SAMSUNG,BESPOKE,DW60BB815WSWS,ASIA,kr,retail,naver_shop,,Positive,onboard,Delivery_Installation,The satin white color matches well with the sink and the installation was done meticulously.,"[ He visited the day before for sink remodeling work prior to installation, but luckily there was no problem. ] || ---------------- || The customer visited the day before for sink remodeling work prior to installation, but fortunately, installation was possible without any problems and it was delivered the next day. The satin white color matches well with the sink and the installation was done meticulously. I am satisfied and will use it well. #Samsung Electronics Event Participation",[ 설치전 싱크대 리폼 작업으로 하루전 방문 해주셨는데 다행히 문제 ... ] || ---------------- || 설치전 싱크대 리폼 작업으로 하루전 방문 해주셨는데 다행히 문제 없이 설치 가능해서 다음날 배송 받았네요.세틴 화이트색 너무 싱크대와 잘 어울리고 설치도 꼼꼼하게 잘해주셨어요.만족하고 잘쓰겠습니다.#삼성전자이벤트참여,,,5.0
23-11-29,85729809,dw,top_control,LG,quadwash,LDPS6762D,,us,retail,homedepot,,Neutral,,Delivery_Installation,Just pushed in.,"[ installation nightmare ] || ---------------- || We bought this dishwasher in January. We were told it would be delivered and in a couple of days, a plumber would come and install. To our surprise, the delivery guys installed the dishwasher. 3 months later, the dishwasher started to tip forward as i was loading. It was not attached to the cabinets. Just pushed in. After serveral calls, Home Depot agreed to send someone out to install it again. Those guys worked an hour to install the dishwasher, however it was installed crooked. We decided to live with it. 3 months later, the dishwasher was even more crooked and leaning. We called an appliance guy to reinstall it. The dishwasher was screwed into our cabinets with the wrong kind of screws making it nearly impossible to get the dishwasher out. After much determination, the dishwasher comes out only to find out that the reason the dishwasher was leaning was because the casing for the adjustable leg was stripped and the leg won't hold its position. This could only have been stripped by installers over screwing the leg. Our new dishwasher is being held up with cardboard under one leg. BEWARE THESE INSTALLERS. Obviously not trained properly","[ installation nightmare ] || ---------------- || We bought this dishwasher in January. We were told it would be delivered and in a couple of days, a plumber would come and install. To our surprise, the delivery guys installed the dishwasher. 3 months later, the dishwasher started to tip forward as i was loading. It was not attached to the cabinets. Just pushed in. After serveral calls, Home Depot agreed to send someone out to install it again. Those guys worked an hour to install the dishwasher, however it was installed crooked. We decided to live with it. 3 months later, the dishwasher was even more crooked and leaning. We called an  appliance guy to reinstall it.  The dishwasher was screwed into our cabinets with the wrong kind of screws making it nearly impossible to get the dishwasher out. After much determination, the dishwasher comes out only to find out that the reason the dishwasher was leaning was because the casing for the adjustable leg was stripped and the leg won’t hold its position.  This could only have been stripped by installers over screwing the leg. Our new dishwasher is being held up with cardboard under one leg. BEWARE THESE INSTALLERS.  Obviously not trained properly",Not verified,,1.0
23-11-29,85729809,dw,top_control,LG,quadwash,LDPS6762D,,us,retail,homedepot,,Neutral,onboard,Delivery_Installation,"After serveral calls, Home Depot agreed to send someone out to install it again.","[ installation nightmare ] || ---------------- || We bought this dishwasher in January. We were told it would be delivered and in a couple of days, a plumber would come and install. To our surprise, the delivery guys installed the dishwasher. 3 months later, the dishwasher started to tip forward as i was loading. It was not attached to the cabinets. Just pushed in. After serveral calls, Home Depot agreed to send someone out to install it again. Those guys worked an hour to install the dishwasher, however it was installed crooked. We decided to live with it. 3 months later, the dishwasher was even more crooked and leaning. We called an appliance guy to reinstall it. The dishwasher was screwed into our cabinets with the wrong kind of screws making it nearly impossible to get the dishwasher out. After much determination, the dishwasher comes out only to find out that the reason the dishwasher was leaning was because the casing for the adjustable leg was stripped and the leg won't hold its position. This could only have been stripped by installers over screwing the leg. Our new dishwasher is being held up with cardboard under one leg. BEWARE THESE INSTALLERS. Obviously not trained properly","[ installation nightmare ] || ---------------- || We bought this dishwasher in January. We were told it would be delivered and in a couple of days, a plumber would come and install. To our surprise, the delivery guys installed the dishwasher. 3 months later, the dishwasher started to tip forward as i was loading. It was not attached to the cabinets. Just pushed in. After serveral calls, Home Depot agreed to send someone out to install it again. Those guys worked an hour to install the dishwasher, however it was installed crooked. We decided to live with it. 3 months later, the dishwasher was even more crooked and leaning. We called an  appliance guy to reinstall it.  The dishwasher was screwed into our cabinets with the wrong kind of screws making it nearly impossible to get the dishwasher out. After much determination, the dishwasher comes out only to find out that the reason the dishwasher was leaning was because the casing for the adjustable leg was stripped and the leg won’t hold its position.  This could only have been stripped by installers over screwing the leg. Our new dishwasher is being held up with cardboard under one leg. BEWARE THESE INSTALLERS.  Obviously not trained properly",Not verified,,1.0
23-11-29,85729809,dw,top_control,LG,quadwash,LDPS6762D,,us,retail,homedepot,,Negative,onboard,Delivery_Installation,"Those guys worked an hour to install the dishwasher, however it was installed crooked.","[ installation nightmare ] || ---------------- || We bought this dishwasher in January. We were told it would be delivered and in a couple of days, a plumber would come and install. To our surprise, the delivery guys installed the dishwasher. 3 months later, the dishwasher started to tip forward as i was loading. It was not attached to the cabinets. Just pushed in. After serveral calls, Home Depot agreed to send someone out to install it again. Those guys worked an hour to install the dishwasher, however it was installed crooked. We decided to live with it. 3 months later, the dishwasher was even more crooked and leaning. We called an appliance guy to reinstall it. The dishwasher was screwed into our cabinets with the wrong kind of screws making it nearly impossible to get the dishwasher out. After much determination, the dishwasher comes out only to find out that the reason the dishwasher was leaning was because the casing for the adjustable leg was stripped and the leg won't hold its position. This could only have been stripped by installers over screwing the leg. Our new dishwasher is being held up with cardboard under one leg. BEWARE THESE INSTALLERS. Obviously not trained properly","[ installation nightmare ] || ---------------- || We bought this dishwasher in January. We were told it would be delivered and in a couple of days, a plumber would come and install. To our surprise, the delivery guys installed the dishwasher. 3 months later, the dishwasher started to tip forward as i was loading. It was not attached to the cabinets. Just pushed in. After serveral calls, Home Depot agreed to send someone out to install it again. Those guys worked an hour to install the dishwasher, however it was installed crooked. We decided to live with it. 3 months later, the dishwasher was even more crooked and leaning. We called an  appliance guy to reinstall it.  The dishwasher was screwed into our cabinets with the wrong kind of screws making it nearly impossible to get the dishwasher out. After much determination, the dishwasher comes out only to find out that the reason the dishwasher was leaning was because the casing for the adjustable leg was stripped and the leg won’t hold its position.  This could only have been stripped by installers over screwing the leg. Our new dishwasher is being held up with cardboard under one leg. BEWARE THESE INSTALLERS.  Obviously not trained properly",Not verified,,1.0
23-11-29,85729809,dw,top_control,LG,quadwash,LDPS6762D,,us,retail,homedepot,,Neutral,,,We decided to live with it.,"[ installation nightmare ] || ---------------- || We bought this dishwasher in January. We were told it would be delivered and in a couple of days, a plumber would come and install. To our surprise, the delivery guys installed the dishwasher. 3 months later, the dishwasher started to tip forward as i was loading. It was not attached to the cabinets. Just pushed in. After serveral calls, Home Depot agreed to send someone out to install it again. Those guys worked an hour to install the dishwasher, however it was installed crooked. We decided to live with it. 3 months later, the dishwasher was even more crooked and leaning. We called an appliance guy to reinstall it. The dishwasher was screwed into our cabinets with the wrong kind of screws making it nearly impossible to get the dishwasher out. After much determination, the dishwasher comes out only to find out that the reason the dishwasher was leaning was because the casing for the adjustable leg was stripped and the leg won't hold its position. This could only have been stripped by installers over screwing the leg. Our new dishwasher is being held up with cardboard under one leg. BEWARE THESE INSTALLERS. Obviously not trained properly","[ installation nightmare ] || ---------------- || We bought this dishwasher in January. We were told it would be delivered and in a couple of days, a plumber would come and install. To our surprise, the delivery guys installed the dishwasher. 3 months later, the dishwasher started to tip forward as i was loading. It was not attached to the cabinets. Just pushed in. After serveral calls, Home Depot agreed to send someone out to install it again. Those guys worked an hour to install the dishwasher, however it was installed crooked. We decided to live with it. 3 months later, the dishwasher was even more crooked and leaning. We called an  appliance guy to reinstall it.  The dishwasher was screwed into our cabinets with the wrong kind of screws making it nearly impossible to get the dishwasher out. After much determination, the dishwasher comes out only to find out that the reason the dishwasher was leaning was because the casing for the adjustable leg was stripped and the leg won’t hold its position.  This could only have been stripped by installers over screwing the leg. Our new dishwasher is being held up with cardboard under one leg. BEWARE THESE INSTALLERS.  Obviously not trained properly",Not verified,,1.0
23-11-29,85729809,dw,top_control,LG,quadwash,LDPS6762D,,us,retail,homedepot,,Negative,,,"3 months later, the dishwasher was even more crooked and leaning.","[ installation nightmare ] || ---------------- || We bought this dishwasher in January. We were told it would be delivered and in a couple of days, a plumber would come and install. To our surprise, the delivery guys installed the dishwasher. 3 months later, the dishwasher started to tip forward as i was loading. It was not attached to the cabinets. Just pushed in. After serveral calls, Home Depot agreed to send someone out to install it again. Those guys worked an hour to install the dishwasher, however it was installed crooked. We decided to live with it. 3 months later, the dishwasher was even more crooked and leaning. We called an appliance guy to reinstall it. The dishwasher was screwed into our cabinets with the wrong kind of screws making it nearly impossible to get the dishwasher out. After much determination, the dishwasher comes out only to find out that the reason the dishwasher was leaning was because the casing for the adjustable leg was stripped and the leg won't hold its position. This could only have been stripped by installers over screwing the leg. Our new dishwasher is being held up with cardboard under one leg. BEWARE THESE INSTALLERS. Obviously not trained properly","[ installation nightmare ] || ---------------- || We bought this dishwasher in January. We were told it would be delivered and in a couple of days, a plumber would come and install. To our surprise, the delivery guys installed the dishwasher. 3 months later, the dishwasher started to tip forward as i was loading. It was not attached to the cabinets. Just pushed in. After serveral calls, Home Depot agreed to send someone out to install it again. Those guys worked an hour to install the dishwasher, however it was installed crooked. We decided to live with it. 3 months later, the dishwasher was even more crooked and leaning. We called an  appliance guy to reinstall it.  The dishwasher was screwed into our cabinets with the wrong kind of screws making it nearly impossible to get the dishwasher out. After much determination, the dishwasher comes out only to find out that the reason the dishwasher was leaning was because the casing for the adjustable leg was stripped and the leg won’t hold its position.  This could only have been stripped by installers over screwing the leg. Our new dishwasher is being held up with cardboard under one leg. BEWARE THESE INSTALLERS.  Obviously not trained properly",Not verified,,1.0
23-11-29,85729809,dw,top_control,LG,quadwash,LDPS6762D,,us,retail,homedepot,,Neutral,onboard,Service,We called an appliance guy to reinstall it.,"[ installation nightmare ] || ---------------- || We bought this dishwasher in January. We were told it would be delivered and in a couple of days, a plumber would come and install. To our surprise, the delivery guys installed the dishwasher. 3 months later, the dishwasher started to tip forward as i was loading. It was not attached to the cabinets. Just pushed in. After serveral calls, Home Depot agreed to send someone out to install it again. Those guys worked an hour to install the dishwasher, however it was installed crooked. We decided to live with it. 3 months later, the dishwasher was even more crooked and leaning. We called an appliance guy to reinstall it. The dishwasher was screwed into our cabinets with the wrong kind of screws making it nearly impossible to get the dishwasher out. After much determination, the dishwasher comes out only to find out that the reason the dishwasher was leaning was because the casing for the adjustable leg was stripped and the leg won't hold its position. This could only have been stripped by installers over screwing the leg. Our new dishwasher is being held up with cardboard under one leg. BEWARE THESE INSTALLERS. Obviously not trained properly","[ installation nightmare ] || ---------------- || We bought this dishwasher in January. We were told it would be delivered and in a couple of days, a plumber would come and install. To our surprise, the delivery guys installed the dishwasher. 3 months later, the dishwasher started to tip forward as i was loading. It was not attached to the cabinets. Just pushed in. After serveral calls, Home Depot agreed to send someone out to install it again. Those guys worked an hour to install the dishwasher, however it was installed crooked. We decided to live with it. 3 months later, the dishwasher was even more crooked and leaning. We called an  appliance guy to reinstall it.  The dishwasher was screwed into our cabinets with the wrong kind of screws making it nearly impossible to get the dishwasher out. After much determination, the dishwasher comes out only to find out that the reason the dishwasher was leaning was because the casing for the adjustable leg was stripped and the leg won’t hold its position.  This could only have been stripped by installers over screwing the leg. Our new dishwasher is being held up with cardboard under one leg. BEWARE THESE INSTALLERS.  Obviously not trained properly",Not verified,,1.0
23-11-29,85729809,dw,top_control,LG,quadwash,LDPS6762D,,us,retail,homedepot,,Negative,,Easy_Use,The dishwasher was screwed into our cabinets with the wrong kind of screws making it nearly impossible to get the dishwasher out.,"[ installation nightmare ] || ---------------- || We bought this dishwasher in January. We were told it would be delivered and in a couple of days, a plumber would come and install. To our surprise, the delivery guys installed the dishwasher. 3 months later, the dishwasher started to tip forward as i was loading. It was not attached to the cabinets. Just pushed in. After serveral calls, Home Depot agreed to send someone out to install it again. Those guys worked an hour to install the dishwasher, however it was installed crooked. We decided to live with it. 3 months later, the dishwasher was even more crooked and leaning. We called an appliance guy to reinstall it. The dishwasher was screwed into our cabinets with the wrong kind of screws making it nearly impossible to get the dishwasher out. After much determination, the dishwasher comes out only to find out that the reason the dishwasher was leaning was because the casing for the adjustable leg was stripped and the leg won't hold its position. This could only have been stripped by installers over screwing the leg. Our new dishwasher is being held up with cardboard under one leg. BEWARE THESE INSTALLERS. Obviously not trained properly","[ installation nightmare ] || ---------------- || We bought this dishwasher in January. We were told it would be delivered and in a couple of days, a plumber would come and install. To our surprise, the delivery guys installed the dishwasher. 3 months later, the dishwasher started to tip forward as i was loading. It was not attached to the cabinets. Just pushed in. After serveral calls, Home Depot agreed to send someone out to install it again. Those guys worked an hour to install the dishwasher, however it was installed crooked. We decided to live with it. 3 months later, the dishwasher was even more crooked and leaning. We called an  appliance guy to reinstall it.  The dishwasher was screwed into our cabinets with the wrong kind of screws making it nearly impossible to get the dishwasher out. After much determination, the dishwasher comes out only to find out that the reason the dishwasher was leaning was because the casing for the adjustable leg was stripped and the leg won’t hold its position.  This could only have been stripped by installers over screwing the leg. Our new dishwasher is being held up with cardboard under one leg. BEWARE THESE INSTALLERS.  Obviously not trained properly",Not verified,,1.0
23-11-29,85729809,dw,top_control,LG,quadwash,LDPS6762D,,us,retail,homedepot,,Negative,maintain,Durability,"After much determination, the dishwasher comes out only to find out that the reason the dishwasher was leaning was because the casing for the adjustable leg was stripped and the leg won't hold its position.","[ installation nightmare ] || ---------------- || We bought this dishwasher in January. We were told it would be delivered and in a couple of days, a plumber would come and install. To our surprise, the delivery guys installed the dishwasher. 3 months later, the dishwasher started to tip forward as i was loading. It was not attached to the cabinets. Just pushed in. After serveral calls, Home Depot agreed to send someone out to install it again. Those guys worked an hour to install the dishwasher, however it was installed crooked. We decided to live with it. 3 months later, the dishwasher was even more crooked and leaning. We called an appliance guy to reinstall it. The dishwasher was screwed into our cabinets with the wrong kind of screws making it nearly impossible to get the dishwasher out. After much determination, the dishwasher comes out only to find out that the reason the dishwasher was leaning was because the casing for the adjustable leg was stripped and the leg won't hold its position. This could only have been stripped by installers over screwing the leg. Our new dishwasher is being held up with cardboard under one leg. BEWARE THESE INSTALLERS. Obviously not trained properly","[ installation nightmare ] || ---------------- || We bought this dishwasher in January. We were told it would be delivered and in a couple of days, a plumber would come and install. To our surprise, the delivery guys installed the dishwasher. 3 months later, the dishwasher started to tip forward as i was loading. It was not attached to the cabinets. Just pushed in. After serveral calls, Home Depot agreed to send someone out to install it again. Those guys worked an hour to install the dishwasher, however it was installed crooked. We decided to live with it. 3 months later, the dishwasher was even more crooked and leaning. We called an  appliance guy to reinstall it.  The dishwasher was screwed into our cabinets with the wrong kind of screws making it nearly impossible to get the dishwasher out. After much determination, the dishwasher comes out only to find out that the reason the dishwasher was leaning was because the casing for the adjustable leg was stripped and the leg won’t hold its position.  This could only have been stripped by installers over screwing the leg. Our new dishwasher is being held up with cardboard under one leg. BEWARE THESE INSTALLERS.  Obviously not trained properly",Not verified,,1.0
23-11-29,85729809,dw,top_control,LG,quadwash,LDPS6762D,,us,retail,homedepot,,Neutral,onboard,Delivery_Installation,This could only have been stripped by installers over screwing the leg.,"[ installation nightmare ] || ---------------- || We bought this dishwasher in January. We were told it would be delivered and in a couple of days, a plumber would come and install. To our surprise, the delivery guys installed the dishwasher. 3 months later, the dishwasher started to tip forward as i was loading. It was not attached to the cabinets. Just pushed in. After serveral calls, Home Depot agreed to send someone out to install it again. Those guys worked an hour to install the dishwasher, however it was installed crooked. We decided to live with it. 3 months later, the dishwasher was even more crooked and leaning. We called an appliance guy to reinstall it. The dishwasher was screwed into our cabinets with the wrong kind of screws making it nearly impossible to get the dishwasher out. After much determination, the dishwasher comes out only to find out that the reason the dishwasher was leaning was because the casing for the adjustable leg was stripped and the leg won't hold its position. This could only have been stripped by installers over screwing the leg. Our new dishwasher is being held up with cardboard under one leg. BEWARE THESE INSTALLERS. Obviously not trained properly","[ installation nightmare ] || ---------------- || We bought this dishwasher in January. We were told it would be delivered and in a couple of days, a plumber would come and install. To our surprise, the delivery guys installed the dishwasher. 3 months later, the dishwasher started to tip forward as i was loading. It was not attached to the cabinets. Just pushed in. After serveral calls, Home Depot agreed to send someone out to install it again. Those guys worked an hour to install the dishwasher, however it was installed crooked. We decided to live with it. 3 months later, the dishwasher was even more crooked and leaning. We called an  appliance guy to reinstall it.  The dishwasher was screwed into our cabinets with the wrong kind of screws making it nearly impossible to get the dishwasher out. After much determination, the dishwasher comes out only to find out that the reason the dishwasher was leaning was because the casing for the adjustable leg was stripped and the leg won’t hold its position.  This could only have been stripped by installers over screwing the leg. Our new dishwasher is being held up with cardboard under one leg. BEWARE THESE INSTALLERS.  Obviously not trained properly",Not verified,,1.0
23-11-29,85729809,dw,top_control,LG,quadwash,LDPS6762D,,us,retail,homedepot,,Neutral,,Delivery_Installation,Our new dishwasher is being held up with cardboard under one leg.,"[ installation nightmare ] || ---------------- || We bought this dishwasher in January. We were told it would be delivered and in a couple of days, a plumber would come and install. To our surprise, the delivery guys installed the dishwasher. 3 months later, the dishwasher started to tip forward as i was loading. It was not attached to the cabinets. Just pushed in. After serveral calls, Home Depot agreed to send someone out to install it again. Those guys worked an hour to install the dishwasher, however it was installed crooked. We decided to live with it. 3 months later, the dishwasher was even more crooked and leaning. We called an appliance guy to reinstall it. The dishwasher was screwed into our cabinets with the wrong kind of screws making it nearly impossible to get the dishwasher out. After much determination, the dishwasher comes out only to find out that the reason the dishwasher was leaning was because the casing for the adjustable leg was stripped and the leg won't hold its position. This could only have been stripped by installers over screwing the leg. Our new dishwasher is being held up with cardboard under one leg. BEWARE THESE INSTALLERS. Obviously not trained properly","[ installation nightmare ] || ---------------- || We bought this dishwasher in January. We were told it would be delivered and in a couple of days, a plumber would come and install. To our surprise, the delivery guys installed the dishwasher. 3 months later, the dishwasher started to tip forward as i was loading. It was not attached to the cabinets. Just pushed in. After serveral calls, Home Depot agreed to send someone out to install it again. Those guys worked an hour to install the dishwasher, however it was installed crooked. We decided to live with it. 3 months later, the dishwasher was even more crooked and leaning. We called an  appliance guy to reinstall it.  The dishwasher was screwed into our cabinets with the wrong kind of screws making it nearly impossible to get the dishwasher out. After much determination, the dishwasher comes out only to find out that the reason the dishwasher was leaning was because the casing for the adjustable leg was stripped and the leg won’t hold its position.  This could only have been stripped by installers over screwing the leg. Our new dishwasher is being held up with cardboard under one leg. BEWARE THESE INSTALLERS.  Obviously not trained properly",Not verified,,1.0
23-11-29,85729809,dw,top_control,LG,quadwash,LDPS6762D,,us,retail,homedepot,,Positive,onboard,Delivery_Installation,BEWARE THESE INSTALLERS.,"[ installation nightmare ] || ---------------- || We bought this dishwasher in January. We were told it would be delivered and in a couple of days, a plumber would come and install. To our surprise, the delivery guys installed the dishwasher. 3 months later, the dishwasher started to tip forward as i was loading. It was not attached to the cabinets. Just pushed in. After serveral calls, Home Depot agreed to send someone out to install it again. Those guys worked an hour to install the dishwasher, however it was installed crooked. We decided to live with it. 3 months later, the dishwasher was even more crooked and leaning. We called an appliance guy to reinstall it. The dishwasher was screwed into our cabinets with the wrong kind of screws making it nearly impossible to get the dishwasher out. After much determination, the dishwasher comes out only to find out that the reason the dishwasher was leaning was because the casing for the adjustable leg was stripped and the leg won't hold its position. This could only have been stripped by installers over screwing the leg. Our new dishwasher is being held up with cardboard under one leg. BEWARE THESE INSTALLERS. Obviously not trained properly","[ installation nightmare ] || ---------------- || We bought this dishwasher in January. We were told it would be delivered and in a couple of days, a plumber would come and install. To our surprise, the delivery guys installed the dishwasher. 3 months later, the dishwasher started to tip forward as i was loading. It was not attached to the cabinets. Just pushed in. After serveral calls, Home Depot agreed to send someone out to install it again. Those guys worked an hour to install the dishwasher, however it was installed crooked. We decided to live with it. 3 months later, the dishwasher was even more crooked and leaning. We called an  appliance guy to reinstall it.  The dishwasher was screwed into our cabinets with the wrong kind of screws making it nearly impossible to get the dishwasher out. After much determination, the dishwasher comes out only to find out that the reason the dishwasher was leaning was because the casing for the adjustable leg was stripped and the leg won’t hold its position.  This could only have been stripped by installers over screwing the leg. Our new dishwasher is being held up with cardboard under one leg. BEWARE THESE INSTALLERS.  Obviously not trained properly",Not verified,,1.0
23-11-29,85729809,dw,top_control,LG,quadwash,LDPS6762D,,us,retail,homedepot,,Negative,,,Obviously not trained properly,"[ installation nightmare ] || ---------------- || We bought this dishwasher in January. We were told it would be delivered and in a couple of days, a plumber would come and install. To our surprise, the delivery guys installed the dishwasher. 3 months later, the dishwasher started to tip forward as i was loading. It was not attached to the cabinets. Just pushed in. After serveral calls, Home Depot agreed to send someone out to install it again. Those guys worked an hour to install the dishwasher, however it was installed crooked. We decided to live with it. 3 months later, the dishwasher was even more crooked and leaning. We called an appliance guy to reinstall it. The dishwasher was screwed into our cabinets with the wrong kind of screws making it nearly impossible to get the dishwasher out. After much determination, the dishwasher comes out only to find out that the reason the dishwasher was leaning was because the casing for the adjustable leg was stripped and the leg won't hold its position. This could only have been stripped by installers over screwing the leg. Our new dishwasher is being held up with cardboard under one leg. BEWARE THESE INSTALLERS. Obviously not trained properly","[ installation nightmare ] || ---------------- || We bought this dishwasher in January. We were told it would be delivered and in a couple of days, a plumber would come and install. To our surprise, the delivery guys installed the dishwasher. 3 months later, the dishwasher started to tip forward as i was loading. It was not attached to the cabinets. Just pushed in. After serveral calls, Home Depot agreed to send someone out to install it again. Those guys worked an hour to install the dishwasher, however it was installed crooked. We decided to live with it. 3 months later, the dishwasher was even more crooked and leaning. We called an  appliance guy to reinstall it.  The dishwasher was screwed into our cabinets with the wrong kind of screws making it nearly impossible to get the dishwasher out. After much determination, the dishwasher comes out only to find out that the reason the dishwasher was leaning was because the casing for the adjustable leg was stripped and the leg won’t hold its position.  This could only have been stripped by installers over screwing the leg. Our new dishwasher is being held up with cardboard under one leg. BEWARE THESE INSTALLERS.  Obviously not trained properly",Not verified,,1.0
23-11-29,57167617,dw,top_control,BOSCH,SMV2HAX02E,SMV2HAX02E,EU,es,retail,bosch_home_es,,Positive,use,Noise_Vibration,"Hello, I've been using this dishwasher for a few days and we are delighted, it leaves everything clean, dry and makes almost no noise.","[ Silent, economical, practical ] || ---------------- || Hello, I've been using this dishwasher for a few days and we are delighted, it leaves everything clean, dry and makes almost no noise.","[ Silencioso, económico, práctico ] || ---------------- || Hola,Llevo unos días con este lavavajillas y estamos encantados, deja todo limpio, seco y no hace casi nada de ruido.",,,5.0
23-11-29,57167617,dw,top_control,BOSCH,SMV2HAX02E,SMV2HAX02E,EU,es,retail,bosch_home_es,,Positive,use,Performance_Drying,"Hello, I've been using this dishwasher for a few days and we are delighted, it leaves everything clean, dry and makes almost no noise.","[ Silent, economical, practical ] || ---------------- || Hello, I've been using this dishwasher for a few days and we are delighted, it leaves everything clean, dry and makes almost no noise.","[ Silencioso, económico, práctico ] || ---------------- || Hola,Llevo unos días con este lavavajillas y estamos encantados, deja todo limpio, seco y no hace casi nada de ruido.",,,5.0
23-11-29,57167617,dw,top_control,BOSCH,SMV2HAX02E,SMV2HAX02E,EU,es,retail,bosch_home_es,,Positive,use,Performance_Washing,"Hello, I've been using this dishwasher for a few days and we are delighted, it leaves everything clean, dry and makes almost no noise.","[ Silent, economical, practical ] || ---------------- || Hello, I've been using this dishwasher for a few days and we are delighted, it leaves everything clean, dry and makes almost no noise.","[ Silencioso, económico, práctico ] || ---------------- || Hola,Llevo unos días con este lavavajillas y estamos encantados, deja todo limpio, seco y no hace casi nada de ruido.",,,5.0
23-11-29,57167715,dw,builtin,SAMSUNG,BESPOKE,DW60BB837UAP,ASIA,kr,retail,naver_shop,,Neutral,purchase,,I looked around a lot to buy a dishwasher and bought it.,"[ I looked around a lot to buy a dishwasher and bought it. I think I got it at a good price. However, I was a little worried about remodeling the sink, but the place I bought it from handled it well, so the cost was reduced a little. ] || ---------------- || I looked around a lot to buy a dishwasher and bought it. I think I got it at a good price. However, I was a bit worried about remodeling the sink, but the place I bought it from handled it well, so the cost was reduced a little. Thank you. ^^",[ 세척기 구매하려고 여기저기 많이 알아보고 구매했구요~ 가격도 저렴하게 잘 산 것 같아요 다만 씽크대 리폼때문에 좀 난감했는데 구매처에서 잘 대처해 주셔서 그나마 비용은 조금 줄었네 ] || ---------------- || 세척기 구매하려고 여기저기 많이 알아보고 구매했구요~ 가격도 저렴하게 잘 산 것 같아요 다만 씽크대 리폼때문에 좀 난감했는데 구매처에서 잘 대처해 주셔서 그나마 비용은 조금 줄었네요 감사합니다^^,,,5.0
23-11-29,57167715,dw,builtin,SAMSUNG,BESPOKE,DW60BB837UAP,ASIA,kr,retail,naver_shop,,Positive,purchase,Price,I think I got it at a good price.,"[ I looked around a lot to buy a dishwasher and bought it. I think I got it at a good price. However, I was a little worried about remodeling the sink, but the place I bought it from handled it well, so the cost was reduced a little. ] || ---------------- || I looked around a lot to buy a dishwasher and bought it. I think I got it at a good price. However, I was a bit worried about remodeling the sink, but the place I bought it from handled it well, so the cost was reduced a little. Thank you. ^^",[ 세척기 구매하려고 여기저기 많이 알아보고 구매했구요~ 가격도 저렴하게 잘 산 것 같아요 다만 씽크대 리폼때문에 좀 난감했는데 구매처에서 잘 대처해 주셔서 그나마 비용은 조금 줄었네 ] || ---------------- || 세척기 구매하려고 여기저기 많이 알아보고 구매했구요~ 가격도 저렴하게 잘 산 것 같아요 다만 씽크대 리폼때문에 좀 난감했는데 구매처에서 잘 대처해 주셔서 그나마 비용은 조금 줄었네요 감사합니다^^,,,5.0
23-11-29,57167715,dw,builtin,SAMSUNG,BESPOKE,DW60BB837UAP,ASIA,kr,retail,naver_shop,,Positive,,Design,"However, I was a bit worried about remodeling the sink, but the place I bought it from handled it well, so the cost was reduced a little.","[ I looked around a lot to buy a dishwasher and bought it. I think I got it at a good price. However, I was a little worried about remodeling the sink, but the place I bought it from handled it well, so the cost was reduced a little. ] || ---------------- || I looked around a lot to buy a dishwasher and bought it. I think I got it at a good price. However, I was a bit worried about remodeling the sink, but the place I bought it from handled it well, so the cost was reduced a little. Thank you. ^^",[ 세척기 구매하려고 여기저기 많이 알아보고 구매했구요~ 가격도 저렴하게 잘 산 것 같아요 다만 씽크대 리폼때문에 좀 난감했는데 구매처에서 잘 대처해 주셔서 그나마 비용은 조금 줄었네 ] || ---------------- || 세척기 구매하려고 여기저기 많이 알아보고 구매했구요~ 가격도 저렴하게 잘 산 것 같아요 다만 씽크대 리폼때문에 좀 난감했는데 구매처에서 잘 대처해 주셔서 그나마 비용은 조금 줄었네요 감사합니다^^,,,5.0
23-11-29,57167715,dw,builtin,SAMSUNG,BESPOKE,DW60BB837UAP,ASIA,kr,retail,naver_shop,,Positive,,Price,"However, I was a bit worried about remodeling the sink, but the place I bought it from handled it well, so the cost was reduced a little.","[ I looked around a lot to buy a dishwasher and bought it. I think I got it at a good price. However, I was a little worried about remodeling the sink, but the place I bought it from handled it well, so the cost was reduced a little. ] || ---------------- || I looked around a lot to buy a dishwasher and bought it. I think I got it at a good price. However, I was a bit worried about remodeling the sink, but the place I bought it from handled it well, so the cost was reduced a little. Thank you. ^^",[ 세척기 구매하려고 여기저기 많이 알아보고 구매했구요~ 가격도 저렴하게 잘 산 것 같아요 다만 씽크대 리폼때문에 좀 난감했는데 구매처에서 잘 대처해 주셔서 그나마 비용은 조금 줄었네 ] || ---------------- || 세척기 구매하려고 여기저기 많이 알아보고 구매했구요~ 가격도 저렴하게 잘 산 것 같아요 다만 씽크대 리폼때문에 좀 난감했는데 구매처에서 잘 대처해 주셔서 그나마 비용은 조금 줄었네요 감사합니다^^,,,5.0
