Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-05-10,51345826,dw,top_control,WHIRLPOOL,WDT970SAKZ,WDT970SAKZ,,us,retail,whirlpool_com_us,,Neutral,use,Durability,"I am not a mechanical engineer, but I assume that we will discover that water is indeed spraying around inside of the machine.","[ My Expensive New Kitchen Water Feature ] || ---------------- || I purchased the unit a month ago, from Lowes home improvement at a great price compared to Home Depot, only to find out that the ratings posted certainly did not apply to my machine. The dishwasher leaked badly from day one. I checked the installation several times and removed the kick plate to find that the water was leaking from the front of the door near the hinges during the wash cycle. 4 service calls, a new inner door seal, escalation to Whirlpool's Customer Care dept., and 2 calls between the technician and Whirlpool technical support ended up with the contracted technician verifying my installation and confirming that the unit is leaking from around the door hinges, while the Whirlpool Technical Support specialist and their Escalation Representative logged the problem as incorrectly loaded dishes. SERIOUSLY? There were 10 cups and a few bowls in the unit at the time. But the 2 people who were not there, made the diagnosis! The unit leaks EVERY time I use it. With no dishes, a few dishes or completely loaded. There are numerous write ups for this issue with this model on Whirlpool's own website. The surrounding cabinets are now damaged due to the water leaks and I have submitted a consumer protection claim to my state's Attorney General's office to help me handle the matter. Meanwhile Whirlpool stands fast that it is a user error. The contracted technician is scheduled to come out one more time and bring a ""clear"" door with them to observe the water jet flow. I am not a mechanical engineer, but I assume that we will discover that water is indeed spraying around inside of the machine. Imagine that? BOTTOM LINE Whirlpool wants to take a hard line stance that their product has passed rigorous testing and quality control, but then will not stand behind the customer when there is an obvious issue. I would not recommend this dishwasher to anyone. The product is awful, Whirlpool Customer Service is professional and nice but ineffective, and Whirlpool technical support is completely useless and simply reading from a script to make the customer go away. I will provide an update when this gets resolved to my satisfaction. Frustrated but unwilling to give up! ","[ My Expensive New Kitchen Water Feature ] || ---------------- || I purchased the unit a month ago, from Lowes home improvement at a great price compared to Home Depot, only to find out that the ratings posted certainly did not apply to my machine.  The dishwasher leaked badly from day one.  I checked the installation several times and removed the kick plate to find that the water was leaking from the front of the door near the hinges during the wash cycle.  4 service calls, a new inner door seal, escalation to Whirlpool's Customer Care dept., and 2 calls between the technician and Whirlpool technical support ended up with the contracted technician verifying my installation and confirming that the unit is leaking from around the door hinges, while the Whirlpool Technical Support specialist and their Escalation Representative logged the problem as incorrectly loaded dishes.  SERIOUSLY????  There were 10 cups and a few bowls in the unit at the time.  But the 2 people who were not there, made the diagnosis! The unit leaks EVERY time I use it.  With no dishes, a few dishes or completely loaded.  There are numerous write ups for this issue with this model on Whirlpool's own website.  The surrounding cabinets are now damaged due to the water leaks and I have submitted a consumer protection claim to my state's Attorney General's office to help me handle the matter.  Meanwhile Whirlpool stands fast that it is a user error.  The contracted technician is scheduled to come out one more time and bring a 'clear' door with them to observe the water jet flow.  I am not a mechanical engineer, but I assume that we will discover that water is indeed spraying around inside of the machine.  Imagine that??? BOTTOM LINEWhirlpool wants to take a hard line stance that their product has passed rigorous testing and quality control, but then will not stand behind the customer when there is an obvious issue.  I would not recommend this dishwasher to anyone.  The product is awful, Whirlpool Customer Service is professional and nice but ineffective, and Whirlpool technical support is completely useless and simply reading from a script to make the customer go away. I will provide an update when this gets resolved to my satisfaction. Frustrated but unwilling to give up!!",,,1.0
23-05-05,55160169,dw,top_control,BOSCH,8_series,SMV8YCX03E,EU,es,retail,bosch_home_es,,Neutral,,Easy_Use,"And finally, the revelation - the Home Connect remote connection system enables virtually everything, from configuration to starting the dishwasher.","[ New dishwasher - new life ] || ---------------- || The Bosch SMV8YCX03E dishwasher replaced the very old, 22-year-old Whirpool dishwasher - both from the top shelf. Are twenty years of development in dishwashing technology visible? After almost a month of use, I must say YES. The dishwasher is really quiet - you can hardly hear it, although of course you have to get used to the new sounds, especially the ""purring"" during drying. The quality of washing is not perfect (there were two unwashed pots), but perhaps it is a matter of setting the right program and/or a different arrangement in the baskets - I am working on it. However, drying is great - everything is dry, even plastics. Just remember to arrange the dishes properly so that there is no possibility of water accumulating in the recesses of the dishes - the dishwasher will not ""blow"" this out. The drying process itself can be modified in the program settings. I didn't like the separate shelf/basket for cutlery at first - you have to arrange the cutlery separately and then collect it - a regular basket was more convenient. I was wondering whether to remove this basket (yes, it can be done without any problem), but after some time I started to notice its benefits - all cutlery is always clean and there is also enough space for small flat items such as lids, etc., and for you can get used to the arrangement. All baskets are highly customizable with different supports and holders, making it very easy to arrange different dishes. And finally, the revelation - the Home Connect remote connection system enables virtually everything, from configuration to starting the dishwasher. Was it a good purchase - definitely YES, he is satisfied and I hope that I will be as well in the next 20 years.","[ Nowa zmywarka  - nowe życie ] || ---------------- || Zmywarka Bosch SMV8YCX03E zastąpiła mocno już wysłużoną, bo 22-letnią zmywarkę Whirpool - obie z górnej półki.Czy dwadzieścia lat rozwoju technologii zmywania jest widoczne?Po prawie miesiącu użytkowania muszę powiedzieć, że TAK.Zmywarka jest rzeczywiście cicha - praktycznie jej nie słychać, choć oczywiście do nowych dźwięków trzeba się przyzwyczaić, szczególnie do „mruczenia” przy suszeniu.Jakość zmywania nie jest idealna (dwukrotnie zdarzyły się niedomyte garnki), ale być może to kwestia ustawienia właściwego programu i/lub innego ułożenia w koszach – pracuję nad tym.Natomiast suszenie jest rewelacyjne – wszystko jest suche, nawet plastiki. Należy tylko pamiętać o właściwym ułożeniu naczyń, tak aby nie było możliwości gromadzenia się wody w zagłębieniach naczyń – tego zmywarka nie „wydmucha”. Sam proces suszenia można modyfikować w ustawieniach programowych.Osobna półka/kosz na sztućce początkowo nie przypadła mi do gustu – sztućce trzeba osobno układać, a potem zbierać – zwykły koszyk był wygodniejszy. Zastanawiałem się czy tego kosza nie wyjąć (tak, da się to zrobić bez problemu), ale jednak po pewnym czasie zacząłem dostrzegać jego korzyści – wszystkie sztućce są zawsze czyste i dodatkowo jest dość dużo miejsca na małe płaskie przedmioty typu pokrywki etc., a do układania można się przyzwyczaić. Wszystkie kosze są w dużym stopniu łatwo konfigurowalne w ustawieniu różnych podpórek i trzymaków, co bardzo ułatwia rozmieszczanie różnych naczyń.No i na koniec rewelacja – system zdalnego połączenia Home Connect umożliwia praktycznie wszystko, od konfiguracji po uruchamianie zmywarki.Czy to był dobry zakup – na pewno TAK, jest zadowolony i mam nadzieję, że przez najbliższe 20 lat również będę.",,,5.0
23-05-05,55160169,dw,top_control,BOSCH,8_series,SMV8YCX03E,EU,es,retail,bosch_home_es,,Positive,purchase,,"Was it a good purchase - definitely YES, he is satisfied and I hope that I will be as well in the next 20 years.","[ New dishwasher - new life ] || ---------------- || The Bosch SMV8YCX03E dishwasher replaced the very old, 22-year-old Whirpool dishwasher - both from the top shelf. Are twenty years of development in dishwashing technology visible? After almost a month of use, I must say YES. The dishwasher is really quiet - you can hardly hear it, although of course you have to get used to the new sounds, especially the ""purring"" during drying. The quality of washing is not perfect (there were two unwashed pots), but perhaps it is a matter of setting the right program and/or a different arrangement in the baskets - I am working on it. However, drying is great - everything is dry, even plastics. Just remember to arrange the dishes properly so that there is no possibility of water accumulating in the recesses of the dishes - the dishwasher will not ""blow"" this out. The drying process itself can be modified in the program settings. I didn't like the separate shelf/basket for cutlery at first - you have to arrange the cutlery separately and then collect it - a regular basket was more convenient. I was wondering whether to remove this basket (yes, it can be done without any problem), but after some time I started to notice its benefits - all cutlery is always clean and there is also enough space for small flat items such as lids, etc., and for you can get used to the arrangement. All baskets are highly customizable with different supports and holders, making it very easy to arrange different dishes. And finally, the revelation - the Home Connect remote connection system enables virtually everything, from configuration to starting the dishwasher. Was it a good purchase - definitely YES, he is satisfied and I hope that I will be as well in the next 20 years.","[ Nowa zmywarka  - nowe życie ] || ---------------- || Zmywarka Bosch SMV8YCX03E zastąpiła mocno już wysłużoną, bo 22-letnią zmywarkę Whirpool - obie z górnej półki.Czy dwadzieścia lat rozwoju technologii zmywania jest widoczne?Po prawie miesiącu użytkowania muszę powiedzieć, że TAK.Zmywarka jest rzeczywiście cicha - praktycznie jej nie słychać, choć oczywiście do nowych dźwięków trzeba się przyzwyczaić, szczególnie do „mruczenia” przy suszeniu.Jakość zmywania nie jest idealna (dwukrotnie zdarzyły się niedomyte garnki), ale być może to kwestia ustawienia właściwego programu i/lub innego ułożenia w koszach – pracuję nad tym.Natomiast suszenie jest rewelacyjne – wszystko jest suche, nawet plastiki. Należy tylko pamiętać o właściwym ułożeniu naczyń, tak aby nie było możliwości gromadzenia się wody w zagłębieniach naczyń – tego zmywarka nie „wydmucha”. Sam proces suszenia można modyfikować w ustawieniach programowych.Osobna półka/kosz na sztućce początkowo nie przypadła mi do gustu – sztućce trzeba osobno układać, a potem zbierać – zwykły koszyk był wygodniejszy. Zastanawiałem się czy tego kosza nie wyjąć (tak, da się to zrobić bez problemu), ale jednak po pewnym czasie zacząłem dostrzegać jego korzyści – wszystkie sztućce są zawsze czyste i dodatkowo jest dość dużo miejsca na małe płaskie przedmioty typu pokrywki etc., a do układania można się przyzwyczaić. Wszystkie kosze są w dużym stopniu łatwo konfigurowalne w ustawieniu różnych podpórek i trzymaków, co bardzo ułatwia rozmieszczanie różnych naczyń.No i na koniec rewelacja – system zdalnego połączenia Home Connect umożliwia praktycznie wszystko, od konfiguracji po uruchamianie zmywarki.Czy to był dobry zakup – na pewno TAK, jest zadowolony i mam nadzieję, że przez najbliższe 20 lat również będę.",,,5.0
23-05-05,55301437,dw,countertop,SAMSUNG,BESPOKE,DW30A3030CE,ASIA,kr,retail,naver_shop,,Positive,onboard,Delivery_Installation,Installation is quick and easy to use.,[ It's the best ] || ---------------- || Installation is quick and easy to use.,[ 최고예요 ] || ---------------- || 설치도 빠르고 사용편해요,,,5.0
23-05-05,55301437,dw,countertop,SAMSUNG,BESPOKE,DW30A3030CE,ASIA,kr,retail,naver_shop,,Positive,onboard,Easy_Use,Installation is quick and easy to use.,[ It's the best ] || ---------------- || Installation is quick and easy to use.,[ 최고예요 ] || ---------------- || 설치도 빠르고 사용편해요,,,5.0
23-05-05,55643526,dw,top_control,BOSCH,300_series,SHS863WD5N,,us,retail,bosch_home_us,,Neutral,"decide,purchase",,Bought this dishwasher on sale at Lowe's.,"[ Nice introduction to Bosch ] || ---------------- || Bought this dishwasher on sale at Lowe's. Took a bit to get used to the ""Bosch quirks"" (e.g., turn off between washes, make sure silverware tray is fully tucked away before closing door), but once I got past this, am happy with the dishwasher overall. Will probably be buying a 500 series for my next dishwasher as it's quieter and dries dishes better.","[ Nice introduction to Bosch ] || ---------------- || Bought this dishwasher on sale at Lowe's.  Took a bit to get used to the 'Bosch quirks' (e.g., turn off between washes, make sure silverware tray is fully tucked away before closing door), but once I got past this, am happy with the dishwasher overall.Will probably be buying a 500 series for my next dishwasher as it's quieter and dries dishes better.",,,4.0
23-05-05,55643526,dw,top_control,BOSCH,300_series,SHS863WD5N,,us,retail,bosch_home_us,,Neutral,use,Easy_Use,"Took a bit to get used to the ""Bosch quirks"" (e.g., turn off between washes, make sure silverware tray is fully tucked away before closing door), but once I got past this, am happy with the dishwasher overall.","[ Nice introduction to Bosch ] || ---------------- || Bought this dishwasher on sale at Lowe's. Took a bit to get used to the ""Bosch quirks"" (e.g., turn off between washes, make sure silverware tray is fully tucked away before closing door), but once I got past this, am happy with the dishwasher overall. Will probably be buying a 500 series for my next dishwasher as it's quieter and dries dishes better.","[ Nice introduction to Bosch ] || ---------------- || Bought this dishwasher on sale at Lowe's.  Took a bit to get used to the 'Bosch quirks' (e.g., turn off between washes, make sure silverware tray is fully tucked away before closing door), but once I got past this, am happy with the dishwasher overall.Will probably be buying a 500 series for my next dishwasher as it's quieter and dries dishes better.",,,4.0
23-05-05,55643526,dw,top_control,BOSCH,300_series,SHS863WD5N,,us,retail,bosch_home_us,,Neutral,use,Noise_Vibration,Will probably be buying a 500 series for my next dishwasher as it's quieter and dries dishes better.,"[ Nice introduction to Bosch ] || ---------------- || Bought this dishwasher on sale at Lowe's. Took a bit to get used to the ""Bosch quirks"" (e.g., turn off between washes, make sure silverware tray is fully tucked away before closing door), but once I got past this, am happy with the dishwasher overall. Will probably be buying a 500 series for my next dishwasher as it's quieter and dries dishes better.","[ Nice introduction to Bosch ] || ---------------- || Bought this dishwasher on sale at Lowe's.  Took a bit to get used to the 'Bosch quirks' (e.g., turn off between washes, make sure silverware tray is fully tucked away before closing door), but once I got past this, am happy with the dishwasher overall.Will probably be buying a 500 series for my next dishwasher as it's quieter and dries dishes better.",,,4.0
23-05-05,55643526,dw,top_control,BOSCH,300_series,SHS863WD5N,,us,retail,bosch_home_us,,Neutral,use,Performance_Drying,Will probably be buying a 500 series for my next dishwasher as it's quieter and dries dishes better.,"[ Nice introduction to Bosch ] || ---------------- || Bought this dishwasher on sale at Lowe's. Took a bit to get used to the ""Bosch quirks"" (e.g., turn off between washes, make sure silverware tray is fully tucked away before closing door), but once I got past this, am happy with the dishwasher overall. Will probably be buying a 500 series for my next dishwasher as it's quieter and dries dishes better.","[ Nice introduction to Bosch ] || ---------------- || Bought this dishwasher on sale at Lowe's.  Took a bit to get used to the 'Bosch quirks' (e.g., turn off between washes, make sure silverware tray is fully tucked away before closing door), but once I got past this, am happy with the dishwasher overall.Will probably be buying a 500 series for my next dishwasher as it's quieter and dries dishes better.",,,4.0
23-05-05,55685186,dw,top_control,BOSCH,100_series,SHV4AEB3N,,us,retail,bosch_home_us,,Very Negative,maintain,Durability,Broke after 2 months of use.,[ Terrible ] || ---------------- || Broke after 2 months of use. Trying to get it fixed is impossible. Very disappointed as we passed on more affordable options for the Bosch name.,[ Terrible ] || ---------------- || Broke after 2 months of use. Trying to get it fixed is impossible. Very disappointed as we passed on more affordable options for the Bosch name.,,,1.0
23-05-05,55685186,dw,top_control,BOSCH,100_series,SHV4AEB3N,,us,retail,bosch_home_us,,Very Negative,maintain,Service,Trying to get it fixed is impossible.,[ Terrible ] || ---------------- || Broke after 2 months of use. Trying to get it fixed is impossible. Very disappointed as we passed on more affordable options for the Bosch name.,[ Terrible ] || ---------------- || Broke after 2 months of use. Trying to get it fixed is impossible. Very disappointed as we passed on more affordable options for the Bosch name.,,,1.0
23-05-05,55685186,dw,top_control,BOSCH,100_series,SHV4AEB3N,,us,retail,bosch_home_us,,Negative,,Price,Very disappointed as we passed on more affordable options for the Bosch name.,[ Terrible ] || ---------------- || Broke after 2 months of use. Trying to get it fixed is impossible. Very disappointed as we passed on more affordable options for the Bosch name.,[ Terrible ] || ---------------- || Broke after 2 months of use. Trying to get it fixed is impossible. Very disappointed as we passed on more affordable options for the Bosch name.,,,1.0
23-05-05,55685186,dw,top_control,BOSCH,100_series,SHV4AEB3N,,us,retail,bosch_home_us,,Negative,,Service,Very disappointed as we passed on more affordable options for the Bosch name.,[ Terrible ] || ---------------- || Broke after 2 months of use. Trying to get it fixed is impossible. Very disappointed as we passed on more affordable options for the Bosch name.,[ Terrible ] || ---------------- || Broke after 2 months of use. Trying to get it fixed is impossible. Very disappointed as we passed on more affordable options for the Bosch name.,,,1.0
23-05-05,57171012,dw,dishwasher,SAMSUNG,BESPOKE,DW60A8355FG,ASIA,kr,retail,naver_shop,,Positive,purchase,Easy_Use,The price is reasonable and it is simple to use.,"[ The price is reasonable, it's easy to use, and the installer is so friendly. ] || ---------------- || The price is reasonable and it is simple to use. I was happy because the installer was so friendly.",[ 가격도 합리적이고 사용도 간단하고설치기사님이 너무 친절해서 기분... ] || ---------------- || 가격도 합리적이고 사용도 간단하고설치기사님이 너무 친절해서 기분 좋았어요,,,5.0
23-05-05,57171012,dw,dishwasher,SAMSUNG,BESPOKE,DW60A8355FG,ASIA,kr,retail,naver_shop,,Positive,purchase,Price,The price is reasonable and it is simple to use.,"[ The price is reasonable, it's easy to use, and the installer is so friendly. ] || ---------------- || The price is reasonable and it is simple to use. I was happy because the installer was so friendly.",[ 가격도 합리적이고 사용도 간단하고설치기사님이 너무 친절해서 기분... ] || ---------------- || 가격도 합리적이고 사용도 간단하고설치기사님이 너무 친절해서 기분 좋았어요,,,5.0
23-05-05,57171012,dw,dishwasher,SAMSUNG,BESPOKE,DW60A8355FG,ASIA,kr,retail,naver_shop,,Positive,onboard,Delivery_Installation,I was happy because the installer was so friendly.,"[ The price is reasonable, it's easy to use, and the installer is so friendly. ] || ---------------- || The price is reasonable and it is simple to use. I was happy because the installer was so friendly.",[ 가격도 합리적이고 사용도 간단하고설치기사님이 너무 친절해서 기분... ] || ---------------- || 가격도 합리적이고 사용도 간단하고설치기사님이 너무 친절해서 기분 좋았어요,,,5.0
23-05-05,57171035,dw,dishwasher,SAMSUNG,BESPOKE,DW60A8355FG,ASIA,kr,retail,naver_shop,,Neutral,purchase,,I gave it to my mom as a gift.,[ I gave it to my mom as a gift. Please visit us in advance according to your desired delivery date and deliver it to your home. ] || ---------------- || I gave it to my mom as a gift. I am satisfied that you visited in advance on your desired delivery date and that the construction was done according to your home. The design is luxurious and convenient to use. I think it was a good choice because it had almost all the features I needed at a reasonable price. Thank you. I will write well!,"[ 엄마 선물로 드렸어요. 원하는 배송일에 맞춰서 미리 방문해주시고, 집에 ... ] || ---------------- || 엄마 선물로 드렸어요. 원하는 배송일에 맞춰서 미리 방문해주시고, 집에 맞게 시공해주셔서 만족스럽습니다. 디자인도 고급스럽고 사용하기가 편리합니다. 합리적인 가격에 필요한 기능이 거의 다 있어서 좋은 선택이 되었던것 같아요. 감사합니다 잘 쓸게요!",,,5.0
23-05-05,57171035,dw,dishwasher,SAMSUNG,BESPOKE,DW60A8355FG,ASIA,kr,retail,naver_shop,,Positive,deliver,Delivery_Installation,I am satisfied that you visited in advance on your desired delivery date and that the construction was done according to your home.,[ I gave it to my mom as a gift. Please visit us in advance according to your desired delivery date and deliver it to your home. ] || ---------------- || I gave it to my mom as a gift. I am satisfied that you visited in advance on your desired delivery date and that the construction was done according to your home. The design is luxurious and convenient to use. I think it was a good choice because it had almost all the features I needed at a reasonable price. Thank you. I will write well!,"[ 엄마 선물로 드렸어요. 원하는 배송일에 맞춰서 미리 방문해주시고, 집에 ... ] || ---------------- || 엄마 선물로 드렸어요. 원하는 배송일에 맞춰서 미리 방문해주시고, 집에 맞게 시공해주셔서 만족스럽습니다. 디자인도 고급스럽고 사용하기가 편리합니다. 합리적인 가격에 필요한 기능이 거의 다 있어서 좋은 선택이 되었던것 같아요. 감사합니다 잘 쓸게요!",,,5.0
23-05-05,57171035,dw,dishwasher,SAMSUNG,BESPOKE,DW60A8355FG,ASIA,kr,retail,naver_shop,,Positive,use,Design,The design is luxurious and convenient to use.,[ I gave it to my mom as a gift. Please visit us in advance according to your desired delivery date and deliver it to your home. ] || ---------------- || I gave it to my mom as a gift. I am satisfied that you visited in advance on your desired delivery date and that the construction was done according to your home. The design is luxurious and convenient to use. I think it was a good choice because it had almost all the features I needed at a reasonable price. Thank you. I will write well!,"[ 엄마 선물로 드렸어요. 원하는 배송일에 맞춰서 미리 방문해주시고, 집에 ... ] || ---------------- || 엄마 선물로 드렸어요. 원하는 배송일에 맞춰서 미리 방문해주시고, 집에 맞게 시공해주셔서 만족스럽습니다. 디자인도 고급스럽고 사용하기가 편리합니다. 합리적인 가격에 필요한 기능이 거의 다 있어서 좋은 선택이 되었던것 같아요. 감사합니다 잘 쓸게요!",,,5.0
23-05-05,57171035,dw,dishwasher,SAMSUNG,BESPOKE,DW60A8355FG,ASIA,kr,retail,naver_shop,,Positive,use,Easy_Use,The design is luxurious and convenient to use.,[ I gave it to my mom as a gift. Please visit us in advance according to your desired delivery date and deliver it to your home. ] || ---------------- || I gave it to my mom as a gift. I am satisfied that you visited in advance on your desired delivery date and that the construction was done according to your home. The design is luxurious and convenient to use. I think it was a good choice because it had almost all the features I needed at a reasonable price. Thank you. I will write well!,"[ 엄마 선물로 드렸어요. 원하는 배송일에 맞춰서 미리 방문해주시고, 집에 ... ] || ---------------- || 엄마 선물로 드렸어요. 원하는 배송일에 맞춰서 미리 방문해주시고, 집에 맞게 시공해주셔서 만족스럽습니다. 디자인도 고급스럽고 사용하기가 편리합니다. 합리적인 가격에 필요한 기능이 거의 다 있어서 좋은 선택이 되었던것 같아요. 감사합니다 잘 쓸게요!",,,5.0
23-05-05,57171035,dw,dishwasher,SAMSUNG,BESPOKE,DW60A8355FG,ASIA,kr,retail,naver_shop,,Positive,purchase,Easy_Use,I think it was a good choice because it had almost all the features I needed at a reasonable price.,[ I gave it to my mom as a gift. Please visit us in advance according to your desired delivery date and deliver it to your home. ] || ---------------- || I gave it to my mom as a gift. I am satisfied that you visited in advance on your desired delivery date and that the construction was done according to your home. The design is luxurious and convenient to use. I think it was a good choice because it had almost all the features I needed at a reasonable price. Thank you. I will write well!,"[ 엄마 선물로 드렸어요. 원하는 배송일에 맞춰서 미리 방문해주시고, 집에 ... ] || ---------------- || 엄마 선물로 드렸어요. 원하는 배송일에 맞춰서 미리 방문해주시고, 집에 맞게 시공해주셔서 만족스럽습니다. 디자인도 고급스럽고 사용하기가 편리합니다. 합리적인 가격에 필요한 기능이 거의 다 있어서 좋은 선택이 되었던것 같아요. 감사합니다 잘 쓸게요!",,,5.0
23-05-05,57171035,dw,dishwasher,SAMSUNG,BESPOKE,DW60A8355FG,ASIA,kr,retail,naver_shop,,Positive,purchase,Price,I think it was a good choice because it had almost all the features I needed at a reasonable price.,[ I gave it to my mom as a gift. Please visit us in advance according to your desired delivery date and deliver it to your home. ] || ---------------- || I gave it to my mom as a gift. I am satisfied that you visited in advance on your desired delivery date and that the construction was done according to your home. The design is luxurious and convenient to use. I think it was a good choice because it had almost all the features I needed at a reasonable price. Thank you. I will write well!,"[ 엄마 선물로 드렸어요. 원하는 배송일에 맞춰서 미리 방문해주시고, 집에 ... ] || ---------------- || 엄마 선물로 드렸어요. 원하는 배송일에 맞춰서 미리 방문해주시고, 집에 맞게 시공해주셔서 만족스럽습니다. 디자인도 고급스럽고 사용하기가 편리합니다. 합리적인 가격에 필요한 기능이 거의 다 있어서 좋은 선택이 되었던것 같아요. 감사합니다 잘 쓸게요!",,,5.0
23-05-05,57171035,dw,dishwasher,SAMSUNG,BESPOKE,DW60A8355FG,ASIA,kr,retail,naver_shop,,Positive,,,Thank you.,[ I gave it to my mom as a gift. Please visit us in advance according to your desired delivery date and deliver it to your home. ] || ---------------- || I gave it to my mom as a gift. I am satisfied that you visited in advance on your desired delivery date and that the construction was done according to your home. The design is luxurious and convenient to use. I think it was a good choice because it had almost all the features I needed at a reasonable price. Thank you. I will write well!,"[ 엄마 선물로 드렸어요. 원하는 배송일에 맞춰서 미리 방문해주시고, 집에 ... ] || ---------------- || 엄마 선물로 드렸어요. 원하는 배송일에 맞춰서 미리 방문해주시고, 집에 맞게 시공해주셔서 만족스럽습니다. 디자인도 고급스럽고 사용하기가 편리합니다. 합리적인 가격에 필요한 기능이 거의 다 있어서 좋은 선택이 되었던것 같아요. 감사합니다 잘 쓸게요!",,,5.0
23-05-05,57171035,dw,dishwasher,SAMSUNG,BESPOKE,DW60A8355FG,ASIA,kr,retail,naver_shop,,Positive,use,,I will use well!,[ I gave it to my mom as a gift. Please visit us in advance according to your desired delivery date and deliver it to your home. ] || ---------------- || I gave it to my mom as a gift. I am satisfied that you visited in advance on your desired delivery date and that the construction was done according to your home. The design is luxurious and convenient to use. I think it was a good choice because it had almost all the features I needed at a reasonable price. Thank you. I will write well!,"[ 엄마 선물로 드렸어요. 원하는 배송일에 맞춰서 미리 방문해주시고, 집에 ... ] || ---------------- || 엄마 선물로 드렸어요. 원하는 배송일에 맞춰서 미리 방문해주시고, 집에 맞게 시공해주셔서 만족스럽습니다. 디자인도 고급스럽고 사용하기가 편리합니다. 합리적인 가격에 필요한 기능이 거의 다 있어서 좋은 선택이 되었던것 같아요. 감사합니다 잘 쓸게요!",,,5.0
23-05-05,57351606,dw,front_control,GE,profile_series,PDF820SSJSS,,us,retail,homedepot,,Positive,use,Delivery_Installation,Just installed today seems to run like a charm love it,[ Looks Great ] || ---------------- || Just installed today seems to run like a charm love it,[ Looks Great ] || ---------------- || Just installed today seems to run like a charm love it,,,5.0
23-05-05,72963369,dw,builtin,LG,Objet_collection,DUBJ4HS,ASIA,kr,retail,lg_com_kr,,Positive,use,Easy_Use,It has good cleaning power and is convenient to use.,It has good cleaning power and is convenient to use.,세척력이 좋고 사용성이 편리해요,Not verified,,5.0
23-05-05,72963369,dw,builtin,LG,Objet_collection,DUBJ4HS,ASIA,kr,retail,lg_com_kr,,Positive,use,Performance_Washing,It has good cleaning power and is convenient to use.,It has good cleaning power and is convenient to use.,세척력이 좋고 사용성이 편리해요,Not verified,,5.0
23-05-05,62049562,dw,top_control,WHIRLPOOL,WDTA50SAKZ,WDTA50SAKZ,,us,retail,bestbuy,,Neutral,,, *******_173ea22d109c68f1a9d479978e9949f4, *******_173ea22d109c68f1a9d479978e9949f4, *******_173ea22d109c68f1a9d479978e9949f4,,,5.0
23-05-05,62049676,dw,top_control,WHIRLPOOL,WDTA50SAKZ,WDTA50SAKZ,,us,retail,bestbuy,,Neutral,,, *******_bce4122da75562ca2912c9abca15e670, *******_bce4122da75562ca2912c9abca15e670, *******_bce4122da75562ca2912c9abca15e670,,,4.0
23-05-05,62049812,dw,top_control,WHIRLPOOL,WDTA50SAKZ,WDTA50SAKZ,,us,retail,bestbuy,,Neutral,,, *******_ca46e74686e1e30e754ab329f0aae18e, *******_ca46e74686e1e30e754ab329f0aae18e, *******_ca46e74686e1e30e754ab329f0aae18e,,,5.0
23-05-05,62050085,dw,top_control,WHIRLPOOL,WDTA50SAKZ,WDTA50SAKZ,,us,retail,bestbuy,,Neutral,,, *******_1fc1d08e3e4d13cae0680a*********d, *******_1fc1d08e3e4d13cae0680a*********d, *******_1fc1d08e3e4d13cae0680a*********d,,,5.0
23-05-05,67079687,dw,top_control,BOSCH,4_series,SMV4HCX48E,EU,es,retail,mediamarkt_es,,Positive,deliver,Delivery_Installation,Everything went well and was delivered on time with telephone registration and everything went without any problems.,"[ Super, simply great and very quiet ] || ---------------- || Everything went well and was delivered on time with telephone registration and everything went without any problems.","[ Super,einfach klasse und sehr leise ] || ---------------- || Alles gut gelaufen und pünktlich geliefert mit telefonischer Anmeldung alles ohne Probleme verlaufen.",,,5.0
23-05-05,67178455,dw,front_control,BOSCH,4_series,SMI4HAS48E,EU,es,retail,mediamarkt_es,,Positive,onboard,Delivery_Installation,"Installation, fit excellent after prior consultation / consultation of the successor model at Bosch","[ Good technology ] || ---------------- || Installation, fit excellent after prior consultation / consultation of the successor model at Bosch","[ Gute Technik ] || ---------------- || Einbau , passte nach Vorabsprache / Rücksprache des Nachfolge Modells bei Bosch ausgezeichnet",,,5.0
23-05-05,69536459,dw,top_control,WHIRLPOOL,WDP540HAMB,WDP540HAMB,,us,retail,bestbuy,,Positive,use,,"Thus far, it is doing a great job.","[ Whirlpool dishwasher ] || ---------------- || Thus far, it is doing a great job. Very pleased with the design.The delivery and the delivery guys were very professional.","[ Whirlpool dishwasher ] || ---------------- || Thus far, it is doing a great job. Very pleased with the design.The delivery and the delivery guys were very professional.",Verified,"Originally posted on Whirlpool - 24"" Top Control Built-In Dishwasher with Boost Cycle and 55 dBA - Stainless Steel",5.0
23-05-05,69536459,dw,top_control,WHIRLPOOL,WDP540HAMB,WDP540HAMB,,us,retail,bestbuy,,Positive,use,Design,Very pleased with the design.,"[ Whirlpool dishwasher ] || ---------------- || Thus far, it is doing a great job. Very pleased with the design.The delivery and the delivery guys were very professional.","[ Whirlpool dishwasher ] || ---------------- || Thus far, it is doing a great job. Very pleased with the design.The delivery and the delivery guys were very professional.",Verified,"Originally posted on Whirlpool - 24"" Top Control Built-In Dishwasher with Boost Cycle and 55 dBA - Stainless Steel",5.0
