Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
24-05-13,61679534,dw,front_control,KITCHENAID,KDFE104KPS,KDFE104KPS,,us,retail,homedepot,,Neutral,use,Easy_Use,The long cycle is very long.,"[ Great features and quiet ] || ---------------- || (This review was collected as part of a promotion.) Great, quiet machine! The long cycle is very long.","[ Great features and quiet ] || ---------------- || (This review was collected as part of a promotion.) Great, quiet machine!  The long cycle is very long.",,,4.0
24-05-08,61513844,dw,front_control,BOSCH,300_series,SHE53B75UC,,us,retail,bosch_home_us,,Positive,use,Easy_Use,The silverware tray is a nice touch.,"[ Quiet and Cleans Well ] || ---------------- || This dishwasher is very quiet, and we cannot really hear it when it is running. It also cleans dishes well. The silverware tray is a nice touch. I was skeptical at first but have come to like it. Our only complaint is that it is difficult to load dishes. The middle rack seems small and does not hold a lot of drinkware. The spacing on both the middle and bottom racks is odd. Bowls dip down in most places on the bottom rack so that you cannot push the rack in. Platters and trays are hard to load. The extra dry function also does not seem to work very well. Overall, I recommend this dishwasher because of how quiet it is and how well it cleans. It's just been a learning curve trying to figure out how to best load it.","[ Quiet and Cleans Well ] || ---------------- || This dishwasher is very quiet, and we cannot really hear it when it is running. It also cleans dishes well. The silverware tray is a nice touch. I was skeptical at first but have come to like it. Our only complaint is that it is difficult to load dishes. The middle rack seems small and does not hold a lot of drinkware. The spacing on both the middle and bottom racks is odd. Bowls dip down in most places on the bottom rack so that you cannot push the rack in. Platters and trays are hard to load. The extra dry function also does not seem to work very well. Overall, I recommend this dishwasher because of how quiet it is and how well it cleans. It's just been a learning curve trying to figure out how to best load it.",,,4.0
24-05-08,61513844,dw,front_control,BOSCH,300_series,SHE53B75UC,,us,retail,bosch_home_us,,Positive,use,,I was skeptical at first but have come to like it.,"[ Quiet and Cleans Well ] || ---------------- || This dishwasher is very quiet, and we cannot really hear it when it is running. It also cleans dishes well. The silverware tray is a nice touch. I was skeptical at first but have come to like it. Our only complaint is that it is difficult to load dishes. The middle rack seems small and does not hold a lot of drinkware. The spacing on both the middle and bottom racks is odd. Bowls dip down in most places on the bottom rack so that you cannot push the rack in. Platters and trays are hard to load. The extra dry function also does not seem to work very well. Overall, I recommend this dishwasher because of how quiet it is and how well it cleans. It's just been a learning curve trying to figure out how to best load it.","[ Quiet and Cleans Well ] || ---------------- || This dishwasher is very quiet, and we cannot really hear it when it is running. It also cleans dishes well. The silverware tray is a nice touch. I was skeptical at first but have come to like it. Our only complaint is that it is difficult to load dishes. The middle rack seems small and does not hold a lot of drinkware. The spacing on both the middle and bottom racks is odd. Bowls dip down in most places on the bottom rack so that you cannot push the rack in. Platters and trays are hard to load. The extra dry function also does not seem to work very well. Overall, I recommend this dishwasher because of how quiet it is and how well it cleans. It's just been a learning curve trying to figure out how to best load it.",,,4.0
24-05-08,61513844,dw,front_control,BOSCH,300_series,SHE53B75UC,,us,retail,bosch_home_us,,Negative,use,Easy_Use,Our only complaint is that it is difficult to load dishes.,"[ Quiet and Cleans Well ] || ---------------- || This dishwasher is very quiet, and we cannot really hear it when it is running. It also cleans dishes well. The silverware tray is a nice touch. I was skeptical at first but have come to like it. Our only complaint is that it is difficult to load dishes. The middle rack seems small and does not hold a lot of drinkware. The spacing on both the middle and bottom racks is odd. Bowls dip down in most places on the bottom rack so that you cannot push the rack in. Platters and trays are hard to load. The extra dry function also does not seem to work very well. Overall, I recommend this dishwasher because of how quiet it is and how well it cleans. It's just been a learning curve trying to figure out how to best load it.","[ Quiet and Cleans Well ] || ---------------- || This dishwasher is very quiet, and we cannot really hear it when it is running. It also cleans dishes well. The silverware tray is a nice touch. I was skeptical at first but have come to like it. Our only complaint is that it is difficult to load dishes. The middle rack seems small and does not hold a lot of drinkware. The spacing on both the middle and bottom racks is odd. Bowls dip down in most places on the bottom rack so that you cannot push the rack in. Platters and trays are hard to load. The extra dry function also does not seem to work very well. Overall, I recommend this dishwasher because of how quiet it is and how well it cleans. It's just been a learning curve trying to figure out how to best load it.",,,4.0
24-05-08,61513844,dw,front_control,BOSCH,300_series,SHE53B75UC,,us,retail,bosch_home_us,,Negative,use,Easy_Use,The middle rack seems small and does not hold a lot of drinkware.,"[ Quiet and Cleans Well ] || ---------------- || This dishwasher is very quiet, and we cannot really hear it when it is running. It also cleans dishes well. The silverware tray is a nice touch. I was skeptical at first but have come to like it. Our only complaint is that it is difficult to load dishes. The middle rack seems small and does not hold a lot of drinkware. The spacing on both the middle and bottom racks is odd. Bowls dip down in most places on the bottom rack so that you cannot push the rack in. Platters and trays are hard to load. The extra dry function also does not seem to work very well. Overall, I recommend this dishwasher because of how quiet it is and how well it cleans. It's just been a learning curve trying to figure out how to best load it.","[ Quiet and Cleans Well ] || ---------------- || This dishwasher is very quiet, and we cannot really hear it when it is running. It also cleans dishes well. The silverware tray is a nice touch. I was skeptical at first but have come to like it. Our only complaint is that it is difficult to load dishes. The middle rack seems small and does not hold a lot of drinkware. The spacing on both the middle and bottom racks is odd. Bowls dip down in most places on the bottom rack so that you cannot push the rack in. Platters and trays are hard to load. The extra dry function also does not seem to work very well. Overall, I recommend this dishwasher because of how quiet it is and how well it cleans. It's just been a learning curve trying to figure out how to best load it.",,,4.0
24-05-08,61513844,dw,front_control,BOSCH,300_series,SHE53B75UC,,us,retail,bosch_home_us,,Negative,use,Easy_Use,The spacing on both the middle and bottom racks is odd.,"[ Quiet and Cleans Well ] || ---------------- || This dishwasher is very quiet, and we cannot really hear it when it is running. It also cleans dishes well. The silverware tray is a nice touch. I was skeptical at first but have come to like it. Our only complaint is that it is difficult to load dishes. The middle rack seems small and does not hold a lot of drinkware. The spacing on both the middle and bottom racks is odd. Bowls dip down in most places on the bottom rack so that you cannot push the rack in. Platters and trays are hard to load. The extra dry function also does not seem to work very well. Overall, I recommend this dishwasher because of how quiet it is and how well it cleans. It's just been a learning curve trying to figure out how to best load it.","[ Quiet and Cleans Well ] || ---------------- || This dishwasher is very quiet, and we cannot really hear it when it is running. It also cleans dishes well. The silverware tray is a nice touch. I was skeptical at first but have come to like it. Our only complaint is that it is difficult to load dishes. The middle rack seems small and does not hold a lot of drinkware. The spacing on both the middle and bottom racks is odd. Bowls dip down in most places on the bottom rack so that you cannot push the rack in. Platters and trays are hard to load. The extra dry function also does not seem to work very well. Overall, I recommend this dishwasher because of how quiet it is and how well it cleans. It's just been a learning curve trying to figure out how to best load it.",,,4.0
24-05-08,61513844,dw,front_control,BOSCH,300_series,SHE53B75UC,,us,retail,bosch_home_us,,Neutral,use,Easy_Use,Bowls dip down in most places on the bottom rack so that you cannot push the rack in.,"[ Quiet and Cleans Well ] || ---------------- || This dishwasher is very quiet, and we cannot really hear it when it is running. It also cleans dishes well. The silverware tray is a nice touch. I was skeptical at first but have come to like it. Our only complaint is that it is difficult to load dishes. The middle rack seems small and does not hold a lot of drinkware. The spacing on both the middle and bottom racks is odd. Bowls dip down in most places on the bottom rack so that you cannot push the rack in. Platters and trays are hard to load. The extra dry function also does not seem to work very well. Overall, I recommend this dishwasher because of how quiet it is and how well it cleans. It's just been a learning curve trying to figure out how to best load it.","[ Quiet and Cleans Well ] || ---------------- || This dishwasher is very quiet, and we cannot really hear it when it is running. It also cleans dishes well. The silverware tray is a nice touch. I was skeptical at first but have come to like it. Our only complaint is that it is difficult to load dishes. The middle rack seems small and does not hold a lot of drinkware. The spacing on both the middle and bottom racks is odd. Bowls dip down in most places on the bottom rack so that you cannot push the rack in. Platters and trays are hard to load. The extra dry function also does not seem to work very well. Overall, I recommend this dishwasher because of how quiet it is and how well it cleans. It's just been a learning curve trying to figure out how to best load it.",,,4.0
24-05-08,61513844,dw,front_control,BOSCH,300_series,SHE53B75UC,,us,retail,bosch_home_us,,Negative,use,Easy_Use,Platters and trays are hard to load.,"[ Quiet and Cleans Well ] || ---------------- || This dishwasher is very quiet, and we cannot really hear it when it is running. It also cleans dishes well. The silverware tray is a nice touch. I was skeptical at first but have come to like it. Our only complaint is that it is difficult to load dishes. The middle rack seems small and does not hold a lot of drinkware. The spacing on both the middle and bottom racks is odd. Bowls dip down in most places on the bottom rack so that you cannot push the rack in. Platters and trays are hard to load. The extra dry function also does not seem to work very well. Overall, I recommend this dishwasher because of how quiet it is and how well it cleans. It's just been a learning curve trying to figure out how to best load it.","[ Quiet and Cleans Well ] || ---------------- || This dishwasher is very quiet, and we cannot really hear it when it is running. It also cleans dishes well. The silverware tray is a nice touch. I was skeptical at first but have come to like it. Our only complaint is that it is difficult to load dishes. The middle rack seems small and does not hold a lot of drinkware. The spacing on both the middle and bottom racks is odd. Bowls dip down in most places on the bottom rack so that you cannot push the rack in. Platters and trays are hard to load. The extra dry function also does not seem to work very well. Overall, I recommend this dishwasher because of how quiet it is and how well it cleans. It's just been a learning curve trying to figure out how to best load it.",,,4.0
24-05-08,61513844,dw,front_control,BOSCH,300_series,SHE53B75UC,,us,retail,bosch_home_us,,Negative,use,Durability,The extra dry function also does not seem to work very well.,"[ Quiet and Cleans Well ] || ---------------- || This dishwasher is very quiet, and we cannot really hear it when it is running. It also cleans dishes well. The silverware tray is a nice touch. I was skeptical at first but have come to like it. Our only complaint is that it is difficult to load dishes. The middle rack seems small and does not hold a lot of drinkware. The spacing on both the middle and bottom racks is odd. Bowls dip down in most places on the bottom rack so that you cannot push the rack in. Platters and trays are hard to load. The extra dry function also does not seem to work very well. Overall, I recommend this dishwasher because of how quiet it is and how well it cleans. It's just been a learning curve trying to figure out how to best load it.","[ Quiet and Cleans Well ] || ---------------- || This dishwasher is very quiet, and we cannot really hear it when it is running. It also cleans dishes well. The silverware tray is a nice touch. I was skeptical at first but have come to like it. Our only complaint is that it is difficult to load dishes. The middle rack seems small and does not hold a lot of drinkware. The spacing on both the middle and bottom racks is odd. Bowls dip down in most places on the bottom rack so that you cannot push the rack in. Platters and trays are hard to load. The extra dry function also does not seem to work very well. Overall, I recommend this dishwasher because of how quiet it is and how well it cleans. It's just been a learning curve trying to figure out how to best load it.",,,4.0
24-05-08,61513844,dw,front_control,BOSCH,300_series,SHE53B75UC,,us,retail,bosch_home_us,,Very Positive,use,Noise_Vibration,"Overall, I recommend this dishwasher because of how quiet it is and how well it cleans.","[ Quiet and Cleans Well ] || ---------------- || This dishwasher is very quiet, and we cannot really hear it when it is running. It also cleans dishes well. The silverware tray is a nice touch. I was skeptical at first but have come to like it. Our only complaint is that it is difficult to load dishes. The middle rack seems small and does not hold a lot of drinkware. The spacing on both the middle and bottom racks is odd. Bowls dip down in most places on the bottom rack so that you cannot push the rack in. Platters and trays are hard to load. The extra dry function also does not seem to work very well. Overall, I recommend this dishwasher because of how quiet it is and how well it cleans. It's just been a learning curve trying to figure out how to best load it.","[ Quiet and Cleans Well ] || ---------------- || This dishwasher is very quiet, and we cannot really hear it when it is running. It also cleans dishes well. The silverware tray is a nice touch. I was skeptical at first but have come to like it. Our only complaint is that it is difficult to load dishes. The middle rack seems small and does not hold a lot of drinkware. The spacing on both the middle and bottom racks is odd. Bowls dip down in most places on the bottom rack so that you cannot push the rack in. Platters and trays are hard to load. The extra dry function also does not seem to work very well. Overall, I recommend this dishwasher because of how quiet it is and how well it cleans. It's just been a learning curve trying to figure out how to best load it.",,,4.0
24-05-08,61513844,dw,front_control,BOSCH,300_series,SHE53B75UC,,us,retail,bosch_home_us,,Very Positive,use,Performance_Washing,"Overall, I recommend this dishwasher because of how quiet it is and how well it cleans.","[ Quiet and Cleans Well ] || ---------------- || This dishwasher is very quiet, and we cannot really hear it when it is running. It also cleans dishes well. The silverware tray is a nice touch. I was skeptical at first but have come to like it. Our only complaint is that it is difficult to load dishes. The middle rack seems small and does not hold a lot of drinkware. The spacing on both the middle and bottom racks is odd. Bowls dip down in most places on the bottom rack so that you cannot push the rack in. Platters and trays are hard to load. The extra dry function also does not seem to work very well. Overall, I recommend this dishwasher because of how quiet it is and how well it cleans. It's just been a learning curve trying to figure out how to best load it.","[ Quiet and Cleans Well ] || ---------------- || This dishwasher is very quiet, and we cannot really hear it when it is running. It also cleans dishes well. The silverware tray is a nice touch. I was skeptical at first but have come to like it. Our only complaint is that it is difficult to load dishes. The middle rack seems small and does not hold a lot of drinkware. The spacing on both the middle and bottom racks is odd. Bowls dip down in most places on the bottom rack so that you cannot push the rack in. Platters and trays are hard to load. The extra dry function also does not seem to work very well. Overall, I recommend this dishwasher because of how quiet it is and how well it cleans. It's just been a learning curve trying to figure out how to best load it.",,,4.0
24-05-08,61513844,dw,front_control,BOSCH,300_series,SHE53B75UC,,us,retail,bosch_home_us,,Neutral,use,Easy_Use,It's just been a learning curve trying to figure out how to best load it.,"[ Quiet and Cleans Well ] || ---------------- || This dishwasher is very quiet, and we cannot really hear it when it is running. It also cleans dishes well. The silverware tray is a nice touch. I was skeptical at first but have come to like it. Our only complaint is that it is difficult to load dishes. The middle rack seems small and does not hold a lot of drinkware. The spacing on both the middle and bottom racks is odd. Bowls dip down in most places on the bottom rack so that you cannot push the rack in. Platters and trays are hard to load. The extra dry function also does not seem to work very well. Overall, I recommend this dishwasher because of how quiet it is and how well it cleans. It's just been a learning curve trying to figure out how to best load it.","[ Quiet and Cleans Well ] || ---------------- || This dishwasher is very quiet, and we cannot really hear it when it is running. It also cleans dishes well. The silverware tray is a nice touch. I was skeptical at first but have come to like it. Our only complaint is that it is difficult to load dishes. The middle rack seems small and does not hold a lot of drinkware. The spacing on both the middle and bottom racks is odd. Bowls dip down in most places on the bottom rack so that you cannot push the rack in. Platters and trays are hard to load. The extra dry function also does not seem to work very well. Overall, I recommend this dishwasher because of how quiet it is and how well it cleans. It's just been a learning curve trying to figure out how to best load it.",,,4.0
24-05-08,61515034,dw,top_control,BOSCH,800_series,SHP78CP5N,,us,retail,bosch_home_us,,Positive,use,Design,This unit is smaller than my previous washer so it looks funny in the space.,"[ Not the right choice ] || ---------------- || This unit is smaller than my previous washer so it looks funny in the space. Also, my glassware is tall so in order to fit them up top, I had to lower the basket. In doing so, my plates don't fit in bottom rack and there isn't a way to put the glasses on the bottom and have them stand up. This was not the right choice for me.","[ Not the right choice ] || ---------------- || This unit is smaller than my previous washer so it looks funny in the space. Also, my glassware is tall so in order to fit them up top, I had to lower the basket. In doing so, my plates don't fit in bottom rack and there isn't a way to put the glasses on the bottom and have them stand up. This was not the right choice for me.",,,3.0
24-05-08,61515034,dw,top_control,BOSCH,800_series,SHP78CP5N,,us,retail,bosch_home_us,,Neutral,use,Easy_Use,"Also, my glassware is tall so in order to fit them up top, I had to lower the basket.","[ Not the right choice ] || ---------------- || This unit is smaller than my previous washer so it looks funny in the space. Also, my glassware is tall so in order to fit them up top, I had to lower the basket. In doing so, my plates don't fit in bottom rack and there isn't a way to put the glasses on the bottom and have them stand up. This was not the right choice for me.","[ Not the right choice ] || ---------------- || This unit is smaller than my previous washer so it looks funny in the space. Also, my glassware is tall so in order to fit them up top, I had to lower the basket. In doing so, my plates don't fit in bottom rack and there isn't a way to put the glasses on the bottom and have them stand up. This was not the right choice for me.",,,3.0
24-05-08,61515034,dw,top_control,BOSCH,800_series,SHP78CP5N,,us,retail,bosch_home_us,,Negative,use,Easy_Use,"In doing so, my plates don't fit in bottom rack and there isn't a way to put the glasses on the bottom and have them stand up.","[ Not the right choice ] || ---------------- || This unit is smaller than my previous washer so it looks funny in the space. Also, my glassware is tall so in order to fit them up top, I had to lower the basket. In doing so, my plates don't fit in bottom rack and there isn't a way to put the glasses on the bottom and have them stand up. This was not the right choice for me.","[ Not the right choice ] || ---------------- || This unit is smaller than my previous washer so it looks funny in the space. Also, my glassware is tall so in order to fit them up top, I had to lower the basket. In doing so, my plates don't fit in bottom rack and there isn't a way to put the glasses on the bottom and have them stand up. This was not the right choice for me.",,,3.0
24-05-08,61515034,dw,top_control,BOSCH,800_series,SHP78CP5N,,us,retail,bosch_home_us,,Negative,,,This was not the right choice for me.,"[ Not the right choice ] || ---------------- || This unit is smaller than my previous washer so it looks funny in the space. Also, my glassware is tall so in order to fit them up top, I had to lower the basket. In doing so, my plates don't fit in bottom rack and there isn't a way to put the glasses on the bottom and have them stand up. This was not the right choice for me.","[ Not the right choice ] || ---------------- || This unit is smaller than my previous washer so it looks funny in the space. Also, my glassware is tall so in order to fit them up top, I had to lower the basket. In doing so, my plates don't fit in bottom rack and there isn't a way to put the glasses on the bottom and have them stand up. This was not the right choice for me.",,,3.0
24-05-08,61515310,dw,front_control,BOSCH,4_series,SMS4HVI02E,EU,es,retail,bosch_home_es,,Positive,use,Noise_Vibration,The dishwasher is extremely quiet and cleans excellently.,[ Optima ] || ---------------- || The dishwasher is extremely quiet and cleans excellently.,[ Optima ] || ---------------- || El lavavajillas es extremadamente silencioso y realiza una limpieza excelente,,,5.0
24-05-08,61515310,dw,front_control,BOSCH,4_series,SMS4HVI02E,EU,es,retail,bosch_home_es,,Positive,use,Performance_Washing,The dishwasher is extremely quiet and cleans excellently.,[ Optima ] || ---------------- || The dishwasher is extremely quiet and cleans excellently.,[ Optima ] || ---------------- || El lavavajillas es extremadamente silencioso y realiza una limpieza excelente,,,5.0
24-05-08,96887971,dw,top_control,SAMSUNG,BESPOKE,DW80B7070US,,us,retail,homedepot,,Positive,use,,I just love this dishwasher!,"[ highly recommend!  ] || ---------------- || I just love this dishwasher! it is SO QUIET,seriously can't hardly even hear it run! only thing I don't like is the front top edge sticks out from counter, ( shouldn't have got top controls),","[ highly recommend!!! ] || ---------------- || I just love this dishwasher!!  it is SO QUIET,seriously can't hardly even hear it run!!!only thing I don't like is the front top edge sticks out from counter, ( shouldn't have got top controls),",Not verified,,5.0
24-05-08,96887971,dw,top_control,SAMSUNG,BESPOKE,DW80B7070US,,us,retail,homedepot,,Positive,use,Noise_Vibration,"it is SO QUIET,seriously can't hardly even hear it run!","[ highly recommend!  ] || ---------------- || I just love this dishwasher! it is SO QUIET,seriously can't hardly even hear it run! only thing I don't like is the front top edge sticks out from counter, ( shouldn't have got top controls),","[ highly recommend!!! ] || ---------------- || I just love this dishwasher!!  it is SO QUIET,seriously can't hardly even hear it run!!!only thing I don't like is the front top edge sticks out from counter, ( shouldn't have got top controls),",Not verified,,5.0
24-05-08,96887971,dw,top_control,SAMSUNG,BESPOKE,DW80B7070US,,us,retail,homedepot,,Negative,use,Design,"only thing I don't like is the front top edge sticks out from counter, ( shouldn't have got top controls),","[ highly recommend!  ] || ---------------- || I just love this dishwasher! it is SO QUIET,seriously can't hardly even hear it run! only thing I don't like is the front top edge sticks out from counter, ( shouldn't have got top controls),","[ highly recommend!!! ] || ---------------- || I just love this dishwasher!!  it is SO QUIET,seriously can't hardly even hear it run!!!only thing I don't like is the front top edge sticks out from counter, ( shouldn't have got top controls),",Not verified,,5.0
24-05-08,61515865,dw,front_control,BOSCH,4_series,SMI4ECS21E,EU,es,retail,bosch_home_es,,Positive,use,Noise_Vibration,"Great dishwasher, quiet, economical, has everything a dishwasher needs.","[ Super! ] || ---------------- || Great dishwasher, quiet, economical, has everything a dishwasher needs.","[ Super! ] || ---------------- || Super zmywarka, cicha, oszczędna posiada wszystko co potrzebuje zmywarka.",,,5.0
24-05-08,61515865,dw,front_control,BOSCH,4_series,SMI4ECS21E,EU,es,retail,bosch_home_es,,Positive,use,Product_Satisfaction,"Great dishwasher, quiet, economical, has everything a dishwasher needs.","[ Super! ] || ---------------- || Great dishwasher, quiet, economical, has everything a dishwasher needs.","[ Super! ] || ---------------- || Super zmywarka, cicha, oszczędna posiada wszystko co potrzebuje zmywarka.",,,5.0
24-05-08,61516173,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Neutral,purchase,,We bought this model as recommendedby our son.,"[ Not so good when compare to price. ] || ---------------- || We bought this model as recommendedby our son. He told me that it is a most quiet dishwasher with christal dry. It is very wuiet but not christal dry for plasticwares. Compare to other brand, it is quite an expensive one.","[ Not so good when compare to price. ] || ---------------- || We bought this model as recommendedby our son. He told me that it is a most quiet dishwasher with christal dry. It is very wuiet but not christal dry for plasticwares. Compare to other brand, it is quite an expensive one.",,,4.0
24-05-08,61516173,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Positive,use,Noise_Vibration,He told me that it is a most quiet dishwasher with christal dry.,"[ Not so good when compare to price. ] || ---------------- || We bought this model as recommendedby our son. He told me that it is a most quiet dishwasher with christal dry. It is very wuiet but not christal dry for plasticwares. Compare to other brand, it is quite an expensive one.","[ Not so good when compare to price. ] || ---------------- || We bought this model as recommendedby our son. He told me that it is a most quiet dishwasher with christal dry. It is very wuiet but not christal dry for plasticwares. Compare to other brand, it is quite an expensive one.",,,4.0
24-05-08,61516173,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Negative,use,Performance_Drying,It is very wuiet but not christal dry for plasticwares.,"[ Not so good when compare to price. ] || ---------------- || We bought this model as recommendedby our son. He told me that it is a most quiet dishwasher with christal dry. It is very wuiet but not christal dry for plasticwares. Compare to other brand, it is quite an expensive one.","[ Not so good when compare to price. ] || ---------------- || We bought this model as recommendedby our son. He told me that it is a most quiet dishwasher with christal dry. It is very wuiet but not christal dry for plasticwares. Compare to other brand, it is quite an expensive one.",,,4.0
24-05-08,61516173,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Negative,,Price,"Compare to other brand, it is quite an expensive one.","[ Not so good when compare to price. ] || ---------------- || We bought this model as recommendedby our son. He told me that it is a most quiet dishwasher with christal dry. It is very wuiet but not christal dry for plasticwares. Compare to other brand, it is quite an expensive one.","[ Not so good when compare to price. ] || ---------------- || We bought this model as recommendedby our son. He told me that it is a most quiet dishwasher with christal dry. It is very wuiet but not christal dry for plasticwares. Compare to other brand, it is quite an expensive one.",,,4.0
24-05-08,61516197,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Neutral,use,Easy_Use,Took some time to find the perfect dishwasher and this is it.,[ So Quiet ] || ---------------- || Took some time to find the perfect dishwasher and this is it.,[ So Quiet ] || ---------------- || Took some time to find the perfect dishwasher and this is it.,,,5.0
24-05-08,61516209,dw,top_control,SAMSUNG,DW80CG4021SRAA,DW80CG4021SRAA,,us,retail,samsung_com_us,,Neutral,purchase,Delivery_Installation,This dishwasher came with the brand new home we purchased from Maronda.,[ Can't dry the dishes. ] || ---------------- || This dishwasher came with the brand new home we purchased from Maronda. Used 1 time and it can't dry the dishes.,[ Can't dry the dishes. ] || ---------------- || This dishwasher came with the brand new home we purchased from Maronda. Used 1 time and it can't dry the dishes.,,,1.0
24-05-08,61516209,dw,top_control,SAMSUNG,DW80CG4021SRAA,DW80CG4021SRAA,,us,retail,samsung_com_us,,Negative,use,Performance_Drying,Used 1 time and it can't dry the dishes.,[ Can't dry the dishes. ] || ---------------- || This dishwasher came with the brand new home we purchased from Maronda. Used 1 time and it can't dry the dishes.,[ Can't dry the dishes. ] || ---------------- || This dishwasher came with the brand new home we purchased from Maronda. Used 1 time and it can't dry the dishes.,,,1.0
24-05-08,61516349,dw,top_control,WHIRLPOOL,WDT730HAMZ,WDT730HAMZ,,us,retail,whirlpool_com_us,,Positive,use,Noise_Vibration,"I've done 4 loads so far, extremely quiet.","[ Basic dishwasher ] || ---------------- || I've done 4 loads so far, extremely quiet. Cleans well. Slow as Christmas, doesn't have a timer and I can't tell what stage of washing it is in. Love the adjustable top rack, extra tray and large silverware basket.","[ Basic dishwasher ] || ---------------- || I’ve done 4 loads so far, extremely quiet.  Cleans well.  Slow as Christmas, doesn’t have a timer and I can’t tell what stage of washing it is in. Love the adjustable top rack, extra tray and large silverware basket.",,,3.0
24-05-08,61516349,dw,top_control,WHIRLPOOL,WDT730HAMZ,WDT730HAMZ,,us,retail,whirlpool_com_us,,Positive,use,Performance_Washing,Cleans well.,"[ Basic dishwasher ] || ---------------- || I've done 4 loads so far, extremely quiet. Cleans well. Slow as Christmas, doesn't have a timer and I can't tell what stage of washing it is in. Love the adjustable top rack, extra tray and large silverware basket.","[ Basic dishwasher ] || ---------------- || I’ve done 4 loads so far, extremely quiet.  Cleans well.  Slow as Christmas, doesn’t have a timer and I can’t tell what stage of washing it is in. Love the adjustable top rack, extra tray and large silverware basket.",,,3.0
24-05-08,61516349,dw,top_control,WHIRLPOOL,WDT730HAMZ,WDT730HAMZ,,us,retail,whirlpool_com_us,,Negative,use,Easy_Use,"Slow as Christmas, doesn't have a timer and I can't tell what stage of washing it is in.","[ Basic dishwasher ] || ---------------- || I've done 4 loads so far, extremely quiet. Cleans well. Slow as Christmas, doesn't have a timer and I can't tell what stage of washing it is in. Love the adjustable top rack, extra tray and large silverware basket.","[ Basic dishwasher ] || ---------------- || I’ve done 4 loads so far, extremely quiet.  Cleans well.  Slow as Christmas, doesn’t have a timer and I can’t tell what stage of washing it is in. Love the adjustable top rack, extra tray and large silverware basket.",,,3.0
24-05-08,61516349,dw,top_control,WHIRLPOOL,WDT730HAMZ,WDT730HAMZ,,us,retail,whirlpool_com_us,,Positive,use,Easy_Use,"Love the adjustable top rack, extra tray and large silverware basket.","[ Basic dishwasher ] || ---------------- || I've done 4 loads so far, extremely quiet. Cleans well. Slow as Christmas, doesn't have a timer and I can't tell what stage of washing it is in. Love the adjustable top rack, extra tray and large silverware basket.","[ Basic dishwasher ] || ---------------- || I’ve done 4 loads so far, extremely quiet.  Cleans well.  Slow as Christmas, doesn’t have a timer and I can’t tell what stage of washing it is in. Love the adjustable top rack, extra tray and large silverware basket.",,,3.0
24-05-08,61516353,dw,top_control,WHIRLPOOL,WDT970SAKZ,WDT970SAKZ,,us,retail,whirlpool_com_us,,Positive,use,,I've had my dishwasher for 2 and half months now and I love it.,[ Great dishwasher ] || ---------------- || I've had my dishwasher for 2 and half months now and I love it. It's so quiet and my dishes are perfectly clean every time.,[ Great dishwasher ] || ---------------- || I've had my dishwasher for 2 and half months now and I love it.  It's so quiet and my dishes are perfectly clean every time.,,,5.0
24-05-08,61516353,dw,top_control,WHIRLPOOL,WDT970SAKZ,WDT970SAKZ,,us,retail,whirlpool_com_us,,Positive,use,Noise_Vibration,It's so quiet and my dishes are perfectly clean every time.,[ Great dishwasher ] || ---------------- || I've had my dishwasher for 2 and half months now and I love it. It's so quiet and my dishes are perfectly clean every time.,[ Great dishwasher ] || ---------------- || I've had my dishwasher for 2 and half months now and I love it.  It's so quiet and my dishes are perfectly clean every time.,,,5.0
24-05-08,61516353,dw,top_control,WHIRLPOOL,WDT970SAKZ,WDT970SAKZ,,us,retail,whirlpool_com_us,,Positive,use,Performance_Washing,It's so quiet and my dishes are perfectly clean every time.,[ Great dishwasher ] || ---------------- || I've had my dishwasher for 2 and half months now and I love it. It's so quiet and my dishes are perfectly clean every time.,[ Great dishwasher ] || ---------------- || I've had my dishwasher for 2 and half months now and I love it.  It's so quiet and my dishes are perfectly clean every time.,,,5.0
24-05-08,61516357,dw,top_control,WHIRLPOOL,WDT970SAKZ,WDT970SAKZ,,us,retail,whirlpool_com_us,,Positive,use,Design,I've had a whole month with this beauty.,[ You won't regret this purchase! ] || ---------------- || I've had a whole month with this beauty. I love the large capacity and the adjustable middle rack. We're running our dishwasher less because of how much it holds.,[ You won’t regret this purchase! ] || ---------------- || I’ve had a whole month with this beauty. I love the large capacity and the adjustable middle rack. We’re running our dishwasher less because of how much it holds.,,,5.0
