Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
24-01-18,58379172,dw,top_control,BOSCH,300_series,SHS53CM5N,,ci,retail,thebrick,,Very Positive,,,this is the best one yet.,[ Great dishwasher! ] || ---------------- || bought this one to replace a previous Bosch. this is the best one yet. really like the 1 hour cycle and the third rack for cutlery.,[ Great dishwasher! ] || ---------------- || bought this one to replace a previous Bosch. this is the best one yet. really like the 1 hour cycle and the third rack for cutlery.,,,5.0
24-01-16,58069691,dw,top_control,BOSCH,800_series,SHX78B75UC,,us,retail,costco,,Very Negative,maintain,Delivery_Installation,"This entire experience has been just terrible, and today we cancelled our order altogether.","[ Terrible customer service ] || ---------------- || We live in Boston and ordered this item in mid-November. Two months later, we still do not have a dishwasher; the delivery and installation has been cancelled and rescheduled multiple times (including one date on which the scheduled installer failed to show up, without calling to notify us). Costco has been very passive in their efforts to help us to get this matter resolved. The local installer that they have contracted with, Woody's Plumbing and Heating, has been impossible to reach. This entire experience has been just terrible, and today we cancelled our order altogether. We're tremendously disappointed all around.","[ Terrible customer service ] || ---------------- || We live in Boston and ordered this item in mid-November. Two months later, we still do not have a dishwasher; the delivery and installation has been cancelled and rescheduled multiple times (including one date on which the scheduled installer failed to show up, without calling to notify us). Costco has been very passive in their efforts to help us to get this matter resolved. The local installer that they have contracted with, Woody's Plumbing and Heating, has been impossible to reach. This entire experience has been just terrible, and today we cancelled our order altogether. We're tremendously disappointed all around.",,,1.0
24-01-16,58069691,dw,top_control,BOSCH,800_series,SHX78B75UC,,us,retail,costco,,Very Negative,,,We're tremendously disappointed all around.,"[ Terrible customer service ] || ---------------- || We live in Boston and ordered this item in mid-November. Two months later, we still do not have a dishwasher; the delivery and installation has been cancelled and rescheduled multiple times (including one date on which the scheduled installer failed to show up, without calling to notify us). Costco has been very passive in their efforts to help us to get this matter resolved. The local installer that they have contracted with, Woody's Plumbing and Heating, has been impossible to reach. This entire experience has been just terrible, and today we cancelled our order altogether. We're tremendously disappointed all around.","[ Terrible customer service ] || ---------------- || We live in Boston and ordered this item in mid-November. Two months later, we still do not have a dishwasher; the delivery and installation has been cancelled and rescheduled multiple times (including one date on which the scheduled installer failed to show up, without calling to notify us). Costco has been very passive in their efforts to help us to get this matter resolved. The local installer that they have contracted with, Woody's Plumbing and Heating, has been impossible to reach. This entire experience has been just terrible, and today we cancelled our order altogether. We're tremendously disappointed all around.",,,1.0
24-01-16,58069735,dw,top_control,BOSCH,800_series,SHX78B75UC,,us,retail,costco,,Neutral,use,,This is our third Bosch washer.,"[ Wouldn't buy anything else. ] || ---------------- || This is our third Bosch washer. Quiet and cleans great. Old one was still cleaning well, it just ran forever. Lasted 20 years. Hope this one does also.","[ Wouldn’t buy anything else. ] || ---------------- || This is our third Bosch washer. Quiet and cleans great. Old one was still cleaning well, it just ran forever. Lasted 20 years. Hope this one does also.",,,5.0
24-01-16,58069735,dw,top_control,BOSCH,800_series,SHX78B75UC,,us,retail,costco,,Positive,use,Noise_Vibration,Quiet and cleans great.,"[ Wouldn't buy anything else. ] || ---------------- || This is our third Bosch washer. Quiet and cleans great. Old one was still cleaning well, it just ran forever. Lasted 20 years. Hope this one does also.","[ Wouldn’t buy anything else. ] || ---------------- || This is our third Bosch washer. Quiet and cleans great. Old one was still cleaning well, it just ran forever. Lasted 20 years. Hope this one does also.",,,5.0
24-01-16,58069735,dw,top_control,BOSCH,800_series,SHX78B75UC,,us,retail,costco,,Positive,use,Performance_Washing,Quiet and cleans great.,"[ Wouldn't buy anything else. ] || ---------------- || This is our third Bosch washer. Quiet and cleans great. Old one was still cleaning well, it just ran forever. Lasted 20 years. Hope this one does also.","[ Wouldn’t buy anything else. ] || ---------------- || This is our third Bosch washer. Quiet and cleans great. Old one was still cleaning well, it just ran forever. Lasted 20 years. Hope this one does also.",,,5.0
24-01-16,58069735,dw,top_control,BOSCH,800_series,SHX78B75UC,,us,retail,costco,,Negative,use,Easy_Use,"Old one was still cleaning well, it just ran forever.","[ Wouldn't buy anything else. ] || ---------------- || This is our third Bosch washer. Quiet and cleans great. Old one was still cleaning well, it just ran forever. Lasted 20 years. Hope this one does also.","[ Wouldn’t buy anything else. ] || ---------------- || This is our third Bosch washer. Quiet and cleans great. Old one was still cleaning well, it just ran forever. Lasted 20 years. Hope this one does also.",,,5.0
24-01-16,58069735,dw,top_control,BOSCH,800_series,SHX78B75UC,,us,retail,costco,,Negative,use,Performance_Washing,"Old one was still cleaning well, it just ran forever.","[ Wouldn't buy anything else. ] || ---------------- || This is our third Bosch washer. Quiet and cleans great. Old one was still cleaning well, it just ran forever. Lasted 20 years. Hope this one does also.","[ Wouldn’t buy anything else. ] || ---------------- || This is our third Bosch washer. Quiet and cleans great. Old one was still cleaning well, it just ran forever. Lasted 20 years. Hope this one does also.",,,5.0
24-01-16,58069735,dw,top_control,BOSCH,800_series,SHX78B75UC,,us,retail,costco,,Neutral,,Durability,Lasted 20 years.,"[ Wouldn't buy anything else. ] || ---------------- || This is our third Bosch washer. Quiet and cleans great. Old one was still cleaning well, it just ran forever. Lasted 20 years. Hope this one does also.","[ Wouldn’t buy anything else. ] || ---------------- || This is our third Bosch washer. Quiet and cleans great. Old one was still cleaning well, it just ran forever. Lasted 20 years. Hope this one does also.",,,5.0
24-01-16,58069735,dw,top_control,BOSCH,800_series,SHX78B75UC,,us,retail,costco,,Neutral,use,,Hope this one does also.,"[ Wouldn't buy anything else. ] || ---------------- || This is our third Bosch washer. Quiet and cleans great. Old one was still cleaning well, it just ran forever. Lasted 20 years. Hope this one does also.","[ Wouldn’t buy anything else. ] || ---------------- || This is our third Bosch washer. Quiet and cleans great. Old one was still cleaning well, it just ran forever. Lasted 20 years. Hope this one does also.",,,5.0
24-01-16,58069737,dw,top_control,BOSCH,800_series,SHX78B75UC,,us,retail,costco,,Neutral,use,,"This is not a review of the dishwasher itself, since we never got it.","[ Never got the product ] || ---------------- || This is not a review of the dishwasher itself, since we never got it. Rather, this is a review on Costco's ability to deliver the product they sell.They contact with one and only one ""handyman"" in this area (just northwest of Milwaukee) who they are aware has continual issues doing what they are contracted to do. Our delivery was rescheduled four times, all dates picked by them, one the day before scheduled delivery, once day OF, AFTER scheduled delivery time. Three days off work, burned for nothing. I contacted Costco after the first time, and after number four, canceled the purchase and went elsewhere. At least they did a 100% refund.","[ Never got the product ] || ---------------- || This is not a review of the dishwasher itself,  since we never got it. Rather,  this is a review on Costco's ability to deliver the product they sell.They contact with one and only one 'handyman' in this area (just northwest of Milwaukee) who they are aware has continual issues doing what they are contracted to do.  Our delivery was rescheduled four times,  all dates picked by them, one the day before scheduled delivery,  once day OF, AFTER scheduled delivery time. Three days off work, burned for nothing. I contacted Costco after the first time,  and after number four,  canceled the purchase and went elsewhere. At least they did a 100% refund.",,,1.0
24-01-16,58069737,dw,top_control,BOSCH,800_series,SHX78B75UC,,us,retail,costco,,Neutral,deliver,Delivery_Installation,"Rather, this is a review on Costco's ability to deliver the product they sell.","[ Never got the product ] || ---------------- || This is not a review of the dishwasher itself, since we never got it. Rather, this is a review on Costco's ability to deliver the product they sell.They contact with one and only one ""handyman"" in this area (just northwest of Milwaukee) who they are aware has continual issues doing what they are contracted to do. Our delivery was rescheduled four times, all dates picked by them, one the day before scheduled delivery, once day OF, AFTER scheduled delivery time. Three days off work, burned for nothing. I contacted Costco after the first time, and after number four, canceled the purchase and went elsewhere. At least they did a 100% refund.","[ Never got the product ] || ---------------- || This is not a review of the dishwasher itself,  since we never got it. Rather,  this is a review on Costco's ability to deliver the product they sell.They contact with one and only one 'handyman' in this area (just northwest of Milwaukee) who they are aware has continual issues doing what they are contracted to do.  Our delivery was rescheduled four times,  all dates picked by them, one the day before scheduled delivery,  once day OF, AFTER scheduled delivery time. Three days off work, burned for nothing. I contacted Costco after the first time,  and after number four,  canceled the purchase and went elsewhere. At least they did a 100% refund.",,,1.0
24-01-16,58069737,dw,top_control,BOSCH,800_series,SHX78B75UC,,us,retail,costco,,Negative,maintain,Service,"They contact with one and only one ""handyman"" in this area (just northwest of Milwaukee) who they are aware has continual issues doing what they are contracted to do.","[ Never got the product ] || ---------------- || This is not a review of the dishwasher itself, since we never got it. Rather, this is a review on Costco's ability to deliver the product they sell.They contact with one and only one ""handyman"" in this area (just northwest of Milwaukee) who they are aware has continual issues doing what they are contracted to do. Our delivery was rescheduled four times, all dates picked by them, one the day before scheduled delivery, once day OF, AFTER scheduled delivery time. Three days off work, burned for nothing. I contacted Costco after the first time, and after number four, canceled the purchase and went elsewhere. At least they did a 100% refund.","[ Never got the product ] || ---------------- || This is not a review of the dishwasher itself,  since we never got it. Rather,  this is a review on Costco's ability to deliver the product they sell.They contact with one and only one 'handyman' in this area (just northwest of Milwaukee) who they are aware has continual issues doing what they are contracted to do.  Our delivery was rescheduled four times,  all dates picked by them, one the day before scheduled delivery,  once day OF, AFTER scheduled delivery time. Three days off work, burned for nothing. I contacted Costco after the first time,  and after number four,  canceled the purchase and went elsewhere. At least they did a 100% refund.",,,1.0
24-01-16,58069737,dw,top_control,BOSCH,800_series,SHX78B75UC,,us,retail,costco,,Negative,deliver,Delivery_Installation,"Our delivery was rescheduled four times, all dates picked by them, one the day before scheduled delivery, once day OF, AFTER scheduled delivery time.","[ Never got the product ] || ---------------- || This is not a review of the dishwasher itself, since we never got it. Rather, this is a review on Costco's ability to deliver the product they sell.They contact with one and only one ""handyman"" in this area (just northwest of Milwaukee) who they are aware has continual issues doing what they are contracted to do. Our delivery was rescheduled four times, all dates picked by them, one the day before scheduled delivery, once day OF, AFTER scheduled delivery time. Three days off work, burned for nothing. I contacted Costco after the first time, and after number four, canceled the purchase and went elsewhere. At least they did a 100% refund.","[ Never got the product ] || ---------------- || This is not a review of the dishwasher itself,  since we never got it. Rather,  this is a review on Costco's ability to deliver the product they sell.They contact with one and only one 'handyman' in this area (just northwest of Milwaukee) who they are aware has continual issues doing what they are contracted to do.  Our delivery was rescheduled four times,  all dates picked by them, one the day before scheduled delivery,  once day OF, AFTER scheduled delivery time. Three days off work, burned for nothing. I contacted Costco after the first time,  and after number four,  canceled the purchase and went elsewhere. At least they did a 100% refund.",,,1.0
24-01-16,58069737,dw,top_control,BOSCH,800_series,SHX78B75UC,,us,retail,costco,,Very Negative,,,"Three days off work, burned for nothing.","[ Never got the product ] || ---------------- || This is not a review of the dishwasher itself, since we never got it. Rather, this is a review on Costco's ability to deliver the product they sell.They contact with one and only one ""handyman"" in this area (just northwest of Milwaukee) who they are aware has continual issues doing what they are contracted to do. Our delivery was rescheduled four times, all dates picked by them, one the day before scheduled delivery, once day OF, AFTER scheduled delivery time. Three days off work, burned for nothing. I contacted Costco after the first time, and after number four, canceled the purchase and went elsewhere. At least they did a 100% refund.","[ Never got the product ] || ---------------- || This is not a review of the dishwasher itself,  since we never got it. Rather,  this is a review on Costco's ability to deliver the product they sell.They contact with one and only one 'handyman' in this area (just northwest of Milwaukee) who they are aware has continual issues doing what they are contracted to do.  Our delivery was rescheduled four times,  all dates picked by them, one the day before scheduled delivery,  once day OF, AFTER scheduled delivery time. Three days off work, burned for nothing. I contacted Costco after the first time,  and after number four,  canceled the purchase and went elsewhere. At least they did a 100% refund.",,,1.0
24-01-16,58069737,dw,top_control,BOSCH,800_series,SHX78B75UC,,us,retail,costco,,Very Negative,replace,Service,"I contacted Costco after the first time, and after number four, canceled the purchase and went elsewhere.","[ Never got the product ] || ---------------- || This is not a review of the dishwasher itself, since we never got it. Rather, this is a review on Costco's ability to deliver the product they sell.They contact with one and only one ""handyman"" in this area (just northwest of Milwaukee) who they are aware has continual issues doing what they are contracted to do. Our delivery was rescheduled four times, all dates picked by them, one the day before scheduled delivery, once day OF, AFTER scheduled delivery time. Three days off work, burned for nothing. I contacted Costco after the first time, and after number four, canceled the purchase and went elsewhere. At least they did a 100% refund.","[ Never got the product ] || ---------------- || This is not a review of the dishwasher itself,  since we never got it. Rather,  this is a review on Costco's ability to deliver the product they sell.They contact with one and only one 'handyman' in this area (just northwest of Milwaukee) who they are aware has continual issues doing what they are contracted to do.  Our delivery was rescheduled four times,  all dates picked by them, one the day before scheduled delivery,  once day OF, AFTER scheduled delivery time. Three days off work, burned for nothing. I contacted Costco after the first time,  and after number four,  canceled the purchase and went elsewhere. At least they did a 100% refund.",,,1.0
24-01-16,58069737,dw,top_control,BOSCH,800_series,SHX78B75UC,,us,retail,costco,,Neutral,replace,Service,At least they did a 100% refund.,"[ Never got the product ] || ---------------- || This is not a review of the dishwasher itself, since we never got it. Rather, this is a review on Costco's ability to deliver the product they sell.They contact with one and only one ""handyman"" in this area (just northwest of Milwaukee) who they are aware has continual issues doing what they are contracted to do. Our delivery was rescheduled four times, all dates picked by them, one the day before scheduled delivery, once day OF, AFTER scheduled delivery time. Three days off work, burned for nothing. I contacted Costco after the first time, and after number four, canceled the purchase and went elsewhere. At least they did a 100% refund.","[ Never got the product ] || ---------------- || This is not a review of the dishwasher itself,  since we never got it. Rather,  this is a review on Costco's ability to deliver the product they sell.They contact with one and only one 'handyman' in this area (just northwest of Milwaukee) who they are aware has continual issues doing what they are contracted to do.  Our delivery was rescheduled four times,  all dates picked by them, one the day before scheduled delivery,  once day OF, AFTER scheduled delivery time. Three days off work, burned for nothing. I contacted Costco after the first time,  and after number four,  canceled the purchase and went elsewhere. At least they did a 100% refund.",,,1.0
24-01-16,58070229,dw,top_control,SIEMENS,SJ636X04JC,SJ636X04JC,ASIA,cn,retail,jd,,Positive,use,Design,The Siemens brand I have been using at home has great looks and good quality.,"The Siemens brand I have been using at home has great looks and good quality. This time I chose a dishwasher, which frees up the whole family. It is easy to operate and even the elderly can use it.",家里一直用的西门子品牌，颜值在线，质量可以，这次又选了洗碗机，解放一家人，很好操作，老人也可以上手,,,5.0
24-01-16,58070229,dw,top_control,SIEMENS,SJ636X04JC,SJ636X04JC,ASIA,cn,retail,jd,,Positive,decide,Delivery_Installation,"This time I chose a dishwasher, which frees up the whole family.","The Siemens brand I have been using at home has great looks and good quality. This time I chose a dishwasher, which frees up the whole family. It is easy to operate and even the elderly can use it.",家里一直用的西门子品牌，颜值在线，质量可以，这次又选了洗碗机，解放一家人，很好操作，老人也可以上手,,,5.0
24-01-16,58070229,dw,top_control,SIEMENS,SJ636X04JC,SJ636X04JC,ASIA,cn,retail,jd,,Positive,decide,Service,"This time I chose a dishwasher, which frees up the whole family.","The Siemens brand I have been using at home has great looks and good quality. This time I chose a dishwasher, which frees up the whole family. It is easy to operate and even the elderly can use it.",家里一直用的西门子品牌，颜值在线，质量可以，这次又选了洗碗机，解放一家人，很好操作，老人也可以上手,,,5.0
24-01-16,58070229,dw,top_control,SIEMENS,SJ636X04JC,SJ636X04JC,ASIA,cn,retail,jd,,Positive,use,Easy_Use,It is easy to operate and even the elderly can use it.,"The Siemens brand I have been using at home has great looks and good quality. This time I chose a dishwasher, which frees up the whole family. It is easy to operate and even the elderly can use it.",家里一直用的西门子品牌，颜值在线，质量可以，这次又选了洗碗机，解放一家人，很好操作，老人也可以上手,,,5.0
24-01-16,58071235,dw,front_control,LG,LDFN3432T,LDFN3432T,,us,retail,homedepot,,Very Negative,use,,Horrible product.,Horrible product. So far it has stopped working 2 times,Horrible product. So far it has stopped working 2 times,,,1.0
24-01-16,58071235,dw,front_control,LG,LDFN3432T,LDFN3432T,,us,retail,homedepot,,Very Negative,"maintain,use",Durability,So far it has stopped working 2 times,Horrible product. So far it has stopped working 2 times,Horrible product. So far it has stopped working 2 times,,,1.0
24-01-16,58072971,dw,front_control,WHIRLPOOL,WDF330PAHB,WDF330PAHB,,us,retail,whirlpool_com_us,,Negative,"maintain,use",Durability,Worked great for 6 months and then the main washer pump went out.,[ It broke in 6 months ] || ---------------- || Worked great for 6 months and then the main washer pump went out. It's under warranty but currently I've been waiting 7 days to get if fixed and don't expect the repair person for another 3 days.,[ It broke in 6 months ] || ---------------- || Worked great for 6 months and then the main washer pump went out. It's under warranty but currently I've been waiting 7 days to get if fixed and don't expect the repair person for another 3 days.,,,1.0
24-01-16,58072971,dw,front_control,WHIRLPOOL,WDF330PAHB,WDF330PAHB,,us,retail,whirlpool_com_us,,Negative,maintain,Service,It's under warranty but currently I've been waiting 7 days to get if fixed and don't expect the repair person for another 3 days.,[ It broke in 6 months ] || ---------------- || Worked great for 6 months and then the main washer pump went out. It's under warranty but currently I've been waiting 7 days to get if fixed and don't expect the repair person for another 3 days.,[ It broke in 6 months ] || ---------------- || Worked great for 6 months and then the main washer pump went out. It's under warranty but currently I've been waiting 7 days to get if fixed and don't expect the repair person for another 3 days.,,,1.0
24-01-16,58073017,dw,top_control,WHIRLPOOL,WDT750SAKW,WDT750SAKW,,us,retail,whirlpool_com_us,,Positive,use,Design,We have had this dishwasher for 1.5 months and it's been a perfect addition to our home.,[ Awesome dishwasher ] || ---------------- || We have had this dishwasher for 1.5 months and it's been a perfect addition to our home. We really had no idea how terrible our old dishwasher was until we started using this one. We love the 3rd rack. It's perfect for spatulas and whisks and small things you don't want flying around during a wash cycle.the quality of the clean is top notch.We would buy this again.,[ Awesome dishwasher ] || ---------------- || We have had this dishwasher for 1.5 months and it’s been a perfect addition to our home. We really had no idea how terrible our old dishwasher was until we started using this one. We love the 3rd rack. It’s perfect for spatulas and whisks and small things you don’t want flying around during a wash cycle.the quality of the clean is top notch.We would buy this again.,,,5.0
24-01-16,58073017,dw,top_control,WHIRLPOOL,WDT750SAKW,WDT750SAKW,,us,retail,whirlpool_com_us,,Negative,use,,We really had no idea how terrible our old dishwasher was until we started using this one.,[ Awesome dishwasher ] || ---------------- || We have had this dishwasher for 1.5 months and it's been a perfect addition to our home. We really had no idea how terrible our old dishwasher was until we started using this one. We love the 3rd rack. It's perfect for spatulas and whisks and small things you don't want flying around during a wash cycle.the quality of the clean is top notch.We would buy this again.,[ Awesome dishwasher ] || ---------------- || We have had this dishwasher for 1.5 months and it’s been a perfect addition to our home. We really had no idea how terrible our old dishwasher was until we started using this one. We love the 3rd rack. It’s perfect for spatulas and whisks and small things you don’t want flying around during a wash cycle.the quality of the clean is top notch.We would buy this again.,,,5.0
24-01-16,58073017,dw,top_control,WHIRLPOOL,WDT750SAKW,WDT750SAKW,,us,retail,whirlpool_com_us,,Positive,use,Easy_Use,We love the 3rd rack.,[ Awesome dishwasher ] || ---------------- || We have had this dishwasher for 1.5 months and it's been a perfect addition to our home. We really had no idea how terrible our old dishwasher was until we started using this one. We love the 3rd rack. It's perfect for spatulas and whisks and small things you don't want flying around during a wash cycle.the quality of the clean is top notch.We would buy this again.,[ Awesome dishwasher ] || ---------------- || We have had this dishwasher for 1.5 months and it’s been a perfect addition to our home. We really had no idea how terrible our old dishwasher was until we started using this one. We love the 3rd rack. It’s perfect for spatulas and whisks and small things you don’t want flying around during a wash cycle.the quality of the clean is top notch.We would buy this again.,,,5.0
24-01-16,58073017,dw,top_control,WHIRLPOOL,WDT750SAKW,WDT750SAKW,,us,retail,whirlpool_com_us,,Positive,use,Easy_Use,It's perfect for spatulas and whisks and small things you don't want flying around during a wash cycle.,[ Awesome dishwasher ] || ---------------- || We have had this dishwasher for 1.5 months and it's been a perfect addition to our home. We really had no idea how terrible our old dishwasher was until we started using this one. We love the 3rd rack. It's perfect for spatulas and whisks and small things you don't want flying around during a wash cycle.the quality of the clean is top notch.We would buy this again.,[ Awesome dishwasher ] || ---------------- || We have had this dishwasher for 1.5 months and it’s been a perfect addition to our home. We really had no idea how terrible our old dishwasher was until we started using this one. We love the 3rd rack. It’s perfect for spatulas and whisks and small things you don’t want flying around during a wash cycle.the quality of the clean is top notch.We would buy this again.,,,5.0
24-01-16,58073017,dw,top_control,WHIRLPOOL,WDT750SAKW,WDT750SAKW,,us,retail,whirlpool_com_us,,Positive,use,Performance_Washing,the quality of the clean is top notch.,[ Awesome dishwasher ] || ---------------- || We have had this dishwasher for 1.5 months and it's been a perfect addition to our home. We really had no idea how terrible our old dishwasher was until we started using this one. We love the 3rd rack. It's perfect for spatulas and whisks and small things you don't want flying around during a wash cycle.the quality of the clean is top notch.We would buy this again.,[ Awesome dishwasher ] || ---------------- || We have had this dishwasher for 1.5 months and it’s been a perfect addition to our home. We really had no idea how terrible our old dishwasher was until we started using this one. We love the 3rd rack. It’s perfect for spatulas and whisks and small things you don’t want flying around during a wash cycle.the quality of the clean is top notch.We would buy this again.,,,5.0
24-01-16,58073017,dw,top_control,WHIRLPOOL,WDT750SAKW,WDT750SAKW,,us,retail,whirlpool_com_us,,Very Positive,use,,We would buy this again.,[ Awesome dishwasher ] || ---------------- || We have had this dishwasher for 1.5 months and it's been a perfect addition to our home. We really had no idea how terrible our old dishwasher was until we started using this one. We love the 3rd rack. It's perfect for spatulas and whisks and small things you don't want flying around during a wash cycle.the quality of the clean is top notch.We would buy this again.,[ Awesome dishwasher ] || ---------------- || We have had this dishwasher for 1.5 months and it’s been a perfect addition to our home. We really had no idea how terrible our old dishwasher was until we started using this one. We love the 3rd rack. It’s perfect for spatulas and whisks and small things you don’t want flying around during a wash cycle.the quality of the clean is top notch.We would buy this again.,,,5.0
24-01-16,83394527,dw,top_control,WHIRLPOOL,WDT750SAKB_WDT750SAKV_WDT750SAKW_WDT750SAKZ,WDT750SAKB_WDT750SAKV_WDT750SAKW_WDT750SAKZ,,us,retail,whirlpool_com_us,,Positive,replace,,We replaced our other brand of dishwasher with this one and we're glad we did.,[ Great features ] || ---------------- || We replaced our other brand of dishwasher with this one and we're glad we did. Excellent product. Really like the 3rd rack.,[ Great features ] || ---------------- || We replaced our other brand of dishwasher with this one and we’re glad we did. Excellent product. Really like the 3rd rack.,Not verified,,5.0
24-01-16,83394527,dw,top_control,WHIRLPOOL,WDT750SAKB_WDT750SAKV_WDT750SAKW_WDT750SAKZ,WDT750SAKB_WDT750SAKV_WDT750SAKW_WDT750SAKZ,,us,retail,whirlpool_com_us,,Positive,use,,Excellent product.,[ Great features ] || ---------------- || We replaced our other brand of dishwasher with this one and we're glad we did. Excellent product. Really like the 3rd rack.,[ Great features ] || ---------------- || We replaced our other brand of dishwasher with this one and we’re glad we did. Excellent product. Really like the 3rd rack.,Not verified,,5.0
24-01-16,83394527,dw,top_control,WHIRLPOOL,WDT750SAKB_WDT750SAKV_WDT750SAKW_WDT750SAKZ,WDT750SAKB_WDT750SAKV_WDT750SAKW_WDT750SAKZ,,us,retail,whirlpool_com_us,,Positive,use,Easy_Use,Really like the 3rd rack.,[ Great features ] || ---------------- || We replaced our other brand of dishwasher with this one and we're glad we did. Excellent product. Really like the 3rd rack.,[ Great features ] || ---------------- || We replaced our other brand of dishwasher with this one and we’re glad we did. Excellent product. Really like the 3rd rack.,Not verified,,5.0
24-01-16,58073198,dw,top_control,WHIRLPOOL,WDT730HAMZ,WDT730HAMZ,,us,retail,whirlpool_com_us,,Positive,onboard,Delivery_Installation,I installed my dishwasher myself without any problems.,[ Easy to operate love the top rack. ] || ---------------- || I installed my dishwasher myself without any problems.,[ Easy to operate love the top rack. ] || ---------------- || I installed my dishwasher myself without any problems.,,,4.0
24-01-16,58073227,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Negative,use,Easy_Use,"I do not like this dishwasher at all, the racks are very flimsy, cups fall over when you put them in the rack.","[ They don't make them like they used to ] || ---------------- || I do not like this dishwasher at all, the racks are very flimsy, cups fall over when you put them in the rack. Supposedly fingerprint resistant, It is not. Because of the third rack which barely holds anything, The bottom tray of the dishwasher is very low to the ground and I have to push the door down it doesn't just go down on its own. I bought Whirlpool because it was made in America, may have been a mistake. My last GE dishwasher lasted 22 years, I bet this one doesn't last 5.","[ They don't make them like they used to ] || ---------------- || I do not like this dishwasher at all, the racks are very flimsy, cups fall over when you put them in the rack.  Supposedly fingerprint resistant,  It is not.  Because of the third rack which barely holds anything, The bottom tray of the dishwasher is very low to the ground and I have to push the door down it doesn't just go down on its own.  I bought Whirlpool because it was made in America, may have been a mistake.  My last GE dishwasher lasted 22 years, I bet this one doesn't last 5.",,,2.0
24-01-16,58073227,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Neutral,use,,"Supposedly fingerprint resistant, It is not.","[ They don't make them like they used to ] || ---------------- || I do not like this dishwasher at all, the racks are very flimsy, cups fall over when you put them in the rack. Supposedly fingerprint resistant, It is not. Because of the third rack which barely holds anything, The bottom tray of the dishwasher is very low to the ground and I have to push the door down it doesn't just go down on its own. I bought Whirlpool because it was made in America, may have been a mistake. My last GE dishwasher lasted 22 years, I bet this one doesn't last 5.","[ They don't make them like they used to ] || ---------------- || I do not like this dishwasher at all, the racks are very flimsy, cups fall over when you put them in the rack.  Supposedly fingerprint resistant,  It is not.  Because of the third rack which barely holds anything, The bottom tray of the dishwasher is very low to the ground and I have to push the door down it doesn't just go down on its own.  I bought Whirlpool because it was made in America, may have been a mistake.  My last GE dishwasher lasted 22 years, I bet this one doesn't last 5.",,,2.0
24-01-16,58073227,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Negative,use,Easy_Use,"Because of the third rack which barely holds anything, The bottom tray of the dishwasher is very low to the ground and I have to push the door down it doesn't just go down on its own.","[ They don't make them like they used to ] || ---------------- || I do not like this dishwasher at all, the racks are very flimsy, cups fall over when you put them in the rack. Supposedly fingerprint resistant, It is not. Because of the third rack which barely holds anything, The bottom tray of the dishwasher is very low to the ground and I have to push the door down it doesn't just go down on its own. I bought Whirlpool because it was made in America, may have been a mistake. My last GE dishwasher lasted 22 years, I bet this one doesn't last 5.","[ They don't make them like they used to ] || ---------------- || I do not like this dishwasher at all, the racks are very flimsy, cups fall over when you put them in the rack.  Supposedly fingerprint resistant,  It is not.  Because of the third rack which barely holds anything, The bottom tray of the dishwasher is very low to the ground and I have to push the door down it doesn't just go down on its own.  I bought Whirlpool because it was made in America, may have been a mistake.  My last GE dishwasher lasted 22 years, I bet this one doesn't last 5.",,,2.0
24-01-16,58073227,dw,top_control,WHIRLPOOL,WDT750SAKZ,WDT750SAKZ,,us,retail,whirlpool_com_us,,Negative,purchase,,"I bought Whirlpool because it was made in America, may have been a mistake.","[ They don't make them like they used to ] || ---------------- || I do not like this dishwasher at all, the racks are very flimsy, cups fall over when you put them in the rack. Supposedly fingerprint resistant, It is not. Because of the third rack which barely holds anything, The bottom tray of the dishwasher is very low to the ground and I have to push the door down it doesn't just go down on its own. I bought Whirlpool because it was made in America, may have been a mistake. My last GE dishwasher lasted 22 years, I bet this one doesn't last 5.","[ They don't make them like they used to ] || ---------------- || I do not like this dishwasher at all, the racks are very flimsy, cups fall over when you put them in the rack.  Supposedly fingerprint resistant,  It is not.  Because of the third rack which barely holds anything, The bottom tray of the dishwasher is very low to the ground and I have to push the door down it doesn't just go down on its own.  I bought Whirlpool because it was made in America, may have been a mistake.  My last GE dishwasher lasted 22 years, I bet this one doesn't last 5.",,,2.0
