Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
24-04-11,60934424,dw,builtin,LG,Objet_collection,DUBJ4HL,ASIA,kr,retail,naver_shop,,Positive,purchase,Price,Satisfied with the low price!,[ Satisfied with the low price! ] || ---------------- || Satisfied with the low price!,[ 가격 저렴해서 핵만족!! ] || ---------------- || 가격 저렴해서 핵만족!!,,,5.0
24-04-09,76238553,dw,front_control,WHIRLPOOL,WDFS3R4NWEAU,WDFS3R4NWEAU,ASIA,au,retail,harveynorman,,Positive,use,Noise_Vibration,It cleans well and is very quiet which is a pleasant surprise.,[ Quiet achiever ] || ---------------- || I have used my new dishwasher a handful of times now and I'm happy with its performance. It cleans well and is very quiet which is a pleasant surprise. Main decision for purchase was its lower water usage compared to other brands and models since we are on rainwater.,[ Quiet achiever ] || ---------------- || [This review was collected as part of a promotion.] I have used my new dishwasher a handful of times now and I’m happy with its performance. It cleans well and is very quiet which is a pleasant surprise. Main decision for purchase was its lower water usage compared to other brands and models since we are on rainwater.,Not verified,Originally posted on whirlpool-au,4.0
24-04-09,76238553,dw,front_control,WHIRLPOOL,WDFS3R4NWEAU,WDFS3R4NWEAU,ASIA,au,retail,harveynorman,,Positive,use,Performance_Washing,It cleans well and is very quiet which is a pleasant surprise.,[ Quiet achiever ] || ---------------- || I have used my new dishwasher a handful of times now and I'm happy with its performance. It cleans well and is very quiet which is a pleasant surprise. Main decision for purchase was its lower water usage compared to other brands and models since we are on rainwater.,[ Quiet achiever ] || ---------------- || [This review was collected as part of a promotion.] I have used my new dishwasher a handful of times now and I’m happy with its performance. It cleans well and is very quiet which is a pleasant surprise. Main decision for purchase was its lower water usage compared to other brands and models since we are on rainwater.,Not verified,Originally posted on whirlpool-au,4.0
24-04-09,76238553,dw,front_control,WHIRLPOOL,WDFS3R4NWEAU,WDFS3R4NWEAU,ASIA,au,retail,harveynorman,,Positive,decide,Product_Satisfaction,Main decision for purchase was its lower water usage compared to other brands and models since we are on rainwater.,[ Quiet achiever ] || ---------------- || I have used my new dishwasher a handful of times now and I'm happy with its performance. It cleans well and is very quiet which is a pleasant surprise. Main decision for purchase was its lower water usage compared to other brands and models since we are on rainwater.,[ Quiet achiever ] || ---------------- || [This review was collected as part of a promotion.] I have used my new dishwasher a handful of times now and I’m happy with its performance. It cleans well and is very quiet which is a pleasant surprise. Main decision for purchase was its lower water usage compared to other brands and models since we are on rainwater.,Not verified,Originally posted on whirlpool-au,4.0
24-04-09,76241399,dw,front_control,ASKO,DBI343IDSAU_DBI343IDWAU,DBI343IDSAU_DBI343IDWAU,ASIA,au,retail,appliancesonline,,Positive,use,Easy_Use,Easy operation and nice dry dishes afterwards，love it!,[ Easy operation and nice dry dishes afterwards ] || ---------------- || Easy operation and nice dry dishes afterwards，love it!,[ Easy operation and nice dry dishes afterwards ] || ---------------- || Easy operation and nice dry dishes afterwards，love it!,Not verified,,5.0
24-04-09,76241399,dw,front_control,ASKO,DBI343IDSAU_DBI343IDWAU,DBI343IDSAU_DBI343IDWAU,ASIA,au,retail,appliancesonline,,Positive,use,Performance_Drying,Easy operation and nice dry dishes afterwards，love it!,[ Easy operation and nice dry dishes afterwards ] || ---------------- || Easy operation and nice dry dishes afterwards，love it!,[ Easy operation and nice dry dishes afterwards ] || ---------------- || Easy operation and nice dry dishes afterwards，love it!,Not verified,,5.0
24-04-09,76241400,dw,front_control,ASKO,DBI343IDSAU_DBI343IDWAU,DBI343IDSAU_DBI343IDWAU,ASIA,au,retail,appliancesonline,,Positive,use,,I have found the dishwasher is very good.,[ What should be improved in your booklet ] || ---------------- || I have found the dishwasher is very good. The instruction booklet should be made clearer to follow and give more information than it does. I found when reading the booklet it assumes that you can follow minimal instructions as if you had used a newer than my 20 year old dishwasher. good. The instruction booklet could be made a lot easier to follow and should be made easer and give more instructions,[ What should be improved in your booklet ] || ---------------- || I have found the dishwasher is very good.The instruction booklet should be made clearer to follow and give more information than it does.I found when reading the booklet it assumes that you can follow minimal instructions as if you had used a newer than my 20 year old dishwasher. good. The instruction booklet could be made a lot easier to follow and should be made easer and give more instructions,Not verified,,4.0
24-04-09,76241400,dw,front_control,ASKO,DBI343IDSAU_DBI343IDWAU,DBI343IDSAU_DBI343IDWAU,ASIA,au,retail,appliancesonline,,Neutral,,Easy_Use,The instruction booklet should be made clearer to follow and give more information than it does.,[ What should be improved in your booklet ] || ---------------- || I have found the dishwasher is very good. The instruction booklet should be made clearer to follow and give more information than it does. I found when reading the booklet it assumes that you can follow minimal instructions as if you had used a newer than my 20 year old dishwasher. good. The instruction booklet could be made a lot easier to follow and should be made easer and give more instructions,[ What should be improved in your booklet ] || ---------------- || I have found the dishwasher is very good.The instruction booklet should be made clearer to follow and give more information than it does.I found when reading the booklet it assumes that you can follow minimal instructions as if you had used a newer than my 20 year old dishwasher. good. The instruction booklet could be made a lot easier to follow and should be made easer and give more instructions,Not verified,,4.0
24-04-09,76241400,dw,front_control,ASKO,DBI343IDSAU_DBI343IDWAU,DBI343IDSAU_DBI343IDWAU,ASIA,au,retail,appliancesonline,,Neutral,use,Easy_Use,I found when reading the booklet it assumes that you can follow minimal instructions as if you had used a newer than my 20 year old dishwasher.,[ What should be improved in your booklet ] || ---------------- || I have found the dishwasher is very good. The instruction booklet should be made clearer to follow and give more information than it does. I found when reading the booklet it assumes that you can follow minimal instructions as if you had used a newer than my 20 year old dishwasher. good. The instruction booklet could be made a lot easier to follow and should be made easer and give more instructions,[ What should be improved in your booklet ] || ---------------- || I have found the dishwasher is very good.The instruction booklet should be made clearer to follow and give more information than it does.I found when reading the booklet it assumes that you can follow minimal instructions as if you had used a newer than my 20 year old dishwasher. good. The instruction booklet could be made a lot easier to follow and should be made easer and give more instructions,Not verified,,4.0
24-04-09,76241400,dw,front_control,ASKO,DBI343IDSAU_DBI343IDWAU,DBI343IDSAU_DBI343IDWAU,ASIA,au,retail,appliancesonline,,Positive,,,good.,[ What should be improved in your booklet ] || ---------------- || I have found the dishwasher is very good. The instruction booklet should be made clearer to follow and give more information than it does. I found when reading the booklet it assumes that you can follow minimal instructions as if you had used a newer than my 20 year old dishwasher. good. The instruction booklet could be made a lot easier to follow and should be made easer and give more instructions,[ What should be improved in your booklet ] || ---------------- || I have found the dishwasher is very good.The instruction booklet should be made clearer to follow and give more information than it does.I found when reading the booklet it assumes that you can follow minimal instructions as if you had used a newer than my 20 year old dishwasher. good. The instruction booklet could be made a lot easier to follow and should be made easer and give more instructions,Not verified,,4.0
24-04-09,76241400,dw,front_control,ASKO,DBI343IDSAU_DBI343IDWAU,DBI343IDSAU_DBI343IDWAU,ASIA,au,retail,appliancesonline,,Neutral,use,Easy_Use,The instruction booklet could be made a lot easier to follow and should be made easer and give more instructions,[ What should be improved in your booklet ] || ---------------- || I have found the dishwasher is very good. The instruction booklet should be made clearer to follow and give more information than it does. I found when reading the booklet it assumes that you can follow minimal instructions as if you had used a newer than my 20 year old dishwasher. good. The instruction booklet could be made a lot easier to follow and should be made easer and give more instructions,[ What should be improved in your booklet ] || ---------------- || I have found the dishwasher is very good.The instruction booklet should be made clearer to follow and give more information than it does.I found when reading the booklet it assumes that you can follow minimal instructions as if you had used a newer than my 20 year old dishwasher. good. The instruction booklet could be made a lot easier to follow and should be made easer and give more instructions,Not verified,,4.0
24-04-09,76551700,dw,front_control,MAYTAG,MDB4949SKZ,MDB4949SKZ,,us,retail,costco,,Negative,use,Easy_Use,I don't know how to set delay cycle.,[ Maytag dishwasher ] || ---------------- || I don't know how to set delay cycle. I thought it would be a choice on settings.,[ Maytag dishwasher ] || ---------------- || I don't know how to set delay cycle.  I thought it would be a choice on settings.,Verified,,4.0
24-04-09,76551700,dw,front_control,MAYTAG,MDB4949SKZ,MDB4949SKZ,,us,retail,costco,,Neutral,use,Easy_Use,I thought it would be a choice on settings.,[ Maytag dishwasher ] || ---------------- || I don't know how to set delay cycle. I thought it would be a choice on settings.,[ Maytag dishwasher ] || ---------------- || I don't know how to set delay cycle.  I thought it would be a choice on settings.,Verified,,4.0
24-04-09,76579333,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Performance_Drying,our new dishwasher cleans and dries much better than the Frigidaire that we had,[ very happy with the features this model has ] || ---------------- || our new dishwasher cleans and dries much better than the Frigidaire that we had,[ very happy with the features this model has ] || ---------------- || [This review was collected as part of a promotion.] our new dishwasher cleans and dries much better than the Frigidaire that we had,Not verified,Originally posted on maytag.com,5.0
24-04-09,76579333,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Performance_Washing,our new dishwasher cleans and dries much better than the Frigidaire that we had,[ very happy with the features this model has ] || ---------------- || our new dishwasher cleans and dries much better than the Frigidaire that we had,[ very happy with the features this model has ] || ---------------- || [This review was collected as part of a promotion.] our new dishwasher cleans and dries much better than the Frigidaire that we had,Not verified,Originally posted on maytag.com,5.0
24-04-09,76579334,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Noise_Vibration,"Cleans dishes exceptionally, very quiet and seems to be economical.","Cleans dishes exceptionally, very quiet and seems to be economical.","[This review was collected as part of a promotion.] Cleans dishes exceptionally, very quiet and seems to be economical.",Not verified,Originally posted on maytag.com,5.0
24-04-09,76579334,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Performance_Washing,"Cleans dishes exceptionally, very quiet and seems to be economical.","Cleans dishes exceptionally, very quiet and seems to be economical.","[This review was collected as part of a promotion.] Cleans dishes exceptionally, very quiet and seems to be economical.",Not verified,Originally posted on maytag.com,5.0
24-04-09,76579334,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Product_Satisfaction,"Cleans dishes exceptionally, very quiet and seems to be economical.","Cleans dishes exceptionally, very quiet and seems to be economical.","[This review was collected as part of a promotion.] Cleans dishes exceptionally, very quiet and seems to be economical.",Not verified,Originally posted on maytag.com,5.0
24-04-09,76579338,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Neutral,purchase,,Purchased in 1/24.,[ Love the brushed silver front. Easy to keep clean. ] || ---------------- || Purchased in 1/24. Love the layout for maximum loading. Doesn't always rinse all the soap off dishes. Still fairly satisfied.,[ Love the brushed silver front. Easy to keep clean. ] || ---------------- || [This review was collected as part of a promotion.] Purchased in 1/24. Love the layout for maximum loading. Doesn't always rinse all the soap off dishes. Still fairly satisfied.,Not verified,Originally posted on maytag.com,4.0
24-04-09,76579338,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,,Love the layout for maximum loading.,[ Love the brushed silver front. Easy to keep clean. ] || ---------------- || Purchased in 1/24. Love the layout for maximum loading. Doesn't always rinse all the soap off dishes. Still fairly satisfied.,[ Love the brushed silver front. Easy to keep clean. ] || ---------------- || [This review was collected as part of a promotion.] Purchased in 1/24. Love the layout for maximum loading. Doesn't always rinse all the soap off dishes. Still fairly satisfied.,Not verified,Originally posted on maytag.com,4.0
24-04-09,76579338,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Negative,use,Performance_Washing,Doesn't always rinse all the soap off dishes.,[ Love the brushed silver front. Easy to keep clean. ] || ---------------- || Purchased in 1/24. Love the layout for maximum loading. Doesn't always rinse all the soap off dishes. Still fairly satisfied.,[ Love the brushed silver front. Easy to keep clean. ] || ---------------- || [This review was collected as part of a promotion.] Purchased in 1/24. Love the layout for maximum loading. Doesn't always rinse all the soap off dishes. Still fairly satisfied.,Not verified,Originally posted on maytag.com,4.0
24-04-09,76579338,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,,,Still fairly satisfied.,[ Love the brushed silver front. Easy to keep clean. ] || ---------------- || Purchased in 1/24. Love the layout for maximum loading. Doesn't always rinse all the soap off dishes. Still fairly satisfied.,[ Love the brushed silver front. Easy to keep clean. ] || ---------------- || [This review was collected as part of a promotion.] Purchased in 1/24. Love the layout for maximum loading. Doesn't always rinse all the soap off dishes. Still fairly satisfied.,Not verified,Originally posted on maytag.com,4.0
24-04-09,76579335,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Neutral,"purchase,replace",,Purchased after our 26 year old Maytag dishwasher finished its last load.,[ Reliable Maytag ] || ---------------- || Purchased after our 26 year old Maytag dishwasher finished its last load. Always a fan of Maytag. Hope this one lasts even half as long.,[ Reliable Maytag ] || ---------------- || [This review was collected as part of a promotion.] Purchased after our 26 year old Maytag dishwasher finished its last load. Always a fan of Maytag. Hope this one lasts even half as long.,Not verified,Originally posted on maytag.com,4.0
24-04-09,76579335,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,,,Always a fan of Maytag.,[ Reliable Maytag ] || ---------------- || Purchased after our 26 year old Maytag dishwasher finished its last load. Always a fan of Maytag. Hope this one lasts even half as long.,[ Reliable Maytag ] || ---------------- || [This review was collected as part of a promotion.] Purchased after our 26 year old Maytag dishwasher finished its last load. Always a fan of Maytag. Hope this one lasts even half as long.,Not verified,Originally posted on maytag.com,4.0
24-04-09,76579335,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Neutral,use,,Hope this one lasts even half as long.,[ Reliable Maytag ] || ---------------- || Purchased after our 26 year old Maytag dishwasher finished its last load. Always a fan of Maytag. Hope this one lasts even half as long.,[ Reliable Maytag ] || ---------------- || [This review was collected as part of a promotion.] Purchased after our 26 year old Maytag dishwasher finished its last load. Always a fan of Maytag. Hope this one lasts even half as long.,Not verified,Originally posted on maytag.com,4.0
24-04-09,76579336,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,,"Overall, I am very satisfied with my new dishwasher.","[ Great price performance. ] || ---------------- || Overall, I am very satisfied with my new dishwasher. It is very quiet, and cleans exceptionally well, especially for a mid-priced model. My only negative is that even utilizing the heated drying cycle, there is still moisture inside when I open it. The utensils are not completely dry. and the utensil holder leaves water droplets on my counter when I unload the silverware. (It is not overloaded.)","[ Great price performance. ] || ---------------- || [This review was collected as part of a promotion.] Overall, I am very satisfied with my new dishwasher. It is very quiet, and cleans exceptionally well, especially for a mid-priced model. My only negative is that even utilizing the heated drying cycle, there is still moisture inside when I open it. The utensils are not completely dry. and the utensil holder leaves water droplets on my counter when I unload the silverware. (It is not overloaded.)",Not verified,Originally posted on maytag.com,4.0
24-04-09,76579336,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Noise_Vibration,"It is very quiet, and cleans exceptionally well, especially for a mid-priced model.","[ Great price performance. ] || ---------------- || Overall, I am very satisfied with my new dishwasher. It is very quiet, and cleans exceptionally well, especially for a mid-priced model. My only negative is that even utilizing the heated drying cycle, there is still moisture inside when I open it. The utensils are not completely dry. and the utensil holder leaves water droplets on my counter when I unload the silverware. (It is not overloaded.)","[ Great price performance. ] || ---------------- || [This review was collected as part of a promotion.] Overall, I am very satisfied with my new dishwasher. It is very quiet, and cleans exceptionally well, especially for a mid-priced model. My only negative is that even utilizing the heated drying cycle, there is still moisture inside when I open it. The utensils are not completely dry. and the utensil holder leaves water droplets on my counter when I unload the silverware. (It is not overloaded.)",Not verified,Originally posted on maytag.com,4.0
24-04-09,76579336,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Performance_Washing,"It is very quiet, and cleans exceptionally well, especially for a mid-priced model.","[ Great price performance. ] || ---------------- || Overall, I am very satisfied with my new dishwasher. It is very quiet, and cleans exceptionally well, especially for a mid-priced model. My only negative is that even utilizing the heated drying cycle, there is still moisture inside when I open it. The utensils are not completely dry. and the utensil holder leaves water droplets on my counter when I unload the silverware. (It is not overloaded.)","[ Great price performance. ] || ---------------- || [This review was collected as part of a promotion.] Overall, I am very satisfied with my new dishwasher. It is very quiet, and cleans exceptionally well, especially for a mid-priced model. My only negative is that even utilizing the heated drying cycle, there is still moisture inside when I open it. The utensils are not completely dry. and the utensil holder leaves water droplets on my counter when I unload the silverware. (It is not overloaded.)",Not verified,Originally posted on maytag.com,4.0
24-04-09,76579336,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Price,"It is very quiet, and cleans exceptionally well, especially for a mid-priced model.","[ Great price performance. ] || ---------------- || Overall, I am very satisfied with my new dishwasher. It is very quiet, and cleans exceptionally well, especially for a mid-priced model. My only negative is that even utilizing the heated drying cycle, there is still moisture inside when I open it. The utensils are not completely dry. and the utensil holder leaves water droplets on my counter when I unload the silverware. (It is not overloaded.)","[ Great price performance. ] || ---------------- || [This review was collected as part of a promotion.] Overall, I am very satisfied with my new dishwasher. It is very quiet, and cleans exceptionally well, especially for a mid-priced model. My only negative is that even utilizing the heated drying cycle, there is still moisture inside when I open it. The utensils are not completely dry. and the utensil holder leaves water droplets on my counter when I unload the silverware. (It is not overloaded.)",Not verified,Originally posted on maytag.com,4.0
24-04-09,76579336,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Negative,use,Performance_Drying,"My only negative is that even utilizing the heated drying cycle, there is still moisture inside when I open it.","[ Great price performance. ] || ---------------- || Overall, I am very satisfied with my new dishwasher. It is very quiet, and cleans exceptionally well, especially for a mid-priced model. My only negative is that even utilizing the heated drying cycle, there is still moisture inside when I open it. The utensils are not completely dry. and the utensil holder leaves water droplets on my counter when I unload the silverware. (It is not overloaded.)","[ Great price performance. ] || ---------------- || [This review was collected as part of a promotion.] Overall, I am very satisfied with my new dishwasher. It is very quiet, and cleans exceptionally well, especially for a mid-priced model. My only negative is that even utilizing the heated drying cycle, there is still moisture inside when I open it. The utensils are not completely dry. and the utensil holder leaves water droplets on my counter when I unload the silverware. (It is not overloaded.)",Not verified,Originally posted on maytag.com,4.0
24-04-09,76579336,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Negative,use,Performance_Drying,The utensils are not completely dry.,"[ Great price performance. ] || ---------------- || Overall, I am very satisfied with my new dishwasher. It is very quiet, and cleans exceptionally well, especially for a mid-priced model. My only negative is that even utilizing the heated drying cycle, there is still moisture inside when I open it. The utensils are not completely dry. and the utensil holder leaves water droplets on my counter when I unload the silverware. (It is not overloaded.)","[ Great price performance. ] || ---------------- || [This review was collected as part of a promotion.] Overall, I am very satisfied with my new dishwasher. It is very quiet, and cleans exceptionally well, especially for a mid-priced model. My only negative is that even utilizing the heated drying cycle, there is still moisture inside when I open it. The utensils are not completely dry. and the utensil holder leaves water droplets on my counter when I unload the silverware. (It is not overloaded.)",Not verified,Originally posted on maytag.com,4.0
24-04-09,76579336,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Negative,use,Durability,and the utensil holder leaves water droplets on my counter when I unload the silverware. (,"[ Great price performance. ] || ---------------- || Overall, I am very satisfied with my new dishwasher. It is very quiet, and cleans exceptionally well, especially for a mid-priced model. My only negative is that even utilizing the heated drying cycle, there is still moisture inside when I open it. The utensils are not completely dry. and the utensil holder leaves water droplets on my counter when I unload the silverware. (It is not overloaded.)","[ Great price performance. ] || ---------------- || [This review was collected as part of a promotion.] Overall, I am very satisfied with my new dishwasher. It is very quiet, and cleans exceptionally well, especially for a mid-priced model. My only negative is that even utilizing the heated drying cycle, there is still moisture inside when I open it. The utensils are not completely dry. and the utensil holder leaves water droplets on my counter when I unload the silverware. (It is not overloaded.)",Not verified,Originally posted on maytag.com,4.0
24-04-09,76579336,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Noise_Vibration,It is not overloaded.),"[ Great price performance. ] || ---------------- || Overall, I am very satisfied with my new dishwasher. It is very quiet, and cleans exceptionally well, especially for a mid-priced model. My only negative is that even utilizing the heated drying cycle, there is still moisture inside when I open it. The utensils are not completely dry. and the utensil holder leaves water droplets on my counter when I unload the silverware. (It is not overloaded.)","[ Great price performance. ] || ---------------- || [This review was collected as part of a promotion.] Overall, I am very satisfied with my new dishwasher. It is very quiet, and cleans exceptionally well, especially for a mid-priced model. My only negative is that even utilizing the heated drying cycle, there is still moisture inside when I open it. The utensils are not completely dry. and the utensil holder leaves water droplets on my counter when I unload the silverware. (It is not overloaded.)",Not verified,Originally posted on maytag.com,4.0
24-04-09,76579337,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Very Positive,use,Performance_Washing,Dish washer does a great job.,"[ A-One ] || ---------------- || Dish washer does a great job. I do not like where the silverware tray is located, would like to have it in the front, not on the side.","[ A-One ] || ---------------- || [This review was collected as part of a promotion.] Dish washer does a great job. I do not like where the silverware tray is located, would like to have it in the front, not on the side.",Not verified,Originally posted on maytag.com,4.0
24-04-09,76579337,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Negative,use,Easy_Use,"I do not like where the silverware tray is located, would like to have it in the front, not on the side.","[ A-One ] || ---------------- || Dish washer does a great job. I do not like where the silverware tray is located, would like to have it in the front, not on the side.","[ A-One ] || ---------------- || [This review was collected as part of a promotion.] Dish washer does a great job. I do not like where the silverware tray is located, would like to have it in the front, not on the side.",Not verified,Originally posted on maytag.com,4.0
24-04-09,79947609,dw,front_control,KITCHENAID,KDFE204KBS,KDFE204KBS,,us,retail,kitchenaid,,Neutral,"onboard,purchase",Delivery_Installation,Bought and installed in January.,"[ Great Unit ] || ---------------- || Bought and installed in January. Unit has been nothing short of perfect. Quiet, efficient and everything the folks at Jenkintown Electric told us it would be. Very happy with our purchase.","[ Great Unit ] || ---------------- || Bought and installed in January. Unit has been nothing short of perfect. Quiet, efficient and everything the folks at Jenkintown Electric told us it would be. Very happy with our purchase.",Not verified,,5.0
24-04-09,79947609,dw,front_control,KITCHENAID,KDFE204KBS,KDFE204KBS,,us,retail,kitchenaid,,Positive,use,,Unit has been nothing short of perfect.,"[ Great Unit ] || ---------------- || Bought and installed in January. Unit has been nothing short of perfect. Quiet, efficient and everything the folks at Jenkintown Electric told us it would be. Very happy with our purchase.","[ Great Unit ] || ---------------- || Bought and installed in January. Unit has been nothing short of perfect. Quiet, efficient and everything the folks at Jenkintown Electric told us it would be. Very happy with our purchase.",Not verified,,5.0
24-04-09,79947609,dw,front_control,KITCHENAID,KDFE204KBS,KDFE204KBS,,us,retail,kitchenaid,,Positive,,Noise_Vibration,"Quiet, efficient and everything the folks at Jenkintown Electric told us it would be.","[ Great Unit ] || ---------------- || Bought and installed in January. Unit has been nothing short of perfect. Quiet, efficient and everything the folks at Jenkintown Electric told us it would be. Very happy with our purchase.","[ Great Unit ] || ---------------- || Bought and installed in January. Unit has been nothing short of perfect. Quiet, efficient and everything the folks at Jenkintown Electric told us it would be. Very happy with our purchase.",Not verified,,5.0
24-04-09,79947609,dw,front_control,KITCHENAID,KDFE204KBS,KDFE204KBS,,us,retail,kitchenaid,,Positive,,Product_Satisfaction,"Quiet, efficient and everything the folks at Jenkintown Electric told us it would be.","[ Great Unit ] || ---------------- || Bought and installed in January. Unit has been nothing short of perfect. Quiet, efficient and everything the folks at Jenkintown Electric told us it would be. Very happy with our purchase.","[ Great Unit ] || ---------------- || Bought and installed in January. Unit has been nothing short of perfect. Quiet, efficient and everything the folks at Jenkintown Electric told us it would be. Very happy with our purchase.",Not verified,,5.0
24-04-09,79947609,dw,front_control,KITCHENAID,KDFE204KBS,KDFE204KBS,,us,retail,kitchenaid,,Positive,"purchase,use",,Very happy with our purchase.,"[ Great Unit ] || ---------------- || Bought and installed in January. Unit has been nothing short of perfect. Quiet, efficient and everything the folks at Jenkintown Electric told us it would be. Very happy with our purchase.","[ Great Unit ] || ---------------- || Bought and installed in January. Unit has been nothing short of perfect. Quiet, efficient and everything the folks at Jenkintown Electric told us it would be. Very happy with our purchase.",Not verified,,5.0
