Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-07-23,54222228,dw,front_control,LG,quadwash,DF365FPS,EU,es,retail,elcorteingles,,Neutral,use,Noise_Vibration,"You can only hear the noise of the water caused by the sprinklers, but outside the kitchen you can no longer hear it.","[ Satisfied with the purchase ] || ---------------- || (This review was received through a promotion.) I've had the dishwasher for a short time, but so far what I've liked the most is that the dishes stay dry. The one I had before left it wet and I don't like that at all. I also really like the cutlery tray. They all come clean with no leftover food, as I sometimes did when I put them in the basket. The trays slide up and down easily and the plate holders can be folded down independently, giving you a little more flexibility. Although I find them somewhat bulky and when they are completely lying down, the dishes are not very stable. It is relatively quiet. You can only hear the noise of the water caused by the sprinklers, but outside the kitchen you can no longer hear it. At the level of size it is a little deeper than usual perhaps. In my case, it protrudes a couple of centimeters from the kitchen cabinet. Configuring the application is a pain. When it works it's simple, the problem is that it doesn't work at first. Instead of searching the web, it is best to follow the instructions that come with the device, but if it does not work the first time (it will not work), start from scratch but wait more time at each step. It will eventually work. The truth is that I don't know if I will use it much, but now at first it has been more practical for me to configure the dishwasher (adjust the water hardness level for example) using the app than with the buttons on the dishwasher.","[ Satisfecho con la compra ] || ---------------- || (Esta reseña se ha recibido a través de una promoción.) Tengo el lavavajillas hace poco tiempo, pero de momento lo que más me ha gustado es que la vajilla queda seca. El que tenía antes la dejaba húmeda y no me gusta nada eso.También me gusta mucho la bandeja para los cubiertos. Todos quedan limpios sin restos de comida, como me pasaba a veces cuando los colocaba en el cesto.Las bandejas se suben y bajan fácilmente y los soportes para los platos se pueden abatir de forma independiente, lo que te da algo más de flexibilidad. Aunque me resultan algo voluminosos y cuando están completamente tumbados la vajilla como que no queda muy estable.Es relativamente silencioso. Solo se escucha el ruido del agua provocado por los aspersores, pero fuera de la cocina ya no se escucha.A nivel de tamaño es un poco más profundo de lo habitual quizá. En mi caso se me sobresale un par de centímetros del mueble de la cocina.Configurar la aplicación es un rollo. Cuando funciona es sencillo, el problema es que de primeras no funciona. En lugar de buscar en la web lo mejor es seguir las instrucciones que vienen con el aparato pero caso no funcione a la primera (que no va funcionar) , empezad de cero pero esperad más tiempo en cada paso. Eventualmente funcionará. La verdad es que no sé si le daré mucho uso, pero ahora al principio me ha resultado más práctico configurar el lavavajillas (ajustar el nivel de dureza del agua por ejemplo) usando la app que con los botones del lavavajillas.",,,4.0
23-07-17,53760214,dw,front_control,MIDEA,H60S,H60S,ASIA,cn,retail,jd,,Positive,use,Hygiene_Fresh,It’s really fragrant.,"In order to have this dishwasher, I spent a lot of effort to remodel the kitchen for 3 months, and finally got my wish! I specially tried it for a month before evaluating it. It’s really fragrant. I don’t need to wash the dishes anymore. The drying and storage functions are very good. I feel that it has never been washed so clean, and even the spoons are shiny. , as polished. The APP operation is also very smart. The customer service Shushu also answers all questions.",为了拥有这台洗碗机，费了好大的劲历时3个月改造了厨房，终于如愿以偿！特意试用了一个月才来评价的，真的太香了，从此再也不用洗碗了，烘干和储存功能体验感都很棒，感觉从来没洗得如此干净过，连勺子都亮亮的，跟抛光了一样。APP操作也好智能。客服树树也是有问必答。,,,5.0
23-07-17,53760214,dw,front_control,MIDEA,H60S,H60S,ASIA,cn,retail,jd,,Neutral,use,Performance_Washing,I don’t need to wash the dishes anymore.,"In order to have this dishwasher, I spent a lot of effort to remodel the kitchen for 3 months, and finally got my wish! I specially tried it for a month before evaluating it. It’s really fragrant. I don’t need to wash the dishes anymore. The drying and storage functions are very good. I feel that it has never been washed so clean, and even the spoons are shiny. , as polished. The APP operation is also very smart. The customer service Shushu also answers all questions.",为了拥有这台洗碗机，费了好大的劲历时3个月改造了厨房，终于如愿以偿！特意试用了一个月才来评价的，真的太香了，从此再也不用洗碗了，烘干和储存功能体验感都很棒，感觉从来没洗得如此干净过，连勺子都亮亮的，跟抛光了一样。APP操作也好智能。客服树树也是有问必答。,,,5.0
23-07-17,53760214,dw,front_control,MIDEA,H60S,H60S,ASIA,cn,retail,jd,,Positive,use,Design,The drying and storage functions are very good.,"In order to have this dishwasher, I spent a lot of effort to remodel the kitchen for 3 months, and finally got my wish! I specially tried it for a month before evaluating it. It’s really fragrant. I don’t need to wash the dishes anymore. The drying and storage functions are very good. I feel that it has never been washed so clean, and even the spoons are shiny. , as polished. The APP operation is also very smart. The customer service Shushu also answers all questions.",为了拥有这台洗碗机，费了好大的劲历时3个月改造了厨房，终于如愿以偿！特意试用了一个月才来评价的，真的太香了，从此再也不用洗碗了，烘干和储存功能体验感都很棒，感觉从来没洗得如此干净过，连勺子都亮亮的，跟抛光了一样。APP操作也好智能。客服树树也是有问必答。,,,5.0
23-07-17,53760214,dw,front_control,MIDEA,H60S,H60S,ASIA,cn,retail,jd,,Positive,use,Performance_Drying,The drying and storage functions are very good.,"In order to have this dishwasher, I spent a lot of effort to remodel the kitchen for 3 months, and finally got my wish! I specially tried it for a month before evaluating it. It’s really fragrant. I don’t need to wash the dishes anymore. The drying and storage functions are very good. I feel that it has never been washed so clean, and even the spoons are shiny. , as polished. The APP operation is also very smart. The customer service Shushu also answers all questions.",为了拥有这台洗碗机，费了好大的劲历时3个月改造了厨房，终于如愿以偿！特意试用了一个月才来评价的，真的太香了，从此再也不用洗碗了，烘干和储存功能体验感都很棒，感觉从来没洗得如此干净过，连勺子都亮亮的，跟抛光了一样。APP操作也好智能。客服树树也是有问必答。,,,5.0
23-07-17,53760214,dw,front_control,MIDEA,H60S,H60S,ASIA,cn,retail,jd,,Positive,use,Performance_Washing,"I feel that it has never been washed so clean, and even the spoons are shiny. ,","In order to have this dishwasher, I spent a lot of effort to remodel the kitchen for 3 months, and finally got my wish! I specially tried it for a month before evaluating it. It’s really fragrant. I don’t need to wash the dishes anymore. The drying and storage functions are very good. I feel that it has never been washed so clean, and even the spoons are shiny. , as polished. The APP operation is also very smart. The customer service Shushu also answers all questions.",为了拥有这台洗碗机，费了好大的劲历时3个月改造了厨房，终于如愿以偿！特意试用了一个月才来评价的，真的太香了，从此再也不用洗碗了，烘干和储存功能体验感都很棒，感觉从来没洗得如此干净过，连勺子都亮亮的，跟抛光了一样。APP操作也好智能。客服树树也是有问必答。,,,5.0
23-07-17,53760214,dw,front_control,MIDEA,H60S,H60S,ASIA,cn,retail,jd,,Positive,,Design,as polished.,"In order to have this dishwasher, I spent a lot of effort to remodel the kitchen for 3 months, and finally got my wish! I specially tried it for a month before evaluating it. It’s really fragrant. I don’t need to wash the dishes anymore. The drying and storage functions are very good. I feel that it has never been washed so clean, and even the spoons are shiny. , as polished. The APP operation is also very smart. The customer service Shushu also answers all questions.",为了拥有这台洗碗机，费了好大的劲历时3个月改造了厨房，终于如愿以偿！特意试用了一个月才来评价的，真的太香了，从此再也不用洗碗了，烘干和储存功能体验感都很棒，感觉从来没洗得如此干净过，连勺子都亮亮的，跟抛光了一样。APP操作也好智能。客服树树也是有问必答。,,,5.0
23-07-17,53760214,dw,front_control,MIDEA,H60S,H60S,ASIA,cn,retail,jd,,Positive,use,Easy_Use,The APP operation is also very smart.,"In order to have this dishwasher, I spent a lot of effort to remodel the kitchen for 3 months, and finally got my wish! I specially tried it for a month before evaluating it. It’s really fragrant. I don’t need to wash the dishes anymore. The drying and storage functions are very good. I feel that it has never been washed so clean, and even the spoons are shiny. , as polished. The APP operation is also very smart. The customer service Shushu also answers all questions.",为了拥有这台洗碗机，费了好大的劲历时3个月改造了厨房，终于如愿以偿！特意试用了一个月才来评价的，真的太香了，从此再也不用洗碗了，烘干和储存功能体验感都很棒，感觉从来没洗得如此干净过，连勺子都亮亮的，跟抛光了一样。APP操作也好智能。客服树树也是有问必答。,,,5.0
23-07-17,53760214,dw,front_control,MIDEA,H60S,H60S,ASIA,cn,retail,jd,,Positive,,Service,The customer service Shushu also answers all questions.,"In order to have this dishwasher, I spent a lot of effort to remodel the kitchen for 3 months, and finally got my wish! I specially tried it for a month before evaluating it. It’s really fragrant. I don’t need to wash the dishes anymore. The drying and storage functions are very good. I feel that it has never been washed so clean, and even the spoons are shiny. , as polished. The APP operation is also very smart. The customer service Shushu also answers all questions.",为了拥有这台洗碗机，费了好大的劲历时3个月改造了厨房，终于如愿以偿！特意试用了一个月才来评价的，真的太香了，从此再也不用洗碗了，烘干和储存功能体验感都很棒，感觉从来没洗得如此干净过，连勺子都亮亮的，跟抛光了一样。APP操作也好智能。客服树树也是有问必答。,,,5.0
23-07-17,53760382,dw,countertop,PANASONIC,NP_K8RWH3R,NP_K8RWH3R,ASIA,cn,retail,jd,,Positive,"purchase,use",Easy_Use,"Very convenient, hands-free, worth buying","Very convenient, hands-free, worth buying",非常方便，解放双手，值得购买,,,5.0
23-07-17,53761406,dw,top_control,WHIRLPOOL,WDPA70SAMZ,WDPA70SAMZ,,us,retail,whirlpool_com_us,,Positive,use,Easy_Use,Third row is a game changer very happy about the super quite new dishwasher.,[ Dishwasher ] || ---------------- || Third row is a game changer very happy about the super quite new dishwasher.,[ Dishwasher ] || ---------------- || Third row is a game changer  very happy about the super quite new dishwasher.,,,5.0
23-07-17,53761406,dw,top_control,WHIRLPOOL,WDPA70SAMZ,WDPA70SAMZ,,us,retail,whirlpool_com_us,,Positive,use,Noise_Vibration,Third row is a game changer very happy about the super quite new dishwasher.,[ Dishwasher ] || ---------------- || Third row is a game changer very happy about the super quite new dishwasher.,[ Dishwasher ] || ---------------- || Third row is a game changer  very happy about the super quite new dishwasher.,,,5.0
23-07-17,53761382,dw,freestanding,SAMSUNG,12_person,DW60A5055FS,ASIA,kr,retail,naver_shop,,Very Positive,,,Satisfaction at its best!,[ Satisfaction at its best! I'm using it so well ] || ---------------- || Satisfaction at its best! I'm using it so well,[ 만족도 최상!! 너무 잘쓰고 있어요 ] || ---------------- || 만족도 최상!! 너무 잘쓰고 있어요,,,5.0
23-07-17,53761382,dw,freestanding,SAMSUNG,12_person,DW60A5055FS,ASIA,kr,retail,naver_shop,,Positive,use,,I'm using it so well,[ Satisfaction at its best! I'm using it so well ] || ---------------- || Satisfaction at its best! I'm using it so well,[ 만족도 최상!! 너무 잘쓰고 있어요 ] || ---------------- || 만족도 최상!! 너무 잘쓰고 있어요,,,5.0
23-07-17,53761683,dw,top_control,WHIRLPOOL,WDPA70SAMZ,WDPA70SAMZ,,us,retail,whirlpool_com_us,,Positive,use,Performance_Drying,"Really great machine, cleans and drys like a dishwasher is supposed to","[ Great machine ] || ---------------- || Really great machine, cleans and drys like a dishwasher is supposed to","[ Great machine ] || ---------------- || Really great machine, cleans and drys like a dishwasher is supposed to",,,5.0
23-07-17,53761683,dw,top_control,WHIRLPOOL,WDPA70SAMZ,WDPA70SAMZ,,us,retail,whirlpool_com_us,,Positive,use,Performance_Washing,"Really great machine, cleans and drys like a dishwasher is supposed to","[ Great machine ] || ---------------- || Really great machine, cleans and drys like a dishwasher is supposed to","[ Great machine ] || ---------------- || Really great machine, cleans and drys like a dishwasher is supposed to",,,5.0
23-07-17,53761682,dw,top_control,WHIRLPOOL,WDPA70SAMZ,WDPA70SAMZ,,us,retail,whirlpool_com_us,,Positive,,,"It has been sometime since I have had to purchase a dishwasher, and holy cow do we have a winner!","[ Oh my! ] || ---------------- || It has been sometime since I have had to purchase a dishwasher, and holy cow do we have a winner! Silent and efficient, resulting in spotless dishes! I love the top rack feature as well! Good job Whirlpool!","[ Oh my! ] || ---------------- || It has been sometime since I have had to purchase a dishwasher, and holy cow do we have a winner! Silent and efficient, resulting in spotless dishes! I love the top rack feature as well! Good job Whirlpool!",,,5.0
23-07-17,53761682,dw,top_control,WHIRLPOOL,WDPA70SAMZ,WDPA70SAMZ,,us,retail,whirlpool_com_us,,Positive,use,Noise_Vibration,"Silent and efficient, resulting in spotless dishes!","[ Oh my! ] || ---------------- || It has been sometime since I have had to purchase a dishwasher, and holy cow do we have a winner! Silent and efficient, resulting in spotless dishes! I love the top rack feature as well! Good job Whirlpool!","[ Oh my! ] || ---------------- || It has been sometime since I have had to purchase a dishwasher, and holy cow do we have a winner! Silent and efficient, resulting in spotless dishes! I love the top rack feature as well! Good job Whirlpool!",,,5.0
23-07-17,53761682,dw,top_control,WHIRLPOOL,WDPA70SAMZ,WDPA70SAMZ,,us,retail,whirlpool_com_us,,Positive,use,Performance_Washing,"Silent and efficient, resulting in spotless dishes!","[ Oh my! ] || ---------------- || It has been sometime since I have had to purchase a dishwasher, and holy cow do we have a winner! Silent and efficient, resulting in spotless dishes! I love the top rack feature as well! Good job Whirlpool!","[ Oh my! ] || ---------------- || It has been sometime since I have had to purchase a dishwasher, and holy cow do we have a winner! Silent and efficient, resulting in spotless dishes! I love the top rack feature as well! Good job Whirlpool!",,,5.0
23-07-17,53761682,dw,top_control,WHIRLPOOL,WDPA70SAMZ,WDPA70SAMZ,,us,retail,whirlpool_com_us,,Positive,use,Easy_Use,I love the top rack feature as well!,"[ Oh my! ] || ---------------- || It has been sometime since I have had to purchase a dishwasher, and holy cow do we have a winner! Silent and efficient, resulting in spotless dishes! I love the top rack feature as well! Good job Whirlpool!","[ Oh my! ] || ---------------- || It has been sometime since I have had to purchase a dishwasher, and holy cow do we have a winner! Silent and efficient, resulting in spotless dishes! I love the top rack feature as well! Good job Whirlpool!",,,5.0
23-07-17,53761682,dw,top_control,WHIRLPOOL,WDPA70SAMZ,WDPA70SAMZ,,us,retail,whirlpool_com_us,,Positive,,,Good job Whirlpool!,"[ Oh my! ] || ---------------- || It has been sometime since I have had to purchase a dishwasher, and holy cow do we have a winner! Silent and efficient, resulting in spotless dishes! I love the top rack feature as well! Good job Whirlpool!","[ Oh my! ] || ---------------- || It has been sometime since I have had to purchase a dishwasher, and holy cow do we have a winner! Silent and efficient, resulting in spotless dishes! I love the top rack feature as well! Good job Whirlpool!",,,5.0
23-07-17,53761789,dw,top_control,WHIRLPOOL,WDPA70SAMZ,WDPA70SAMZ,,us,retail,whirlpool_com_us,,Positive,use,,This is a great dishwasher.,"[ Great Dishwasher! ] || ---------------- || This is a great dishwasher. It gets my dishes clean and I do not have to rinse them off before I put them into the dishwasher. It has 3 racks so it makes filling the dishwasher easy and can hold a few more dishes then others of the same size. The middle rack has an adjustable height, the silverware basket is large and has options for removing the extension on either end for sizing to hold more pots and pans and the bottom rack has on row of tines that will lay flat or angled and all this for more versatility. When it runs it barely makes any noise and if not for the light I would not know it is running most of the time. The only thing that could be improved upon is if the upper rack was removable as an option. It only holds small glasses and narrow items which limits height on the 2nd rack at times, but I still love the versatility the top 3rd rack gives for holding more dishes. You will be very happy with this dishwasher and I highly recommend it.","[ Great Dishwasher! ] || ---------------- || This is a great dishwasher. It gets my dishes clean and I do not have to rinse them off before I put them into the dishwasher. It has 3 racks so it makes filling the dishwasher easy and can hold a few more dishes then others of the same size. The middle rack has an adjustable height, the silverware basket is large and has options for removing the extension on either end for sizing to hold more pots and pans and the bottom rack has on row of tines that will lay flat or angled and all this for more versatility. When it runs it barely makes any noise and if not for the light I would not know it is running most of the time. The only thing that could be improved upon is if the upper rack was removable as an option. It only holds small glasses and narrow items which limits height on the 2nd rack at times, but I still love the versatility the top 3rd rack gives for holding more dishes. You will be very happy with this dishwasher and I highly recommend it.",,,5.0
23-07-17,53761789,dw,top_control,WHIRLPOOL,WDPA70SAMZ,WDPA70SAMZ,,us,retail,whirlpool_com_us,,Positive,use,Performance_Washing,It gets my dishes clean and I do not have to rinse them off before I put them into the dishwasher.,"[ Great Dishwasher! ] || ---------------- || This is a great dishwasher. It gets my dishes clean and I do not have to rinse them off before I put them into the dishwasher. It has 3 racks so it makes filling the dishwasher easy and can hold a few more dishes then others of the same size. The middle rack has an adjustable height, the silverware basket is large and has options for removing the extension on either end for sizing to hold more pots and pans and the bottom rack has on row of tines that will lay flat or angled and all this for more versatility. When it runs it barely makes any noise and if not for the light I would not know it is running most of the time. The only thing that could be improved upon is if the upper rack was removable as an option. It only holds small glasses and narrow items which limits height on the 2nd rack at times, but I still love the versatility the top 3rd rack gives for holding more dishes. You will be very happy with this dishwasher and I highly recommend it.","[ Great Dishwasher! ] || ---------------- || This is a great dishwasher. It gets my dishes clean and I do not have to rinse them off before I put them into the dishwasher. It has 3 racks so it makes filling the dishwasher easy and can hold a few more dishes then others of the same size. The middle rack has an adjustable height, the silverware basket is large and has options for removing the extension on either end for sizing to hold more pots and pans and the bottom rack has on row of tines that will lay flat or angled and all this for more versatility. When it runs it barely makes any noise and if not for the light I would not know it is running most of the time. The only thing that could be improved upon is if the upper rack was removable as an option. It only holds small glasses and narrow items which limits height on the 2nd rack at times, but I still love the versatility the top 3rd rack gives for holding more dishes. You will be very happy with this dishwasher and I highly recommend it.",,,5.0
23-07-17,53761789,dw,top_control,WHIRLPOOL,WDPA70SAMZ,WDPA70SAMZ,,us,retail,whirlpool_com_us,,Positive,use,Easy_Use,It has 3 racks so it makes filling the dishwasher easy and can hold a few more dishes then others of the same size.,"[ Great Dishwasher! ] || ---------------- || This is a great dishwasher. It gets my dishes clean and I do not have to rinse them off before I put them into the dishwasher. It has 3 racks so it makes filling the dishwasher easy and can hold a few more dishes then others of the same size. The middle rack has an adjustable height, the silverware basket is large and has options for removing the extension on either end for sizing to hold more pots and pans and the bottom rack has on row of tines that will lay flat or angled and all this for more versatility. When it runs it barely makes any noise and if not for the light I would not know it is running most of the time. The only thing that could be improved upon is if the upper rack was removable as an option. It only holds small glasses and narrow items which limits height on the 2nd rack at times, but I still love the versatility the top 3rd rack gives for holding more dishes. You will be very happy with this dishwasher and I highly recommend it.","[ Great Dishwasher! ] || ---------------- || This is a great dishwasher. It gets my dishes clean and I do not have to rinse them off before I put them into the dishwasher. It has 3 racks so it makes filling the dishwasher easy and can hold a few more dishes then others of the same size. The middle rack has an adjustable height, the silverware basket is large and has options for removing the extension on either end for sizing to hold more pots and pans and the bottom rack has on row of tines that will lay flat or angled and all this for more versatility. When it runs it barely makes any noise and if not for the light I would not know it is running most of the time. The only thing that could be improved upon is if the upper rack was removable as an option. It only holds small glasses and narrow items which limits height on the 2nd rack at times, but I still love the versatility the top 3rd rack gives for holding more dishes. You will be very happy with this dishwasher and I highly recommend it.",,,5.0
23-07-17,53761789,dw,top_control,WHIRLPOOL,WDPA70SAMZ,WDPA70SAMZ,,us,retail,whirlpool_com_us,,Neutral,use,Easy_Use,"The middle rack has an adjustable height, the silverware basket is large and has options for removing the extension on either end for sizing to hold more pots and pans and the bottom rack has on row of tines that will lay flat or angled and all this for more versatility.","[ Great Dishwasher! ] || ---------------- || This is a great dishwasher. It gets my dishes clean and I do not have to rinse them off before I put them into the dishwasher. It has 3 racks so it makes filling the dishwasher easy and can hold a few more dishes then others of the same size. The middle rack has an adjustable height, the silverware basket is large and has options for removing the extension on either end for sizing to hold more pots and pans and the bottom rack has on row of tines that will lay flat or angled and all this for more versatility. When it runs it barely makes any noise and if not for the light I would not know it is running most of the time. The only thing that could be improved upon is if the upper rack was removable as an option. It only holds small glasses and narrow items which limits height on the 2nd rack at times, but I still love the versatility the top 3rd rack gives for holding more dishes. You will be very happy with this dishwasher and I highly recommend it.","[ Great Dishwasher! ] || ---------------- || This is a great dishwasher. It gets my dishes clean and I do not have to rinse them off before I put them into the dishwasher. It has 3 racks so it makes filling the dishwasher easy and can hold a few more dishes then others of the same size. The middle rack has an adjustable height, the silverware basket is large and has options for removing the extension on either end for sizing to hold more pots and pans and the bottom rack has on row of tines that will lay flat or angled and all this for more versatility. When it runs it barely makes any noise and if not for the light I would not know it is running most of the time. The only thing that could be improved upon is if the upper rack was removable as an option. It only holds small glasses and narrow items which limits height on the 2nd rack at times, but I still love the versatility the top 3rd rack gives for holding more dishes. You will be very happy with this dishwasher and I highly recommend it.",,,5.0
23-07-17,53761789,dw,top_control,WHIRLPOOL,WDPA70SAMZ,WDPA70SAMZ,,us,retail,whirlpool_com_us,,Positive,use,Noise_Vibration,When it runs it barely makes any noise and if not for the light I would not know it is running most of the time.,"[ Great Dishwasher! ] || ---------------- || This is a great dishwasher. It gets my dishes clean and I do not have to rinse them off before I put them into the dishwasher. It has 3 racks so it makes filling the dishwasher easy and can hold a few more dishes then others of the same size. The middle rack has an adjustable height, the silverware basket is large and has options for removing the extension on either end for sizing to hold more pots and pans and the bottom rack has on row of tines that will lay flat or angled and all this for more versatility. When it runs it barely makes any noise and if not for the light I would not know it is running most of the time. The only thing that could be improved upon is if the upper rack was removable as an option. It only holds small glasses and narrow items which limits height on the 2nd rack at times, but I still love the versatility the top 3rd rack gives for holding more dishes. You will be very happy with this dishwasher and I highly recommend it.","[ Great Dishwasher! ] || ---------------- || This is a great dishwasher. It gets my dishes clean and I do not have to rinse them off before I put them into the dishwasher. It has 3 racks so it makes filling the dishwasher easy and can hold a few more dishes then others of the same size. The middle rack has an adjustable height, the silverware basket is large and has options for removing the extension on either end for sizing to hold more pots and pans and the bottom rack has on row of tines that will lay flat or angled and all this for more versatility. When it runs it barely makes any noise and if not for the light I would not know it is running most of the time. The only thing that could be improved upon is if the upper rack was removable as an option. It only holds small glasses and narrow items which limits height on the 2nd rack at times, but I still love the versatility the top 3rd rack gives for holding more dishes. You will be very happy with this dishwasher and I highly recommend it.",,,5.0
23-07-17,53761789,dw,top_control,WHIRLPOOL,WDPA70SAMZ,WDPA70SAMZ,,us,retail,whirlpool_com_us,,Neutral,use,Easy_Use,The only thing that could be improved upon is if the upper rack was removable as an option.,"[ Great Dishwasher! ] || ---------------- || This is a great dishwasher. It gets my dishes clean and I do not have to rinse them off before I put them into the dishwasher. It has 3 racks so it makes filling the dishwasher easy and can hold a few more dishes then others of the same size. The middle rack has an adjustable height, the silverware basket is large and has options for removing the extension on either end for sizing to hold more pots and pans and the bottom rack has on row of tines that will lay flat or angled and all this for more versatility. When it runs it barely makes any noise and if not for the light I would not know it is running most of the time. The only thing that could be improved upon is if the upper rack was removable as an option. It only holds small glasses and narrow items which limits height on the 2nd rack at times, but I still love the versatility the top 3rd rack gives for holding more dishes. You will be very happy with this dishwasher and I highly recommend it.","[ Great Dishwasher! ] || ---------------- || This is a great dishwasher. It gets my dishes clean and I do not have to rinse them off before I put them into the dishwasher. It has 3 racks so it makes filling the dishwasher easy and can hold a few more dishes then others of the same size. The middle rack has an adjustable height, the silverware basket is large and has options for removing the extension on either end for sizing to hold more pots and pans and the bottom rack has on row of tines that will lay flat or angled and all this for more versatility. When it runs it barely makes any noise and if not for the light I would not know it is running most of the time. The only thing that could be improved upon is if the upper rack was removable as an option. It only holds small glasses and narrow items which limits height on the 2nd rack at times, but I still love the versatility the top 3rd rack gives for holding more dishes. You will be very happy with this dishwasher and I highly recommend it.",,,5.0
23-07-17,53761789,dw,top_control,WHIRLPOOL,WDPA70SAMZ,WDPA70SAMZ,,us,retail,whirlpool_com_us,,Positive,use,Easy_Use,"It only holds small glasses and narrow items which limits height on the 2nd rack at times, but I still love the versatility the top 3rd rack gives for holding more dishes.","[ Great Dishwasher! ] || ---------------- || This is a great dishwasher. It gets my dishes clean and I do not have to rinse them off before I put them into the dishwasher. It has 3 racks so it makes filling the dishwasher easy and can hold a few more dishes then others of the same size. The middle rack has an adjustable height, the silverware basket is large and has options for removing the extension on either end for sizing to hold more pots and pans and the bottom rack has on row of tines that will lay flat or angled and all this for more versatility. When it runs it barely makes any noise and if not for the light I would not know it is running most of the time. The only thing that could be improved upon is if the upper rack was removable as an option. It only holds small glasses and narrow items which limits height on the 2nd rack at times, but I still love the versatility the top 3rd rack gives for holding more dishes. You will be very happy with this dishwasher and I highly recommend it.","[ Great Dishwasher! ] || ---------------- || This is a great dishwasher. It gets my dishes clean and I do not have to rinse them off before I put them into the dishwasher. It has 3 racks so it makes filling the dishwasher easy and can hold a few more dishes then others of the same size. The middle rack has an adjustable height, the silverware basket is large and has options for removing the extension on either end for sizing to hold more pots and pans and the bottom rack has on row of tines that will lay flat or angled and all this for more versatility. When it runs it barely makes any noise and if not for the light I would not know it is running most of the time. The only thing that could be improved upon is if the upper rack was removable as an option. It only holds small glasses and narrow items which limits height on the 2nd rack at times, but I still love the versatility the top 3rd rack gives for holding more dishes. You will be very happy with this dishwasher and I highly recommend it.",,,5.0
23-07-17,53761789,dw,top_control,WHIRLPOOL,WDPA70SAMZ,WDPA70SAMZ,,us,retail,whirlpool_com_us,,Very Positive,use,,You will be very happy with this dishwasher and I highly recommend it.,"[ Great Dishwasher! ] || ---------------- || This is a great dishwasher. It gets my dishes clean and I do not have to rinse them off before I put them into the dishwasher. It has 3 racks so it makes filling the dishwasher easy and can hold a few more dishes then others of the same size. The middle rack has an adjustable height, the silverware basket is large and has options for removing the extension on either end for sizing to hold more pots and pans and the bottom rack has on row of tines that will lay flat or angled and all this for more versatility. When it runs it barely makes any noise and if not for the light I would not know it is running most of the time. The only thing that could be improved upon is if the upper rack was removable as an option. It only holds small glasses and narrow items which limits height on the 2nd rack at times, but I still love the versatility the top 3rd rack gives for holding more dishes. You will be very happy with this dishwasher and I highly recommend it.","[ Great Dishwasher! ] || ---------------- || This is a great dishwasher. It gets my dishes clean and I do not have to rinse them off before I put them into the dishwasher. It has 3 racks so it makes filling the dishwasher easy and can hold a few more dishes then others of the same size. The middle rack has an adjustable height, the silverware basket is large and has options for removing the extension on either end for sizing to hold more pots and pans and the bottom rack has on row of tines that will lay flat or angled and all this for more versatility. When it runs it barely makes any noise and if not for the light I would not know it is running most of the time. The only thing that could be improved upon is if the upper rack was removable as an option. It only holds small glasses and narrow items which limits height on the 2nd rack at times, but I still love the versatility the top 3rd rack gives for holding more dishes. You will be very happy with this dishwasher and I highly recommend it.",,,5.0
23-07-17,53761803,dw,freestanding,SAMSUNG,12_person,DW60A5055FS,ASIA,kr,retail,naver_shop,,Neutral,onboard,Design,"If it melts into the interior better than you think and there is a seat for the dishwasher, they will install the built-in.","[ If it melts into the interior better than you think and there is a seat for the dishwasher, they will install the built-in. I'm so happy that I'm free from washing dishes! ] || ---------------- || If it melts into the interior better than you think and there is a seat for the dishwasher, they will install the built-in. I'm so happy that I'm free from washing dishes!",[ 생각보다 인테리어에 잘 녹아들고 식세기 자리가 마련이 되어있다면 빌트인 설치도 해주십니다. 설거지요정에서 벗어나서 너무 행복하네요! ] || ---------------- || 생각보다 인테리어에 잘 녹아들고 식세기 자리가 마련이 되어있다면 빌트인 설치도 해주십니다. 설거지요정에서 벗어나서 너무 행복하네요!,,,5.0
23-07-17,53761803,dw,freestanding,SAMSUNG,12_person,DW60A5055FS,ASIA,kr,retail,naver_shop,,Neutral,onboard,Easy_Use,"If it melts into the interior better than you think and there is a seat for the dishwasher, they will install the built-in.","[ If it melts into the interior better than you think and there is a seat for the dishwasher, they will install the built-in. I'm so happy that I'm free from washing dishes! ] || ---------------- || If it melts into the interior better than you think and there is a seat for the dishwasher, they will install the built-in. I'm so happy that I'm free from washing dishes!",[ 생각보다 인테리어에 잘 녹아들고 식세기 자리가 마련이 되어있다면 빌트인 설치도 해주십니다. 설거지요정에서 벗어나서 너무 행복하네요! ] || ---------------- || 생각보다 인테리어에 잘 녹아들고 식세기 자리가 마련이 되어있다면 빌트인 설치도 해주십니다. 설거지요정에서 벗어나서 너무 행복하네요!,,,5.0
