Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
26-06-24,98137267,dw,top_control,BOSCH,500_series,SHP65DM5N,,us,retail,bosch_home_us,,Neutral,,Easy_Use,"But really, who decided we needed an APP to WASH DISHES?","[ Dishwasher is fine - HATE the app! ] || ---------------- || My old Bosch lasted 15+ years. Loved it. This dishwasher seems fine and I have high hopes it will go a long time. It washes dishes. It seems well built. I like the stainless interior, and it actually is more spacious than the old one. The silverware basket is too small, so I reused our old one. Otherwise it works fine. BUT the app almost made me return it. I always run it over night on delay, which you apparently can't do from the door panel anymore. Why? Its a dish washer, not the space shuttle. The app is an unnecessary complication just to wash dishes. Sometimes the dishwasher comes on at the right time, sometimes it doesn't. Sometimes the door opens at the end as it's supposed to, sometimes it doesn't. I'm sure somewhere in the 5 screens you have to click on I'm setting something wrong. The buttons and labels are far from intuitive. But really, who decided we needed an APP to WASH DISHES? Come on folks.","[ Dishwasher is fine - HATE the app! ] || ---------------- || My old Bosch lasted 15+ years. Loved it. This dishwasher seems fine and I have high hopes it will go a long time. It washes dishes. It seems well built. I like the stainless interior, and it actually is more spacious than the old one.  The silverware basket is too small, so I reused our old one. Otherwise it works fine.BUT the app almost made me return it. I always run it over night on delay, which you apparently can't do from the door panel anymore. Why? Its a dish washer, not the space shuttle. The app is an unnecessary complication just to wash dishes. Sometimes the dishwasher comes on at the right time, sometimes it doesn't. Sometimes the door opens at the end as it's supposed to, sometimes it doesn't. I'm sure somewhere in the 5 screens you have to click on I'm setting something wrong. The buttons and labels are far from intuitive. But really, who decided we needed an APP to WASH DISHES? Come on folks.",Not verified,,3.0
26-06-24,99021066,dw,builtin,LG,Objet_collection,DUE6BGE_DUE6GLE,ASIA,kr,retail,lg_com_kr,,Negative,use,Noise_Vibration,"It only bothered me at the time of purchase; after using it for a while, it’s a detail I don't even notice anymore.","I wanted to go with the stainless steel version, but I was disappointed to hear that some of those features were missing, so I bought this model instead. It only bothered me at the time of purchase; after using it for a while, it’s a detail I don't even notice anymore. It takes two hours to run, so it's not ideal for urgent cleaning. It's also quite noisy.",스탠리스 소재로 맞추고 싶었는데 해당 기능이 일부 빠져 있다고 해서 아쉽지만 이 모델로 구매했어요 ㅎㅎ구매 당시에만 신경쓰였지 살아보니 신경도 안쓰이는 부분이였답니다.ㅎㅎ한번 돌리면 2시간 소요라 급하게 세척하기에는 별로ㅠ소음도 커요,Not verified,,5.0
26-06-24,99021066,dw,builtin,LG,Objet_collection,DUE6BGE_DUE6GLE,ASIA,kr,retail,lg_com_kr,,Negative,use,,"It takes two hours to run, so it's not ideal for urgent cleaning.","I wanted to go with the stainless steel version, but I was disappointed to hear that some of those features were missing, so I bought this model instead. It only bothered me at the time of purchase; after using it for a while, it’s a detail I don't even notice anymore. It takes two hours to run, so it's not ideal for urgent cleaning. It's also quite noisy.",스탠리스 소재로 맞추고 싶었는데 해당 기능이 일부 빠져 있다고 해서 아쉽지만 이 모델로 구매했어요 ㅎㅎ구매 당시에만 신경쓰였지 살아보니 신경도 안쓰이는 부분이였답니다.ㅎㅎ한번 돌리면 2시간 소요라 급하게 세척하기에는 별로ㅠ소음도 커요,Not verified,,5.0
26-06-24,99021066,dw,builtin,LG,Objet_collection,DUE6BGE_DUE6GLE,ASIA,kr,retail,lg_com_kr,,Negative,use,Noise_Vibration,It's also quite noisy.,"I wanted to go with the stainless steel version, but I was disappointed to hear that some of those features were missing, so I bought this model instead. It only bothered me at the time of purchase; after using it for a while, it’s a detail I don't even notice anymore. It takes two hours to run, so it's not ideal for urgent cleaning. It's also quite noisy.",스탠리스 소재로 맞추고 싶었는데 해당 기능이 일부 빠져 있다고 해서 아쉽지만 이 모델로 구매했어요 ㅎㅎ구매 당시에만 신경쓰였지 살아보니 신경도 안쓰이는 부분이였답니다.ㅎㅎ한번 돌리면 2시간 소요라 급하게 세척하기에는 별로ㅠ소음도 커요,Not verified,,5.0
26-06-24,99023894,dw,builtin,LG,Objet_collection,DEE6BGE_DEE6EWE,ASIA,kr,retail,lg_com_kr,,Positive,use,Easy_Use,"Needless to say, the function is top-notch.","Needless to say, the functionality is top-notch. I love that it has a quiet mode for nighttime use. The installation technician was very kind during the installation and explained everything well.",기능이야 말할 것도 없고밤에 쓸 수 있는 “조용”기능이 있어서 너무 좋아요설치 기사님이 너무 친절하게 설치해주시고 설명도 잘해주셨어요,Not verified,,5.0
26-06-24,99023894,dw,builtin,LG,Objet_collection,DEE6BGE_DEE6EWE,ASIA,kr,retail,lg_com_kr,,Positive,use,Noise_Vibration,I love that it has a quiet mode for nighttime use.,"Needless to say, the functionality is top-notch. I love that it has a quiet mode for nighttime use. The installation technician was very kind during the installation and explained everything well.",기능이야 말할 것도 없고밤에 쓸 수 있는 “조용”기능이 있어서 너무 좋아요설치 기사님이 너무 친절하게 설치해주시고 설명도 잘해주셨어요,Not verified,,5.0
26-06-24,99023894,dw,builtin,LG,Objet_collection,DEE6BGE_DEE6EWE,ASIA,kr,retail,lg_com_kr,,Positive,onboard,Delivery_Installation,The installation technician was very kind during the installation and explained everything well.,"Needless to say, the functionality is top-notch. I love that it has a quiet mode for nighttime use. The installation technician was very kind during the installation and explained everything well.",기능이야 말할 것도 없고밤에 쓸 수 있는 “조용”기능이 있어서 너무 좋아요설치 기사님이 너무 친절하게 설치해주시고 설명도 잘해주셨어요,Not verified,,5.0
26-06-24,99024427,dw,top_control,BOSCH,500_series,SHP65DM6N,,us,retail,lowes,,Positive,onboard,Delivery_Installation,I love this dishwasher and the installation was quick and easy.,[ Lowe's service is great ] || ---------------- || I love this dishwasher and the installation was quick and easy.,[ Lowe’s service is great ] || ---------------- || I love this dishwasher and the installation was quick and easy.,Verified,,5.0
26-06-24,99024428,dw,top_control,BOSCH,500_series,SHP65DM6N,,us,retail,lowes,,Positive,use,,I am liking the new dishwasher.,"[ Bosch Dishwasher ] || ---------------- || I am liking the new dishwasher. Install was easy, Only problem was my unique install with my existing cabinets.","[ Bosch Dishwasher ] || ---------------- || I am liking the new dishwasher. Install was easy, Only problem was my unique install with my existing cabinets.",Verified,,5.0
26-06-24,99024428,dw,top_control,BOSCH,500_series,SHP65DM6N,,us,retail,lowes,,Positive,onboard,Delivery_Installation,"Install was easy, Only problem was my unique install with my existing cabinets.","[ Bosch Dishwasher ] || ---------------- || I am liking the new dishwasher. Install was easy, Only problem was my unique install with my existing cabinets.","[ Bosch Dishwasher ] || ---------------- || I am liking the new dishwasher. Install was easy, Only problem was my unique install with my existing cabinets.",Verified,,5.0
26-06-24,99036650,dw,accessory,LG,ADQ74693702,ADQ74693702,ASIA,kr,retail,lg_com_kr,,Very Positive,"purchase,use",Design,"I recently bought this for my daughter's wedding, and considering the stylish colors, durability, and performance, LG is the best for home appliances.","I recently bought this for my daughter's wedding, and considering the stylish colors, durability, and performance, LG is the best for home appliances.","이번에 딸아이 결혼으로 구입했는데 세련된 색상, 내구성, 성능 등 가전은 LG입니다^^",Verified,,5.0
26-06-24,99038882,dw,dishwasher,LG,Objet_collection,DFE5BGE,ASIA,kr,retail,naver_shop,,Positive,onboard,Delivery_Installation,"The product is good, and it was installed quickly on the desired date.","The product is good, and it was installed quickly on the desired date.",[ 제품도 좋고 원하는 날짜에 신속히 설치했습니다. ] || ---------------- || 제품도 좋고 원하는 날짜에 신속히 설치했습니다.,Not verified,,5.0
26-06-24,99040474,dw,builtin,LG,Objet_collection,DUE6GLE,ASIA,kr,retail,naver_shop,,Positive,use,,"It's my first dishwasher, and it's great!","It's my first dishwasher, and it's great!","[ 첫 식세기인데, 좋네요!!! ] || ---------------- || 첫 식세기인데, 좋네요!!!",Not verified,,5.0
26-06-24,99040468,dw,builtin,LG,Objet_collection,DUE6GLE,ASIA,kr,retail,naver_shop,,Neutral,,,1.,"1. Reason for choosing the care service: I chose it because I felt I wouldn't be able to maintain it properly. 2. Type of care received (internal cleaning, filter replacement, etc.): They thoroughly checked the internal cleaning, filter replacement, and system status. 3. Changes before and after care: In the case of the washing machine, I was using it without care, but compared to a product that receives care, there were inconveniences such as having to manage maintenance methods or replace filters myself. I am so glad I decided to get the care. 4. Pros: Same as above. / Cons: I have moved, so it is a shame that I will not be able to meet the person in charge anymore.","[ 1. 케어서비스를 선택한 이유 : 관 ] || ---------------- || 1. 케어서비스를 선택한 이유 : 관리를 잘 못할거같아서 선택하게 되었습니다.2. 받으신 케어 종류 (내부세척, 필터교체 등) : 내부세척과 필터교체, 시스템 상태점검 등 꼼꼼하게 봐주셨습니다.3. 케어 전후로 달라진 점 : 세탁기 같은경우는 케어를 안받고 사용중인데 케어받는 제품이랑 비교했을 때 관리 방법이라던지 필터교체를 자가로 해야하는 등 불편함 이 있어서 케어받기를 너무 잘한거같아요.4. 좋았던점, : 상동 입니다. / 아쉬웠던점 : 이제 이사를 가서 담당자님을 못만나서 아쉽네요..",Not verified,,5.0
26-06-24,99040468,dw,builtin,LG,Objet_collection,DUE6GLE,ASIA,kr,retail,naver_shop,,Neutral,decide,Service,Reason for choosing the care service: I chose it because I felt I wouldn't be able to maintain it properly.,"1. Reason for choosing the care service: I chose it because I felt I wouldn't be able to maintain it properly. 2. Type of care received (internal cleaning, filter replacement, etc.): They thoroughly checked the internal cleaning, filter replacement, and system status. 3. Changes before and after care: In the case of the washing machine, I was using it without care, but compared to a product that receives care, there were inconveniences such as having to manage maintenance methods or replace filters myself. I am so glad I decided to get the care. 4. Pros: Same as above. / Cons: I have moved, so it is a shame that I will not be able to meet the person in charge anymore.","[ 1. 케어서비스를 선택한 이유 : 관 ] || ---------------- || 1. 케어서비스를 선택한 이유 : 관리를 잘 못할거같아서 선택하게 되었습니다.2. 받으신 케어 종류 (내부세척, 필터교체 등) : 내부세척과 필터교체, 시스템 상태점검 등 꼼꼼하게 봐주셨습니다.3. 케어 전후로 달라진 점 : 세탁기 같은경우는 케어를 안받고 사용중인데 케어받는 제품이랑 비교했을 때 관리 방법이라던지 필터교체를 자가로 해야하는 등 불편함 이 있어서 케어받기를 너무 잘한거같아요.4. 좋았던점, : 상동 입니다. / 아쉬웠던점 : 이제 이사를 가서 담당자님을 못만나서 아쉽네요..",Not verified,,5.0
26-06-24,99040468,dw,builtin,LG,Objet_collection,DUE6GLE,ASIA,kr,retail,naver_shop,,Neutral,,,2.,"1. Reason for choosing the care service: I chose it because I felt I wouldn't be able to maintain it properly. 2. Type of care received (internal cleaning, filter replacement, etc.): They thoroughly checked the internal cleaning, filter replacement, and system status. 3. Changes before and after care: In the case of the washing machine, I was using it without care, but compared to a product that receives care, there were inconveniences such as having to manage maintenance methods or replace filters myself. I am so glad I decided to get the care. 4. Pros: Same as above. / Cons: I have moved, so it is a shame that I will not be able to meet the person in charge anymore.","[ 1. 케어서비스를 선택한 이유 : 관 ] || ---------------- || 1. 케어서비스를 선택한 이유 : 관리를 잘 못할거같아서 선택하게 되었습니다.2. 받으신 케어 종류 (내부세척, 필터교체 등) : 내부세척과 필터교체, 시스템 상태점검 등 꼼꼼하게 봐주셨습니다.3. 케어 전후로 달라진 점 : 세탁기 같은경우는 케어를 안받고 사용중인데 케어받는 제품이랑 비교했을 때 관리 방법이라던지 필터교체를 자가로 해야하는 등 불편함 이 있어서 케어받기를 너무 잘한거같아요.4. 좋았던점, : 상동 입니다. / 아쉬웠던점 : 이제 이사를 가서 담당자님을 못만나서 아쉽네요..",Not verified,,5.0
26-06-24,99040468,dw,builtin,LG,Objet_collection,DUE6GLE,ASIA,kr,retail,naver_shop,,Neutral,,Service,"Type of care received (internal cleaning, filter replacement, etc.):","1. Reason for choosing the care service: I chose it because I felt I wouldn't be able to maintain it properly. 2. Type of care received (internal cleaning, filter replacement, etc.): They thoroughly checked the internal cleaning, filter replacement, and system status. 3. Changes before and after care: In the case of the washing machine, I was using it without care, but compared to a product that receives care, there were inconveniences such as having to manage maintenance methods or replace filters myself. I am so glad I decided to get the care. 4. Pros: Same as above. / Cons: I have moved, so it is a shame that I will not be able to meet the person in charge anymore.","[ 1. 케어서비스를 선택한 이유 : 관 ] || ---------------- || 1. 케어서비스를 선택한 이유 : 관리를 잘 못할거같아서 선택하게 되었습니다.2. 받으신 케어 종류 (내부세척, 필터교체 등) : 내부세척과 필터교체, 시스템 상태점검 등 꼼꼼하게 봐주셨습니다.3. 케어 전후로 달라진 점 : 세탁기 같은경우는 케어를 안받고 사용중인데 케어받는 제품이랑 비교했을 때 관리 방법이라던지 필터교체를 자가로 해야하는 등 불편함 이 있어서 케어받기를 너무 잘한거같아요.4. 좋았던점, : 상동 입니다. / 아쉬웠던점 : 이제 이사를 가서 담당자님을 못만나서 아쉽네요..",Not verified,,5.0
26-06-24,99040468,dw,builtin,LG,Objet_collection,DUE6GLE,ASIA,kr,retail,naver_shop,,Neutral,,,"They thoroughly checked the internal cleaning, filter replacement, and system status.","1. Reason for choosing the care service: I chose it because I felt I wouldn't be able to maintain it properly. 2. Type of care received (internal cleaning, filter replacement, etc.): They thoroughly checked the internal cleaning, filter replacement, and system status. 3. Changes before and after care: In the case of the washing machine, I was using it without care, but compared to a product that receives care, there were inconveniences such as having to manage maintenance methods or replace filters myself. I am so glad I decided to get the care. 4. Pros: Same as above. / Cons: I have moved, so it is a shame that I will not be able to meet the person in charge anymore.","[ 1. 케어서비스를 선택한 이유 : 관 ] || ---------------- || 1. 케어서비스를 선택한 이유 : 관리를 잘 못할거같아서 선택하게 되었습니다.2. 받으신 케어 종류 (내부세척, 필터교체 등) : 내부세척과 필터교체, 시스템 상태점검 등 꼼꼼하게 봐주셨습니다.3. 케어 전후로 달라진 점 : 세탁기 같은경우는 케어를 안받고 사용중인데 케어받는 제품이랑 비교했을 때 관리 방법이라던지 필터교체를 자가로 해야하는 등 불편함 이 있어서 케어받기를 너무 잘한거같아요.4. 좋았던점, : 상동 입니다. / 아쉬웠던점 : 이제 이사를 가서 담당자님을 못만나서 아쉽네요..",Not verified,,5.0
26-06-24,99040468,dw,builtin,LG,Objet_collection,DUE6GLE,ASIA,kr,retail,naver_shop,,Neutral,,,3.,"1. Reason for choosing the care service: I chose it because I felt I wouldn't be able to maintain it properly. 2. Type of care received (internal cleaning, filter replacement, etc.): They thoroughly checked the internal cleaning, filter replacement, and system status. 3. Changes before and after care: In the case of the washing machine, I was using it without care, but compared to a product that receives care, there were inconveniences such as having to manage maintenance methods or replace filters myself. I am so glad I decided to get the care. 4. Pros: Same as above. / Cons: I have moved, so it is a shame that I will not be able to meet the person in charge anymore.","[ 1. 케어서비스를 선택한 이유 : 관 ] || ---------------- || 1. 케어서비스를 선택한 이유 : 관리를 잘 못할거같아서 선택하게 되었습니다.2. 받으신 케어 종류 (내부세척, 필터교체 등) : 내부세척과 필터교체, 시스템 상태점검 등 꼼꼼하게 봐주셨습니다.3. 케어 전후로 달라진 점 : 세탁기 같은경우는 케어를 안받고 사용중인데 케어받는 제품이랑 비교했을 때 관리 방법이라던지 필터교체를 자가로 해야하는 등 불편함 이 있어서 케어받기를 너무 잘한거같아요.4. 좋았던점, : 상동 입니다. / 아쉬웠던점 : 이제 이사를 가서 담당자님을 못만나서 아쉽네요..",Not verified,,5.0
26-06-24,99040468,dw,builtin,LG,Objet_collection,DUE6GLE,ASIA,kr,retail,naver_shop,,Negative,,Service,"Changes before and after care: In the case of the washing machine, I was using it without care, but compared to a product that receives care, there were inconveniences such as having to manage maintenance methods or replace filters myself.","1. Reason for choosing the care service: I chose it because I felt I wouldn't be able to maintain it properly. 2. Type of care received (internal cleaning, filter replacement, etc.): They thoroughly checked the internal cleaning, filter replacement, and system status. 3. Changes before and after care: In the case of the washing machine, I was using it without care, but compared to a product that receives care, there were inconveniences such as having to manage maintenance methods or replace filters myself. I am so glad I decided to get the care. 4. Pros: Same as above. / Cons: I have moved, so it is a shame that I will not be able to meet the person in charge anymore.","[ 1. 케어서비스를 선택한 이유 : 관 ] || ---------------- || 1. 케어서비스를 선택한 이유 : 관리를 잘 못할거같아서 선택하게 되었습니다.2. 받으신 케어 종류 (내부세척, 필터교체 등) : 내부세척과 필터교체, 시스템 상태점검 등 꼼꼼하게 봐주셨습니다.3. 케어 전후로 달라진 점 : 세탁기 같은경우는 케어를 안받고 사용중인데 케어받는 제품이랑 비교했을 때 관리 방법이라던지 필터교체를 자가로 해야하는 등 불편함 이 있어서 케어받기를 너무 잘한거같아요.4. 좋았던점, : 상동 입니다. / 아쉬웠던점 : 이제 이사를 가서 담당자님을 못만나서 아쉽네요..",Not verified,,5.0
26-06-24,99040468,dw,builtin,LG,Objet_collection,DUE6GLE,ASIA,kr,retail,naver_shop,,Positive,decide,Service,I am so glad I decided to get the care.,"1. Reason for choosing the care service: I chose it because I felt I wouldn't be able to maintain it properly. 2. Type of care received (internal cleaning, filter replacement, etc.): They thoroughly checked the internal cleaning, filter replacement, and system status. 3. Changes before and after care: In the case of the washing machine, I was using it without care, but compared to a product that receives care, there were inconveniences such as having to manage maintenance methods or replace filters myself. I am so glad I decided to get the care. 4. Pros: Same as above. / Cons: I have moved, so it is a shame that I will not be able to meet the person in charge anymore.","[ 1. 케어서비스를 선택한 이유 : 관 ] || ---------------- || 1. 케어서비스를 선택한 이유 : 관리를 잘 못할거같아서 선택하게 되었습니다.2. 받으신 케어 종류 (내부세척, 필터교체 등) : 내부세척과 필터교체, 시스템 상태점검 등 꼼꼼하게 봐주셨습니다.3. 케어 전후로 달라진 점 : 세탁기 같은경우는 케어를 안받고 사용중인데 케어받는 제품이랑 비교했을 때 관리 방법이라던지 필터교체를 자가로 해야하는 등 불편함 이 있어서 케어받기를 너무 잘한거같아요.4. 좋았던점, : 상동 입니다. / 아쉬웠던점 : 이제 이사를 가서 담당자님을 못만나서 아쉽네요..",Not verified,,5.0
26-06-24,99040468,dw,builtin,LG,Objet_collection,DUE6GLE,ASIA,kr,retail,naver_shop,,Neutral,,,4.,"1. Reason for choosing the care service: I chose it because I felt I wouldn't be able to maintain it properly. 2. Type of care received (internal cleaning, filter replacement, etc.): They thoroughly checked the internal cleaning, filter replacement, and system status. 3. Changes before and after care: In the case of the washing machine, I was using it without care, but compared to a product that receives care, there were inconveniences such as having to manage maintenance methods or replace filters myself. I am so glad I decided to get the care. 4. Pros: Same as above. / Cons: I have moved, so it is a shame that I will not be able to meet the person in charge anymore.","[ 1. 케어서비스를 선택한 이유 : 관 ] || ---------------- || 1. 케어서비스를 선택한 이유 : 관리를 잘 못할거같아서 선택하게 되었습니다.2. 받으신 케어 종류 (내부세척, 필터교체 등) : 내부세척과 필터교체, 시스템 상태점검 등 꼼꼼하게 봐주셨습니다.3. 케어 전후로 달라진 점 : 세탁기 같은경우는 케어를 안받고 사용중인데 케어받는 제품이랑 비교했을 때 관리 방법이라던지 필터교체를 자가로 해야하는 등 불편함 이 있어서 케어받기를 너무 잘한거같아요.4. 좋았던점, : 상동 입니다. / 아쉬웠던점 : 이제 이사를 가서 담당자님을 못만나서 아쉽네요..",Not verified,,5.0
26-06-24,99040468,dw,builtin,LG,Objet_collection,DUE6GLE,ASIA,kr,retail,naver_shop,,Positive,,,Pros: Same as above. /,"1. Reason for choosing the care service: I chose it because I felt I wouldn't be able to maintain it properly. 2. Type of care received (internal cleaning, filter replacement, etc.): They thoroughly checked the internal cleaning, filter replacement, and system status. 3. Changes before and after care: In the case of the washing machine, I was using it without care, but compared to a product that receives care, there were inconveniences such as having to manage maintenance methods or replace filters myself. I am so glad I decided to get the care. 4. Pros: Same as above. / Cons: I have moved, so it is a shame that I will not be able to meet the person in charge anymore.","[ 1. 케어서비스를 선택한 이유 : 관 ] || ---------------- || 1. 케어서비스를 선택한 이유 : 관리를 잘 못할거같아서 선택하게 되었습니다.2. 받으신 케어 종류 (내부세척, 필터교체 등) : 내부세척과 필터교체, 시스템 상태점검 등 꼼꼼하게 봐주셨습니다.3. 케어 전후로 달라진 점 : 세탁기 같은경우는 케어를 안받고 사용중인데 케어받는 제품이랑 비교했을 때 관리 방법이라던지 필터교체를 자가로 해야하는 등 불편함 이 있어서 케어받기를 너무 잘한거같아요.4. 좋았던점, : 상동 입니다. / 아쉬웠던점 : 이제 이사를 가서 담당자님을 못만나서 아쉽네요..",Not verified,,5.0
26-06-24,99040468,dw,builtin,LG,Objet_collection,DUE6GLE,ASIA,kr,retail,naver_shop,,Negative,,Service,"Cons: I have moved, so it is a shame that I will not be able to meet the person in charge anymore.","1. Reason for choosing the care service: I chose it because I felt I wouldn't be able to maintain it properly. 2. Type of care received (internal cleaning, filter replacement, etc.): They thoroughly checked the internal cleaning, filter replacement, and system status. 3. Changes before and after care: In the case of the washing machine, I was using it without care, but compared to a product that receives care, there were inconveniences such as having to manage maintenance methods or replace filters myself. I am so glad I decided to get the care. 4. Pros: Same as above. / Cons: I have moved, so it is a shame that I will not be able to meet the person in charge anymore.","[ 1. 케어서비스를 선택한 이유 : 관 ] || ---------------- || 1. 케어서비스를 선택한 이유 : 관리를 잘 못할거같아서 선택하게 되었습니다.2. 받으신 케어 종류 (내부세척, 필터교체 등) : 내부세척과 필터교체, 시스템 상태점검 등 꼼꼼하게 봐주셨습니다.3. 케어 전후로 달라진 점 : 세탁기 같은경우는 케어를 안받고 사용중인데 케어받는 제품이랑 비교했을 때 관리 방법이라던지 필터교체를 자가로 해야하는 등 불편함 이 있어서 케어받기를 너무 잘한거같아요.4. 좋았던점, : 상동 입니다. / 아쉬웠던점 : 이제 이사를 가서 담당자님을 못만나서 아쉽네요..",Not verified,,5.0
26-06-24,99042645,dw,top_control,WHIRLPOOL,WDTA50SAKZ,WDTA50SAKZ,,us,retail,costco,,Neutral,"purchase,use",,Just bought and used it for the first time.,Just bought and used it for the first time.,Just bought and used it for the first time.,Not verified,,1.0
26-06-24,99042644,dw,top_control,WHIRLPOOL,WDTA50SAKZ,WDTA50SAKZ,,us,retail,costco,,Neutral,"onboard,purchase",Delivery_Installation,The installer charged me $146 for a part coming with new dishwasher.,[ Werid charge ] || ---------------- || The installer charged me $146 for a part coming with new dishwasher. The installer told me the old part coming with old dishwasher doesn't work with new one. What he did is just take the old one off and put new one on because it is part of the package. But he said that is cost Costco allows. And he needs to turn off the waters of whole house before installing. This charge is very werid to me.,[ Werid charge ] || ---------------- || The installer charged me $146 for a part coming with new dishwasher. The installer told me the old part coming with old dishwasher doesn’t work with new one. What he did is just take the old one off and put new one on because it is part of the package. But he said that is cost Costco  allows. And he needs to turn off the waters of whole house before installing. This charge is very werid to me.,Not verified,,2.0
26-06-24,99042644,dw,top_control,WHIRLPOOL,WDTA50SAKZ,WDTA50SAKZ,,us,retail,costco,,Negative,onboard,Delivery_Installation,The installer told me the old part coming with old dishwasher doesn't work with new one.,[ Werid charge ] || ---------------- || The installer charged me $146 for a part coming with new dishwasher. The installer told me the old part coming with old dishwasher doesn't work with new one. What he did is just take the old one off and put new one on because it is part of the package. But he said that is cost Costco allows. And he needs to turn off the waters of whole house before installing. This charge is very werid to me.,[ Werid charge ] || ---------------- || The installer charged me $146 for a part coming with new dishwasher. The installer told me the old part coming with old dishwasher doesn’t work with new one. What he did is just take the old one off and put new one on because it is part of the package. But he said that is cost Costco  allows. And he needs to turn off the waters of whole house before installing. This charge is very werid to me.,Not verified,,2.0
26-06-24,99042644,dw,top_control,WHIRLPOOL,WDTA50SAKZ,WDTA50SAKZ,,us,retail,costco,,Neutral,,,What he did is just take the old one off and put new one on because it is part of the package.,[ Werid charge ] || ---------------- || The installer charged me $146 for a part coming with new dishwasher. The installer told me the old part coming with old dishwasher doesn't work with new one. What he did is just take the old one off and put new one on because it is part of the package. But he said that is cost Costco allows. And he needs to turn off the waters of whole house before installing. This charge is very werid to me.,[ Werid charge ] || ---------------- || The installer charged me $146 for a part coming with new dishwasher. The installer told me the old part coming with old dishwasher doesn’t work with new one. What he did is just take the old one off and put new one on because it is part of the package. But he said that is cost Costco  allows. And he needs to turn off the waters of whole house before installing. This charge is very werid to me.,Not verified,,2.0
26-06-24,99042644,dw,top_control,WHIRLPOOL,WDTA50SAKZ,WDTA50SAKZ,,us,retail,costco,,Neutral,,Service,But he said that is cost Costco allows.,[ Werid charge ] || ---------------- || The installer charged me $146 for a part coming with new dishwasher. The installer told me the old part coming with old dishwasher doesn't work with new one. What he did is just take the old one off and put new one on because it is part of the package. But he said that is cost Costco allows. And he needs to turn off the waters of whole house before installing. This charge is very werid to me.,[ Werid charge ] || ---------------- || The installer charged me $146 for a part coming with new dishwasher. The installer told me the old part coming with old dishwasher doesn’t work with new one. What he did is just take the old one off and put new one on because it is part of the package. But he said that is cost Costco  allows. And he needs to turn off the waters of whole house before installing. This charge is very werid to me.,Not verified,,2.0
26-06-24,99042644,dw,top_control,WHIRLPOOL,WDTA50SAKZ,WDTA50SAKZ,,us,retail,costco,,Neutral,onboard,Delivery_Installation,And he needs to turn off the waters of whole house before installing.,[ Werid charge ] || ---------------- || The installer charged me $146 for a part coming with new dishwasher. The installer told me the old part coming with old dishwasher doesn't work with new one. What he did is just take the old one off and put new one on because it is part of the package. But he said that is cost Costco allows. And he needs to turn off the waters of whole house before installing. This charge is very werid to me.,[ Werid charge ] || ---------------- || The installer charged me $146 for a part coming with new dishwasher. The installer told me the old part coming with old dishwasher doesn’t work with new one. What he did is just take the old one off and put new one on because it is part of the package. But he said that is cost Costco  allows. And he needs to turn off the waters of whole house before installing. This charge is very werid to me.,Not verified,,2.0
26-06-24,99042644,dw,top_control,WHIRLPOOL,WDTA50SAKZ,WDTA50SAKZ,,us,retail,costco,,Negative,use,Product_Satisfaction,This charge is very werid to me.,[ Werid charge ] || ---------------- || The installer charged me $146 for a part coming with new dishwasher. The installer told me the old part coming with old dishwasher doesn't work with new one. What he did is just take the old one off and put new one on because it is part of the package. But he said that is cost Costco allows. And he needs to turn off the waters of whole house before installing. This charge is very werid to me.,[ Werid charge ] || ---------------- || The installer charged me $146 for a part coming with new dishwasher. The installer told me the old part coming with old dishwasher doesn’t work with new one. What he did is just take the old one off and put new one on because it is part of the package. But he said that is cost Costco  allows. And he needs to turn off the waters of whole house before installing. This charge is very werid to me.,Not verified,,2.0
26-06-24,99045893,dw,front_control,LG,LDFN3432T,LDFN3432T,,us,retail,homedepot,,Positive,"purchase,use",,I am very pleased with purchase.,I am very pleased with purchase. They were very nice and polite,I am very pleased with purchase. They were very nice and polite,Verified,,5.0
26-06-24,99045893,dw,front_control,LG,LDFN3432T,LDFN3432T,,us,retail,homedepot,,Positive,,Service,They were very nice and polite,I am very pleased with purchase. They were very nice and polite,I am very pleased with purchase. They were very nice and polite,Verified,,5.0
26-06-24,99512979,dw,top_control,SAMSUNG,BESPOKE,DW90F89T0U12AA_DW90F89T0UMTAA_DW90F89T0USRAA,,us,retail,samsung_com_us,,Negative,"maintain,onboard",Delivery_Installation,The middle spray arm fell right off less than a week post installation.,[ Buyer Beware! ] || ---------------- || The middle spray arm fell right off less than a week post installation. The dishes were rarely dry and the door would automatically pop open after the wash cycle.,[ Buyer Beware! ] || ---------------- || The middle spray arm fell right off less than a week post installation. The dishes were rarely dry and the door would automatically pop open after the wash cycle.,Not verified,,1.0
26-06-24,99512979,dw,top_control,SAMSUNG,BESPOKE,DW90F89T0U12AA_DW90F89T0UMTAA_DW90F89T0USRAA,,us,retail,samsung_com_us,,Negative,"maintain,onboard",Durability,The middle spray arm fell right off less than a week post installation.,[ Buyer Beware! ] || ---------------- || The middle spray arm fell right off less than a week post installation. The dishes were rarely dry and the door would automatically pop open after the wash cycle.,[ Buyer Beware! ] || ---------------- || The middle spray arm fell right off less than a week post installation. The dishes were rarely dry and the door would automatically pop open after the wash cycle.,Not verified,,1.0
