Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-08-03,54472546,dw,top_control,BOSCH,800_series,SHX78B75UC,,ci,retail,thebrick,,Positive,use,Noise_Vibration,This is the quietest DW I've ever heard.,"[ Super quiet! ] || ---------------- || This is the quietest DW I've ever heard. The loudest noise from this dishwasher is when it drains into the sink drain.Dishes come out clean, too! My only complaint is that the lower shelf must be all the way in before you close the door. Otherwise, it jams rollers.","[ Super quiet! ] || ---------------- || This is the quietest DW I've ever heard.  The loudest noise from this dishwasher is when it drains into the sink drain.Dishes come out clean, too!My only complaint is that the lower shelf must be all the way in before you close the door.  Otherwise, it jams rollers.",,,5.0
23-07-31,54160930,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Negative,use,Easy_Use,"It was very cumbersome to sterilize dishes separately with vinegar or hot water when family members suffered from infectious diseases, but I am looking forward to disinfecting them.","[ As a result of coordination because the time was not right for installation, it was finally installed over the weekend last week. The driver is very kind and reschedules the time, meticulously looks at the perforation and water supply installation, etc. ] || ---------------- || As a result of coordination because the time was not right for installation, it was finally installed over the weekend last week. The driver was very kind, rescheduled the time, meticulously looked at the perforation and water supply installation, and listened to the simple instructions on how to use it. First of all, as everyone said, it seems necessary to practice Tetris, and if you pay attention to put the bowl upside down, it will come out well. I put it down with that in mind both times, but it came out very clean and well polished. The drying part is actually quite satisfying if you don't want it to come out dry, let alone your electricity bill. It seems to dry well enough to just wipe the dented part at the back with a dry towel. Actually, I didn't intend to wash large dishes, frying pans, etc. from the beginning. Small bowls of soup, rice bowls, spoons, etc., and cups. The big part was the cup. Because of the nature of our house, a family of four uses ceramic cups like paper cups. ^^ Washing the neverending dishes. I'm doing it, so I'm very satisfied. I left the dishwasher drying rack on one side and am using it in parallel, and I am very very satisfied. I think it will be perfect if there are no troubles in the future. It was very cumbersome to sterilize dishes separately with vinegar or hot water when family members suffered from infectious diseases, but I am looking forward to disinfecting them. It would be nice not to get sick, but it's so important to disinfect when one of the family members has the flu or corona. I don't know if it's because it has capacity and because I read the reviews and knew a lot about the drying part, but I'm very satisfied.","[ 설치하기까지, 제 시간이 맞지 않아 조율한 결과 지난주 주말에 드뎌 설치되었습니다. 기사님 무척 친절하게 시간 다시 잡아주시고, 타공과 급수 설치 등 꼼꼼하게 잘 봐 주시고, 사용 ] || ---------------- || 설치하기까지, 제 시간이 맞지 않아 조율한 결과 지난주 주말에 드뎌 설치되었습니다. 기사님 무척 친절하게 시간 다시 잡아주시고, 타공과 급수 설치 등 꼼꼼하게 잘 봐 주시고, 사용법 안내도 간단하게 잘 들었습니다. 일단 모든 분들이 말씀한 바와 같이 테트리스 연습은 꼭 필요해 보이고, 그릇을 엎어서 놓도록 유의하면 잘 닦여 나올 것 같구요. 두 번 다 그 점만 유의해서 놓았는데 아주 깨끗하게 뽀독뽀독 잘 닦여 나왔습니다. 건조 부분은 사실 전기세도 그렇고 바짝 말라 나오는 것을 원하지 않는 경우에는 아주 만족스럽습니다. 마른 수건으로 뒷부분 패인 부분만 살짝 닦아주면 될 정도로 잘 건조되는 것 같구요. 사실 큰 그릇과 후라이팬 궁중팬 등은 첨부터 거기에 넣어 씻을 생각이 아니었기에...자잘하게 나오는 국, 밥 그릇, 숟가락 등등과 컵.....젤 큰 부분이 컵이었어요. 우리집 특성상 4인 가족이 도자기컵을 종이컵처럼 사용하고 있기 때문에...^^ 네버엔딩 설거지....하던 중이라 아주 대만족입니다. 한쪽에 설거지 건조대도 그대로 두고 병행 사용 중인데 아주아주 만족스럽습니다. 앞으로 고장같은 속썩이는 점이 없으면 완벽할 것 같아요. 한번씩 식구들이 전염병 등으로 고생할 때, 그릇을 식초나 뜨거운 물로 따로 소독하는게 무척 번거로웠는데 소독도 된다 하니 기대 중입니다. 아프거나 하지 않음 좋겠지만, 가족 구성원 중 독감이나 코로나 한번씩 하게 되면 소독하는게 넘넘 중요하더라구요. 용량이 있으므로, 그리고 후기 읽고 건조 부분에서 많은 부분은 알고 있었기 때문인지 모르겠지만, 전 아주 대만족입니다.",,,5.0
23-07-31,54160930,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Neutral,,,"It would be nice not to get sick, but it's so important to disinfect when one of the family members has the flu or corona.","[ As a result of coordination because the time was not right for installation, it was finally installed over the weekend last week. The driver is very kind and reschedules the time, meticulously looks at the perforation and water supply installation, etc. ] || ---------------- || As a result of coordination because the time was not right for installation, it was finally installed over the weekend last week. The driver was very kind, rescheduled the time, meticulously looked at the perforation and water supply installation, and listened to the simple instructions on how to use it. First of all, as everyone said, it seems necessary to practice Tetris, and if you pay attention to put the bowl upside down, it will come out well. I put it down with that in mind both times, but it came out very clean and well polished. The drying part is actually quite satisfying if you don't want it to come out dry, let alone your electricity bill. It seems to dry well enough to just wipe the dented part at the back with a dry towel. Actually, I didn't intend to wash large dishes, frying pans, etc. from the beginning. Small bowls of soup, rice bowls, spoons, etc., and cups. The big part was the cup. Because of the nature of our house, a family of four uses ceramic cups like paper cups. ^^ Washing the neverending dishes. I'm doing it, so I'm very satisfied. I left the dishwasher drying rack on one side and am using it in parallel, and I am very very satisfied. I think it will be perfect if there are no troubles in the future. It was very cumbersome to sterilize dishes separately with vinegar or hot water when family members suffered from infectious diseases, but I am looking forward to disinfecting them. It would be nice not to get sick, but it's so important to disinfect when one of the family members has the flu or corona. I don't know if it's because it has capacity and because I read the reviews and knew a lot about the drying part, but I'm very satisfied.","[ 설치하기까지, 제 시간이 맞지 않아 조율한 결과 지난주 주말에 드뎌 설치되었습니다. 기사님 무척 친절하게 시간 다시 잡아주시고, 타공과 급수 설치 등 꼼꼼하게 잘 봐 주시고, 사용 ] || ---------------- || 설치하기까지, 제 시간이 맞지 않아 조율한 결과 지난주 주말에 드뎌 설치되었습니다. 기사님 무척 친절하게 시간 다시 잡아주시고, 타공과 급수 설치 등 꼼꼼하게 잘 봐 주시고, 사용법 안내도 간단하게 잘 들었습니다. 일단 모든 분들이 말씀한 바와 같이 테트리스 연습은 꼭 필요해 보이고, 그릇을 엎어서 놓도록 유의하면 잘 닦여 나올 것 같구요. 두 번 다 그 점만 유의해서 놓았는데 아주 깨끗하게 뽀독뽀독 잘 닦여 나왔습니다. 건조 부분은 사실 전기세도 그렇고 바짝 말라 나오는 것을 원하지 않는 경우에는 아주 만족스럽습니다. 마른 수건으로 뒷부분 패인 부분만 살짝 닦아주면 될 정도로 잘 건조되는 것 같구요. 사실 큰 그릇과 후라이팬 궁중팬 등은 첨부터 거기에 넣어 씻을 생각이 아니었기에...자잘하게 나오는 국, 밥 그릇, 숟가락 등등과 컵.....젤 큰 부분이 컵이었어요. 우리집 특성상 4인 가족이 도자기컵을 종이컵처럼 사용하고 있기 때문에...^^ 네버엔딩 설거지....하던 중이라 아주 대만족입니다. 한쪽에 설거지 건조대도 그대로 두고 병행 사용 중인데 아주아주 만족스럽습니다. 앞으로 고장같은 속썩이는 점이 없으면 완벽할 것 같아요. 한번씩 식구들이 전염병 등으로 고생할 때, 그릇을 식초나 뜨거운 물로 따로 소독하는게 무척 번거로웠는데 소독도 된다 하니 기대 중입니다. 아프거나 하지 않음 좋겠지만, 가족 구성원 중 독감이나 코로나 한번씩 하게 되면 소독하는게 넘넘 중요하더라구요. 용량이 있으므로, 그리고 후기 읽고 건조 부분에서 많은 부분은 알고 있었기 때문인지 모르겠지만, 전 아주 대만족입니다.",,,5.0
23-07-31,54160930,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Positive,use,Design,"I don't know if it's because it has capacity and because I read the reviews and knew a lot about the drying part, but I'm very satisfied.","[ As a result of coordination because the time was not right for installation, it was finally installed over the weekend last week. The driver is very kind and reschedules the time, meticulously looks at the perforation and water supply installation, etc. ] || ---------------- || As a result of coordination because the time was not right for installation, it was finally installed over the weekend last week. The driver was very kind, rescheduled the time, meticulously looked at the perforation and water supply installation, and listened to the simple instructions on how to use it. First of all, as everyone said, it seems necessary to practice Tetris, and if you pay attention to put the bowl upside down, it will come out well. I put it down with that in mind both times, but it came out very clean and well polished. The drying part is actually quite satisfying if you don't want it to come out dry, let alone your electricity bill. It seems to dry well enough to just wipe the dented part at the back with a dry towel. Actually, I didn't intend to wash large dishes, frying pans, etc. from the beginning. Small bowls of soup, rice bowls, spoons, etc., and cups. The big part was the cup. Because of the nature of our house, a family of four uses ceramic cups like paper cups. ^^ Washing the neverending dishes. I'm doing it, so I'm very satisfied. I left the dishwasher drying rack on one side and am using it in parallel, and I am very very satisfied. I think it will be perfect if there are no troubles in the future. It was very cumbersome to sterilize dishes separately with vinegar or hot water when family members suffered from infectious diseases, but I am looking forward to disinfecting them. It would be nice not to get sick, but it's so important to disinfect when one of the family members has the flu or corona. I don't know if it's because it has capacity and because I read the reviews and knew a lot about the drying part, but I'm very satisfied.","[ 설치하기까지, 제 시간이 맞지 않아 조율한 결과 지난주 주말에 드뎌 설치되었습니다. 기사님 무척 친절하게 시간 다시 잡아주시고, 타공과 급수 설치 등 꼼꼼하게 잘 봐 주시고, 사용 ] || ---------------- || 설치하기까지, 제 시간이 맞지 않아 조율한 결과 지난주 주말에 드뎌 설치되었습니다. 기사님 무척 친절하게 시간 다시 잡아주시고, 타공과 급수 설치 등 꼼꼼하게 잘 봐 주시고, 사용법 안내도 간단하게 잘 들었습니다. 일단 모든 분들이 말씀한 바와 같이 테트리스 연습은 꼭 필요해 보이고, 그릇을 엎어서 놓도록 유의하면 잘 닦여 나올 것 같구요. 두 번 다 그 점만 유의해서 놓았는데 아주 깨끗하게 뽀독뽀독 잘 닦여 나왔습니다. 건조 부분은 사실 전기세도 그렇고 바짝 말라 나오는 것을 원하지 않는 경우에는 아주 만족스럽습니다. 마른 수건으로 뒷부분 패인 부분만 살짝 닦아주면 될 정도로 잘 건조되는 것 같구요. 사실 큰 그릇과 후라이팬 궁중팬 등은 첨부터 거기에 넣어 씻을 생각이 아니었기에...자잘하게 나오는 국, 밥 그릇, 숟가락 등등과 컵.....젤 큰 부분이 컵이었어요. 우리집 특성상 4인 가족이 도자기컵을 종이컵처럼 사용하고 있기 때문에...^^ 네버엔딩 설거지....하던 중이라 아주 대만족입니다. 한쪽에 설거지 건조대도 그대로 두고 병행 사용 중인데 아주아주 만족스럽습니다. 앞으로 고장같은 속썩이는 점이 없으면 완벽할 것 같아요. 한번씩 식구들이 전염병 등으로 고생할 때, 그릇을 식초나 뜨거운 물로 따로 소독하는게 무척 번거로웠는데 소독도 된다 하니 기대 중입니다. 아프거나 하지 않음 좋겠지만, 가족 구성원 중 독감이나 코로나 한번씩 하게 되면 소독하는게 넘넘 중요하더라구요. 용량이 있으므로, 그리고 후기 읽고 건조 부분에서 많은 부분은 알고 있었기 때문인지 모르겠지만, 전 아주 대만족입니다.",,,5.0
23-07-31,54160971,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Neutral,purchase,Design,I purchased it as a 6-person dishwasher from Kagura for 1 person.,"[ I purchased it as a 6-person dishwasher from Kagura for 1 person. It takes a lot more tableware than I thought, and it's so convenient and good. I ordered a production to put it in the sink from the beginning, but I highly recommend it! ] || ---------------- || I purchased it as a 6-person dishwasher from Kagura for 1 person. It takes a lot more tableware than I thought, and it's so convenient and good. I ordered a production to put it in the sink from the beginning, but I highly recommend it!",[ 1인 가구라 6인용 식세기로 구매했습니다. 생각보다 식기도 많이 들어가고 너무 편리하고 좋습니다. 처음부터 싱크대에 넣으려고 제작 주문했는데 강추합니다! ] || ---------------- || 1인 가구라 6인용 식세기로 구매했습니다. 생각보다 식기도 많이 들어가고 너무 편리하고 좋습니다. 처음부터 싱크대에 넣으려고 제작 주문했는데 강추합니다!,,,5.0
23-07-31,54160971,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Positive,use,Design,"It takes a lot more tableware than I thought, and it's so convenient and good.","[ I purchased it as a 6-person dishwasher from Kagura for 1 person. It takes a lot more tableware than I thought, and it's so convenient and good. I ordered a production to put it in the sink from the beginning, but I highly recommend it! ] || ---------------- || I purchased it as a 6-person dishwasher from Kagura for 1 person. It takes a lot more tableware than I thought, and it's so convenient and good. I ordered a production to put it in the sink from the beginning, but I highly recommend it!",[ 1인 가구라 6인용 식세기로 구매했습니다. 생각보다 식기도 많이 들어가고 너무 편리하고 좋습니다. 처음부터 싱크대에 넣으려고 제작 주문했는데 강추합니다! ] || ---------------- || 1인 가구라 6인용 식세기로 구매했습니다. 생각보다 식기도 많이 들어가고 너무 편리하고 좋습니다. 처음부터 싱크대에 넣으려고 제작 주문했는데 강추합니다!,,,5.0
23-07-31,54160971,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Positive,use,Easy_Use,"It takes a lot more tableware than I thought, and it's so convenient and good.","[ I purchased it as a 6-person dishwasher from Kagura for 1 person. It takes a lot more tableware than I thought, and it's so convenient and good. I ordered a production to put it in the sink from the beginning, but I highly recommend it! ] || ---------------- || I purchased it as a 6-person dishwasher from Kagura for 1 person. It takes a lot more tableware than I thought, and it's so convenient and good. I ordered a production to put it in the sink from the beginning, but I highly recommend it!",[ 1인 가구라 6인용 식세기로 구매했습니다. 생각보다 식기도 많이 들어가고 너무 편리하고 좋습니다. 처음부터 싱크대에 넣으려고 제작 주문했는데 강추합니다! ] || ---------------- || 1인 가구라 6인용 식세기로 구매했습니다. 생각보다 식기도 많이 들어가고 너무 편리하고 좋습니다. 처음부터 싱크대에 넣으려고 제작 주문했는데 강추합니다!,,,5.0
23-07-31,54160971,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Very Positive,,Delivery_Installation,"I ordered a production to put it in the sink from the beginning, but I highly recommend it!","[ I purchased it as a 6-person dishwasher from Kagura for 1 person. It takes a lot more tableware than I thought, and it's so convenient and good. I ordered a production to put it in the sink from the beginning, but I highly recommend it! ] || ---------------- || I purchased it as a 6-person dishwasher from Kagura for 1 person. It takes a lot more tableware than I thought, and it's so convenient and good. I ordered a production to put it in the sink from the beginning, but I highly recommend it!",[ 1인 가구라 6인용 식세기로 구매했습니다. 생각보다 식기도 많이 들어가고 너무 편리하고 좋습니다. 처음부터 싱크대에 넣으려고 제작 주문했는데 강추합니다! ] || ---------------- || 1인 가구라 6인용 식세기로 구매했습니다. 생각보다 식기도 많이 들어가고 너무 편리하고 좋습니다. 처음부터 싱크대에 넣으려고 제작 주문했는데 강추합니다!,,,5.0
23-07-31,54160968,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Positive,"deliver,onboard",Delivery_Installation,Delivery and installation were also done quickly and on the desired date.,"[ Delivery and installation were also done quickly on the desired date. I didn't want to install it while moving after using the existing 12-person, so the purchase volume for this was reduced, so I'm still used to playing Tetris, so I hope you adapt quickly. ] || ---------------- || Delivery and installation were also done quickly and on the desired date. While using the existing 12-seater. I bought this because I didn't want to install it while moving. I'm still used to playing Tetris because the capacity is getting smaller, so I hope you get used to it quickly",[ 배송설치도 빠르게 원하는 일자에 해주셨어요기존 12인용 쓰다가이사하면서 설치하기 싫어서 이걸루 구매용량이 적어지다보니 테트리스 하는게 아직 익숙치가…얼른 적응하길 ] || ---------------- || 배송설치도 빠르게 원하는 일자에 해주셨어요기존 12인용 쓰다가이사하면서 설치하기 싫어서 이걸루 구매용량이 적어지다보니 테트리스 하는게 아직 익숙치가…얼른 적응하길,,,5.0
23-07-31,54160968,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Neutral,,Design,While using the existing 12-seater.,"[ Delivery and installation were also done quickly on the desired date. I didn't want to install it while moving after using the existing 12-person, so the purchase volume for this was reduced, so I'm still used to playing Tetris, so I hope you adapt quickly. ] || ---------------- || Delivery and installation were also done quickly and on the desired date. While using the existing 12-seater. I bought this because I didn't want to install it while moving. I'm still used to playing Tetris because the capacity is getting smaller, so I hope you get used to it quickly",[ 배송설치도 빠르게 원하는 일자에 해주셨어요기존 12인용 쓰다가이사하면서 설치하기 싫어서 이걸루 구매용량이 적어지다보니 테트리스 하는게 아직 익숙치가…얼른 적응하길 ] || ---------------- || 배송설치도 빠르게 원하는 일자에 해주셨어요기존 12인용 쓰다가이사하면서 설치하기 싫어서 이걸루 구매용량이 적어지다보니 테트리스 하는게 아직 익숙치가…얼른 적응하길,,,5.0
23-07-31,54160968,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Neutral,"onboard,purchase",Delivery_Installation,I bought this because I didn't want to install it while moving.,"[ Delivery and installation were also done quickly on the desired date. I didn't want to install it while moving after using the existing 12-person, so the purchase volume for this was reduced, so I'm still used to playing Tetris, so I hope you adapt quickly. ] || ---------------- || Delivery and installation were also done quickly and on the desired date. While using the existing 12-seater. I bought this because I didn't want to install it while moving. I'm still used to playing Tetris because the capacity is getting smaller, so I hope you get used to it quickly",[ 배송설치도 빠르게 원하는 일자에 해주셨어요기존 12인용 쓰다가이사하면서 설치하기 싫어서 이걸루 구매용량이 적어지다보니 테트리스 하는게 아직 익숙치가…얼른 적응하길 ] || ---------------- || 배송설치도 빠르게 원하는 일자에 해주셨어요기존 12인용 쓰다가이사하면서 설치하기 싫어서 이걸루 구매용량이 적어지다보니 테트리스 하는게 아직 익숙치가…얼른 적응하길,,,5.0
23-07-31,54160968,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Neutral,use,Design,"I'm still used to playing Tetris because the capacity is getting smaller, so I hope you get used to it quickly","[ Delivery and installation were also done quickly on the desired date. I didn't want to install it while moving after using the existing 12-person, so the purchase volume for this was reduced, so I'm still used to playing Tetris, so I hope you adapt quickly. ] || ---------------- || Delivery and installation were also done quickly and on the desired date. While using the existing 12-seater. I bought this because I didn't want to install it while moving. I'm still used to playing Tetris because the capacity is getting smaller, so I hope you get used to it quickly",[ 배송설치도 빠르게 원하는 일자에 해주셨어요기존 12인용 쓰다가이사하면서 설치하기 싫어서 이걸루 구매용량이 적어지다보니 테트리스 하는게 아직 익숙치가…얼른 적응하길 ] || ---------------- || 배송설치도 빠르게 원하는 일자에 해주셨어요기존 12인용 쓰다가이사하면서 설치하기 싫어서 이걸루 구매용량이 적어지다보니 테트리스 하는게 아직 익숙치가…얼른 적응하길,,,5.0
23-07-31,54160968,dw,countertop,SK_MAGIC,DWA_19R0P,DWA_19R0P,ASIA,kr,retail,naver_shop,,Neutral,use,Easy_Use,"I'm still used to playing Tetris because the capacity is getting smaller, so I hope you get used to it quickly","[ Delivery and installation were also done quickly on the desired date. I didn't want to install it while moving after using the existing 12-person, so the purchase volume for this was reduced, so I'm still used to playing Tetris, so I hope you adapt quickly. ] || ---------------- || Delivery and installation were also done quickly and on the desired date. While using the existing 12-seater. I bought this because I didn't want to install it while moving. I'm still used to playing Tetris because the capacity is getting smaller, so I hope you get used to it quickly",[ 배송설치도 빠르게 원하는 일자에 해주셨어요기존 12인용 쓰다가이사하면서 설치하기 싫어서 이걸루 구매용량이 적어지다보니 테트리스 하는게 아직 익숙치가…얼른 적응하길 ] || ---------------- || 배송설치도 빠르게 원하는 일자에 해주셨어요기존 12인용 쓰다가이사하면서 설치하기 싫어서 이걸루 구매용량이 적어지다보니 테트리스 하는게 아직 익숙치가…얼른 적응하길,,,5.0
23-07-31,54161025,dw,top_control,BOSCH,100_series,SHXM4AY55N,,ci,retail,homedepot_ca,,Neutral,,,(This review was collected as part of a promotion.),[ Quiet and efficient dishwasher ] || ---------------- || (This review was collected as part of a promotion.) This dishwasher is very quiet and efficient. I use the 60-minute cycle and the dishes are very clean. The extra third rack on the top is a good feature to have. I will recommend everyone to buy this dishwasher.,[ Quiet and efficient dishwasher ] || ---------------- || (This review was collected as part of a promotion.) This dishwasher is very quiet and efficient.  I use the 60-minute  cycle and the dishes are very clean.  The extra third rack on the top is a good feature to have.  I will recommend everyone to buy this dishwasher.,,,5.0
23-07-31,54161025,dw,top_control,BOSCH,100_series,SHXM4AY55N,,ci,retail,homedepot_ca,,Positive,use,Noise_Vibration,This dishwasher is very quiet and efficient.,[ Quiet and efficient dishwasher ] || ---------------- || (This review was collected as part of a promotion.) This dishwasher is very quiet and efficient. I use the 60-minute cycle and the dishes are very clean. The extra third rack on the top is a good feature to have. I will recommend everyone to buy this dishwasher.,[ Quiet and efficient dishwasher ] || ---------------- || (This review was collected as part of a promotion.) This dishwasher is very quiet and efficient.  I use the 60-minute  cycle and the dishes are very clean.  The extra third rack on the top is a good feature to have.  I will recommend everyone to buy this dishwasher.,,,5.0
23-07-31,54161025,dw,top_control,BOSCH,100_series,SHXM4AY55N,,ci,retail,homedepot_ca,,Positive,use,Product_Satisfaction,This dishwasher is very quiet and efficient.,[ Quiet and efficient dishwasher ] || ---------------- || (This review was collected as part of a promotion.) This dishwasher is very quiet and efficient. I use the 60-minute cycle and the dishes are very clean. The extra third rack on the top is a good feature to have. I will recommend everyone to buy this dishwasher.,[ Quiet and efficient dishwasher ] || ---------------- || (This review was collected as part of a promotion.) This dishwasher is very quiet and efficient.  I use the 60-minute  cycle and the dishes are very clean.  The extra third rack on the top is a good feature to have.  I will recommend everyone to buy this dishwasher.,,,5.0
23-07-31,54161025,dw,top_control,BOSCH,100_series,SHXM4AY55N,,ci,retail,homedepot_ca,,Positive,use,Performance_Washing,I use the 60-minute cycle and the dishes are very clean.,[ Quiet and efficient dishwasher ] || ---------------- || (This review was collected as part of a promotion.) This dishwasher is very quiet and efficient. I use the 60-minute cycle and the dishes are very clean. The extra third rack on the top is a good feature to have. I will recommend everyone to buy this dishwasher.,[ Quiet and efficient dishwasher ] || ---------------- || (This review was collected as part of a promotion.) This dishwasher is very quiet and efficient.  I use the 60-minute  cycle and the dishes are very clean.  The extra third rack on the top is a good feature to have.  I will recommend everyone to buy this dishwasher.,,,5.0
23-07-31,54161025,dw,top_control,BOSCH,100_series,SHXM4AY55N,,ci,retail,homedepot_ca,,Positive,use,Easy_Use,The extra third rack on the top is a good feature to have.,[ Quiet and efficient dishwasher ] || ---------------- || (This review was collected as part of a promotion.) This dishwasher is very quiet and efficient. I use the 60-minute cycle and the dishes are very clean. The extra third rack on the top is a good feature to have. I will recommend everyone to buy this dishwasher.,[ Quiet and efficient dishwasher ] || ---------------- || (This review was collected as part of a promotion.) This dishwasher is very quiet and efficient.  I use the 60-minute  cycle and the dishes are very clean.  The extra third rack on the top is a good feature to have.  I will recommend everyone to buy this dishwasher.,,,5.0
23-07-31,54161025,dw,top_control,BOSCH,100_series,SHXM4AY55N,,ci,retail,homedepot_ca,,Very Positive,use,,I will recommend everyone to buy this dishwasher.,[ Quiet and efficient dishwasher ] || ---------------- || (This review was collected as part of a promotion.) This dishwasher is very quiet and efficient. I use the 60-minute cycle and the dishes are very clean. The extra third rack on the top is a good feature to have. I will recommend everyone to buy this dishwasher.,[ Quiet and efficient dishwasher ] || ---------------- || (This review was collected as part of a promotion.) This dishwasher is very quiet and efficient.  I use the 60-minute  cycle and the dishes are very clean.  The extra third rack on the top is a good feature to have.  I will recommend everyone to buy this dishwasher.,,,5.0
23-07-31,54162850,dw,top_control,GE,GDP645SYNFS,GDP645SYNFS,,us,retail,geappliances,,Negative,use,Easy_Use,It's hard to figure out how to load it because none of the tines are moveable.,[ Runs quietly ] || ---------------- || It's hard to figure out how to load it because none of the tines are moveable. It does hold a lot of items and it is super quiet.,[ Runs quietly ] || ---------------- || It's hard to figure out how to load it because none of the tines are moveable. It does hold a lot of items and it is super quiet.,,,4.0
23-07-31,54162850,dw,top_control,GE,GDP645SYNFS,GDP645SYNFS,,us,retail,geappliances,,Positive,use,Design,It does hold a lot of items and it is super quiet.,[ Runs quietly ] || ---------------- || It's hard to figure out how to load it because none of the tines are moveable. It does hold a lot of items and it is super quiet.,[ Runs quietly ] || ---------------- || It's hard to figure out how to load it because none of the tines are moveable. It does hold a lot of items and it is super quiet.,,,4.0
23-07-31,54162850,dw,top_control,GE,GDP645SYNFS,GDP645SYNFS,,us,retail,geappliances,,Positive,use,Noise_Vibration,It does hold a lot of items and it is super quiet.,[ Runs quietly ] || ---------------- || It's hard to figure out how to load it because none of the tines are moveable. It does hold a lot of items and it is super quiet.,[ Runs quietly ] || ---------------- || It's hard to figure out how to load it because none of the tines are moveable. It does hold a lot of items and it is super quiet.,,,4.0
23-07-31,87185772,dw,top_control,BOSCH,500_series,SHX65DM5N,,us,retail,lowes,,Positive,use,Easy_Use,We like this dishwasher because it is easy to use and has good features,[ Nice dishwasher ] || ---------------- || We like this dishwasher because it is easy to use and has good features,[ Nice dishwasher ] || ---------------- || We like this dishwasher because it is easy to use and has good features,Verified,,4.0
23-07-31,87185770,dw,top_control,BOSCH,500_series,SHX65DM5N,,us,retail,lowes,,Negative,maintain,Durability,"Three years and one week after we purchased, it died.","[ Dishwasher Died ] || ---------------- || Three years and one week after we purchased, it died. We purchased 3 year extended warranty and were told it was for after the manufacturer's warranty ended which would have been 4 years. Our extended warranty is no good. Lowes lied and the Bosch died. I would have thought a Bosch would have lasted longer. I will buy a cheaper one to replace it from a Lowes competitor.","[ Dishwasher Died ] || ---------------- || Three years and one week after we purchased, it died. We purchased 3 year extended warranty and were told it was for after the manufacturer's warranty ended which would have been 4 years. Our extended warranty is no good. Lowes lied and the Bosch died. I would have thought a Bosch would have lasted longer. I will buy a cheaper one to replace it from a Lowes competitor.",Not verified,,1.0
23-07-31,87185770,dw,top_control,BOSCH,500_series,SHX65DM5N,,us,retail,lowes,,Neutral,maintain,Service,We purchased 3 year extended warranty and were told it was for after the manufacturer's warranty ended which would have been 4 years.,"[ Dishwasher Died ] || ---------------- || Three years and one week after we purchased, it died. We purchased 3 year extended warranty and were told it was for after the manufacturer's warranty ended which would have been 4 years. Our extended warranty is no good. Lowes lied and the Bosch died. I would have thought a Bosch would have lasted longer. I will buy a cheaper one to replace it from a Lowes competitor.","[ Dishwasher Died ] || ---------------- || Three years and one week after we purchased, it died. We purchased 3 year extended warranty and were told it was for after the manufacturer's warranty ended which would have been 4 years. Our extended warranty is no good. Lowes lied and the Bosch died. I would have thought a Bosch would have lasted longer. I will buy a cheaper one to replace it from a Lowes competitor.",Not verified,,1.0
23-07-31,87185770,dw,top_control,BOSCH,500_series,SHX65DM5N,,us,retail,lowes,,Negative,maintain,Service,Our extended warranty is no good.,"[ Dishwasher Died ] || ---------------- || Three years and one week after we purchased, it died. We purchased 3 year extended warranty and were told it was for after the manufacturer's warranty ended which would have been 4 years. Our extended warranty is no good. Lowes lied and the Bosch died. I would have thought a Bosch would have lasted longer. I will buy a cheaper one to replace it from a Lowes competitor.","[ Dishwasher Died ] || ---------------- || Three years and one week after we purchased, it died. We purchased 3 year extended warranty and were told it was for after the manufacturer's warranty ended which would have been 4 years. Our extended warranty is no good. Lowes lied and the Bosch died. I would have thought a Bosch would have lasted longer. I will buy a cheaper one to replace it from a Lowes competitor.",Not verified,,1.0
