Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
25-06-27,85733646,dw,top_control,KITCHENAID,KDTM405PPS,KDTM405PPS,,us,retail,kitchenaid,,Neutral,use,Design,I like to put my steak knives up there but the area made for thin items is not very wide.,[ Silent cleaner ] || ---------------- || Cleans well and is so quiet that you can't tell it is running. The only thing I do not like is the top shelf will not hold very many skinny utensils. I like to put my steak knives up there but the area made for thin items is not very wide.,[ Silent cleaner ] || ---------------- || [This review was collected as part of a promotion.] Cleans well and is so quiet that you can't tell it is running. The only thing I do not like is the top shelf will not hold very many skinny utensils.  I like to put my steak knives up there but the area made for thin items is not very wide.,Not verified,,5.0
25-06-23,72502022,dw,builtin,SAMSUNG,BESPOKE,DW80F75L1U01,ASIA,kr,retail,naver_shop,,Neutral,onboard,Delivery_Installation,Dishwasher installation [Please come after the induction is complete]. *,"[ I had a lot of concerns because my kitchen was small. Should I install the induction stove in series or should I install the rice cooker next to it? I heard a lot of people around me say that if the dishwasher is too far away, it won't be used, and that it's best if it's close. ] || ---------------- || The kitchen is small, so I had a lot of worries. Should I install it in series with the induction or in the rice cooker next to it? Many people said that if the dishwasher is too far away, it won't be used, and many people around me said that it's best if it's close. 1. When installing in series under the induction. = It's close to the sink, but the induction is expected to be raised, and the 3-tier storage cabinet should be moved to the rice cooker right next to it. [It's best if there's no induction. Otherwise, consider the induction.] 2. The rice cooker at the very end of the sink. Induction is right there. The dishwasher is right there, except for the rice cooker. [It's the farthest from the sink. Water drips and back hurts.] After worrying about it, I decided to install it in series even if it's induction. Fortunately, the induction went in! Three teams came to install it. 1. Dishwasher reform. 2. Induction. 3. Dishwasher installation [Please come after the induction is complete]. *I bought it thinking it was a slim fit induction, but the other ones aren't slim fits. There is a slim fit in another model, so if you are worried about the 1-2cm difference, I recommend the slim fit induction.","[ 주방이 좁아서 고민이 많았습니다.인덕션과 직렬설치를 할 지, 한 칸 옆 밥솥장에 할지..식세기가 멀면 안쓰게 된다는 말도 많았고 가까운게 최고라는 말을 주변에서 많이 들었습니다.1 ] || ---------------- || 주방이 좁아서 고민이 많았습니다.인덕션과 직렬설치를 할 지, 한 칸 옆 밥솥장에 할지..식세기가 멀면 안쓰게 된다는 말도 많았고 가까운게 최고라는 말을 주변에서 많이 들었습니다.1. 인덕션 아래 직렬설치 시= 개수대와는 가깝지만 인덕션 띄움이 예상 및 3단 수납장은 바로 옆 밥솥장으로 옮겨야함[인툭튀만 없다면 최고. 아니면 인툭튀 감안]2. 싱크대 맨 끝 밥솥장인덕션도 쏙. 식세기도 밥솥장만 빼고 쏙.[개수대와 제일 멀다. 물 뚝뚝 및 허리 아픔]고민하다가 편하고자 사는 것인데 인툭튀가 되어도 직렬하자. 라고 결정을 내고 설치 받았는데 다행히 인덕션이 쏙 들어갔어요!!설치하는데 3팀이 오십니다.1.식세기 리폼2.인덕션3.식세기설치[인덕션이 완료되어야 오세요]*저는 인덕션 슬림핏인 줄 알고 구매했는데 다른 이건 슬림핏 아니에요.. 다른 모델로 슬림핏이 있으니 1-2cm 차이로 고민하시는 분 계시면 맘편히 인덕션은 슬림핏 추천 드려요ㅜ",Not verified,,5.0
25-06-23,72502022,dw,builtin,SAMSUNG,BESPOKE,DW80F75L1U01,ASIA,kr,retail,naver_shop,,Neutral,"purchase,use",Design,"I bought it thinking it was a slim fit induction, but the other ones aren't slim fits.","[ I had a lot of concerns because my kitchen was small. Should I install the induction stove in series or should I install the rice cooker next to it? I heard a lot of people around me say that if the dishwasher is too far away, it won't be used, and that it's best if it's close. ] || ---------------- || The kitchen is small, so I had a lot of worries. Should I install it in series with the induction or in the rice cooker next to it? Many people said that if the dishwasher is too far away, it won't be used, and many people around me said that it's best if it's close. 1. When installing in series under the induction. = It's close to the sink, but the induction is expected to be raised, and the 3-tier storage cabinet should be moved to the rice cooker right next to it. [It's best if there's no induction. Otherwise, consider the induction.] 2. The rice cooker at the very end of the sink. Induction is right there. The dishwasher is right there, except for the rice cooker. [It's the farthest from the sink. Water drips and back hurts.] After worrying about it, I decided to install it in series even if it's induction. Fortunately, the induction went in! Three teams came to install it. 1. Dishwasher reform. 2. Induction. 3. Dishwasher installation [Please come after the induction is complete]. *I bought it thinking it was a slim fit induction, but the other ones aren't slim fits. There is a slim fit in another model, so if you are worried about the 1-2cm difference, I recommend the slim fit induction.","[ 주방이 좁아서 고민이 많았습니다.인덕션과 직렬설치를 할 지, 한 칸 옆 밥솥장에 할지..식세기가 멀면 안쓰게 된다는 말도 많았고 가까운게 최고라는 말을 주변에서 많이 들었습니다.1 ] || ---------------- || 주방이 좁아서 고민이 많았습니다.인덕션과 직렬설치를 할 지, 한 칸 옆 밥솥장에 할지..식세기가 멀면 안쓰게 된다는 말도 많았고 가까운게 최고라는 말을 주변에서 많이 들었습니다.1. 인덕션 아래 직렬설치 시= 개수대와는 가깝지만 인덕션 띄움이 예상 및 3단 수납장은 바로 옆 밥솥장으로 옮겨야함[인툭튀만 없다면 최고. 아니면 인툭튀 감안]2. 싱크대 맨 끝 밥솥장인덕션도 쏙. 식세기도 밥솥장만 빼고 쏙.[개수대와 제일 멀다. 물 뚝뚝 및 허리 아픔]고민하다가 편하고자 사는 것인데 인툭튀가 되어도 직렬하자. 라고 결정을 내고 설치 받았는데 다행히 인덕션이 쏙 들어갔어요!!설치하는데 3팀이 오십니다.1.식세기 리폼2.인덕션3.식세기설치[인덕션이 완료되어야 오세요]*저는 인덕션 슬림핏인 줄 알고 구매했는데 다른 이건 슬림핏 아니에요.. 다른 모델로 슬림핏이 있으니 1-2cm 차이로 고민하시는 분 계시면 맘편히 인덕션은 슬림핏 추천 드려요ㅜ",Not verified,,5.0
25-06-23,72502022,dw,builtin,SAMSUNG,BESPOKE,DW80F75L1U01,ASIA,kr,retail,naver_shop,,Neutral,,,"There is a slim fit in another model, so if you are worried about the 1-2cm difference, I recommend the slim fit induction.","[ I had a lot of concerns because my kitchen was small. Should I install the induction stove in series or should I install the rice cooker next to it? I heard a lot of people around me say that if the dishwasher is too far away, it won't be used, and that it's best if it's close. ] || ---------------- || The kitchen is small, so I had a lot of worries. Should I install it in series with the induction or in the rice cooker next to it? Many people said that if the dishwasher is too far away, it won't be used, and many people around me said that it's best if it's close. 1. When installing in series under the induction. = It's close to the sink, but the induction is expected to be raised, and the 3-tier storage cabinet should be moved to the rice cooker right next to it. [It's best if there's no induction. Otherwise, consider the induction.] 2. The rice cooker at the very end of the sink. Induction is right there. The dishwasher is right there, except for the rice cooker. [It's the farthest from the sink. Water drips and back hurts.] After worrying about it, I decided to install it in series even if it's induction. Fortunately, the induction went in! Three teams came to install it. 1. Dishwasher reform. 2. Induction. 3. Dishwasher installation [Please come after the induction is complete]. *I bought it thinking it was a slim fit induction, but the other ones aren't slim fits. There is a slim fit in another model, so if you are worried about the 1-2cm difference, I recommend the slim fit induction.","[ 주방이 좁아서 고민이 많았습니다.인덕션과 직렬설치를 할 지, 한 칸 옆 밥솥장에 할지..식세기가 멀면 안쓰게 된다는 말도 많았고 가까운게 최고라는 말을 주변에서 많이 들었습니다.1 ] || ---------------- || 주방이 좁아서 고민이 많았습니다.인덕션과 직렬설치를 할 지, 한 칸 옆 밥솥장에 할지..식세기가 멀면 안쓰게 된다는 말도 많았고 가까운게 최고라는 말을 주변에서 많이 들었습니다.1. 인덕션 아래 직렬설치 시= 개수대와는 가깝지만 인덕션 띄움이 예상 및 3단 수납장은 바로 옆 밥솥장으로 옮겨야함[인툭튀만 없다면 최고. 아니면 인툭튀 감안]2. 싱크대 맨 끝 밥솥장인덕션도 쏙. 식세기도 밥솥장만 빼고 쏙.[개수대와 제일 멀다. 물 뚝뚝 및 허리 아픔]고민하다가 편하고자 사는 것인데 인툭튀가 되어도 직렬하자. 라고 결정을 내고 설치 받았는데 다행히 인덕션이 쏙 들어갔어요!!설치하는데 3팀이 오십니다.1.식세기 리폼2.인덕션3.식세기설치[인덕션이 완료되어야 오세요]*저는 인덕션 슬림핏인 줄 알고 구매했는데 다른 이건 슬림핏 아니에요.. 다른 모델로 슬림핏이 있으니 1-2cm 차이로 고민하시는 분 계시면 맘편히 인덕션은 슬림핏 추천 드려요ㅜ",Not verified,,5.0
25-06-23,72502025,dw,builtin,SAMSUNG,BESPOKE,DW80F75L1U01,ASIA,kr,retail,naver_shop,,Positive,use,Design,"It's a 25-year-old new model, so it matches well with the lower cabinet without any sense of incongruity.","[ It is a 25-year new model, so it matches well with the lower cabinet and is pretty. The price is very reasonable, and the functions are the latest, so it even has an AI mode. It is for 14 people, so there is plenty of storage. Washing dishes is very convenient because it uses a dishwasher. Why? ] || ---------------- || It's a 25-year-old new model, so it matches well with the lower cabinet without any sense of incongruity. It's pretty. The price is very reasonable, and the functions are the latest, so it even has AI mode. It's for 14 people, so there's plenty of storage. Washing dishes is very convenient because it uses a dishwasher. Why did I buy this only now?",[ 25년 신모델이라 하부장과 이질감없이 잘어울리고예뻐요. 가격도 넘 착하고 기능은 최신이라 ai모드도 되구요. 14인용이라 수납도 넉넉하세요 ㅎ식세기 쓰니까 설거지가 넘 편해요 왜이 ] || ---------------- || 25년 신모델이라 하부장과 이질감없이 잘어울리고예뻐요. 가격도 넘 착하고 기능은 최신이라 ai모드도 되구요. 14인용이라 수납도 넉넉하세요 ㅎ식세기 쓰니까 설거지가 넘 편해요 왜이걸 이제야 샀는지 ㅎㅎ,Not verified,,5.0
25-06-23,72502025,dw,builtin,SAMSUNG,BESPOKE,DW80F75L1U01,ASIA,kr,retail,naver_shop,,Positive,use,Design,It's pretty.,"[ It is a 25-year new model, so it matches well with the lower cabinet and is pretty. The price is very reasonable, and the functions are the latest, so it even has an AI mode. It is for 14 people, so there is plenty of storage. Washing dishes is very convenient because it uses a dishwasher. Why? ] || ---------------- || It's a 25-year-old new model, so it matches well with the lower cabinet without any sense of incongruity. It's pretty. The price is very reasonable, and the functions are the latest, so it even has AI mode. It's for 14 people, so there's plenty of storage. Washing dishes is very convenient because it uses a dishwasher. Why did I buy this only now?",[ 25년 신모델이라 하부장과 이질감없이 잘어울리고예뻐요. 가격도 넘 착하고 기능은 최신이라 ai모드도 되구요. 14인용이라 수납도 넉넉하세요 ㅎ식세기 쓰니까 설거지가 넘 편해요 왜이 ] || ---------------- || 25년 신모델이라 하부장과 이질감없이 잘어울리고예뻐요. 가격도 넘 착하고 기능은 최신이라 ai모드도 되구요. 14인용이라 수납도 넉넉하세요 ㅎ식세기 쓰니까 설거지가 넘 편해요 왜이걸 이제야 샀는지 ㅎㅎ,Not verified,,5.0
25-06-23,72502025,dw,builtin,SAMSUNG,BESPOKE,DW80F75L1U01,ASIA,kr,retail,naver_shop,,Positive,purchase,Easy_Use,"The price is very reasonable, and the functions are the latest, so it even has AI mode.","[ It is a 25-year new model, so it matches well with the lower cabinet and is pretty. The price is very reasonable, and the functions are the latest, so it even has an AI mode. It is for 14 people, so there is plenty of storage. Washing dishes is very convenient because it uses a dishwasher. Why? ] || ---------------- || It's a 25-year-old new model, so it matches well with the lower cabinet without any sense of incongruity. It's pretty. The price is very reasonable, and the functions are the latest, so it even has AI mode. It's for 14 people, so there's plenty of storage. Washing dishes is very convenient because it uses a dishwasher. Why did I buy this only now?",[ 25년 신모델이라 하부장과 이질감없이 잘어울리고예뻐요. 가격도 넘 착하고 기능은 최신이라 ai모드도 되구요. 14인용이라 수납도 넉넉하세요 ㅎ식세기 쓰니까 설거지가 넘 편해요 왜이 ] || ---------------- || 25년 신모델이라 하부장과 이질감없이 잘어울리고예뻐요. 가격도 넘 착하고 기능은 최신이라 ai모드도 되구요. 14인용이라 수납도 넉넉하세요 ㅎ식세기 쓰니까 설거지가 넘 편해요 왜이걸 이제야 샀는지 ㅎㅎ,Not verified,,5.0
25-06-23,72502025,dw,builtin,SAMSUNG,BESPOKE,DW80F75L1U01,ASIA,kr,retail,naver_shop,,Positive,purchase,Price,"The price is very reasonable, and the functions are the latest, so it even has AI mode.","[ It is a 25-year new model, so it matches well with the lower cabinet and is pretty. The price is very reasonable, and the functions are the latest, so it even has an AI mode. It is for 14 people, so there is plenty of storage. Washing dishes is very convenient because it uses a dishwasher. Why? ] || ---------------- || It's a 25-year-old new model, so it matches well with the lower cabinet without any sense of incongruity. It's pretty. The price is very reasonable, and the functions are the latest, so it even has AI mode. It's for 14 people, so there's plenty of storage. Washing dishes is very convenient because it uses a dishwasher. Why did I buy this only now?",[ 25년 신모델이라 하부장과 이질감없이 잘어울리고예뻐요. 가격도 넘 착하고 기능은 최신이라 ai모드도 되구요. 14인용이라 수납도 넉넉하세요 ㅎ식세기 쓰니까 설거지가 넘 편해요 왜이 ] || ---------------- || 25년 신모델이라 하부장과 이질감없이 잘어울리고예뻐요. 가격도 넘 착하고 기능은 최신이라 ai모드도 되구요. 14인용이라 수납도 넉넉하세요 ㅎ식세기 쓰니까 설거지가 넘 편해요 왜이걸 이제야 샀는지 ㅎㅎ,Not verified,,5.0
25-06-23,72502025,dw,builtin,SAMSUNG,BESPOKE,DW80F75L1U01,ASIA,kr,retail,naver_shop,,Positive,use,Design,"It's for 14 people, so there's plenty of storage.","[ It is a 25-year new model, so it matches well with the lower cabinet and is pretty. The price is very reasonable, and the functions are the latest, so it even has an AI mode. It is for 14 people, so there is plenty of storage. Washing dishes is very convenient because it uses a dishwasher. Why? ] || ---------------- || It's a 25-year-old new model, so it matches well with the lower cabinet without any sense of incongruity. It's pretty. The price is very reasonable, and the functions are the latest, so it even has AI mode. It's for 14 people, so there's plenty of storage. Washing dishes is very convenient because it uses a dishwasher. Why did I buy this only now?",[ 25년 신모델이라 하부장과 이질감없이 잘어울리고예뻐요. 가격도 넘 착하고 기능은 최신이라 ai모드도 되구요. 14인용이라 수납도 넉넉하세요 ㅎ식세기 쓰니까 설거지가 넘 편해요 왜이 ] || ---------------- || 25년 신모델이라 하부장과 이질감없이 잘어울리고예뻐요. 가격도 넘 착하고 기능은 최신이라 ai모드도 되구요. 14인용이라 수납도 넉넉하세요 ㅎ식세기 쓰니까 설거지가 넘 편해요 왜이걸 이제야 샀는지 ㅎㅎ,Not verified,,5.0
25-06-23,72502025,dw,builtin,SAMSUNG,BESPOKE,DW80F75L1U01,ASIA,kr,retail,naver_shop,,Positive,use,Easy_Use,Washing dishes is very convenient because it uses a dishwasher.,"[ It is a 25-year new model, so it matches well with the lower cabinet and is pretty. The price is very reasonable, and the functions are the latest, so it even has an AI mode. It is for 14 people, so there is plenty of storage. Washing dishes is very convenient because it uses a dishwasher. Why? ] || ---------------- || It's a 25-year-old new model, so it matches well with the lower cabinet without any sense of incongruity. It's pretty. The price is very reasonable, and the functions are the latest, so it even has AI mode. It's for 14 people, so there's plenty of storage. Washing dishes is very convenient because it uses a dishwasher. Why did I buy this only now?",[ 25년 신모델이라 하부장과 이질감없이 잘어울리고예뻐요. 가격도 넘 착하고 기능은 최신이라 ai모드도 되구요. 14인용이라 수납도 넉넉하세요 ㅎ식세기 쓰니까 설거지가 넘 편해요 왜이 ] || ---------------- || 25년 신모델이라 하부장과 이질감없이 잘어울리고예뻐요. 가격도 넘 착하고 기능은 최신이라 ai모드도 되구요. 14인용이라 수납도 넉넉하세요 ㅎ식세기 쓰니까 설거지가 넘 편해요 왜이걸 이제야 샀는지 ㅎㅎ,Not verified,,5.0
25-06-23,72502025,dw,builtin,SAMSUNG,BESPOKE,DW80F75L1U01,ASIA,kr,retail,naver_shop,,Neutral,,,Why did I buy this only now?,"[ It is a 25-year new model, so it matches well with the lower cabinet and is pretty. The price is very reasonable, and the functions are the latest, so it even has an AI mode. It is for 14 people, so there is plenty of storage. Washing dishes is very convenient because it uses a dishwasher. Why? ] || ---------------- || It's a 25-year-old new model, so it matches well with the lower cabinet without any sense of incongruity. It's pretty. The price is very reasonable, and the functions are the latest, so it even has AI mode. It's for 14 people, so there's plenty of storage. Washing dishes is very convenient because it uses a dishwasher. Why did I buy this only now?",[ 25년 신모델이라 하부장과 이질감없이 잘어울리고예뻐요. 가격도 넘 착하고 기능은 최신이라 ai모드도 되구요. 14인용이라 수납도 넉넉하세요 ㅎ식세기 쓰니까 설거지가 넘 편해요 왜이 ] || ---------------- || 25년 신모델이라 하부장과 이질감없이 잘어울리고예뻐요. 가격도 넘 착하고 기능은 최신이라 ai모드도 되구요. 14인용이라 수납도 넉넉하세요 ㅎ식세기 쓰니까 설거지가 넘 편해요 왜이걸 이제야 샀는지 ㅎㅎ,Not verified,,5.0
25-06-23,72502027,dw,builtin,SAMSUNG,BESPOKE,DW80F75L1U01,ASIA,kr,retail,naver_shop,,Positive,"deliver,onboard",Delivery_Installation,"The delivery was fast, and the repairman and installer were both friendly and did a good job installing it.","[ The delivery was fast, and the repairman and installer were both friendly and did a good job installing it. The drain pipe was installed a little wrong, so I had to re-install it, but they did a neat job. ] || ---------------- || The delivery was fast, and the repairman and installer were both friendly and did a good job installing it. The drain pipe was installed a little wrong, so I had to re-install it, but they did a neat job before leaving. I will use it well.",[ 배송이 빨리오셨고 리폼기사님 설치기사님 다 친철하게 잘 설치해주시고 가셨어요. 매안 배수관을 약간 잘 못 설치해서 부분 설치만 제가 다시 하긴 했지만 깔끔하게 시공해주시고 가셨습니 ] || ---------------- || 배송이 빨리오셨고 리폼기사님 설치기사님 다 친철하게 잘 설치해주시고 가셨어요. 매안 배수관을 약간 잘 못 설치해서 부분 설치만 제가 다시 하긴 했지만 깔끔하게 시공해주시고 가셨습니다 잘쓸께요,Not verified,,5.0
25-06-23,72502027,dw,builtin,SAMSUNG,BESPOKE,DW80F75L1U01,ASIA,kr,retail,naver_shop,,Positive,"deliver,onboard",Service,"The delivery was fast, and the repairman and installer were both friendly and did a good job installing it.","[ The delivery was fast, and the repairman and installer were both friendly and did a good job installing it. The drain pipe was installed a little wrong, so I had to re-install it, but they did a neat job. ] || ---------------- || The delivery was fast, and the repairman and installer were both friendly and did a good job installing it. The drain pipe was installed a little wrong, so I had to re-install it, but they did a neat job before leaving. I will use it well.",[ 배송이 빨리오셨고 리폼기사님 설치기사님 다 친철하게 잘 설치해주시고 가셨어요. 매안 배수관을 약간 잘 못 설치해서 부분 설치만 제가 다시 하긴 했지만 깔끔하게 시공해주시고 가셨습니 ] || ---------------- || 배송이 빨리오셨고 리폼기사님 설치기사님 다 친철하게 잘 설치해주시고 가셨어요. 매안 배수관을 약간 잘 못 설치해서 부분 설치만 제가 다시 하긴 했지만 깔끔하게 시공해주시고 가셨습니다 잘쓸께요,Not verified,,5.0
25-06-23,72502027,dw,builtin,SAMSUNG,BESPOKE,DW80F75L1U01,ASIA,kr,retail,naver_shop,,Negative,onboard,Delivery_Installation,"The drain pipe was installed a little wrong, so I had to re-install it, but they did a neat job before leaving.","[ The delivery was fast, and the repairman and installer were both friendly and did a good job installing it. The drain pipe was installed a little wrong, so I had to re-install it, but they did a neat job. ] || ---------------- || The delivery was fast, and the repairman and installer were both friendly and did a good job installing it. The drain pipe was installed a little wrong, so I had to re-install it, but they did a neat job before leaving. I will use it well.",[ 배송이 빨리오셨고 리폼기사님 설치기사님 다 친철하게 잘 설치해주시고 가셨어요. 매안 배수관을 약간 잘 못 설치해서 부분 설치만 제가 다시 하긴 했지만 깔끔하게 시공해주시고 가셨습니 ] || ---------------- || 배송이 빨리오셨고 리폼기사님 설치기사님 다 친철하게 잘 설치해주시고 가셨어요. 매안 배수관을 약간 잘 못 설치해서 부분 설치만 제가 다시 하긴 했지만 깔끔하게 시공해주시고 가셨습니다 잘쓸께요,Not verified,,5.0
25-06-23,72502027,dw,builtin,SAMSUNG,BESPOKE,DW80F75L1U01,ASIA,kr,retail,naver_shop,,Positive,use,,I will use it well.,"[ The delivery was fast, and the repairman and installer were both friendly and did a good job installing it. The drain pipe was installed a little wrong, so I had to re-install it, but they did a neat job. ] || ---------------- || The delivery was fast, and the repairman and installer were both friendly and did a good job installing it. The drain pipe was installed a little wrong, so I had to re-install it, but they did a neat job before leaving. I will use it well.",[ 배송이 빨리오셨고 리폼기사님 설치기사님 다 친철하게 잘 설치해주시고 가셨어요. 매안 배수관을 약간 잘 못 설치해서 부분 설치만 제가 다시 하긴 했지만 깔끔하게 시공해주시고 가셨습니 ] || ---------------- || 배송이 빨리오셨고 리폼기사님 설치기사님 다 친철하게 잘 설치해주시고 가셨어요. 매안 배수관을 약간 잘 못 설치해서 부분 설치만 제가 다시 하긴 했지만 깔끔하게 시공해주시고 가셨습니다 잘쓸께요,Not verified,,5.0
25-06-23,72502118,dw,top_control,KITCHENAID,KDTE304LPA,KDTE304LPA,,us,retail,lowes,,Very Negative,use,Design,"This unit is attractive but has some serious design flaws, BEWARE!","[ Poor quality and terrible customer service. ] || ---------------- || This unit is attractive but has some serious design flaws, BEWARE! Primarily, the filter warps after a short time and allows debris into the wash tube. This destroys and rots out the supply tube and the dishwasher stops washing effectively. You have to purchase the entire supply assembly to fix this at near $100, not including the cost of service. I begged Kitchenaid to just send the section of tube that gets damaged (this is a very common problem look it up), but they were completely uninterested in helping. I will never go anywhere near another Kitchaid product.","[ Poor quality and terrible customer service. ] || ---------------- || This unit is attractive but has some serious design flaws, BEWARE! Primarily, the filter warps after a short time and allows debris into the wash tube.  This destroys and rots out the supply tube and the dishwasher stops washing effectively.  You have to purchase the entire supply assembly to fix this at near $100, not including the cost of service.  I begged Kitchenaid to just send the section of tube that gets damaged (this is a very common problem look it up), but they were completely uninterested in helping.  I will never go anywhere near another Kitchaid product.",Not verified,,1.0
25-06-23,72502118,dw,top_control,KITCHENAID,KDTE304LPA,KDTE304LPA,,us,retail,lowes,,Negative,use,,"Primarily, the filter warps after a short time and allows debris into the wash tube.","[ Poor quality and terrible customer service. ] || ---------------- || This unit is attractive but has some serious design flaws, BEWARE! Primarily, the filter warps after a short time and allows debris into the wash tube. This destroys and rots out the supply tube and the dishwasher stops washing effectively. You have to purchase the entire supply assembly to fix this at near $100, not including the cost of service. I begged Kitchenaid to just send the section of tube that gets damaged (this is a very common problem look it up), but they were completely uninterested in helping. I will never go anywhere near another Kitchaid product.","[ Poor quality and terrible customer service. ] || ---------------- || This unit is attractive but has some serious design flaws, BEWARE! Primarily, the filter warps after a short time and allows debris into the wash tube.  This destroys and rots out the supply tube and the dishwasher stops washing effectively.  You have to purchase the entire supply assembly to fix this at near $100, not including the cost of service.  I begged Kitchenaid to just send the section of tube that gets damaged (this is a very common problem look it up), but they were completely uninterested in helping.  I will never go anywhere near another Kitchaid product.",Not verified,,1.0
25-06-23,72502118,dw,top_control,KITCHENAID,KDTE304LPA,KDTE304LPA,,us,retail,lowes,,Very Negative,"maintain,use",Durability,This destroys and rots out the supply tube and the dishwasher stops washing effectively.,"[ Poor quality and terrible customer service. ] || ---------------- || This unit is attractive but has some serious design flaws, BEWARE! Primarily, the filter warps after a short time and allows debris into the wash tube. This destroys and rots out the supply tube and the dishwasher stops washing effectively. You have to purchase the entire supply assembly to fix this at near $100, not including the cost of service. I begged Kitchenaid to just send the section of tube that gets damaged (this is a very common problem look it up), but they were completely uninterested in helping. I will never go anywhere near another Kitchaid product.","[ Poor quality and terrible customer service. ] || ---------------- || This unit is attractive but has some serious design flaws, BEWARE! Primarily, the filter warps after a short time and allows debris into the wash tube.  This destroys and rots out the supply tube and the dishwasher stops washing effectively.  You have to purchase the entire supply assembly to fix this at near $100, not including the cost of service.  I begged Kitchenaid to just send the section of tube that gets damaged (this is a very common problem look it up), but they were completely uninterested in helping.  I will never go anywhere near another Kitchaid product.",Not verified,,1.0
25-06-23,72502118,dw,top_control,KITCHENAID,KDTE304LPA,KDTE304LPA,,us,retail,lowes,,Very Negative,"maintain,use",Performance_Washing,This destroys and rots out the supply tube and the dishwasher stops washing effectively.,"[ Poor quality and terrible customer service. ] || ---------------- || This unit is attractive but has some serious design flaws, BEWARE! Primarily, the filter warps after a short time and allows debris into the wash tube. This destroys and rots out the supply tube and the dishwasher stops washing effectively. You have to purchase the entire supply assembly to fix this at near $100, not including the cost of service. I begged Kitchenaid to just send the section of tube that gets damaged (this is a very common problem look it up), but they were completely uninterested in helping. I will never go anywhere near another Kitchaid product.","[ Poor quality and terrible customer service. ] || ---------------- || This unit is attractive but has some serious design flaws, BEWARE! Primarily, the filter warps after a short time and allows debris into the wash tube.  This destroys and rots out the supply tube and the dishwasher stops washing effectively.  You have to purchase the entire supply assembly to fix this at near $100, not including the cost of service.  I begged Kitchenaid to just send the section of tube that gets damaged (this is a very common problem look it up), but they were completely uninterested in helping.  I will never go anywhere near another Kitchaid product.",Not verified,,1.0
25-06-23,72502118,dw,top_control,KITCHENAID,KDTE304LPA,KDTE304LPA,,us,retail,lowes,,Negative,maintain,Price,"You have to purchase the entire supply assembly to fix this at near $100, not including the cost of service.","[ Poor quality and terrible customer service. ] || ---------------- || This unit is attractive but has some serious design flaws, BEWARE! Primarily, the filter warps after a short time and allows debris into the wash tube. This destroys and rots out the supply tube and the dishwasher stops washing effectively. You have to purchase the entire supply assembly to fix this at near $100, not including the cost of service. I begged Kitchenaid to just send the section of tube that gets damaged (this is a very common problem look it up), but they were completely uninterested in helping. I will never go anywhere near another Kitchaid product.","[ Poor quality and terrible customer service. ] || ---------------- || This unit is attractive but has some serious design flaws, BEWARE! Primarily, the filter warps after a short time and allows debris into the wash tube.  This destroys and rots out the supply tube and the dishwasher stops washing effectively.  You have to purchase the entire supply assembly to fix this at near $100, not including the cost of service.  I begged Kitchenaid to just send the section of tube that gets damaged (this is a very common problem look it up), but they were completely uninterested in helping.  I will never go anywhere near another Kitchaid product.",Not verified,,1.0
25-06-23,72502118,dw,top_control,KITCHENAID,KDTE304LPA,KDTE304LPA,,us,retail,lowes,,Negative,maintain,Service,"You have to purchase the entire supply assembly to fix this at near $100, not including the cost of service.","[ Poor quality and terrible customer service. ] || ---------------- || This unit is attractive but has some serious design flaws, BEWARE! Primarily, the filter warps after a short time and allows debris into the wash tube. This destroys and rots out the supply tube and the dishwasher stops washing effectively. You have to purchase the entire supply assembly to fix this at near $100, not including the cost of service. I begged Kitchenaid to just send the section of tube that gets damaged (this is a very common problem look it up), but they were completely uninterested in helping. I will never go anywhere near another Kitchaid product.","[ Poor quality and terrible customer service. ] || ---------------- || This unit is attractive but has some serious design flaws, BEWARE! Primarily, the filter warps after a short time and allows debris into the wash tube.  This destroys and rots out the supply tube and the dishwasher stops washing effectively.  You have to purchase the entire supply assembly to fix this at near $100, not including the cost of service.  I begged Kitchenaid to just send the section of tube that gets damaged (this is a very common problem look it up), but they were completely uninterested in helping.  I will never go anywhere near another Kitchaid product.",Not verified,,1.0
25-06-23,72502118,dw,top_control,KITCHENAID,KDTE304LPA,KDTE304LPA,,us,retail,lowes,,Negative,maintain,Durability,"I begged Kitchenaid to just send the section of tube that gets damaged (this is a very common problem look it up), but they were completely uninterested in helping.","[ Poor quality and terrible customer service. ] || ---------------- || This unit is attractive but has some serious design flaws, BEWARE! Primarily, the filter warps after a short time and allows debris into the wash tube. This destroys and rots out the supply tube and the dishwasher stops washing effectively. You have to purchase the entire supply assembly to fix this at near $100, not including the cost of service. I begged Kitchenaid to just send the section of tube that gets damaged (this is a very common problem look it up), but they were completely uninterested in helping. I will never go anywhere near another Kitchaid product.","[ Poor quality and terrible customer service. ] || ---------------- || This unit is attractive but has some serious design flaws, BEWARE! Primarily, the filter warps after a short time and allows debris into the wash tube.  This destroys and rots out the supply tube and the dishwasher stops washing effectively.  You have to purchase the entire supply assembly to fix this at near $100, not including the cost of service.  I begged Kitchenaid to just send the section of tube that gets damaged (this is a very common problem look it up), but they were completely uninterested in helping.  I will never go anywhere near another Kitchaid product.",Not verified,,1.0
