Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
24-11-07,98002092,dw,builtin,LG,12_person,DUB61TB,ASIA,kr,retail,naver_shop,,Negative,"purchase,use",Noise_Vibration,"Good value for money, but a bit loud","Good value for money, but a bit loud",[ 가성비  좋지만 소리가좀 커요 ] || ---------------- || 가성비  좋지만 소리가좀 커요,Not verified,,4.0
24-11-07,98002092,dw,builtin,LG,12_person,DUB61TB,ASIA,kr,retail,naver_shop,,Negative,"purchase,use",Price,"Good value for money, but a bit loud","Good value for money, but a bit loud",[ 가성비  좋지만 소리가좀 커요 ] || ---------------- || 가성비  좋지만 소리가좀 커요,Not verified,,4.0
24-11-07,66091390,dw,top_control,SAMSUNG,DW80CG5450SR,DW80CG5450SR,,us,retail,homedepot,,Positive,use,,"We've had this for 2 months now, and I love it!","[ This is the dishwasher I never knew I needed! ] || ---------------- || We've had this for 2 months now, and I love it! My dishes come out sparkling clean, even my pots & pans. It holds a ridiculous amount of dishes, glasses, pots & pans & silverware. The upper 3rd rack is the best thing! It accomodates all the things that took too much room in the top rack & all the little pieces that would fall through the basket or top rack in my old dishwasher. I love that it opens at the end of the cycle. My dishes come out clean & dry! Delivery was fantastic!","[ This is the dishwasher I never knew I needed! ] || ---------------- || We've had this for 2 months now, and I love it! My dishes come out sparkling clean, even my pots & pans. It holds a ridiculous amount of dishes, glasses, pots & pans & silverware. The upper 3rd rack is the best thing! It accomodates all the things that took too much room in the top rack & all the little pieces that would fall through the basket or top rack in my old dishwasher. I love that it opens at the end of the cycle. My dishes come out clean & dry!!  Delivery was fantastic!",,,5.0
24-11-07,66411087,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Positive,purchase,,I am extremely pleased with this purchase.,"[ Excellent Purchase ] || ---------------- || This purchase was worth every penny that I spent. I considered both the 500 series and the 800 series, but decided on the 800 because i have an open floor plan for my kitchen/great room, and the decible level was lower on the 800. My old dishwasher was so loud that I couldn't hear the television while it was running. I am absolutely thrilled with the Bosch 800. It is so quiet that I can't hear it running, and only know that it is when I check the light. The CrystalDry function seems to work very well, but only if you are sure that there are no flat surfaces where water can pool. I have to be sure to stack my coffee mugs and glases so they are angled, but the racks easily accomodate that. I am extremely pleased with this purchase.","[ Excellent Purchase ] || ---------------- || This purchase was worth every penny that I spent.  I considered both the 500 series and the 800 series, but decided on the 800 because i have an open floor plan for my kitchen/great room, and the decible level was lower on the 800.  My old dishwasher was so loud that I couldn't hear the television while it was running.  I am absolutely thrilled with the Bosch 800.  It is so quiet that I can't hear it running, and only know that it is when I check the light. The CrystalDry function seems to work very well, but only if you are sure that there are no flat surfaces where water can pool.  I have to be sure to stack my coffee mugs and glases so they are angled, but the racks easily accomodate that.I am extremely pleased with this purchase.",,,5.0
24-11-07,66411082,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Positive,use,Service,We love our Bosch dishwasher.,[ Amazing ] || ---------------- || We love our Bosch dishwasher. The dishes come out squeaky clean and dry. It is the best dishwasher I have ever experienced.,[ Amazing ] || ---------------- || We love our Bosch dishwasher. The dishes come out squeaky clean and dry. It is the best dishwasher I have ever experienced.,,,5.0
24-11-07,66411082,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Positive,use,Performance_Drying,The dishes come out squeaky clean and dry.,[ Amazing ] || ---------------- || We love our Bosch dishwasher. The dishes come out squeaky clean and dry. It is the best dishwasher I have ever experienced.,[ Amazing ] || ---------------- || We love our Bosch dishwasher. The dishes come out squeaky clean and dry. It is the best dishwasher I have ever experienced.,,,5.0
24-11-07,66411082,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Positive,use,Performance_Washing,The dishes come out squeaky clean and dry.,[ Amazing ] || ---------------- || We love our Bosch dishwasher. The dishes come out squeaky clean and dry. It is the best dishwasher I have ever experienced.,[ Amazing ] || ---------------- || We love our Bosch dishwasher. The dishes come out squeaky clean and dry. It is the best dishwasher I have ever experienced.,,,5.0
24-11-07,66411082,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Very Positive,use,,It is the best dishwasher I have ever experienced.,[ Amazing ] || ---------------- || We love our Bosch dishwasher. The dishes come out squeaky clean and dry. It is the best dishwasher I have ever experienced.,[ Amazing ] || ---------------- || We love our Bosch dishwasher. The dishes come out squeaky clean and dry. It is the best dishwasher I have ever experienced.,,,5.0
24-11-07,66411103,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Positive,"purchase,use",,I'm really pleased with my purchase.,"[ Very pleased ] || ---------------- || I'm really pleased with my purchase. It does a fantastic job cleaning dishes and it dries plastic really well. I love the loading and unloading except for coffee mugs. They keep tipping over so I haven't figured that out. But everything else is super easy to load and unloading takes a min. I've also used the tilt feature on the upper rack for a vase, which is awesome. Also seeing where the filter is and pulling it out to clean is super easy.","[ Very pleased ] || ---------------- || I'm really pleased with my purchase.  It does a fantastic job cleaning dishes and it dries plastic really well.  I love the loading and unloading except for coffee mugs.  They keep tipping over so I haven't figured that out.  But everything else is super easy to load and unloading takes a min.  I've also used the tilt feature on the upper rack for a vase, which is awesome.  Also seeing where the filter is and pulling it out to clean is super easy.",,,4.0
24-11-07,66411103,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Very Positive,use,Performance_Drying,It does a fantastic job cleaning dishes and it dries plastic really well.,"[ Very pleased ] || ---------------- || I'm really pleased with my purchase. It does a fantastic job cleaning dishes and it dries plastic really well. I love the loading and unloading except for coffee mugs. They keep tipping over so I haven't figured that out. But everything else is super easy to load and unloading takes a min. I've also used the tilt feature on the upper rack for a vase, which is awesome. Also seeing where the filter is and pulling it out to clean is super easy.","[ Very pleased ] || ---------------- || I'm really pleased with my purchase.  It does a fantastic job cleaning dishes and it dries plastic really well.  I love the loading and unloading except for coffee mugs.  They keep tipping over so I haven't figured that out.  But everything else is super easy to load and unloading takes a min.  I've also used the tilt feature on the upper rack for a vase, which is awesome.  Also seeing where the filter is and pulling it out to clean is super easy.",,,4.0
24-11-07,66411103,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Very Positive,use,Performance_Washing,It does a fantastic job cleaning dishes and it dries plastic really well.,"[ Very pleased ] || ---------------- || I'm really pleased with my purchase. It does a fantastic job cleaning dishes and it dries plastic really well. I love the loading and unloading except for coffee mugs. They keep tipping over so I haven't figured that out. But everything else is super easy to load and unloading takes a min. I've also used the tilt feature on the upper rack for a vase, which is awesome. Also seeing where the filter is and pulling it out to clean is super easy.","[ Very pleased ] || ---------------- || I'm really pleased with my purchase.  It does a fantastic job cleaning dishes and it dries plastic really well.  I love the loading and unloading except for coffee mugs.  They keep tipping over so I haven't figured that out.  But everything else is super easy to load and unloading takes a min.  I've also used the tilt feature on the upper rack for a vase, which is awesome.  Also seeing where the filter is and pulling it out to clean is super easy.",,,4.0
24-11-07,66411103,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Positive,use,Easy_Use,I love the loading and unloading except for coffee mugs.,"[ Very pleased ] || ---------------- || I'm really pleased with my purchase. It does a fantastic job cleaning dishes and it dries plastic really well. I love the loading and unloading except for coffee mugs. They keep tipping over so I haven't figured that out. But everything else is super easy to load and unloading takes a min. I've also used the tilt feature on the upper rack for a vase, which is awesome. Also seeing where the filter is and pulling it out to clean is super easy.","[ Very pleased ] || ---------------- || I'm really pleased with my purchase.  It does a fantastic job cleaning dishes and it dries plastic really well.  I love the loading and unloading except for coffee mugs.  They keep tipping over so I haven't figured that out.  But everything else is super easy to load and unloading takes a min.  I've also used the tilt feature on the upper rack for a vase, which is awesome.  Also seeing where the filter is and pulling it out to clean is super easy.",,,4.0
24-11-07,66411103,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Negative,use,Durability,They keep tipping over so I haven't figured that out.,"[ Very pleased ] || ---------------- || I'm really pleased with my purchase. It does a fantastic job cleaning dishes and it dries plastic really well. I love the loading and unloading except for coffee mugs. They keep tipping over so I haven't figured that out. But everything else is super easy to load and unloading takes a min. I've also used the tilt feature on the upper rack for a vase, which is awesome. Also seeing where the filter is and pulling it out to clean is super easy.","[ Very pleased ] || ---------------- || I'm really pleased with my purchase.  It does a fantastic job cleaning dishes and it dries plastic really well.  I love the loading and unloading except for coffee mugs.  They keep tipping over so I haven't figured that out.  But everything else is super easy to load and unloading takes a min.  I've also used the tilt feature on the upper rack for a vase, which is awesome.  Also seeing where the filter is and pulling it out to clean is super easy.",,,4.0
24-11-07,66411103,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Positive,use,Easy_Use,But everything else is super easy to load and unloading takes a min.,"[ Very pleased ] || ---------------- || I'm really pleased with my purchase. It does a fantastic job cleaning dishes and it dries plastic really well. I love the loading and unloading except for coffee mugs. They keep tipping over so I haven't figured that out. But everything else is super easy to load and unloading takes a min. I've also used the tilt feature on the upper rack for a vase, which is awesome. Also seeing where the filter is and pulling it out to clean is super easy.","[ Very pleased ] || ---------------- || I'm really pleased with my purchase.  It does a fantastic job cleaning dishes and it dries plastic really well.  I love the loading and unloading except for coffee mugs.  They keep tipping over so I haven't figured that out.  But everything else is super easy to load and unloading takes a min.  I've also used the tilt feature on the upper rack for a vase, which is awesome.  Also seeing where the filter is and pulling it out to clean is super easy.",,,4.0
24-11-07,66411103,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Very Positive,use,Easy_Use,"I've also used the tilt feature on the upper rack for a vase, which is awesome.","[ Very pleased ] || ---------------- || I'm really pleased with my purchase. It does a fantastic job cleaning dishes and it dries plastic really well. I love the loading and unloading except for coffee mugs. They keep tipping over so I haven't figured that out. But everything else is super easy to load and unloading takes a min. I've also used the tilt feature on the upper rack for a vase, which is awesome. Also seeing where the filter is and pulling it out to clean is super easy.","[ Very pleased ] || ---------------- || I'm really pleased with my purchase.  It does a fantastic job cleaning dishes and it dries plastic really well.  I love the loading and unloading except for coffee mugs.  They keep tipping over so I haven't figured that out.  But everything else is super easy to load and unloading takes a min.  I've also used the tilt feature on the upper rack for a vase, which is awesome.  Also seeing where the filter is and pulling it out to clean is super easy.",,,4.0
24-11-07,66411103,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Positive,use,,Also seeing where the filter is and pulling it out to clean is super easy.,"[ Very pleased ] || ---------------- || I'm really pleased with my purchase. It does a fantastic job cleaning dishes and it dries plastic really well. I love the loading and unloading except for coffee mugs. They keep tipping over so I haven't figured that out. But everything else is super easy to load and unloading takes a min. I've also used the tilt feature on the upper rack for a vase, which is awesome. Also seeing where the filter is and pulling it out to clean is super easy.","[ Very pleased ] || ---------------- || I'm really pleased with my purchase.  It does a fantastic job cleaning dishes and it dries plastic really well.  I love the loading and unloading except for coffee mugs.  They keep tipping over so I haven't figured that out.  But everything else is super easy to load and unloading takes a min.  I've also used the tilt feature on the upper rack for a vase, which is awesome.  Also seeing where the filter is and pulling it out to clean is super easy.",,,4.0
24-11-07,66411111,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Positive,use,Performance_Washing,"This dishwasher thoroughly cleans our dishes, even though it might be 3 days before we run it.","[ Quite pleased with our first Bosch purchase ] || ---------------- || This dishwasher thoroughly cleans our dishes, even though it might be 3 days before we run it. It is very quiet - an extra plus. it took a few tries to get the operation sequence down but finally got it. A light illuminates while it is washing, then a quick tune plays when done. If you aren't the one who turned on the dishwasher or heard the tune you may not know the dishes have been cleaned as the light goes out. Suggestion: Maybe the light could change color when done the cycle to indicate it is ready to unload.","[ Quite pleased with our first Bosch purchase ] || ---------------- || This dishwasher thoroughly cleans our dishes, even though it might be 3 days before we run it.  It is very quiet - an extra plus.  it took a few tries to get the operation sequence down but finally got it.  A light illuminates while it is washing, then a quick tune plays when done.  If you aren't the one who turned on the dishwasher or heard the tune you may not know the dishes have been cleaned as the light goes out.  Suggestion: Maybe the light could change color when done the cycle to indicate it is ready to unload.",,,5.0
24-11-07,66411111,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Positive,use,Noise_Vibration,It is very quiet - an extra plus.,"[ Quite pleased with our first Bosch purchase ] || ---------------- || This dishwasher thoroughly cleans our dishes, even though it might be 3 days before we run it. It is very quiet - an extra plus. it took a few tries to get the operation sequence down but finally got it. A light illuminates while it is washing, then a quick tune plays when done. If you aren't the one who turned on the dishwasher or heard the tune you may not know the dishes have been cleaned as the light goes out. Suggestion: Maybe the light could change color when done the cycle to indicate it is ready to unload.","[ Quite pleased with our first Bosch purchase ] || ---------------- || This dishwasher thoroughly cleans our dishes, even though it might be 3 days before we run it.  It is very quiet - an extra plus.  it took a few tries to get the operation sequence down but finally got it.  A light illuminates while it is washing, then a quick tune plays when done.  If you aren't the one who turned on the dishwasher or heard the tune you may not know the dishes have been cleaned as the light goes out.  Suggestion: Maybe the light could change color when done the cycle to indicate it is ready to unload.",,,5.0
24-11-07,66411111,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Neutral,,Easy_Use,it took a few tries to get the operation sequence down but finally got it.,"[ Quite pleased with our first Bosch purchase ] || ---------------- || This dishwasher thoroughly cleans our dishes, even though it might be 3 days before we run it. It is very quiet - an extra plus. it took a few tries to get the operation sequence down but finally got it. A light illuminates while it is washing, then a quick tune plays when done. If you aren't the one who turned on the dishwasher or heard the tune you may not know the dishes have been cleaned as the light goes out. Suggestion: Maybe the light could change color when done the cycle to indicate it is ready to unload.","[ Quite pleased with our first Bosch purchase ] || ---------------- || This dishwasher thoroughly cleans our dishes, even though it might be 3 days before we run it.  It is very quiet - an extra plus.  it took a few tries to get the operation sequence down but finally got it.  A light illuminates while it is washing, then a quick tune plays when done.  If you aren't the one who turned on the dishwasher or heard the tune you may not know the dishes have been cleaned as the light goes out.  Suggestion: Maybe the light could change color when done the cycle to indicate it is ready to unload.",,,5.0
24-11-07,66411111,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Neutral,use,,"A light illuminates while it is washing, then a quick tune plays when done.","[ Quite pleased with our first Bosch purchase ] || ---------------- || This dishwasher thoroughly cleans our dishes, even though it might be 3 days before we run it. It is very quiet - an extra plus. it took a few tries to get the operation sequence down but finally got it. A light illuminates while it is washing, then a quick tune plays when done. If you aren't the one who turned on the dishwasher or heard the tune you may not know the dishes have been cleaned as the light goes out. Suggestion: Maybe the light could change color when done the cycle to indicate it is ready to unload.","[ Quite pleased with our first Bosch purchase ] || ---------------- || This dishwasher thoroughly cleans our dishes, even though it might be 3 days before we run it.  It is very quiet - an extra plus.  it took a few tries to get the operation sequence down but finally got it.  A light illuminates while it is washing, then a quick tune plays when done.  If you aren't the one who turned on the dishwasher or heard the tune you may not know the dishes have been cleaned as the light goes out.  Suggestion: Maybe the light could change color when done the cycle to indicate it is ready to unload.",,,5.0
24-11-07,66411111,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Neutral,use,,If you aren't the one who turned on the dishwasher or heard the tune you may not know the dishes have been cleaned as the light goes out.,"[ Quite pleased with our first Bosch purchase ] || ---------------- || This dishwasher thoroughly cleans our dishes, even though it might be 3 days before we run it. It is very quiet - an extra plus. it took a few tries to get the operation sequence down but finally got it. A light illuminates while it is washing, then a quick tune plays when done. If you aren't the one who turned on the dishwasher or heard the tune you may not know the dishes have been cleaned as the light goes out. Suggestion: Maybe the light could change color when done the cycle to indicate it is ready to unload.","[ Quite pleased with our first Bosch purchase ] || ---------------- || This dishwasher thoroughly cleans our dishes, even though it might be 3 days before we run it.  It is very quiet - an extra plus.  it took a few tries to get the operation sequence down but finally got it.  A light illuminates while it is washing, then a quick tune plays when done.  If you aren't the one who turned on the dishwasher or heard the tune you may not know the dishes have been cleaned as the light goes out.  Suggestion: Maybe the light could change color when done the cycle to indicate it is ready to unload.",,,5.0
24-11-07,66411111,dw,top_control,BOSCH,800_series,SHP78CM5N,,us,retail,bosch_home_us,,Neutral,use,,Suggestion: Maybe the light could change color when done the cycle to indicate it is ready to unload.,"[ Quite pleased with our first Bosch purchase ] || ---------------- || This dishwasher thoroughly cleans our dishes, even though it might be 3 days before we run it. It is very quiet - an extra plus. it took a few tries to get the operation sequence down but finally got it. A light illuminates while it is washing, then a quick tune plays when done. If you aren't the one who turned on the dishwasher or heard the tune you may not know the dishes have been cleaned as the light goes out. Suggestion: Maybe the light could change color when done the cycle to indicate it is ready to unload.","[ Quite pleased with our first Bosch purchase ] || ---------------- || This dishwasher thoroughly cleans our dishes, even though it might be 3 days before we run it.  It is very quiet - an extra plus.  it took a few tries to get the operation sequence down but finally got it.  A light illuminates while it is washing, then a quick tune plays when done.  If you aren't the one who turned on the dishwasher or heard the tune you may not know the dishes have been cleaned as the light goes out.  Suggestion: Maybe the light could change color when done the cycle to indicate it is ready to unload.",,,5.0
24-11-07,72818078,dw,builtin,LG,Objet_collection,DEE6BG,ASIA,kr,retail,lg_com_kr,,Positive,use,Easy_Use,It's so convenient because it cleans even oily dishes very well.,It's so convenient because it cleans even oily dishes very well.,기름기 있는 그릇들도 아주 깨끗하게 잘 닦아주고 너무 편합니다ㅎㅎ,Not verified,,5.0
24-11-07,72818078,dw,builtin,LG,Objet_collection,DEE6BG,ASIA,kr,retail,lg_com_kr,,Positive,use,Performance_Washing,It's so convenient because it cleans even oily dishes very well.,It's so convenient because it cleans even oily dishes very well.,기름기 있는 그릇들도 아주 깨끗하게 잘 닦아주고 너무 편합니다ㅎㅎ,Not verified,,5.0
24-11-07,66411360,dw,top_control,BOSCH,800_series,SHP78CM2N,,us,retail,bosch_home_us,,Negative,,Easy_Use,Too much technology.,[ Mr ] || ---------------- || Too much technology. would not recommend this to any,[ Mr ] || ---------------- || Too much technology....would not recommend this to any,,,1.0
24-11-07,66411360,dw,top_control,BOSCH,800_series,SHP78CM2N,,us,retail,bosch_home_us,,Very Negative,use,,would not recommend this to any,[ Mr ] || ---------------- || Too much technology. would not recommend this to any,[ Mr ] || ---------------- || Too much technology....would not recommend this to any,,,1.0
24-11-07,66411556,dw,top_control,BOSCH,800_series,SHP78CM2N,,us,retail,bosch_home_us,,Positive,use,Performance_Washing,"Nice unit, cleans well.","[ New dishwasher ] || ---------------- || Nice unit, cleans well. I like the remote start from an app on my phone","[ New dishwasher ] || ---------------- || Nice unit, cleans well. I like the remote start from an app on my phone",,,5.0
24-11-07,66411556,dw,top_control,BOSCH,800_series,SHP78CM2N,,us,retail,bosch_home_us,,Positive,use,Easy_Use,I like the remote start from an app on my phone,"[ New dishwasher ] || ---------------- || Nice unit, cleans well. I like the remote start from an app on my phone","[ New dishwasher ] || ---------------- || Nice unit, cleans well. I like the remote start from an app on my phone",,,5.0
24-11-07,66415036,dw,front_control,BOSCH,4_series,SMU4HVS01A,ASIA,au,retail,appliancesonline,,Positive,onboard,Noise_Vibration,"From order to taking away old appliance to install of the new dishwasher to loading & turning everything was easy , super quite machine , everything comes out sparkling clean - love my choice","[ Love my new dishwasher ] || ---------------- || From order to taking away old appliance to install of the new dishwasher to loading & turning everything was easy , super quite machine , everything comes out sparkling clean - love my choice","[ Love my new dishwasher ] || ---------------- || From order to taking away old appliance  to install of the new dishwasher to loading & turning everything was easy , super quite machine , everything comes out sparkling clean - love my choice",,,5.0
24-11-07,66415036,dw,front_control,BOSCH,4_series,SMU4HVS01A,ASIA,au,retail,appliancesonline,,Positive,onboard,Performance_Washing,"From order to taking away old appliance to install of the new dishwasher to loading & turning everything was easy , super quite machine , everything comes out sparkling clean - love my choice","[ Love my new dishwasher ] || ---------------- || From order to taking away old appliance to install of the new dishwasher to loading & turning everything was easy , super quite machine , everything comes out sparkling clean - love my choice","[ Love my new dishwasher ] || ---------------- || From order to taking away old appliance  to install of the new dishwasher to loading & turning everything was easy , super quite machine , everything comes out sparkling clean - love my choice",,,5.0
24-11-07,66415608,dw,top_control,BOSCH,SHPM78Z54N,SHPM78Z54N,,us,retail,bosch_home_us,,Negative,use,Durability,This machine worked well for about 3 years then stopped.,[ Expensive Paper Weight ] || ---------------- || This machine worked well for about 3 years then stopped. Refused to finish a load. Repair man can't find what he thinks is a leak. Was advised to not run it on crystal dry setting because apparently that causes a malfunction. It's not running on any setting. I have had repair men out 4 times. An expensive paper weight.,[ Expensive Paper Weight ] || ---------------- || This machine worked well for about 3 years then stopped. Refused to finish a load. Repair man can't find what he thinks is a leak. Was advised to not run it on crystal dry setting because apparently that causes a malfunction. It's not running on any setting. I have had repair men out 4 times. An expensive paper weight.,,,1.0
24-11-07,66415608,dw,top_control,BOSCH,SHPM78Z54N,SHPM78Z54N,,us,retail,bosch_home_us,,Neutral,,Durability,Refused to finish a load.,[ Expensive Paper Weight ] || ---------------- || This machine worked well for about 3 years then stopped. Refused to finish a load. Repair man can't find what he thinks is a leak. Was advised to not run it on crystal dry setting because apparently that causes a malfunction. It's not running on any setting. I have had repair men out 4 times. An expensive paper weight.,[ Expensive Paper Weight ] || ---------------- || This machine worked well for about 3 years then stopped. Refused to finish a load. Repair man can't find what he thinks is a leak. Was advised to not run it on crystal dry setting because apparently that causes a malfunction. It's not running on any setting. I have had repair men out 4 times. An expensive paper weight.,,,1.0
24-11-07,66415608,dw,top_control,BOSCH,SHPM78Z54N,SHPM78Z54N,,us,retail,bosch_home_us,,Negative,maintain,Durability,Repair man can't find what he thinks is a leak.,[ Expensive Paper Weight ] || ---------------- || This machine worked well for about 3 years then stopped. Refused to finish a load. Repair man can't find what he thinks is a leak. Was advised to not run it on crystal dry setting because apparently that causes a malfunction. It's not running on any setting. I have had repair men out 4 times. An expensive paper weight.,[ Expensive Paper Weight ] || ---------------- || This machine worked well for about 3 years then stopped. Refused to finish a load. Repair man can't find what he thinks is a leak. Was advised to not run it on crystal dry setting because apparently that causes a malfunction. It's not running on any setting. I have had repair men out 4 times. An expensive paper weight.,,,1.0
24-11-07,66415608,dw,top_control,BOSCH,SHPM78Z54N,SHPM78Z54N,,us,retail,bosch_home_us,,Negative,maintain,Service,Repair man can't find what he thinks is a leak.,[ Expensive Paper Weight ] || ---------------- || This machine worked well for about 3 years then stopped. Refused to finish a load. Repair man can't find what he thinks is a leak. Was advised to not run it on crystal dry setting because apparently that causes a malfunction. It's not running on any setting. I have had repair men out 4 times. An expensive paper weight.,[ Expensive Paper Weight ] || ---------------- || This machine worked well for about 3 years then stopped. Refused to finish a load. Repair man can't find what he thinks is a leak. Was advised to not run it on crystal dry setting because apparently that causes a malfunction. It's not running on any setting. I have had repair men out 4 times. An expensive paper weight.,,,1.0
24-11-07,66415608,dw,top_control,BOSCH,SHPM78Z54N,SHPM78Z54N,,us,retail,bosch_home_us,,Negative,use,Durability,Was advised to not run it on crystal dry setting because apparently that causes a malfunction.,[ Expensive Paper Weight ] || ---------------- || This machine worked well for about 3 years then stopped. Refused to finish a load. Repair man can't find what he thinks is a leak. Was advised to not run it on crystal dry setting because apparently that causes a malfunction. It's not running on any setting. I have had repair men out 4 times. An expensive paper weight.,[ Expensive Paper Weight ] || ---------------- || This machine worked well for about 3 years then stopped. Refused to finish a load. Repair man can't find what he thinks is a leak. Was advised to not run it on crystal dry setting because apparently that causes a malfunction. It's not running on any setting. I have had repair men out 4 times. An expensive paper weight.,,,1.0
24-11-07,66415608,dw,top_control,BOSCH,SHPM78Z54N,SHPM78Z54N,,us,retail,bosch_home_us,,Neutral,use,,It's not running on any setting.,[ Expensive Paper Weight ] || ---------------- || This machine worked well for about 3 years then stopped. Refused to finish a load. Repair man can't find what he thinks is a leak. Was advised to not run it on crystal dry setting because apparently that causes a malfunction. It's not running on any setting. I have had repair men out 4 times. An expensive paper weight.,[ Expensive Paper Weight ] || ---------------- || This machine worked well for about 3 years then stopped. Refused to finish a load. Repair man can't find what he thinks is a leak. Was advised to not run it on crystal dry setting because apparently that causes a malfunction. It's not running on any setting. I have had repair men out 4 times. An expensive paper weight.,,,1.0
24-11-07,66415608,dw,top_control,BOSCH,SHPM78Z54N,SHPM78Z54N,,us,retail,bosch_home_us,,Negative,maintain,Service,I have had repair men out 4 times.,[ Expensive Paper Weight ] || ---------------- || This machine worked well for about 3 years then stopped. Refused to finish a load. Repair man can't find what he thinks is a leak. Was advised to not run it on crystal dry setting because apparently that causes a malfunction. It's not running on any setting. I have had repair men out 4 times. An expensive paper weight.,[ Expensive Paper Weight ] || ---------------- || This machine worked well for about 3 years then stopped. Refused to finish a load. Repair man can't find what he thinks is a leak. Was advised to not run it on crystal dry setting because apparently that causes a malfunction. It's not running on any setting. I have had repair men out 4 times. An expensive paper weight.,,,1.0
24-11-07,66415608,dw,top_control,BOSCH,SHPM78Z54N,SHPM78Z54N,,us,retail,bosch_home_us,,Negative,purchase,Price,An expensive paper weight.,[ Expensive Paper Weight ] || ---------------- || This machine worked well for about 3 years then stopped. Refused to finish a load. Repair man can't find what he thinks is a leak. Was advised to not run it on crystal dry setting because apparently that causes a malfunction. It's not running on any setting. I have had repair men out 4 times. An expensive paper weight.,[ Expensive Paper Weight ] || ---------------- || This machine worked well for about 3 years then stopped. Refused to finish a load. Repair man can't find what he thinks is a leak. Was advised to not run it on crystal dry setting because apparently that causes a malfunction. It's not running on any setting. I have had repair men out 4 times. An expensive paper weight.,,,1.0
24-11-07,73010154,dw,freestanding,LG,12_person,DFB22W,ASIA,kr,retail,lg_com_kr,,Positive,use,Durability,This is a sturdy dishwasher for our home.,"This is a sturdy dishwasher for our home. It has a large capacity, is fast, and is quiet. It's great.",우리집 든든한 식기세척기입니다. 용량도 크고 속도도 빠르고 조용합니다. 좋습니다.,Not verified,,5.0
24-11-07,73010154,dw,freestanding,LG,12_person,DFB22W,ASIA,kr,retail,lg_com_kr,,Positive,use,Design,"It has a large capacity, is fast, and is quiet.","This is a sturdy dishwasher for our home. It has a large capacity, is fast, and is quiet. It's great.",우리집 든든한 식기세척기입니다. 용량도 크고 속도도 빠르고 조용합니다. 좋습니다.,Not verified,,5.0
24-11-07,73010154,dw,freestanding,LG,12_person,DFB22W,ASIA,kr,retail,lg_com_kr,,Positive,use,Noise_Vibration,"It has a large capacity, is fast, and is quiet.","This is a sturdy dishwasher for our home. It has a large capacity, is fast, and is quiet. It's great.",우리집 든든한 식기세척기입니다. 용량도 크고 속도도 빠르고 조용합니다. 좋습니다.,Not verified,,5.0
24-11-07,73010154,dw,freestanding,LG,12_person,DFB22W,ASIA,kr,retail,lg_com_kr,,Positive,use,,It's great.,"This is a sturdy dishwasher for our home. It has a large capacity, is fast, and is quiet. It's great.",우리집 든든한 식기세척기입니다. 용량도 크고 속도도 빠르고 조용합니다. 좋습니다.,Not verified,,5.0
24-11-07,72958819,dw,builtin,LG,Objet_collection,DUBJ2EA,ASIA,kr,retail,lg_com_kr,,Positive,use,Easy_Use,Automatic drying is convenient,Automatic drying is convenient,자동건조가 편리해요,Not verified,,5.0
24-11-07,72947240,dw,builtin,LG,Objet_collection,DUBJ4EL,ASIA,kr,retail,lg_com_kr,,Positive,use,Performance_Washing,The dishwasher works really well.,"The dishwasher works really well. I use it mainly for dishes with a lot of oil on them, and after using it, all the oil is completely removed. The design is also really pretty, so I highly recommend it.","식기세척기 성능 정말 좋습니다.기름기가 많이 묻은 그릇 위주로 사용하고 있는데, 사용 후에 말끔하게 기름기가 다 없어집니다. 디자인도 정말 예뻐서 강추입니다",Not verified,,5.0
