Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
24-09-16,64978248,dw,top_control,BOSCH,500_series,SHP65CP5N,,us,retail,bosch_home_us,,Neutral,use,,I have had this dishwasher in my home since 7/24/24.,"[ disappointed from day one ] || ---------------- || I have had this dishwasher in my home since 7/24/24. It has not worked since installation. I have had repairmen in my home 3 times working on it and it continues to do the same thing. Runs for approximately 5 minutes, then shuts down with all lights on and does not drain water.","[ disappointed from day one ] || ---------------- || I have had this dishwasher in my home since 7/24/24.  It has not worked since installation.  I have had repairmen in my home 3 times working on it and it continues to do the same thing. Runs for approximately 5 minutes, then shuts down with all lights on and does not drain water.",,,1.0
24-09-13,64952919,dw,front_control,BOSCH,100_series,SHE3AEM2N,,us,retail,bestbuy,,Negative,,Easy_Use,Problem 4: Connectivity.,"[ Do not buy this. Trust me ] || ---------------- || Honestly, I'm actually returning it and switching it for a different unit. I was told by everybody and I mean everybody that Bosch is the best. Maybe it is if you buy their high end stuff, but for the price they were asking for this particular model should still do the basic things…. Problem one: It's extremely small inside this dishwasher I mean, jokingly small. Three pans and it's full. It's ridiculous. Problem two: If the small size wasn't enough of a nuisance, they put this humongous utensil holder in it that took up a quarter. I'll say that again a quarter of the bottom rack. If you're a giant, then that would be great for you but if you're just a normal person, this is Completely unneeded and a waste of space. Problem 3: And this is a big one. It has a really hard time Drying dishes. When I called Bosch customer service they told me well. You can try putting it on the heavy load setting. And while this helped, If I just have a basic load of dishes to wash and they're not too dirty, Right or wrong shouldn't the dishes still be able to dry? So I have to use up three times the amount of energy just to get the dishes to dry even if it's a small load…. Problem 4: Connectivity. Let's just say that I'm pretty tech savvy. In fact, I happen to be a DJ. I know what I'm doing when it comes to technology. I sat there for 2 hours and I could not get this dishwasher to connect to ‎its app. And before anybody says anything, yes I checked the firmware. Yes, I updated. Yes, I tried everything. I keep going on and on, but I was disappointed would be an understatement. I did award it two Because the dishes did get cleaned. Wet, but clean","[ Do not buy this. Trust me ] || ---------------- || Honestly, I’m actually returning it and switching it for a different unit. I was told by everybody and I mean everybody that Bosch is the best. Maybe it is if you buy their high end stuff, but for the price they were asking for this particular model should still do the basic things…Problem one: It’s extremely small inside this dishwasher I mean, jokingly small. Three pans and it’s full. It’s ridiculousProblem two: If the small size wasn’t enough of a nuisance, they put this humongous utensil holder in it that took up a quarter. I’ll say that again a quarter of the bottom rack. If you’re a giant, then that would be great for you but if you’re just a normal person, this is Completely unneeded and a waste of spaceProblem 3: And this is a big one. It has a really hard time Drying dishes. When I called Bosch customer service they told me well. You can try putting it on the heavy load setting.. And while this helped, If I just have a basic load of dishes to wash and they’re not too dirty, Right or wrong shouldn’t the dishes still be able to dry? So I have to use up three times the amount of energy just to get the dishes to dry even if it’s a small load…Problem 4: Connectivity. Let’s just say that I’m pretty tech savvy. In fact, I happen to be a DJ. I know what I’m doing when it comes to technology. I sat there for 2 hours and I could not get this dishwasher to connect to ‎its app. And before anybody says anything, yes I checked the firmware. Yes, I updated. Yes, I tried everything.I keep going on and on, but I was disappointed would be an understatement. I did award it two Because the dishes did get cleaned. Wet, but clean",,,2.0
24-09-13,64952919,dw,front_control,BOSCH,100_series,SHE3AEM2N,,us,retail,bestbuy,,Positive,,Easy_Use,Let's just say that I'm pretty tech savvy.,"[ Do not buy this. Trust me ] || ---------------- || Honestly, I'm actually returning it and switching it for a different unit. I was told by everybody and I mean everybody that Bosch is the best. Maybe it is if you buy their high end stuff, but for the price they were asking for this particular model should still do the basic things…. Problem one: It's extremely small inside this dishwasher I mean, jokingly small. Three pans and it's full. It's ridiculous. Problem two: If the small size wasn't enough of a nuisance, they put this humongous utensil holder in it that took up a quarter. I'll say that again a quarter of the bottom rack. If you're a giant, then that would be great for you but if you're just a normal person, this is Completely unneeded and a waste of space. Problem 3: And this is a big one. It has a really hard time Drying dishes. When I called Bosch customer service they told me well. You can try putting it on the heavy load setting. And while this helped, If I just have a basic load of dishes to wash and they're not too dirty, Right or wrong shouldn't the dishes still be able to dry? So I have to use up three times the amount of energy just to get the dishes to dry even if it's a small load…. Problem 4: Connectivity. Let's just say that I'm pretty tech savvy. In fact, I happen to be a DJ. I know what I'm doing when it comes to technology. I sat there for 2 hours and I could not get this dishwasher to connect to ‎its app. And before anybody says anything, yes I checked the firmware. Yes, I updated. Yes, I tried everything. I keep going on and on, but I was disappointed would be an understatement. I did award it two Because the dishes did get cleaned. Wet, but clean","[ Do not buy this. Trust me ] || ---------------- || Honestly, I’m actually returning it and switching it for a different unit. I was told by everybody and I mean everybody that Bosch is the best. Maybe it is if you buy their high end stuff, but for the price they were asking for this particular model should still do the basic things…Problem one: It’s extremely small inside this dishwasher I mean, jokingly small. Three pans and it’s full. It’s ridiculousProblem two: If the small size wasn’t enough of a nuisance, they put this humongous utensil holder in it that took up a quarter. I’ll say that again a quarter of the bottom rack. If you’re a giant, then that would be great for you but if you’re just a normal person, this is Completely unneeded and a waste of spaceProblem 3: And this is a big one. It has a really hard time Drying dishes. When I called Bosch customer service they told me well. You can try putting it on the heavy load setting.. And while this helped, If I just have a basic load of dishes to wash and they’re not too dirty, Right or wrong shouldn’t the dishes still be able to dry? So I have to use up three times the amount of energy just to get the dishes to dry even if it’s a small load…Problem 4: Connectivity. Let’s just say that I’m pretty tech savvy. In fact, I happen to be a DJ. I know what I’m doing when it comes to technology. I sat there for 2 hours and I could not get this dishwasher to connect to ‎its app. And before anybody says anything, yes I checked the firmware. Yes, I updated. Yes, I tried everything.I keep going on and on, but I was disappointed would be an understatement. I did award it two Because the dishes did get cleaned. Wet, but clean",,,2.0
24-09-13,64952919,dw,front_control,BOSCH,100_series,SHE3AEM2N,,us,retail,bestbuy,,Neutral,,,"In fact, I happen to be a DJ.","[ Do not buy this. Trust me ] || ---------------- || Honestly, I'm actually returning it and switching it for a different unit. I was told by everybody and I mean everybody that Bosch is the best. Maybe it is if you buy their high end stuff, but for the price they were asking for this particular model should still do the basic things…. Problem one: It's extremely small inside this dishwasher I mean, jokingly small. Three pans and it's full. It's ridiculous. Problem two: If the small size wasn't enough of a nuisance, they put this humongous utensil holder in it that took up a quarter. I'll say that again a quarter of the bottom rack. If you're a giant, then that would be great for you but if you're just a normal person, this is Completely unneeded and a waste of space. Problem 3: And this is a big one. It has a really hard time Drying dishes. When I called Bosch customer service they told me well. You can try putting it on the heavy load setting. And while this helped, If I just have a basic load of dishes to wash and they're not too dirty, Right or wrong shouldn't the dishes still be able to dry? So I have to use up three times the amount of energy just to get the dishes to dry even if it's a small load…. Problem 4: Connectivity. Let's just say that I'm pretty tech savvy. In fact, I happen to be a DJ. I know what I'm doing when it comes to technology. I sat there for 2 hours and I could not get this dishwasher to connect to ‎its app. And before anybody says anything, yes I checked the firmware. Yes, I updated. Yes, I tried everything. I keep going on and on, but I was disappointed would be an understatement. I did award it two Because the dishes did get cleaned. Wet, but clean","[ Do not buy this. Trust me ] || ---------------- || Honestly, I’m actually returning it and switching it for a different unit. I was told by everybody and I mean everybody that Bosch is the best. Maybe it is if you buy their high end stuff, but for the price they were asking for this particular model should still do the basic things…Problem one: It’s extremely small inside this dishwasher I mean, jokingly small. Three pans and it’s full. It’s ridiculousProblem two: If the small size wasn’t enough of a nuisance, they put this humongous utensil holder in it that took up a quarter. I’ll say that again a quarter of the bottom rack. If you’re a giant, then that would be great for you but if you’re just a normal person, this is Completely unneeded and a waste of spaceProblem 3: And this is a big one. It has a really hard time Drying dishes. When I called Bosch customer service they told me well. You can try putting it on the heavy load setting.. And while this helped, If I just have a basic load of dishes to wash and they’re not too dirty, Right or wrong shouldn’t the dishes still be able to dry? So I have to use up three times the amount of energy just to get the dishes to dry even if it’s a small load…Problem 4: Connectivity. Let’s just say that I’m pretty tech savvy. In fact, I happen to be a DJ. I know what I’m doing when it comes to technology. I sat there for 2 hours and I could not get this dishwasher to connect to ‎its app. And before anybody says anything, yes I checked the firmware. Yes, I updated. Yes, I tried everything.I keep going on and on, but I was disappointed would be an understatement. I did award it two Because the dishes did get cleaned. Wet, but clean",,,2.0
24-09-13,64952919,dw,front_control,BOSCH,100_series,SHE3AEM2N,,us,retail,bestbuy,,Neutral,,,I know what I'm doing when it comes to technology.,"[ Do not buy this. Trust me ] || ---------------- || Honestly, I'm actually returning it and switching it for a different unit. I was told by everybody and I mean everybody that Bosch is the best. Maybe it is if you buy their high end stuff, but for the price they were asking for this particular model should still do the basic things…. Problem one: It's extremely small inside this dishwasher I mean, jokingly small. Three pans and it's full. It's ridiculous. Problem two: If the small size wasn't enough of a nuisance, they put this humongous utensil holder in it that took up a quarter. I'll say that again a quarter of the bottom rack. If you're a giant, then that would be great for you but if you're just a normal person, this is Completely unneeded and a waste of space. Problem 3: And this is a big one. It has a really hard time Drying dishes. When I called Bosch customer service they told me well. You can try putting it on the heavy load setting. And while this helped, If I just have a basic load of dishes to wash and they're not too dirty, Right or wrong shouldn't the dishes still be able to dry? So I have to use up three times the amount of energy just to get the dishes to dry even if it's a small load…. Problem 4: Connectivity. Let's just say that I'm pretty tech savvy. In fact, I happen to be a DJ. I know what I'm doing when it comes to technology. I sat there for 2 hours and I could not get this dishwasher to connect to ‎its app. And before anybody says anything, yes I checked the firmware. Yes, I updated. Yes, I tried everything. I keep going on and on, but I was disappointed would be an understatement. I did award it two Because the dishes did get cleaned. Wet, but clean","[ Do not buy this. Trust me ] || ---------------- || Honestly, I’m actually returning it and switching it for a different unit. I was told by everybody and I mean everybody that Bosch is the best. Maybe it is if you buy their high end stuff, but for the price they were asking for this particular model should still do the basic things…Problem one: It’s extremely small inside this dishwasher I mean, jokingly small. Three pans and it’s full. It’s ridiculousProblem two: If the small size wasn’t enough of a nuisance, they put this humongous utensil holder in it that took up a quarter. I’ll say that again a quarter of the bottom rack. If you’re a giant, then that would be great for you but if you’re just a normal person, this is Completely unneeded and a waste of spaceProblem 3: And this is a big one. It has a really hard time Drying dishes. When I called Bosch customer service they told me well. You can try putting it on the heavy load setting.. And while this helped, If I just have a basic load of dishes to wash and they’re not too dirty, Right or wrong shouldn’t the dishes still be able to dry? So I have to use up three times the amount of energy just to get the dishes to dry even if it’s a small load…Problem 4: Connectivity. Let’s just say that I’m pretty tech savvy. In fact, I happen to be a DJ. I know what I’m doing when it comes to technology. I sat there for 2 hours and I could not get this dishwasher to connect to ‎its app. And before anybody says anything, yes I checked the firmware. Yes, I updated. Yes, I tried everything.I keep going on and on, but I was disappointed would be an understatement. I did award it two Because the dishes did get cleaned. Wet, but clean",,,2.0
24-09-13,64952919,dw,front_control,BOSCH,100_series,SHE3AEM2N,,us,retail,bestbuy,,Negative,use,Easy_Use,I sat there for 2 hours and I could not get this dishwasher to connect to ‎its app.,"[ Do not buy this. Trust me ] || ---------------- || Honestly, I'm actually returning it and switching it for a different unit. I was told by everybody and I mean everybody that Bosch is the best. Maybe it is if you buy their high end stuff, but for the price they were asking for this particular model should still do the basic things…. Problem one: It's extremely small inside this dishwasher I mean, jokingly small. Three pans and it's full. It's ridiculous. Problem two: If the small size wasn't enough of a nuisance, they put this humongous utensil holder in it that took up a quarter. I'll say that again a quarter of the bottom rack. If you're a giant, then that would be great for you but if you're just a normal person, this is Completely unneeded and a waste of space. Problem 3: And this is a big one. It has a really hard time Drying dishes. When I called Bosch customer service they told me well. You can try putting it on the heavy load setting. And while this helped, If I just have a basic load of dishes to wash and they're not too dirty, Right or wrong shouldn't the dishes still be able to dry? So I have to use up three times the amount of energy just to get the dishes to dry even if it's a small load…. Problem 4: Connectivity. Let's just say that I'm pretty tech savvy. In fact, I happen to be a DJ. I know what I'm doing when it comes to technology. I sat there for 2 hours and I could not get this dishwasher to connect to ‎its app. And before anybody says anything, yes I checked the firmware. Yes, I updated. Yes, I tried everything. I keep going on and on, but I was disappointed would be an understatement. I did award it two Because the dishes did get cleaned. Wet, but clean","[ Do not buy this. Trust me ] || ---------------- || Honestly, I’m actually returning it and switching it for a different unit. I was told by everybody and I mean everybody that Bosch is the best. Maybe it is if you buy their high end stuff, but for the price they were asking for this particular model should still do the basic things…Problem one: It’s extremely small inside this dishwasher I mean, jokingly small. Three pans and it’s full. It’s ridiculousProblem two: If the small size wasn’t enough of a nuisance, they put this humongous utensil holder in it that took up a quarter. I’ll say that again a quarter of the bottom rack. If you’re a giant, then that would be great for you but if you’re just a normal person, this is Completely unneeded and a waste of spaceProblem 3: And this is a big one. It has a really hard time Drying dishes. When I called Bosch customer service they told me well. You can try putting it on the heavy load setting.. And while this helped, If I just have a basic load of dishes to wash and they’re not too dirty, Right or wrong shouldn’t the dishes still be able to dry? So I have to use up three times the amount of energy just to get the dishes to dry even if it’s a small load…Problem 4: Connectivity. Let’s just say that I’m pretty tech savvy. In fact, I happen to be a DJ. I know what I’m doing when it comes to technology. I sat there for 2 hours and I could not get this dishwasher to connect to ‎its app. And before anybody says anything, yes I checked the firmware. Yes, I updated. Yes, I tried everything.I keep going on and on, but I was disappointed would be an understatement. I did award it two Because the dishes did get cleaned. Wet, but clean",,,2.0
24-09-13,64952919,dw,front_control,BOSCH,100_series,SHE3AEM2N,,us,retail,bestbuy,,Neutral,,Easy_Use,"And before anybody says anything, yes I checked the firmware.","[ Do not buy this. Trust me ] || ---------------- || Honestly, I'm actually returning it and switching it for a different unit. I was told by everybody and I mean everybody that Bosch is the best. Maybe it is if you buy their high end stuff, but for the price they were asking for this particular model should still do the basic things…. Problem one: It's extremely small inside this dishwasher I mean, jokingly small. Three pans and it's full. It's ridiculous. Problem two: If the small size wasn't enough of a nuisance, they put this humongous utensil holder in it that took up a quarter. I'll say that again a quarter of the bottom rack. If you're a giant, then that would be great for you but if you're just a normal person, this is Completely unneeded and a waste of space. Problem 3: And this is a big one. It has a really hard time Drying dishes. When I called Bosch customer service they told me well. You can try putting it on the heavy load setting. And while this helped, If I just have a basic load of dishes to wash and they're not too dirty, Right or wrong shouldn't the dishes still be able to dry? So I have to use up three times the amount of energy just to get the dishes to dry even if it's a small load…. Problem 4: Connectivity. Let's just say that I'm pretty tech savvy. In fact, I happen to be a DJ. I know what I'm doing when it comes to technology. I sat there for 2 hours and I could not get this dishwasher to connect to ‎its app. And before anybody says anything, yes I checked the firmware. Yes, I updated. Yes, I tried everything. I keep going on and on, but I was disappointed would be an understatement. I did award it two Because the dishes did get cleaned. Wet, but clean","[ Do not buy this. Trust me ] || ---------------- || Honestly, I’m actually returning it and switching it for a different unit. I was told by everybody and I mean everybody that Bosch is the best. Maybe it is if you buy their high end stuff, but for the price they were asking for this particular model should still do the basic things…Problem one: It’s extremely small inside this dishwasher I mean, jokingly small. Three pans and it’s full. It’s ridiculousProblem two: If the small size wasn’t enough of a nuisance, they put this humongous utensil holder in it that took up a quarter. I’ll say that again a quarter of the bottom rack. If you’re a giant, then that would be great for you but if you’re just a normal person, this is Completely unneeded and a waste of spaceProblem 3: And this is a big one. It has a really hard time Drying dishes. When I called Bosch customer service they told me well. You can try putting it on the heavy load setting.. And while this helped, If I just have a basic load of dishes to wash and they’re not too dirty, Right or wrong shouldn’t the dishes still be able to dry? So I have to use up three times the amount of energy just to get the dishes to dry even if it’s a small load…Problem 4: Connectivity. Let’s just say that I’m pretty tech savvy. In fact, I happen to be a DJ. I know what I’m doing when it comes to technology. I sat there for 2 hours and I could not get this dishwasher to connect to ‎its app. And before anybody says anything, yes I checked the firmware. Yes, I updated. Yes, I tried everything.I keep going on and on, but I was disappointed would be an understatement. I did award it two Because the dishes did get cleaned. Wet, but clean",,,2.0
24-09-13,64952919,dw,front_control,BOSCH,100_series,SHE3AEM2N,,us,retail,bestbuy,,Neutral,,,"Yes, I updated.","[ Do not buy this. Trust me ] || ---------------- || Honestly, I'm actually returning it and switching it for a different unit. I was told by everybody and I mean everybody that Bosch is the best. Maybe it is if you buy their high end stuff, but for the price they were asking for this particular model should still do the basic things…. Problem one: It's extremely small inside this dishwasher I mean, jokingly small. Three pans and it's full. It's ridiculous. Problem two: If the small size wasn't enough of a nuisance, they put this humongous utensil holder in it that took up a quarter. I'll say that again a quarter of the bottom rack. If you're a giant, then that would be great for you but if you're just a normal person, this is Completely unneeded and a waste of space. Problem 3: And this is a big one. It has a really hard time Drying dishes. When I called Bosch customer service they told me well. You can try putting it on the heavy load setting. And while this helped, If I just have a basic load of dishes to wash and they're not too dirty, Right or wrong shouldn't the dishes still be able to dry? So I have to use up three times the amount of energy just to get the dishes to dry even if it's a small load…. Problem 4: Connectivity. Let's just say that I'm pretty tech savvy. In fact, I happen to be a DJ. I know what I'm doing when it comes to technology. I sat there for 2 hours and I could not get this dishwasher to connect to ‎its app. And before anybody says anything, yes I checked the firmware. Yes, I updated. Yes, I tried everything. I keep going on and on, but I was disappointed would be an understatement. I did award it two Because the dishes did get cleaned. Wet, but clean","[ Do not buy this. Trust me ] || ---------------- || Honestly, I’m actually returning it and switching it for a different unit. I was told by everybody and I mean everybody that Bosch is the best. Maybe it is if you buy their high end stuff, but for the price they were asking for this particular model should still do the basic things…Problem one: It’s extremely small inside this dishwasher I mean, jokingly small. Three pans and it’s full. It’s ridiculousProblem two: If the small size wasn’t enough of a nuisance, they put this humongous utensil holder in it that took up a quarter. I’ll say that again a quarter of the bottom rack. If you’re a giant, then that would be great for you but if you’re just a normal person, this is Completely unneeded and a waste of spaceProblem 3: And this is a big one. It has a really hard time Drying dishes. When I called Bosch customer service they told me well. You can try putting it on the heavy load setting.. And while this helped, If I just have a basic load of dishes to wash and they’re not too dirty, Right or wrong shouldn’t the dishes still be able to dry? So I have to use up three times the amount of energy just to get the dishes to dry even if it’s a small load…Problem 4: Connectivity. Let’s just say that I’m pretty tech savvy. In fact, I happen to be a DJ. I know what I’m doing when it comes to technology. I sat there for 2 hours and I could not get this dishwasher to connect to ‎its app. And before anybody says anything, yes I checked the firmware. Yes, I updated. Yes, I tried everything.I keep going on and on, but I was disappointed would be an understatement. I did award it two Because the dishes did get cleaned. Wet, but clean",,,2.0
24-09-13,64952919,dw,front_control,BOSCH,100_series,SHE3AEM2N,,us,retail,bestbuy,,Neutral,use,,"Yes, I tried everything.","[ Do not buy this. Trust me ] || ---------------- || Honestly, I'm actually returning it and switching it for a different unit. I was told by everybody and I mean everybody that Bosch is the best. Maybe it is if you buy their high end stuff, but for the price they were asking for this particular model should still do the basic things…. Problem one: It's extremely small inside this dishwasher I mean, jokingly small. Three pans and it's full. It's ridiculous. Problem two: If the small size wasn't enough of a nuisance, they put this humongous utensil holder in it that took up a quarter. I'll say that again a quarter of the bottom rack. If you're a giant, then that would be great for you but if you're just a normal person, this is Completely unneeded and a waste of space. Problem 3: And this is a big one. It has a really hard time Drying dishes. When I called Bosch customer service they told me well. You can try putting it on the heavy load setting. And while this helped, If I just have a basic load of dishes to wash and they're not too dirty, Right or wrong shouldn't the dishes still be able to dry? So I have to use up three times the amount of energy just to get the dishes to dry even if it's a small load…. Problem 4: Connectivity. Let's just say that I'm pretty tech savvy. In fact, I happen to be a DJ. I know what I'm doing when it comes to technology. I sat there for 2 hours and I could not get this dishwasher to connect to ‎its app. And before anybody says anything, yes I checked the firmware. Yes, I updated. Yes, I tried everything. I keep going on and on, but I was disappointed would be an understatement. I did award it two Because the dishes did get cleaned. Wet, but clean","[ Do not buy this. Trust me ] || ---------------- || Honestly, I’m actually returning it and switching it for a different unit. I was told by everybody and I mean everybody that Bosch is the best. Maybe it is if you buy their high end stuff, but for the price they were asking for this particular model should still do the basic things…Problem one: It’s extremely small inside this dishwasher I mean, jokingly small. Three pans and it’s full. It’s ridiculousProblem two: If the small size wasn’t enough of a nuisance, they put this humongous utensil holder in it that took up a quarter. I’ll say that again a quarter of the bottom rack. If you’re a giant, then that would be great for you but if you’re just a normal person, this is Completely unneeded and a waste of spaceProblem 3: And this is a big one. It has a really hard time Drying dishes. When I called Bosch customer service they told me well. You can try putting it on the heavy load setting.. And while this helped, If I just have a basic load of dishes to wash and they’re not too dirty, Right or wrong shouldn’t the dishes still be able to dry? So I have to use up three times the amount of energy just to get the dishes to dry even if it’s a small load…Problem 4: Connectivity. Let’s just say that I’m pretty tech savvy. In fact, I happen to be a DJ. I know what I’m doing when it comes to technology. I sat there for 2 hours and I could not get this dishwasher to connect to ‎its app. And before anybody says anything, yes I checked the firmware. Yes, I updated. Yes, I tried everything.I keep going on and on, but I was disappointed would be an understatement. I did award it two Because the dishes did get cleaned. Wet, but clean",,,2.0
24-09-13,64952919,dw,front_control,BOSCH,100_series,SHE3AEM2N,,us,retail,bestbuy,,Negative,,Durability,"I keep going on and on, but I was disappointed would be an understatement.","[ Do not buy this. Trust me ] || ---------------- || Honestly, I'm actually returning it and switching it for a different unit. I was told by everybody and I mean everybody that Bosch is the best. Maybe it is if you buy their high end stuff, but for the price they were asking for this particular model should still do the basic things…. Problem one: It's extremely small inside this dishwasher I mean, jokingly small. Three pans and it's full. It's ridiculous. Problem two: If the small size wasn't enough of a nuisance, they put this humongous utensil holder in it that took up a quarter. I'll say that again a quarter of the bottom rack. If you're a giant, then that would be great for you but if you're just a normal person, this is Completely unneeded and a waste of space. Problem 3: And this is a big one. It has a really hard time Drying dishes. When I called Bosch customer service they told me well. You can try putting it on the heavy load setting. And while this helped, If I just have a basic load of dishes to wash and they're not too dirty, Right or wrong shouldn't the dishes still be able to dry? So I have to use up three times the amount of energy just to get the dishes to dry even if it's a small load…. Problem 4: Connectivity. Let's just say that I'm pretty tech savvy. In fact, I happen to be a DJ. I know what I'm doing when it comes to technology. I sat there for 2 hours and I could not get this dishwasher to connect to ‎its app. And before anybody says anything, yes I checked the firmware. Yes, I updated. Yes, I tried everything. I keep going on and on, but I was disappointed would be an understatement. I did award it two Because the dishes did get cleaned. Wet, but clean","[ Do not buy this. Trust me ] || ---------------- || Honestly, I’m actually returning it and switching it for a different unit. I was told by everybody and I mean everybody that Bosch is the best. Maybe it is if you buy their high end stuff, but for the price they were asking for this particular model should still do the basic things…Problem one: It’s extremely small inside this dishwasher I mean, jokingly small. Three pans and it’s full. It’s ridiculousProblem two: If the small size wasn’t enough of a nuisance, they put this humongous utensil holder in it that took up a quarter. I’ll say that again a quarter of the bottom rack. If you’re a giant, then that would be great for you but if you’re just a normal person, this is Completely unneeded and a waste of spaceProblem 3: And this is a big one. It has a really hard time Drying dishes. When I called Bosch customer service they told me well. You can try putting it on the heavy load setting.. And while this helped, If I just have a basic load of dishes to wash and they’re not too dirty, Right or wrong shouldn’t the dishes still be able to dry? So I have to use up three times the amount of energy just to get the dishes to dry even if it’s a small load…Problem 4: Connectivity. Let’s just say that I’m pretty tech savvy. In fact, I happen to be a DJ. I know what I’m doing when it comes to technology. I sat there for 2 hours and I could not get this dishwasher to connect to ‎its app. And before anybody says anything, yes I checked the firmware. Yes, I updated. Yes, I tried everything.I keep going on and on, but I was disappointed would be an understatement. I did award it two Because the dishes did get cleaned. Wet, but clean",,,2.0
24-09-13,64952919,dw,front_control,BOSCH,100_series,SHE3AEM2N,,us,retail,bestbuy,,Neutral,,Performance_Washing,I did award it two Because the dishes did get cleaned.,"[ Do not buy this. Trust me ] || ---------------- || Honestly, I'm actually returning it and switching it for a different unit. I was told by everybody and I mean everybody that Bosch is the best. Maybe it is if you buy their high end stuff, but for the price they were asking for this particular model should still do the basic things…. Problem one: It's extremely small inside this dishwasher I mean, jokingly small. Three pans and it's full. It's ridiculous. Problem two: If the small size wasn't enough of a nuisance, they put this humongous utensil holder in it that took up a quarter. I'll say that again a quarter of the bottom rack. If you're a giant, then that would be great for you but if you're just a normal person, this is Completely unneeded and a waste of space. Problem 3: And this is a big one. It has a really hard time Drying dishes. When I called Bosch customer service they told me well. You can try putting it on the heavy load setting. And while this helped, If I just have a basic load of dishes to wash and they're not too dirty, Right or wrong shouldn't the dishes still be able to dry? So I have to use up three times the amount of energy just to get the dishes to dry even if it's a small load…. Problem 4: Connectivity. Let's just say that I'm pretty tech savvy. In fact, I happen to be a DJ. I know what I'm doing when it comes to technology. I sat there for 2 hours and I could not get this dishwasher to connect to ‎its app. And before anybody says anything, yes I checked the firmware. Yes, I updated. Yes, I tried everything. I keep going on and on, but I was disappointed would be an understatement. I did award it two Because the dishes did get cleaned. Wet, but clean","[ Do not buy this. Trust me ] || ---------------- || Honestly, I’m actually returning it and switching it for a different unit. I was told by everybody and I mean everybody that Bosch is the best. Maybe it is if you buy their high end stuff, but for the price they were asking for this particular model should still do the basic things…Problem one: It’s extremely small inside this dishwasher I mean, jokingly small. Three pans and it’s full. It’s ridiculousProblem two: If the small size wasn’t enough of a nuisance, they put this humongous utensil holder in it that took up a quarter. I’ll say that again a quarter of the bottom rack. If you’re a giant, then that would be great for you but if you’re just a normal person, this is Completely unneeded and a waste of spaceProblem 3: And this is a big one. It has a really hard time Drying dishes. When I called Bosch customer service they told me well. You can try putting it on the heavy load setting.. And while this helped, If I just have a basic load of dishes to wash and they’re not too dirty, Right or wrong shouldn’t the dishes still be able to dry? So I have to use up three times the amount of energy just to get the dishes to dry even if it’s a small load…Problem 4: Connectivity. Let’s just say that I’m pretty tech savvy. In fact, I happen to be a DJ. I know what I’m doing when it comes to technology. I sat there for 2 hours and I could not get this dishwasher to connect to ‎its app. And before anybody says anything, yes I checked the firmware. Yes, I updated. Yes, I tried everything.I keep going on and on, but I was disappointed would be an understatement. I did award it two Because the dishes did get cleaned. Wet, but clean",,,2.0
