Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
26-02-18,82713339,dw,top_control,BOSCH,800_series,SHX78CM5N,,us,retail,homedepot,,Positive,use,Noise_Vibration,It gets our dishes much cleaner than our previous dishwasher & is much quieter.,"[ Great Quality, Minimal Dish Space ] || ---------------- || We've had our Bosch dishwasher for several months now & are happy overall with its perfoprmance. It gets our dishes much cleaner than our previous dishwasher & is much quieter. The drawback is that it does not seem to hold many dishes so we end up running the machine much more often than we're accustomed to.","[ Great Quality, Minimal Dish Space ] || ---------------- || [This review was collected as part of a promotion.] We've had our Bosch dishwasher for several months now & are happy overall with its perfoprmance. It gets our dishes much cleaner than our previous dishwasher & is much quieter. The drawback is that it does not seem to hold many dishes so we end up running the machine much more often than we're accustomed to.",Not verified,Originally posted on bosch-home.com,4.0
26-02-13,96934935,dw,top_control,BOSCH,800_series,SHP78DM5N,,us,retail,homedepot,,Positive,,Easy_Use,I also appreciate the helpful videos anytime I need a refresher on how-to.,[ Bosch Dishwasher - Worth It? ] || ---------------- || In my opinion it is! The good:. Dishes are clean and the cleaning choices on the app are very helpful. Easily switch depending on that loads needs. I enjoy the energy cost savings by running my Bosch very late at night. The app is a bit over complicated with 2 screens to work. I would prefer a quicker one button favorite cycle. The third (top) drawer for silverware is great. Grab all of them for one quick trip to the drawer. I also appreciate the helpful videos anytime I need a refresher on how-to. Would I buy this again. absolutely. Oh and my #1 favorite thing is ultra quiet. Very much needed in an open concept kitchen. Game changer.,[ Bosch Dishwasher - Worth It? ] || ---------------- || [This review was collected as part of a promotion.] In my opinion it is! The good:Dishes are clean and the cleaning choices on the app are very helpful. Easily switch depending on that loads needs. I enjoy the energy cost savings by running my Bosch very late at night. The app is a bit over complicated with 2 screens to work. I would prefer a quicker one button favorite cycle. The third (top) drawer for silverware is great. Grab all of them for one quick trip to the drawer. I also appreciate the helpful videos anytime I need a refresher on how-to. Would I buy this again....absolutely. Oh and my #1 favorite thing is ultra quiet. Very much needed in an open concept kitchen. Game changer.,Not verified,Originally posted on bosch-home.com,4.0
26-02-13,96934935,dw,top_control,BOSCH,800_series,SHP78DM5N,,us,retail,homedepot,,Very Positive,use,,Would I buy this again.,[ Bosch Dishwasher - Worth It? ] || ---------------- || In my opinion it is! The good:. Dishes are clean and the cleaning choices on the app are very helpful. Easily switch depending on that loads needs. I enjoy the energy cost savings by running my Bosch very late at night. The app is a bit over complicated with 2 screens to work. I would prefer a quicker one button favorite cycle. The third (top) drawer for silverware is great. Grab all of them for one quick trip to the drawer. I also appreciate the helpful videos anytime I need a refresher on how-to. Would I buy this again. absolutely. Oh and my #1 favorite thing is ultra quiet. Very much needed in an open concept kitchen. Game changer.,[ Bosch Dishwasher - Worth It? ] || ---------------- || [This review was collected as part of a promotion.] In my opinion it is! The good:Dishes are clean and the cleaning choices on the app are very helpful. Easily switch depending on that loads needs. I enjoy the energy cost savings by running my Bosch very late at night. The app is a bit over complicated with 2 screens to work. I would prefer a quicker one button favorite cycle. The third (top) drawer for silverware is great. Grab all of them for one quick trip to the drawer. I also appreciate the helpful videos anytime I need a refresher on how-to. Would I buy this again....absolutely. Oh and my #1 favorite thing is ultra quiet. Very much needed in an open concept kitchen. Game changer.,Not verified,Originally posted on bosch-home.com,4.0
26-02-13,96934935,dw,top_control,BOSCH,800_series,SHP78DM5N,,us,retail,homedepot,,Neutral,,,absolutely.,[ Bosch Dishwasher - Worth It? ] || ---------------- || In my opinion it is! The good:. Dishes are clean and the cleaning choices on the app are very helpful. Easily switch depending on that loads needs. I enjoy the energy cost savings by running my Bosch very late at night. The app is a bit over complicated with 2 screens to work. I would prefer a quicker one button favorite cycle. The third (top) drawer for silverware is great. Grab all of them for one quick trip to the drawer. I also appreciate the helpful videos anytime I need a refresher on how-to. Would I buy this again. absolutely. Oh and my #1 favorite thing is ultra quiet. Very much needed in an open concept kitchen. Game changer.,[ Bosch Dishwasher - Worth It? ] || ---------------- || [This review was collected as part of a promotion.] In my opinion it is! The good:Dishes are clean and the cleaning choices on the app are very helpful. Easily switch depending on that loads needs. I enjoy the energy cost savings by running my Bosch very late at night. The app is a bit over complicated with 2 screens to work. I would prefer a quicker one button favorite cycle. The third (top) drawer for silverware is great. Grab all of them for one quick trip to the drawer. I also appreciate the helpful videos anytime I need a refresher on how-to. Would I buy this again....absolutely. Oh and my #1 favorite thing is ultra quiet. Very much needed in an open concept kitchen. Game changer.,Not verified,Originally posted on bosch-home.com,4.0
26-02-13,96934935,dw,top_control,BOSCH,800_series,SHP78DM5N,,us,retail,homedepot,,Positive,use,Noise_Vibration,Oh and my #1 favorite thing is ultra quiet.,[ Bosch Dishwasher - Worth It? ] || ---------------- || In my opinion it is! The good:. Dishes are clean and the cleaning choices on the app are very helpful. Easily switch depending on that loads needs. I enjoy the energy cost savings by running my Bosch very late at night. The app is a bit over complicated with 2 screens to work. I would prefer a quicker one button favorite cycle. The third (top) drawer for silverware is great. Grab all of them for one quick trip to the drawer. I also appreciate the helpful videos anytime I need a refresher on how-to. Would I buy this again. absolutely. Oh and my #1 favorite thing is ultra quiet. Very much needed in an open concept kitchen. Game changer.,[ Bosch Dishwasher - Worth It? ] || ---------------- || [This review was collected as part of a promotion.] In my opinion it is! The good:Dishes are clean and the cleaning choices on the app are very helpful. Easily switch depending on that loads needs. I enjoy the energy cost savings by running my Bosch very late at night. The app is a bit over complicated with 2 screens to work. I would prefer a quicker one button favorite cycle. The third (top) drawer for silverware is great. Grab all of them for one quick trip to the drawer. I also appreciate the helpful videos anytime I need a refresher on how-to. Would I buy this again....absolutely. Oh and my #1 favorite thing is ultra quiet. Very much needed in an open concept kitchen. Game changer.,Not verified,Originally posted on bosch-home.com,4.0
26-02-13,96934935,dw,top_control,BOSCH,800_series,SHP78DM5N,,us,retail,homedepot,,Neutral,use,Design,Very much needed in an open concept kitchen.,[ Bosch Dishwasher - Worth It? ] || ---------------- || In my opinion it is! The good:. Dishes are clean and the cleaning choices on the app are very helpful. Easily switch depending on that loads needs. I enjoy the energy cost savings by running my Bosch very late at night. The app is a bit over complicated with 2 screens to work. I would prefer a quicker one button favorite cycle. The third (top) drawer for silverware is great. Grab all of them for one quick trip to the drawer. I also appreciate the helpful videos anytime I need a refresher on how-to. Would I buy this again. absolutely. Oh and my #1 favorite thing is ultra quiet. Very much needed in an open concept kitchen. Game changer.,[ Bosch Dishwasher - Worth It? ] || ---------------- || [This review was collected as part of a promotion.] In my opinion it is! The good:Dishes are clean and the cleaning choices on the app are very helpful. Easily switch depending on that loads needs. I enjoy the energy cost savings by running my Bosch very late at night. The app is a bit over complicated with 2 screens to work. I would prefer a quicker one button favorite cycle. The third (top) drawer for silverware is great. Grab all of them for one quick trip to the drawer. I also appreciate the helpful videos anytime I need a refresher on how-to. Would I buy this again....absolutely. Oh and my #1 favorite thing is ultra quiet. Very much needed in an open concept kitchen. Game changer.,Not verified,Originally posted on bosch-home.com,4.0
26-02-13,96934935,dw,top_control,BOSCH,800_series,SHP78DM5N,,us,retail,homedepot,,Positive,,,Game changer.,[ Bosch Dishwasher - Worth It? ] || ---------------- || In my opinion it is! The good:. Dishes are clean and the cleaning choices on the app are very helpful. Easily switch depending on that loads needs. I enjoy the energy cost savings by running my Bosch very late at night. The app is a bit over complicated with 2 screens to work. I would prefer a quicker one button favorite cycle. The third (top) drawer for silverware is great. Grab all of them for one quick trip to the drawer. I also appreciate the helpful videos anytime I need a refresher on how-to. Would I buy this again. absolutely. Oh and my #1 favorite thing is ultra quiet. Very much needed in an open concept kitchen. Game changer.,[ Bosch Dishwasher - Worth It? ] || ---------------- || [This review was collected as part of a promotion.] In my opinion it is! The good:Dishes are clean and the cleaning choices on the app are very helpful. Easily switch depending on that loads needs. I enjoy the energy cost savings by running my Bosch very late at night. The app is a bit over complicated with 2 screens to work. I would prefer a quicker one button favorite cycle. The third (top) drawer for silverware is great. Grab all of them for one quick trip to the drawer. I also appreciate the helpful videos anytime I need a refresher on how-to. Would I buy this again....absolutely. Oh and my #1 favorite thing is ultra quiet. Very much needed in an open concept kitchen. Game changer.,Not verified,Originally posted on bosch-home.com,4.0
26-02-13,98252623,dw,top_control,LG,LDNTM545S,LDNTM545S,,us,retail,bestbuy,,Positive,use,Design,"Nice apliance, works well cleaning the dishes, the upper tray can be longer, it goes in too much","[ Regina ] || ---------------- || Nice apliance, works well cleaning the dishes, the upper tray can be longer, it goes in too much","[ Regina ] || ---------------- || Nice apliance, works well cleaning the dishes, the upper tray can be longer, it goes in too much",Not verified,,5.0
26-02-13,98252623,dw,top_control,LG,LDNTM545S,LDNTM545S,,us,retail,bestbuy,,Positive,use,Easy_Use,"Nice apliance, works well cleaning the dishes, the upper tray can be longer, it goes in too much","[ Regina ] || ---------------- || Nice apliance, works well cleaning the dishes, the upper tray can be longer, it goes in too much","[ Regina ] || ---------------- || Nice apliance, works well cleaning the dishes, the upper tray can be longer, it goes in too much",Not verified,,5.0
26-02-12,80286732,dw,front_control,LG,LDFC3532S,LDFC3532S,,ci,retail,thebrick,,Positive,use,,Very nice.,[ Very nice. ] || ---------------- || Very nice.,[ Very nice. ] || ---------------- || Very nice.,Not verified,,5.0
26-02-12,80343814,dw,builtin,SAMSUNG,BESPOKE,DW80F71Y1UEW,ASIA,kr,retail,naver_shop,,Positive,use,,It's comfortable and nice,[ It's comfortable and nice ] || ---------------- || It's comfortable and nice,[ 편하고 좋아요 ] || ---------------- || 편하고 좋네요~,Not verified,,5.0
26-02-12,80407109,dw,top_control,WHIRLPOOL,WDT750SAKB,WDT750SAKB,,us,retail,lowes,,Negative,,,Nothing,[ Love it! ] || ---------------- || Nothing,[ Love it! ] || ---------------- || Nothing,Verified,,5.0
26-02-12,80347133,dw,builtin,LG,Objet_collection,DUE6BGL1E,ASIA,kr,retail,naver_shop,,Positive,use,,The quality of life has improved,[ The quality of life has improved ] || ---------------- || The quality of life has improved,[ 생활의질이 올라갔어요 ] || ---------------- || 생활의 질이 높아졌어요~^^,Not verified,,5.0
26-02-12,80306909,dw,top_control,KITCHENAID,KDPS324SPS,KDPS324SPS,,us,retail,lowes,,Very Negative,,Durability,Did not work,Did not work,Did not work,Verified,,1.0
26-02-12,79914338,dw,builtin,LG,Objet_collection,DUE6BGL,ASIA,kr,retail,lg_com_kr,,Positive,use,Performance_Washing,"I'm happy that I bought a dishwasher because I don't have to wash dishes anymore, so I have more time to invest in other household chores.","I'm happy that I bought a dishwasher because I don't have to wash dishes anymore, so I have more time to invest in other household chores.",식기세척기를 구입하고나서 설거지를 하지 않아 다른 집안일에 투자할 수 있는 시간이 늘어나서 좋아요,Not verified,,5.0
26-02-12,79928757,dw,builtin,LG,Objet_collection,DEE6BG,ASIA,kr,retail,lg_com_kr,,Positive,use,Durability,My wrists have gotten a lot better since I bought this dishwasher.,My wrists have gotten a lot better since I bought this dishwasher. I highly recommend it.,식세기 구입후 아프던손목이 많이 좋아졌어요 완전추천합니다,Not verified,,5.0
26-02-12,79928757,dw,builtin,LG,Objet_collection,DEE6BG,ASIA,kr,retail,lg_com_kr,,Very Positive,use,,I highly recommend it.,My wrists have gotten a lot better since I bought this dishwasher. I highly recommend it.,식세기 구입후 아프던손목이 많이 좋아졌어요 완전추천합니다,Not verified,,5.0
26-02-12,79933787,dw,builtin,LG,Objet_collection,DUE6EWL2E,ASIA,kr,retail,lg_com_kr,,Positive,"onboard,use",Delivery_Installation,I installed it last year and it's been working well.,I installed it last year and it's been working well. I also like that it's course downloadable.,작년에 설치해서 잘쓰고 있습니다  코스다운도 되서 좋아요,Verified,,5.0
26-02-12,79933787,dw,builtin,LG,Objet_collection,DUE6EWL2E,ASIA,kr,retail,lg_com_kr,,Positive,,Easy_Use,I also like that it's course downloadable.,I installed it last year and it's been working well. I also like that it's course downloadable.,작년에 설치해서 잘쓰고 있습니다  코스다운도 되서 좋아요,Verified,,5.0
26-02-12,79934213,dw,builtin,LG,Objet_collection,DEE6BGE_DEE6EWE,ASIA,kr,retail,lg_com_kr,,Neutral,,Durability,"I've only ever used SK Magic, but I'm switching to LG.","I've only ever used SK Magic, but I'm switching to LG. It has a cutlery organizer and a higher sterilization temperature, so I'm very satisfied.",SK매직만 사용해봤느데 이번에 LG로 바꿔어요 수저 정리함도 있고 살균온도도 더 높아서 만족하고 사용중입니다.,Not verified,,5.0
26-02-12,79934213,dw,builtin,LG,Objet_collection,DEE6BGE_DEE6EWE,ASIA,kr,retail,lg_com_kr,,Neutral,,Service,"I've only ever used SK Magic, but I'm switching to LG.","I've only ever used SK Magic, but I'm switching to LG. It has a cutlery organizer and a higher sterilization temperature, so I'm very satisfied.",SK매직만 사용해봤느데 이번에 LG로 바꿔어요 수저 정리함도 있고 살균온도도 더 높아서 만족하고 사용중입니다.,Not verified,,5.0
26-02-12,79934213,dw,builtin,LG,Objet_collection,DEE6BGE_DEE6EWE,ASIA,kr,retail,lg_com_kr,,Positive,use,Easy_Use,"It has a cutlery organizer and a higher sterilization temperature, so I'm very satisfied.","I've only ever used SK Magic, but I'm switching to LG. It has a cutlery organizer and a higher sterilization temperature, so I'm very satisfied.",SK매직만 사용해봤느데 이번에 LG로 바꿔어요 수저 정리함도 있고 살균온도도 더 높아서 만족하고 사용중입니다.,Not verified,,5.0
26-02-12,79934214,dw,builtin,LG,Objet_collection,DEE6BGE_DEE6EWE,ASIA,kr,retail,lg_com_kr,,Neutral,,Delivery_Installation,"Just put it in the morning, turn it on, and go to work.","Just put it in the morning, turn it on, and go to work. Washing dishes has become so much easier! ^^",아침에 넣고 돌리고 출근하면 끝~뽀독뽀독 설거지가 너무 편해졌어요 ^^,Not verified,,5.0
26-02-12,79934214,dw,builtin,LG,Objet_collection,DEE6BGE_DEE6EWE,ASIA,kr,retail,lg_com_kr,,Neutral,,Durability,"Just put it in the morning, turn it on, and go to work.","Just put it in the morning, turn it on, and go to work. Washing dishes has become so much easier! ^^",아침에 넣고 돌리고 출근하면 끝~뽀독뽀독 설거지가 너무 편해졌어요 ^^,Not verified,,5.0
26-02-12,79934214,dw,builtin,LG,Objet_collection,DEE6BGE_DEE6EWE,ASIA,kr,retail,lg_com_kr,,Positive,use,Easy_Use,Washing dishes has become so much easier!,"Just put it in the morning, turn it on, and go to work. Washing dishes has become so much easier! ^^",아침에 넣고 돌리고 출근하면 끝~뽀독뽀독 설거지가 너무 편해졌어요 ^^,Not verified,,5.0
26-02-12,79934214,dw,builtin,LG,Objet_collection,DEE6BGE_DEE6EWE,ASIA,kr,retail,lg_com_kr,,Positive,use,Performance_Washing,Washing dishes has become so much easier!,"Just put it in the morning, turn it on, and go to work. Washing dishes has become so much easier! ^^",아침에 넣고 돌리고 출근하면 끝~뽀독뽀독 설거지가 너무 편해졌어요 ^^,Not verified,,5.0
26-02-12,79934214,dw,builtin,LG,Objet_collection,DEE6BGE_DEE6EWE,ASIA,kr,retail,lg_com_kr,,,,, ^^,"Just put it in the morning, turn it on, and go to work. Washing dishes has become so much easier! ^^",아침에 넣고 돌리고 출근하면 끝~뽀독뽀독 설거지가 너무 편해졌어요 ^^,Not verified,,5.0
26-02-12,79934621,dw,builtin,LG,Objet_collection,DUE6BGL2E,ASIA,kr,retail,lg_com_kr,,Neutral,,,I finally got my dishwasher Auntie.,I finally got my dishwasher Auntie. It's so convenient and nice^^,식세기 이모님을 이제서야 들이다니...너무 편하고 좋아요^^,Verified,,5.0
26-02-12,79934621,dw,builtin,LG,Objet_collection,DUE6BGL2E,ASIA,kr,retail,lg_com_kr,,Positive,use,Easy_Use,It's so convenient and nice^^,I finally got my dishwasher Auntie. It's so convenient and nice^^,식세기 이모님을 이제서야 들이다니...너무 편하고 좋아요^^,Verified,,5.0
26-02-12,79935419,dw,countertop,LG,Objet_collection,DTC2NE,ASIA,kr,retail,lg_com_kr,,Positive,use,Design,It's the perfect size for a family of two.,It's the perfect size for a family of two. The design is clean and satisfying.,2인가족이 사용하기에 너무 좋은 사이즈예요디자인도 깔끔하고 만족스러워요,Not verified,,4.0
26-02-12,79935419,dw,countertop,LG,Objet_collection,DTC2NE,ASIA,kr,retail,lg_com_kr,,Positive,use,Design,The design is clean and satisfying.,It's the perfect size for a family of two. The design is clean and satisfying.,2인가족이 사용하기에 너무 좋은 사이즈예요디자인도 깔끔하고 만족스러워요,Not verified,,4.0
26-02-12,79938072,dw,builtin,LG,Objet_collection,DUE6BGE_DUE6GLE,ASIA,kr,retail,lg_com_kr,,Neutral,purchase,,I bought this when I moved into my new home.,"I bought this when I moved into my new home. The clean design blends perfectly with my interior, and I'm very happy with it. The installer did a great job installing it, and since it was my first time using it, he explained everything in great detail, step by step.",새집으로 이사하면서 구입했어요. 일단 디자인 너무 깨끗해서 인테리어랑도 잘 어울려서 기분좋아요. 설치기사님이 꼼꼼하게 잘 설치 해주시고 처음 쓴다하니 아주 차근차근 자세히 잘 설명해주셨어요.,Not verified,,5.0
26-02-12,79938072,dw,builtin,LG,Objet_collection,DUE6BGE_DUE6GLE,ASIA,kr,retail,lg_com_kr,,Positive,use,Design,"The clean design blends perfectly with my interior, and I'm very happy with it.","I bought this when I moved into my new home. The clean design blends perfectly with my interior, and I'm very happy with it. The installer did a great job installing it, and since it was my first time using it, he explained everything in great detail, step by step.",새집으로 이사하면서 구입했어요. 일단 디자인 너무 깨끗해서 인테리어랑도 잘 어울려서 기분좋아요. 설치기사님이 꼼꼼하게 잘 설치 해주시고 처음 쓴다하니 아주 차근차근 자세히 잘 설명해주셨어요.,Not verified,,5.0
26-02-12,79938072,dw,builtin,LG,Objet_collection,DUE6BGE_DUE6GLE,ASIA,kr,retail,lg_com_kr,,Positive,onboard,Delivery_Installation,"The installer did a great job installing it, and since it was my first time using it, he explained everything in great detail, step by step.","I bought this when I moved into my new home. The clean design blends perfectly with my interior, and I'm very happy with it. The installer did a great job installing it, and since it was my first time using it, he explained everything in great detail, step by step.",새집으로 이사하면서 구입했어요. 일단 디자인 너무 깨끗해서 인테리어랑도 잘 어울려서 기분좋아요. 설치기사님이 꼼꼼하게 잘 설치 해주시고 처음 쓴다하니 아주 차근차근 자세히 잘 설명해주셨어요.,Not verified,,5.0
26-02-12,79938072,dw,builtin,LG,Objet_collection,DUE6BGE_DUE6GLE,ASIA,kr,retail,lg_com_kr,,Positive,onboard,Easy_Use,"The installer did a great job installing it, and since it was my first time using it, he explained everything in great detail, step by step.","I bought this when I moved into my new home. The clean design blends perfectly with my interior, and I'm very happy with it. The installer did a great job installing it, and since it was my first time using it, he explained everything in great detail, step by step.",새집으로 이사하면서 구입했어요. 일단 디자인 너무 깨끗해서 인테리어랑도 잘 어울려서 기분좋아요. 설치기사님이 꼼꼼하게 잘 설치 해주시고 처음 쓴다하니 아주 차근차근 자세히 잘 설명해주셨어요.,Not verified,,5.0
26-02-12,79938074,dw,builtin,LG,Objet_collection,DUE6BGE_DUE6GLE,ASIA,kr,retail,lg_com_kr,,Neutral,,,What can I say?,What can I say? LG Electronics is the best when it comes to home appliances. Thank you for the great product. Thank you. What can I say? LG Electronics is the best when it comes to home appliances. Thank you for the great product. Thank you.,말해 뭐해 가전은 엘지쥬좋은 제품 감사합니다감사합니다말해 뭐해 가전은 엘지쥬좋은 제품 감사합니다감사합니다,Not verified,,5.0
26-02-12,79938074,dw,builtin,LG,Objet_collection,DUE6BGE_DUE6GLE,ASIA,kr,retail,lg_com_kr,,Very Positive,,Delivery_Installation,LG Electronics is the best when it comes to home appliances.,What can I say? LG Electronics is the best when it comes to home appliances. Thank you for the great product. Thank you. What can I say? LG Electronics is the best when it comes to home appliances. Thank you for the great product. Thank you.,말해 뭐해 가전은 엘지쥬좋은 제품 감사합니다감사합니다말해 뭐해 가전은 엘지쥬좋은 제품 감사합니다감사합니다,Not verified,,5.0
26-02-12,79938074,dw,builtin,LG,Objet_collection,DUE6BGE_DUE6GLE,ASIA,kr,retail,lg_com_kr,,Very Positive,,Durability,LG Electronics is the best when it comes to home appliances.,What can I say? LG Electronics is the best when it comes to home appliances. Thank you for the great product. Thank you. What can I say? LG Electronics is the best when it comes to home appliances. Thank you for the great product. Thank you.,말해 뭐해 가전은 엘지쥬좋은 제품 감사합니다감사합니다말해 뭐해 가전은 엘지쥬좋은 제품 감사합니다감사합니다,Not verified,,5.0
26-02-12,79938074,dw,builtin,LG,Objet_collection,DUE6BGE_DUE6GLE,ASIA,kr,retail,lg_com_kr,,Positive,use,,Thank you for the great product.,What can I say? LG Electronics is the best when it comes to home appliances. Thank you for the great product. Thank you. What can I say? LG Electronics is the best when it comes to home appliances. Thank you for the great product. Thank you.,말해 뭐해 가전은 엘지쥬좋은 제품 감사합니다감사합니다말해 뭐해 가전은 엘지쥬좋은 제품 감사합니다감사합니다,Not verified,,5.0
26-02-12,79938074,dw,builtin,LG,Objet_collection,DUE6BGE_DUE6GLE,ASIA,kr,retail,lg_com_kr,,Positive,,,Thank you.,What can I say? LG Electronics is the best when it comes to home appliances. Thank you for the great product. Thank you. What can I say? LG Electronics is the best when it comes to home appliances. Thank you for the great product. Thank you.,말해 뭐해 가전은 엘지쥬좋은 제품 감사합니다감사합니다말해 뭐해 가전은 엘지쥬좋은 제품 감사합니다감사합니다,Not verified,,5.0
26-02-12,79938074,dw,builtin,LG,Objet_collection,DUE6BGE_DUE6GLE,ASIA,kr,retail,lg_com_kr,,Neutral,,,What can I say?,What can I say? LG Electronics is the best when it comes to home appliances. Thank you for the great product. Thank you. What can I say? LG Electronics is the best when it comes to home appliances. Thank you for the great product. Thank you.,말해 뭐해 가전은 엘지쥬좋은 제품 감사합니다감사합니다말해 뭐해 가전은 엘지쥬좋은 제품 감사합니다감사합니다,Not verified,,5.0
26-02-12,79938074,dw,builtin,LG,Objet_collection,DUE6BGE_DUE6GLE,ASIA,kr,retail,lg_com_kr,,Very Positive,,Delivery_Installation,LG Electronics is the best when it comes to home appliances.,What can I say? LG Electronics is the best when it comes to home appliances. Thank you for the great product. Thank you. What can I say? LG Electronics is the best when it comes to home appliances. Thank you for the great product. Thank you.,말해 뭐해 가전은 엘지쥬좋은 제품 감사합니다감사합니다말해 뭐해 가전은 엘지쥬좋은 제품 감사합니다감사합니다,Not verified,,5.0
26-02-12,79938074,dw,builtin,LG,Objet_collection,DUE6BGE_DUE6GLE,ASIA,kr,retail,lg_com_kr,,Very Positive,,Durability,LG Electronics is the best when it comes to home appliances.,What can I say? LG Electronics is the best when it comes to home appliances. Thank you for the great product. Thank you. What can I say? LG Electronics is the best when it comes to home appliances. Thank you for the great product. Thank you.,말해 뭐해 가전은 엘지쥬좋은 제품 감사합니다감사합니다말해 뭐해 가전은 엘지쥬좋은 제품 감사합니다감사합니다,Not verified,,5.0
26-02-12,79938074,dw,builtin,LG,Objet_collection,DUE6BGE_DUE6GLE,ASIA,kr,retail,lg_com_kr,,Positive,use,,Thank you for the great product.,What can I say? LG Electronics is the best when it comes to home appliances. Thank you for the great product. Thank you. What can I say? LG Electronics is the best when it comes to home appliances. Thank you for the great product. Thank you.,말해 뭐해 가전은 엘지쥬좋은 제품 감사합니다감사합니다말해 뭐해 가전은 엘지쥬좋은 제품 감사합니다감사합니다,Not verified,,5.0
26-02-12,79938074,dw,builtin,LG,Objet_collection,DUE6BGE_DUE6GLE,ASIA,kr,retail,lg_com_kr,,Positive,,,Thank you.,What can I say? LG Electronics is the best when it comes to home appliances. Thank you for the great product. Thank you. What can I say? LG Electronics is the best when it comes to home appliances. Thank you for the great product. Thank you.,말해 뭐해 가전은 엘지쥬좋은 제품 감사합니다감사합니다말해 뭐해 가전은 엘지쥬좋은 제품 감사합니다감사합니다,Not verified,,5.0
26-02-12,79938075,dw,builtin,LG,Objet_collection,DUE6BGE_DUE6GLE,ASIA,kr,retail,lg_com_kr,,Very Positive,,,LG is the best when it comes to appliances!,"LG is the best when it comes to appliances! They're amazing. They're incredibly convenient. They're easy on the hands. They clean really well, and the voice guidance is convenient.",가전은 역시 엘지!!짱입니다.엄청 좋아요손이 편해졌습니다세척도 정말 잘되고 음성안내도 편리 합니다,Verified,,5.0
26-02-12,79938075,dw,builtin,LG,Objet_collection,DUE6BGE_DUE6GLE,ASIA,kr,retail,lg_com_kr,,Very Positive,use,,They're amazing.,"LG is the best when it comes to appliances! They're amazing. They're incredibly convenient. They're easy on the hands. They clean really well, and the voice guidance is convenient.",가전은 역시 엘지!!짱입니다.엄청 좋아요손이 편해졌습니다세척도 정말 잘되고 음성안내도 편리 합니다,Verified,,5.0
26-02-12,79938075,dw,builtin,LG,Objet_collection,DUE6BGE_DUE6GLE,ASIA,kr,retail,lg_com_kr,,Positive,use,Easy_Use,They're incredibly convenient.,"LG is the best when it comes to appliances! They're amazing. They're incredibly convenient. They're easy on the hands. They clean really well, and the voice guidance is convenient.",가전은 역시 엘지!!짱입니다.엄청 좋아요손이 편해졌습니다세척도 정말 잘되고 음성안내도 편리 합니다,Verified,,5.0
26-02-12,79938075,dw,builtin,LG,Objet_collection,DUE6BGE_DUE6GLE,ASIA,kr,retail,lg_com_kr,,Positive,use,Easy_Use,They're easy on the hands.,"LG is the best when it comes to appliances! They're amazing. They're incredibly convenient. They're easy on the hands. They clean really well, and the voice guidance is convenient.",가전은 역시 엘지!!짱입니다.엄청 좋아요손이 편해졌습니다세척도 정말 잘되고 음성안내도 편리 합니다,Verified,,5.0
26-02-12,79938075,dw,builtin,LG,Objet_collection,DUE6BGE_DUE6GLE,ASIA,kr,retail,lg_com_kr,,Positive,use,Easy_Use,"They clean really well, and the voice guidance is convenient.","LG is the best when it comes to appliances! They're amazing. They're incredibly convenient. They're easy on the hands. They clean really well, and the voice guidance is convenient.",가전은 역시 엘지!!짱입니다.엄청 좋아요손이 편해졌습니다세척도 정말 잘되고 음성안내도 편리 합니다,Verified,,5.0
26-02-12,79938073,dw,builtin,LG,Objet_collection,DUE6BGE_DUE6GLE,ASIA,kr,retail,lg_com_kr,,Positive,use,Performance_Washing,Even hardened rice paste is washed well.,Even hardened rice paste is washed well. Even hardened rice paste is washed well.,밥풀 굳은것도 잘 세척되요밥풀 굳은것도 잘 세척되요,Not verified,,5.0
26-02-12,79938073,dw,builtin,LG,Objet_collection,DUE6BGE_DUE6GLE,ASIA,kr,retail,lg_com_kr,,Positive,use,Performance_Washing,Even hardened rice paste is washed well.,Even hardened rice paste is washed well. Even hardened rice paste is washed well.,밥풀 굳은것도 잘 세척되요밥풀 굳은것도 잘 세척되요,Not verified,,5.0
26-02-12,88229656,dw,top_control,SAMSUNG,DW80CG4021SR,DW80CG4021SR,,us,retail,sears,,Positive,use,,Love it!,"[ My New Samsung Dishwasher ] || ---------------- || Love it! The fingerprint-resistant stainless finish looks SO NICE! It matches my Samsung Bespoke Refrigerator perfectly! I love the orientation and space of the shelving and the top-oriented controls gives it a nice, clean, flush finish with my counter. I recommend this product to ANYONE!","[ My New Samsung Dishwasher ] || ---------------- || [This review was collected as part of a promotion.] Love it!! The fingerprint-resistant stainless finish looks SO NICE! It matches my Samsung Bespoke Refrigerator perfectly! I love the orientation and space of the shelving and the top-oriented controls gives it a nice, clean, flush finish with my counter. I recommend this product to ANYONE!",Verified,Originally posted on samsung.com,5.0
