Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
24-10-25,65777191,dw,builtin,SAMSUNG,BESPOKE,DW60BB800UAP,ASIA,kr,retail,naver_shop,,Positive,use,,It was easy to clean as well.,[ It was easy to use and the machine made little noise when in use. It was easy to clean as well. ] || ---------------- || It was easy to use and the machine made little noise when in use. It was easy to clean as well.,[ 사용 간편하고 기계 사용할 때 소음도 적어 좋았어요. 세척도 깨끗하게 잘 됩니다 ] || ---------------- || 사용 간편하고 기계 사용할 때 소음도 적어 좋았어요. 세척도 깨끗하게 잘 됩니다,,,5.0
24-10-20,65565025,dw,top_control,BOSCH,500_series,SHPM65Z52N,,us,retail,bosch_home_us,,Neutral,,Service,We did our homework and waited for it to go on sale.,"[ Mercedes of Dishwashers ] || ---------------- || Retired in our early 70's, we renovated th kitchen. While shopping for a dishwasher we discoverd the Bosch line. Always above our price range earlier in life, we came to the conclusion that this looks like a great product. We did our homework and waited for it to go on sale. We love it. Great washing, lots of features and super quiet.","[ Mercedes of Dishwashers ] || ---------------- || Retired in our early 70's, we renovated th kitchen. While shopping for a dishwasher we discoverd the Bosch line. Always above our price range earlier in life, we came to the conclusion that this looks like a great product. We did our homework and waited for it to go on sale.  We love it. Great washing, lots of features and super quiet.",,,5.0
24-10-20,65565025,dw,top_control,BOSCH,500_series,SHPM65Z52N,,us,retail,bosch_home_us,,Positive,use,,We love it.,"[ Mercedes of Dishwashers ] || ---------------- || Retired in our early 70's, we renovated th kitchen. While shopping for a dishwasher we discoverd the Bosch line. Always above our price range earlier in life, we came to the conclusion that this looks like a great product. We did our homework and waited for it to go on sale. We love it. Great washing, lots of features and super quiet.","[ Mercedes of Dishwashers ] || ---------------- || Retired in our early 70's, we renovated th kitchen. While shopping for a dishwasher we discoverd the Bosch line. Always above our price range earlier in life, we came to the conclusion that this looks like a great product. We did our homework and waited for it to go on sale.  We love it. Great washing, lots of features and super quiet.",,,5.0
24-10-20,65565025,dw,top_control,BOSCH,500_series,SHPM65Z52N,,us,retail,bosch_home_us,,Positive,use,Noise_Vibration,"Great washing, lots of features and super quiet.","[ Mercedes of Dishwashers ] || ---------------- || Retired in our early 70's, we renovated th kitchen. While shopping for a dishwasher we discoverd the Bosch line. Always above our price range earlier in life, we came to the conclusion that this looks like a great product. We did our homework and waited for it to go on sale. We love it. Great washing, lots of features and super quiet.","[ Mercedes of Dishwashers ] || ---------------- || Retired in our early 70's, we renovated th kitchen. While shopping for a dishwasher we discoverd the Bosch line. Always above our price range earlier in life, we came to the conclusion that this looks like a great product. We did our homework and waited for it to go on sale.  We love it. Great washing, lots of features and super quiet.",,,5.0
24-10-20,65565025,dw,top_control,BOSCH,500_series,SHPM65Z52N,,us,retail,bosch_home_us,,Positive,use,Performance_Washing,"Great washing, lots of features and super quiet.","[ Mercedes of Dishwashers ] || ---------------- || Retired in our early 70's, we renovated th kitchen. While shopping for a dishwasher we discoverd the Bosch line. Always above our price range earlier in life, we came to the conclusion that this looks like a great product. We did our homework and waited for it to go on sale. We love it. Great washing, lots of features and super quiet.","[ Mercedes of Dishwashers ] || ---------------- || Retired in our early 70's, we renovated th kitchen. While shopping for a dishwasher we discoverd the Bosch line. Always above our price range earlier in life, we came to the conclusion that this looks like a great product. We did our homework and waited for it to go on sale.  We love it. Great washing, lots of features and super quiet.",,,5.0
24-10-20,65565027,dw,top_control,BOSCH,500_series,SHPM65Z52N,,us,retail,bosch_home_us,,Positive,use,Noise_Vibration,"I put them in dirty, I never hear a thing, the door pops open and they're clean as a whistle and dry as a bone.","[ Nothing Left to Say ] || ---------------- || I put them in dirty, I never hear a thing, the door pops open and they're clean as a whistle and dry as a bone.","[ Nothing Left to Say ] || ---------------- || I put them in dirty, I never hear a thing, the door pops open and they're clean as a whistle and dry as a bone.",,,5.0
24-10-20,65565027,dw,top_control,BOSCH,500_series,SHPM65Z52N,,us,retail,bosch_home_us,,Positive,use,Performance_Washing,"I put them in dirty, I never hear a thing, the door pops open and they're clean as a whistle and dry as a bone.","[ Nothing Left to Say ] || ---------------- || I put them in dirty, I never hear a thing, the door pops open and they're clean as a whistle and dry as a bone.","[ Nothing Left to Say ] || ---------------- || I put them in dirty, I never hear a thing, the door pops open and they're clean as a whistle and dry as a bone.",,,5.0
24-10-20,65565030,dw,top_control,BOSCH,500_series,SHPM65Z52N,,us,retail,bosch_home_us,,Positive,use,Performance_Washing,"Pros: - Using Finish products and rinsing off the big food chunks, the dishes come out clean every time.","[ Does it's job consistently. ] || ---------------- || Pros: - Using Finish products and rinsing off the big food chunks, the dishes come out clean every time. I had one water glass that calcium stained that didn't come clean and had to be hand washed. - Nice finish and interior. - smart features are okay, I like seeing how much time remains and the energy efficiency info. Cons: - Annoying beep if you set the washer manually when you normally use your phone to set it. - The door is a little weak, it is functional, and does it's job, but it wobbles easily and I worry that if I accidentally pull on it wrong it will break. Feels fragile but no actual issue. - No way to see how much rinse aid is in the unit; not until after the load finishes that I realize the rinse aid is out due to a little bit of fog on certain pieces. (Washer does well even without rinse aid). Final Takeaway: if you have the money, definitely a good buy, love the auto-open feature at the end of a cycle. Disclaimer: I have only been using the washer for 1 months and only ever use the sanitizer setting for my loads.","[ Does it's job consistently. ] || ---------------- || Pros:- Using Finish products and rinsing off the big food chunks, the dishes come out clean every time. I had one water glass that calcium stained that didn't come clean and had to be hand washed.- Nice finish and interior. - smart features are okay, I like seeing how much time remains and the energy efficiency info.Cons:- Annoying beep if you set the washer manually when you normally use your phone to set it.- The door is a little weak, it is functional, and does it's job, but it wobbles easily and I worry that if I accidentally pull on it wrong it will break. Feels fragile but no actual issue. - No way to see how much rinse aid is in the unit; not until after the load finishes that I realize the rinse aid is out due to a little bit of fog on certain pieces. (Washer does well even without rinse aid).Final Takeaway: if you have the money, definitely a good buy, love the auto-open feature at the end of a cycle.Disclaimer: I have only been using the washer for 1 months and only ever use the sanitizer setting for my loads.",,,5.0
24-10-20,65565030,dw,top_control,BOSCH,500_series,SHPM65Z52N,,us,retail,bosch_home_us,,Negative,use,,I had one water glass that calcium stained that didn't come clean and had to be hand washed. -,"[ Does it's job consistently. ] || ---------------- || Pros: - Using Finish products and rinsing off the big food chunks, the dishes come out clean every time. I had one water glass that calcium stained that didn't come clean and had to be hand washed. - Nice finish and interior. - smart features are okay, I like seeing how much time remains and the energy efficiency info. Cons: - Annoying beep if you set the washer manually when you normally use your phone to set it. - The door is a little weak, it is functional, and does it's job, but it wobbles easily and I worry that if I accidentally pull on it wrong it will break. Feels fragile but no actual issue. - No way to see how much rinse aid is in the unit; not until after the load finishes that I realize the rinse aid is out due to a little bit of fog on certain pieces. (Washer does well even without rinse aid). Final Takeaway: if you have the money, definitely a good buy, love the auto-open feature at the end of a cycle. Disclaimer: I have only been using the washer for 1 months and only ever use the sanitizer setting for my loads.","[ Does it's job consistently. ] || ---------------- || Pros:- Using Finish products and rinsing off the big food chunks, the dishes come out clean every time. I had one water glass that calcium stained that didn't come clean and had to be hand washed.- Nice finish and interior. - smart features are okay, I like seeing how much time remains and the energy efficiency info.Cons:- Annoying beep if you set the washer manually when you normally use your phone to set it.- The door is a little weak, it is functional, and does it's job, but it wobbles easily and I worry that if I accidentally pull on it wrong it will break. Feels fragile but no actual issue. - No way to see how much rinse aid is in the unit; not until after the load finishes that I realize the rinse aid is out due to a little bit of fog on certain pieces. (Washer does well even without rinse aid).Final Takeaway: if you have the money, definitely a good buy, love the auto-open feature at the end of a cycle.Disclaimer: I have only been using the washer for 1 months and only ever use the sanitizer setting for my loads.",,,5.0
24-10-20,65565030,dw,top_control,BOSCH,500_series,SHPM65Z52N,,us,retail,bosch_home_us,,Positive,use,Design,Nice finish and interior. -,"[ Does it's job consistently. ] || ---------------- || Pros: - Using Finish products and rinsing off the big food chunks, the dishes come out clean every time. I had one water glass that calcium stained that didn't come clean and had to be hand washed. - Nice finish and interior. - smart features are okay, I like seeing how much time remains and the energy efficiency info. Cons: - Annoying beep if you set the washer manually when you normally use your phone to set it. - The door is a little weak, it is functional, and does it's job, but it wobbles easily and I worry that if I accidentally pull on it wrong it will break. Feels fragile but no actual issue. - No way to see how much rinse aid is in the unit; not until after the load finishes that I realize the rinse aid is out due to a little bit of fog on certain pieces. (Washer does well even without rinse aid). Final Takeaway: if you have the money, definitely a good buy, love the auto-open feature at the end of a cycle. Disclaimer: I have only been using the washer for 1 months and only ever use the sanitizer setting for my loads.","[ Does it's job consistently. ] || ---------------- || Pros:- Using Finish products and rinsing off the big food chunks, the dishes come out clean every time. I had one water glass that calcium stained that didn't come clean and had to be hand washed.- Nice finish and interior. - smart features are okay, I like seeing how much time remains and the energy efficiency info.Cons:- Annoying beep if you set the washer manually when you normally use your phone to set it.- The door is a little weak, it is functional, and does it's job, but it wobbles easily and I worry that if I accidentally pull on it wrong it will break. Feels fragile but no actual issue. - No way to see how much rinse aid is in the unit; not until after the load finishes that I realize the rinse aid is out due to a little bit of fog on certain pieces. (Washer does well even without rinse aid).Final Takeaway: if you have the money, definitely a good buy, love the auto-open feature at the end of a cycle.Disclaimer: I have only been using the washer for 1 months and only ever use the sanitizer setting for my loads.",,,5.0
24-10-20,65565030,dw,top_control,BOSCH,500_series,SHPM65Z52N,,us,retail,bosch_home_us,,Positive,use,Easy_Use,"smart features are okay, I like seeing how much time remains and the energy efficiency info.","[ Does it's job consistently. ] || ---------------- || Pros: - Using Finish products and rinsing off the big food chunks, the dishes come out clean every time. I had one water glass that calcium stained that didn't come clean and had to be hand washed. - Nice finish and interior. - smart features are okay, I like seeing how much time remains and the energy efficiency info. Cons: - Annoying beep if you set the washer manually when you normally use your phone to set it. - The door is a little weak, it is functional, and does it's job, but it wobbles easily and I worry that if I accidentally pull on it wrong it will break. Feels fragile but no actual issue. - No way to see how much rinse aid is in the unit; not until after the load finishes that I realize the rinse aid is out due to a little bit of fog on certain pieces. (Washer does well even without rinse aid). Final Takeaway: if you have the money, definitely a good buy, love the auto-open feature at the end of a cycle. Disclaimer: I have only been using the washer for 1 months and only ever use the sanitizer setting for my loads.","[ Does it's job consistently. ] || ---------------- || Pros:- Using Finish products and rinsing off the big food chunks, the dishes come out clean every time. I had one water glass that calcium stained that didn't come clean and had to be hand washed.- Nice finish and interior. - smart features are okay, I like seeing how much time remains and the energy efficiency info.Cons:- Annoying beep if you set the washer manually when you normally use your phone to set it.- The door is a little weak, it is functional, and does it's job, but it wobbles easily and I worry that if I accidentally pull on it wrong it will break. Feels fragile but no actual issue. - No way to see how much rinse aid is in the unit; not until after the load finishes that I realize the rinse aid is out due to a little bit of fog on certain pieces. (Washer does well even without rinse aid).Final Takeaway: if you have the money, definitely a good buy, love the auto-open feature at the end of a cycle.Disclaimer: I have only been using the washer for 1 months and only ever use the sanitizer setting for my loads.",,,5.0
24-10-20,65565030,dw,top_control,BOSCH,500_series,SHPM65Z52N,,us,retail,bosch_home_us,,Positive,use,Product_Satisfaction,"smart features are okay, I like seeing how much time remains and the energy efficiency info.","[ Does it's job consistently. ] || ---------------- || Pros: - Using Finish products and rinsing off the big food chunks, the dishes come out clean every time. I had one water glass that calcium stained that didn't come clean and had to be hand washed. - Nice finish and interior. - smart features are okay, I like seeing how much time remains and the energy efficiency info. Cons: - Annoying beep if you set the washer manually when you normally use your phone to set it. - The door is a little weak, it is functional, and does it's job, but it wobbles easily and I worry that if I accidentally pull on it wrong it will break. Feels fragile but no actual issue. - No way to see how much rinse aid is in the unit; not until after the load finishes that I realize the rinse aid is out due to a little bit of fog on certain pieces. (Washer does well even without rinse aid). Final Takeaway: if you have the money, definitely a good buy, love the auto-open feature at the end of a cycle. Disclaimer: I have only been using the washer for 1 months and only ever use the sanitizer setting for my loads.","[ Does it's job consistently. ] || ---------------- || Pros:- Using Finish products and rinsing off the big food chunks, the dishes come out clean every time. I had one water glass that calcium stained that didn't come clean and had to be hand washed.- Nice finish and interior. - smart features are okay, I like seeing how much time remains and the energy efficiency info.Cons:- Annoying beep if you set the washer manually when you normally use your phone to set it.- The door is a little weak, it is functional, and does it's job, but it wobbles easily and I worry that if I accidentally pull on it wrong it will break. Feels fragile but no actual issue. - No way to see how much rinse aid is in the unit; not until after the load finishes that I realize the rinse aid is out due to a little bit of fog on certain pieces. (Washer does well even without rinse aid).Final Takeaway: if you have the money, definitely a good buy, love the auto-open feature at the end of a cycle.Disclaimer: I have only been using the washer for 1 months and only ever use the sanitizer setting for my loads.",,,5.0
24-10-20,65565030,dw,top_control,BOSCH,500_series,SHPM65Z52N,,us,retail,bosch_home_us,,Negative,use,,Cons: - Annoying beep if you set the washer manually when you normally use your phone to set it. -,"[ Does it's job consistently. ] || ---------------- || Pros: - Using Finish products and rinsing off the big food chunks, the dishes come out clean every time. I had one water glass that calcium stained that didn't come clean and had to be hand washed. - Nice finish and interior. - smart features are okay, I like seeing how much time remains and the energy efficiency info. Cons: - Annoying beep if you set the washer manually when you normally use your phone to set it. - The door is a little weak, it is functional, and does it's job, but it wobbles easily and I worry that if I accidentally pull on it wrong it will break. Feels fragile but no actual issue. - No way to see how much rinse aid is in the unit; not until after the load finishes that I realize the rinse aid is out due to a little bit of fog on certain pieces. (Washer does well even without rinse aid). Final Takeaway: if you have the money, definitely a good buy, love the auto-open feature at the end of a cycle. Disclaimer: I have only been using the washer for 1 months and only ever use the sanitizer setting for my loads.","[ Does it's job consistently. ] || ---------------- || Pros:- Using Finish products and rinsing off the big food chunks, the dishes come out clean every time. I had one water glass that calcium stained that didn't come clean and had to be hand washed.- Nice finish and interior. - smart features are okay, I like seeing how much time remains and the energy efficiency info.Cons:- Annoying beep if you set the washer manually when you normally use your phone to set it.- The door is a little weak, it is functional, and does it's job, but it wobbles easily and I worry that if I accidentally pull on it wrong it will break. Feels fragile but no actual issue. - No way to see how much rinse aid is in the unit; not until after the load finishes that I realize the rinse aid is out due to a little bit of fog on certain pieces. (Washer does well even without rinse aid).Final Takeaway: if you have the money, definitely a good buy, love the auto-open feature at the end of a cycle.Disclaimer: I have only been using the washer for 1 months and only ever use the sanitizer setting for my loads.",,,5.0
24-10-20,65565030,dw,top_control,BOSCH,500_series,SHPM65Z52N,,us,retail,bosch_home_us,,Negative,use,Durability,"The door is a little weak, it is functional, and does it's job, but it wobbles easily and I worry that if I accidentally pull on it wrong it will break.","[ Does it's job consistently. ] || ---------------- || Pros: - Using Finish products and rinsing off the big food chunks, the dishes come out clean every time. I had one water glass that calcium stained that didn't come clean and had to be hand washed. - Nice finish and interior. - smart features are okay, I like seeing how much time remains and the energy efficiency info. Cons: - Annoying beep if you set the washer manually when you normally use your phone to set it. - The door is a little weak, it is functional, and does it's job, but it wobbles easily and I worry that if I accidentally pull on it wrong it will break. Feels fragile but no actual issue. - No way to see how much rinse aid is in the unit; not until after the load finishes that I realize the rinse aid is out due to a little bit of fog on certain pieces. (Washer does well even without rinse aid). Final Takeaway: if you have the money, definitely a good buy, love the auto-open feature at the end of a cycle. Disclaimer: I have only been using the washer for 1 months and only ever use the sanitizer setting for my loads.","[ Does it's job consistently. ] || ---------------- || Pros:- Using Finish products and rinsing off the big food chunks, the dishes come out clean every time. I had one water glass that calcium stained that didn't come clean and had to be hand washed.- Nice finish and interior. - smart features are okay, I like seeing how much time remains and the energy efficiency info.Cons:- Annoying beep if you set the washer manually when you normally use your phone to set it.- The door is a little weak, it is functional, and does it's job, but it wobbles easily and I worry that if I accidentally pull on it wrong it will break. Feels fragile but no actual issue. - No way to see how much rinse aid is in the unit; not until after the load finishes that I realize the rinse aid is out due to a little bit of fog on certain pieces. (Washer does well even without rinse aid).Final Takeaway: if you have the money, definitely a good buy, love the auto-open feature at the end of a cycle.Disclaimer: I have only been using the washer for 1 months and only ever use the sanitizer setting for my loads.",,,5.0
24-10-20,65565030,dw,top_control,BOSCH,500_series,SHPM65Z52N,,us,retail,bosch_home_us,,Neutral,use,Durability,Feels fragile but no actual issue. -,"[ Does it's job consistently. ] || ---------------- || Pros: - Using Finish products and rinsing off the big food chunks, the dishes come out clean every time. I had one water glass that calcium stained that didn't come clean and had to be hand washed. - Nice finish and interior. - smart features are okay, I like seeing how much time remains and the energy efficiency info. Cons: - Annoying beep if you set the washer manually when you normally use your phone to set it. - The door is a little weak, it is functional, and does it's job, but it wobbles easily and I worry that if I accidentally pull on it wrong it will break. Feels fragile but no actual issue. - No way to see how much rinse aid is in the unit; not until after the load finishes that I realize the rinse aid is out due to a little bit of fog on certain pieces. (Washer does well even without rinse aid). Final Takeaway: if you have the money, definitely a good buy, love the auto-open feature at the end of a cycle. Disclaimer: I have only been using the washer for 1 months and only ever use the sanitizer setting for my loads.","[ Does it's job consistently. ] || ---------------- || Pros:- Using Finish products and rinsing off the big food chunks, the dishes come out clean every time. I had one water glass that calcium stained that didn't come clean and had to be hand washed.- Nice finish and interior. - smart features are okay, I like seeing how much time remains and the energy efficiency info.Cons:- Annoying beep if you set the washer manually when you normally use your phone to set it.- The door is a little weak, it is functional, and does it's job, but it wobbles easily and I worry that if I accidentally pull on it wrong it will break. Feels fragile but no actual issue. - No way to see how much rinse aid is in the unit; not until after the load finishes that I realize the rinse aid is out due to a little bit of fog on certain pieces. (Washer does well even without rinse aid).Final Takeaway: if you have the money, definitely a good buy, love the auto-open feature at the end of a cycle.Disclaimer: I have only been using the washer for 1 months and only ever use the sanitizer setting for my loads.",,,5.0
24-10-20,65565030,dw,top_control,BOSCH,500_series,SHPM65Z52N,,us,retail,bosch_home_us,,Negative,use,,No way to see how much rinse aid is in the unit; not until after the load finishes that I realize the rinse aid is out due to a little bit of fog on certain pieces. (,"[ Does it's job consistently. ] || ---------------- || Pros: - Using Finish products and rinsing off the big food chunks, the dishes come out clean every time. I had one water glass that calcium stained that didn't come clean and had to be hand washed. - Nice finish and interior. - smart features are okay, I like seeing how much time remains and the energy efficiency info. Cons: - Annoying beep if you set the washer manually when you normally use your phone to set it. - The door is a little weak, it is functional, and does it's job, but it wobbles easily and I worry that if I accidentally pull on it wrong it will break. Feels fragile but no actual issue. - No way to see how much rinse aid is in the unit; not until after the load finishes that I realize the rinse aid is out due to a little bit of fog on certain pieces. (Washer does well even without rinse aid). Final Takeaway: if you have the money, definitely a good buy, love the auto-open feature at the end of a cycle. Disclaimer: I have only been using the washer for 1 months and only ever use the sanitizer setting for my loads.","[ Does it's job consistently. ] || ---------------- || Pros:- Using Finish products and rinsing off the big food chunks, the dishes come out clean every time. I had one water glass that calcium stained that didn't come clean and had to be hand washed.- Nice finish and interior. - smart features are okay, I like seeing how much time remains and the energy efficiency info.Cons:- Annoying beep if you set the washer manually when you normally use your phone to set it.- The door is a little weak, it is functional, and does it's job, but it wobbles easily and I worry that if I accidentally pull on it wrong it will break. Feels fragile but no actual issue. - No way to see how much rinse aid is in the unit; not until after the load finishes that I realize the rinse aid is out due to a little bit of fog on certain pieces. (Washer does well even without rinse aid).Final Takeaway: if you have the money, definitely a good buy, love the auto-open feature at the end of a cycle.Disclaimer: I have only been using the washer for 1 months and only ever use the sanitizer setting for my loads.",,,5.0
24-10-20,65565030,dw,top_control,BOSCH,500_series,SHPM65Z52N,,us,retail,bosch_home_us,,Positive,use,Performance_Washing,Washer does well even without rinse aid).,"[ Does it's job consistently. ] || ---------------- || Pros: - Using Finish products and rinsing off the big food chunks, the dishes come out clean every time. I had one water glass that calcium stained that didn't come clean and had to be hand washed. - Nice finish and interior. - smart features are okay, I like seeing how much time remains and the energy efficiency info. Cons: - Annoying beep if you set the washer manually when you normally use your phone to set it. - The door is a little weak, it is functional, and does it's job, but it wobbles easily and I worry that if I accidentally pull on it wrong it will break. Feels fragile but no actual issue. - No way to see how much rinse aid is in the unit; not until after the load finishes that I realize the rinse aid is out due to a little bit of fog on certain pieces. (Washer does well even without rinse aid). Final Takeaway: if you have the money, definitely a good buy, love the auto-open feature at the end of a cycle. Disclaimer: I have only been using the washer for 1 months and only ever use the sanitizer setting for my loads.","[ Does it's job consistently. ] || ---------------- || Pros:- Using Finish products and rinsing off the big food chunks, the dishes come out clean every time. I had one water glass that calcium stained that didn't come clean and had to be hand washed.- Nice finish and interior. - smart features are okay, I like seeing how much time remains and the energy efficiency info.Cons:- Annoying beep if you set the washer manually when you normally use your phone to set it.- The door is a little weak, it is functional, and does it's job, but it wobbles easily and I worry that if I accidentally pull on it wrong it will break. Feels fragile but no actual issue. - No way to see how much rinse aid is in the unit; not until after the load finishes that I realize the rinse aid is out due to a little bit of fog on certain pieces. (Washer does well even without rinse aid).Final Takeaway: if you have the money, definitely a good buy, love the auto-open feature at the end of a cycle.Disclaimer: I have only been using the washer for 1 months and only ever use the sanitizer setting for my loads.",,,5.0
24-10-20,65565030,dw,top_control,BOSCH,500_series,SHPM65Z52N,,us,retail,bosch_home_us,,Positive,"purchase,use",Easy_Use,"Final Takeaway: if you have the money, definitely a good buy, love the auto-open feature at the end of a cycle.","[ Does it's job consistently. ] || ---------------- || Pros: - Using Finish products and rinsing off the big food chunks, the dishes come out clean every time. I had one water glass that calcium stained that didn't come clean and had to be hand washed. - Nice finish and interior. - smart features are okay, I like seeing how much time remains and the energy efficiency info. Cons: - Annoying beep if you set the washer manually when you normally use your phone to set it. - The door is a little weak, it is functional, and does it's job, but it wobbles easily and I worry that if I accidentally pull on it wrong it will break. Feels fragile but no actual issue. - No way to see how much rinse aid is in the unit; not until after the load finishes that I realize the rinse aid is out due to a little bit of fog on certain pieces. (Washer does well even without rinse aid). Final Takeaway: if you have the money, definitely a good buy, love the auto-open feature at the end of a cycle. Disclaimer: I have only been using the washer for 1 months and only ever use the sanitizer setting for my loads.","[ Does it's job consistently. ] || ---------------- || Pros:- Using Finish products and rinsing off the big food chunks, the dishes come out clean every time. I had one water glass that calcium stained that didn't come clean and had to be hand washed.- Nice finish and interior. - smart features are okay, I like seeing how much time remains and the energy efficiency info.Cons:- Annoying beep if you set the washer manually when you normally use your phone to set it.- The door is a little weak, it is functional, and does it's job, but it wobbles easily and I worry that if I accidentally pull on it wrong it will break. Feels fragile but no actual issue. - No way to see how much rinse aid is in the unit; not until after the load finishes that I realize the rinse aid is out due to a little bit of fog on certain pieces. (Washer does well even without rinse aid).Final Takeaway: if you have the money, definitely a good buy, love the auto-open feature at the end of a cycle.Disclaimer: I have only been using the washer for 1 months and only ever use the sanitizer setting for my loads.",,,5.0
24-10-20,65565030,dw,top_control,BOSCH,500_series,SHPM65Z52N,,us,retail,bosch_home_us,,Positive,"purchase,use",Price,"Final Takeaway: if you have the money, definitely a good buy, love the auto-open feature at the end of a cycle.","[ Does it's job consistently. ] || ---------------- || Pros: - Using Finish products and rinsing off the big food chunks, the dishes come out clean every time. I had one water glass that calcium stained that didn't come clean and had to be hand washed. - Nice finish and interior. - smart features are okay, I like seeing how much time remains and the energy efficiency info. Cons: - Annoying beep if you set the washer manually when you normally use your phone to set it. - The door is a little weak, it is functional, and does it's job, but it wobbles easily and I worry that if I accidentally pull on it wrong it will break. Feels fragile but no actual issue. - No way to see how much rinse aid is in the unit; not until after the load finishes that I realize the rinse aid is out due to a little bit of fog on certain pieces. (Washer does well even without rinse aid). Final Takeaway: if you have the money, definitely a good buy, love the auto-open feature at the end of a cycle. Disclaimer: I have only been using the washer for 1 months and only ever use the sanitizer setting for my loads.","[ Does it's job consistently. ] || ---------------- || Pros:- Using Finish products and rinsing off the big food chunks, the dishes come out clean every time. I had one water glass that calcium stained that didn't come clean and had to be hand washed.- Nice finish and interior. - smart features are okay, I like seeing how much time remains and the energy efficiency info.Cons:- Annoying beep if you set the washer manually when you normally use your phone to set it.- The door is a little weak, it is functional, and does it's job, but it wobbles easily and I worry that if I accidentally pull on it wrong it will break. Feels fragile but no actual issue. - No way to see how much rinse aid is in the unit; not until after the load finishes that I realize the rinse aid is out due to a little bit of fog on certain pieces. (Washer does well even without rinse aid).Final Takeaway: if you have the money, definitely a good buy, love the auto-open feature at the end of a cycle.Disclaimer: I have only been using the washer for 1 months and only ever use the sanitizer setting for my loads.",,,5.0
24-10-20,65565030,dw,top_control,BOSCH,500_series,SHPM65Z52N,,us,retail,bosch_home_us,,Negative,use,,Disclaimer: I have only been using the washer for 1 months and only ever use the sanitizer setting for my loads.,"[ Does it's job consistently. ] || ---------------- || Pros: - Using Finish products and rinsing off the big food chunks, the dishes come out clean every time. I had one water glass that calcium stained that didn't come clean and had to be hand washed. - Nice finish and interior. - smart features are okay, I like seeing how much time remains and the energy efficiency info. Cons: - Annoying beep if you set the washer manually when you normally use your phone to set it. - The door is a little weak, it is functional, and does it's job, but it wobbles easily and I worry that if I accidentally pull on it wrong it will break. Feels fragile but no actual issue. - No way to see how much rinse aid is in the unit; not until after the load finishes that I realize the rinse aid is out due to a little bit of fog on certain pieces. (Washer does well even without rinse aid). Final Takeaway: if you have the money, definitely a good buy, love the auto-open feature at the end of a cycle. Disclaimer: I have only been using the washer for 1 months and only ever use the sanitizer setting for my loads.","[ Does it's job consistently. ] || ---------------- || Pros:- Using Finish products and rinsing off the big food chunks, the dishes come out clean every time. I had one water glass that calcium stained that didn't come clean and had to be hand washed.- Nice finish and interior. - smart features are okay, I like seeing how much time remains and the energy efficiency info.Cons:- Annoying beep if you set the washer manually when you normally use your phone to set it.- The door is a little weak, it is functional, and does it's job, but it wobbles easily and I worry that if I accidentally pull on it wrong it will break. Feels fragile but no actual issue. - No way to see how much rinse aid is in the unit; not until after the load finishes that I realize the rinse aid is out due to a little bit of fog on certain pieces. (Washer does well even without rinse aid).Final Takeaway: if you have the money, definitely a good buy, love the auto-open feature at the end of a cycle.Disclaimer: I have only been using the washer for 1 months and only ever use the sanitizer setting for my loads.",,,5.0
24-10-20,65565066,dw,top_control,BOSCH,500_series,SHPM65Z52N,,us,retail,bosch_home_us,,Very Positive,use,,This is truly the best dishwasher I have ever owned.,[ Best dishwasher ever ] || ---------------- || This is truly the best dishwasher I have ever owned.,[ Best dishwasher ever ] || ---------------- || This is truly the best dishwasher I have ever owned.,,,5.0
24-10-20,65565063,dw,top_control,BOSCH,500_series,SHPM65Z52N,,us,retail,bosch_home_us,,Positive,use,Noise_Vibration,Like: the dishwasher performs well and is quiet.,"[ Like and Dislike ] || ---------------- || Like: the dishwasher performs well and is quiet. Dislike: the small 3 compartment silverware holder/basket. You'd think for the price, Bosch could give you 2 holders/baskets included with the dishwasher. We are a small family but even so, the one holder/basket is not enough. The competition all have larger silverware holders/baskets.","[ Like and Dislike ] || ---------------- || Like: the dishwasher performs well and is quiet. Dislike: the small 3 compartment silverware holder/basket. You'd think for the price, Bosch could give you 2 holders/baskets included with the dishwasher. We are a small family but even so, the one holder/basket is not enough. The competition all have larger silverware holders/baskets.",,,4.0
24-10-20,65565063,dw,top_control,BOSCH,500_series,SHPM65Z52N,,us,retail,bosch_home_us,,Negative,use,Easy_Use,Dislike: the small 3 compartment silverware holder/basket.,"[ Like and Dislike ] || ---------------- || Like: the dishwasher performs well and is quiet. Dislike: the small 3 compartment silverware holder/basket. You'd think for the price, Bosch could give you 2 holders/baskets included with the dishwasher. We are a small family but even so, the one holder/basket is not enough. The competition all have larger silverware holders/baskets.","[ Like and Dislike ] || ---------------- || Like: the dishwasher performs well and is quiet. Dislike: the small 3 compartment silverware holder/basket. You'd think for the price, Bosch could give you 2 holders/baskets included with the dishwasher. We are a small family but even so, the one holder/basket is not enough. The competition all have larger silverware holders/baskets.",,,4.0
