Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-11-24,56955923,dw,front_control,BOSCH,6_series,SMS6HAI02A,ASIA,au,retail,bosch_home_au,,Neutral,,Service,"I also bought extended warranty for the new Bosch, although I note it is an extra 36 mths now, not 48 mths.","[ Replacement, chose the same again ] || ---------------- || This new improved Bosch dishwasher is a free replacement for my previous Bosch dishwasher that lasted one month short of its 6 yr extended warranty! I am very glad I took the offer and acted on it promptly. I was so pleased with my previous Bosch that I did not look at other brands, but just MADE SURE (as per the technician's instructions) to buy one with a SSt floor and get one with a stamped model/SN on the top edge of the door, NOT a sticker on the side edge of the door. I also bought extended warranty for the new Bosch, although I note it is an extra 36 mths now, not 48 mths. I note that the cutlery basket no longer leaves a 'gap' when removed as it can fit over dish dividers all along the front bottom sliding tray. Thanks Bosch for quality machines.","[ Replacement, chose the same again ] || ---------------- || This new improved Bosch dishwasher is a free replacement for my previous Bosch dishwasher that lasted one month short of its 6 yr extended warranty! I am very glad I took the offer and acted on it promptly. I was so pleased with my previous Bosch that I did not look at other brands, but just MADE SURE (as per the technician's instructions) to buy one with a SSt floor and get one with a stamped model/SN on the top edge of the door, NOT a sticker on the side edge of the door. I also bought extended warranty for the new Bosch, although I note it is an extra 36 mths now, not 48 mths. I note that the cutlery basket no longer leaves a 'gap' when removed as it can fit over dish dividers all along the front bottom sliding tray. Thanks Bosch for quality machines.",,,5.0
23-11-24,57024704,dw,countertop,PANASONIC,NP_UW5PH1D,NP_UW5PH1D,ASIA,cn,retail,jd,,Neutral,"onboard,use",Design,"I made a stand myself and placed it on the windowsill next to the cabinet, so it doesn't take up any space.","It's been a few days since it arrived. I made a stand myself and placed it on the windowsill next to the cabinet, so it doesn't take up any space. I just used it for the first time and it was very clean. Even my mother-in-law said it was worth it!",到货好几天了，自己配了个支架，放在橱柜旁的窗台上，不占地方。刚刚第一次使用，洗得很干净，连婆婆都说太值得了！,,,5.0
23-11-24,57024704,dw,countertop,PANASONIC,NP_UW5PH1D,NP_UW5PH1D,ASIA,cn,retail,jd,,Positive,use,Performance_Washing,I just used it for the first time and it was very clean.,"It's been a few days since it arrived. I made a stand myself and placed it on the windowsill next to the cabinet, so it doesn't take up any space. I just used it for the first time and it was very clean. Even my mother-in-law said it was worth it!",到货好几天了，自己配了个支架，放在橱柜旁的窗台上，不占地方。刚刚第一次使用，洗得很干净，连婆婆都说太值得了！,,,5.0
23-11-24,57024704,dw,countertop,PANASONIC,NP_UW5PH1D,NP_UW5PH1D,ASIA,cn,retail,jd,,Positive,,,Even my mother-in-law said it was worth it!,"It's been a few days since it arrived. I made a stand myself and placed it on the windowsill next to the cabinet, so it doesn't take up any space. I just used it for the first time and it was very clean. Even my mother-in-law said it was worth it!",到货好几天了，自己配了个支架，放在橱柜旁的窗台上，不占地方。刚刚第一次使用，洗得很干净，连婆婆都说太值得了！,,,5.0
23-11-24,57025010,dw,builtin,LG,Objet_collection,DUBJ4MH,ASIA,kr,retail,naver_shop,,Positive,onboard,Delivery_Installation,The installer was also friendly.,[ The installer was also friendly. ] || ---------------- || The installer was also friendly. It was installed very quickly and neatly.,[ 설치하시는 기사님도 친절하시고 ] || ---------------- || 설치하시는 기사님도 친절하시고빠른시일내에 너무 깔끔하게 설치되었습니다.,,,5.0
23-11-24,57025010,dw,builtin,LG,Objet_collection,DUBJ4MH,ASIA,kr,retail,naver_shop,,Positive,onboard,Delivery_Installation,It was installed very quickly and neatly.,[ The installer was also friendly. ] || ---------------- || The installer was also friendly. It was installed very quickly and neatly.,[ 설치하시는 기사님도 친절하시고 ] || ---------------- || 설치하시는 기사님도 친절하시고빠른시일내에 너무 깔끔하게 설치되었습니다.,,,5.0
23-11-24,57025099,dw,front_control,HAIER,EYBW122286BKU1,EYBW122286BKU1,ASIA,cn,retail,jd,,Positive,purchase,,"I bought a lot of things on Double Eleven, and what I left behind were all good ones.","I bought a lot of things on Double Eleven, and what I left behind were all good ones. You can rest assured, give polite comments, and like the merchants! ! ! ! ! ! ! ! ! ! ! ! !",双十一买的东西比较多，留下的都是不错的，大家可以放心，礼貌好评，给商家点赞！！！！！！！！！！！！！,,,5.0
23-11-24,57025099,dw,front_control,HAIER,EYBW122286BKU1,EYBW122286BKU1,ASIA,cn,retail,jd,,Positive,,Service,"You can rest assured, give polite comments, and like the merchants! ! ! ! ! ! ! ! ! ! ! ! !","I bought a lot of things on Double Eleven, and what I left behind were all good ones. You can rest assured, give polite comments, and like the merchants! ! ! ! ! ! ! ! ! ! ! ! !",双十一买的东西比较多，留下的都是不错的，大家可以放心，礼貌好评，给商家点赞！！！！！！！！！！！！！,,,5.0
23-11-24,57025343,dw,front_control,BOSCH,300_series,SHEM63W55N,,us,retail,bestbuy,,Positive,use,Noise_Vibration,Dishwasher is very quiet and washes dishes very well,[ Quiet and clean ] || ---------------- || Dishwasher is very quiet and washes dishes very well,[ Quiet and clean ] || ---------------- || Dishwasher is very quiet and washes dishes very well,,,5.0
23-11-24,57025343,dw,front_control,BOSCH,300_series,SHEM63W55N,,us,retail,bestbuy,,Positive,use,Performance_Washing,Dishwasher is very quiet and washes dishes very well,[ Quiet and clean ] || ---------------- || Dishwasher is very quiet and washes dishes very well,[ Quiet and clean ] || ---------------- || Dishwasher is very quiet and washes dishes very well,,,5.0
23-11-24,57026277,dw,front_control,MIDEA,E7,E7,ASIA,cn,retail,jd,,Positive,onboard,Delivery_Installation,The installer has a very good service attitude and meticulous workmanship.,The installer has a very good service attitude and meticulous workmanship.,安装师傅服务态度很好，做工细心。,,,5.0
23-11-24,57026277,dw,front_control,MIDEA,E7,E7,ASIA,cn,retail,jd,,Positive,onboard,Service,The installer has a very good service attitude and meticulous workmanship.,The installer has a very good service attitude and meticulous workmanship.,安装师傅服务态度很好，做工细心。,,,5.0
23-11-24,57026350,dw,front_control,SIEMENS,SJ43HS00KC,SJ43HS00KC,ASIA,cn,retail,jd,,Neutral,,,Let me give you a good review first.,"Let me give you a good review first. I haven’t started using it yet. I have never used this kind of thing before, so I don’t know how it works. I can only trust Siemens. But this thing really consumes consumables. I bought a lot of it. consumables,",先给个好评吧，还没开始用的，这种东西没用过，以前也没用过，所以不清楚怎么样，只能相信西门子了，不过这东西是真的消耗耗材啊，买了很多耗材，,,,5.0
23-11-24,57026350,dw,front_control,SIEMENS,SJ43HS00KC,SJ43HS00KC,ASIA,cn,retail,jd,,Neutral,use,,I haven’t started using it yet.,"Let me give you a good review first. I haven’t started using it yet. I have never used this kind of thing before, so I don’t know how it works. I can only trust Siemens. But this thing really consumes consumables. I bought a lot of it. consumables,",先给个好评吧，还没开始用的，这种东西没用过，以前也没用过，所以不清楚怎么样，只能相信西门子了，不过这东西是真的消耗耗材啊，买了很多耗材，,,,5.0
23-11-24,57026350,dw,front_control,SIEMENS,SJ43HS00KC,SJ43HS00KC,ASIA,cn,retail,jd,,Neutral,use,Easy_Use,"I have never used this kind of thing before, so I don’t know how it works.","Let me give you a good review first. I haven’t started using it yet. I have never used this kind of thing before, so I don’t know how it works. I can only trust Siemens. But this thing really consumes consumables. I bought a lot of it. consumables,",先给个好评吧，还没开始用的，这种东西没用过，以前也没用过，所以不清楚怎么样，只能相信西门子了，不过这东西是真的消耗耗材啊，买了很多耗材，,,,5.0
23-11-24,57026350,dw,front_control,SIEMENS,SJ43HS00KC,SJ43HS00KC,ASIA,cn,retail,jd,,Neutral,,Durability,I can only trust Siemens.,"Let me give you a good review first. I haven’t started using it yet. I have never used this kind of thing before, so I don’t know how it works. I can only trust Siemens. But this thing really consumes consumables. I bought a lot of it. consumables,",先给个好评吧，还没开始用的，这种东西没用过，以前也没用过，所以不清楚怎么样，只能相信西门子了，不过这东西是真的消耗耗材啊，买了很多耗材，,,,5.0
23-11-24,57026350,dw,front_control,SIEMENS,SJ43HS00KC,SJ43HS00KC,ASIA,cn,retail,jd,,Neutral,,Service,I can only trust Siemens.,"Let me give you a good review first. I haven’t started using it yet. I have never used this kind of thing before, so I don’t know how it works. I can only trust Siemens. But this thing really consumes consumables. I bought a lot of it. consumables,",先给个好评吧，还没开始用的，这种东西没用过，以前也没用过，所以不清楚怎么样，只能相信西门子了，不过这东西是真的消耗耗材啊，买了很多耗材，,,,5.0
23-11-24,57026350,dw,front_control,SIEMENS,SJ43HS00KC,SJ43HS00KC,ASIA,cn,retail,jd,,Positive,use,Product_Satisfaction,But this thing really consumes consumables.,"Let me give you a good review first. I haven’t started using it yet. I have never used this kind of thing before, so I don’t know how it works. I can only trust Siemens. But this thing really consumes consumables. I bought a lot of it. consumables,",先给个好评吧，还没开始用的，这种东西没用过，以前也没用过，所以不清楚怎么样，只能相信西门子了，不过这东西是真的消耗耗材啊，买了很多耗材，,,,5.0
23-11-24,57026350,dw,front_control,SIEMENS,SJ43HS00KC,SJ43HS00KC,ASIA,cn,retail,jd,,Neutral,purchase,,I bought a lot of it.,"Let me give you a good review first. I haven’t started using it yet. I have never used this kind of thing before, so I don’t know how it works. I can only trust Siemens. But this thing really consumes consumables. I bought a lot of it. consumables,",先给个好评吧，还没开始用的，这种东西没用过，以前也没用过，所以不清楚怎么样，只能相信西门子了，不过这东西是真的消耗耗材啊，买了很多耗材，,,,5.0
23-11-24,57026350,dw,front_control,SIEMENS,SJ43HS00KC,SJ43HS00KC,ASIA,cn,retail,jd,,Neutral,,Delivery_Installation,"consumables,","Let me give you a good review first. I haven’t started using it yet. I have never used this kind of thing before, so I don’t know how it works. I can only trust Siemens. But this thing really consumes consumables. I bought a lot of it. consumables,",先给个好评吧，还没开始用的，这种东西没用过，以前也没用过，所以不清楚怎么样，只能相信西门子了，不过这东西是真的消耗耗材啊，买了很多耗材，,,,5.0
23-11-24,57026615,dw,front_control,SIEMENS,SJ43HS00KC,SJ43HS00KC,ASIA,cn,retail,jd,,Positive,use,Design,"appearance: good-looking, fully embedded cleaning ability: I haven’t used it yet, but I have used Siemens before, which is good and cost-effective.","Appearance: good-looking, fully embedded cleaning ability: I haven’t used it yet, but I have used Siemens before, which is good and cost-effective. Logistics speed: fast, delivered the next day",外形外观：好看，全嵌入的清洁能力：还没用，不过之前用过西门子的不错，性价比高物流速度：快，第二天就送到了,,,5.0
23-11-24,57026615,dw,front_control,SIEMENS,SJ43HS00KC,SJ43HS00KC,ASIA,cn,retail,jd,,Positive,use,Performance_Washing,"appearance: good-looking, fully embedded cleaning ability: I haven’t used it yet, but I have used Siemens before, which is good and cost-effective.","Appearance: good-looking, fully embedded cleaning ability: I haven’t used it yet, but I have used Siemens before, which is good and cost-effective. Logistics speed: fast, delivered the next day",外形外观：好看，全嵌入的清洁能力：还没用，不过之前用过西门子的不错，性价比高物流速度：快，第二天就送到了,,,5.0
23-11-24,57026615,dw,front_control,SIEMENS,SJ43HS00KC,SJ43HS00KC,ASIA,cn,retail,jd,,Positive,use,Price,"appearance: good-looking, fully embedded cleaning ability: I haven’t used it yet, but I have used Siemens before, which is good and cost-effective.","Appearance: good-looking, fully embedded cleaning ability: I haven’t used it yet, but I have used Siemens before, which is good and cost-effective. Logistics speed: fast, delivered the next day",外形外观：好看，全嵌入的清洁能力：还没用，不过之前用过西门子的不错，性价比高物流速度：快，第二天就送到了,,,5.0
23-11-24,57026615,dw,front_control,SIEMENS,SJ43HS00KC,SJ43HS00KC,ASIA,cn,retail,jd,,Positive,use,Product_Satisfaction,"appearance: good-looking, fully embedded cleaning ability: I haven’t used it yet, but I have used Siemens before, which is good and cost-effective.","Appearance: good-looking, fully embedded cleaning ability: I haven’t used it yet, but I have used Siemens before, which is good and cost-effective. Logistics speed: fast, delivered the next day",外形外观：好看，全嵌入的清洁能力：还没用，不过之前用过西门子的不错，性价比高物流速度：快，第二天就送到了,,,5.0
23-11-24,57026615,dw,front_control,SIEMENS,SJ43HS00KC,SJ43HS00KC,ASIA,cn,retail,jd,,Positive,deliver,Delivery_Installation,"Logistics speed: fast, delivered the next day","Appearance: good-looking, fully embedded cleaning ability: I haven’t used it yet, but I have used Siemens before, which is good and cost-effective. Logistics speed: fast, delivered the next day",外形外观：好看，全嵌入的清洁能力：还没用，不过之前用过西门子的不错，性价比高物流速度：快，第二天就送到了,,,5.0
23-11-24,57027490,dw,builtin,LG,steam,DUB22WA,ASIA,kr,retail,naver_shop,,Positive,"deliver,onboard",Delivery_Installation,It was very convenient as delivery and installation were completed before the weekend.,[ It was very convenient as delivery and installation were completed before the weekend. Sink color. ] || ---------------- || It was very convenient as delivery and installation were completed before the weekend. I like it even more because it goes well with the color of the sink.,[ 배송 설치까지 주말전에 끝나서 너무 편했어요 싱크대 색... ] || ---------------- || 배송 설치까지 주말전에 끝나서 너무 편했어요싱크대 색깔과 잘 어울려서 더욱 더 맘에드네요,,,5.0
23-11-24,57027490,dw,builtin,LG,steam,DUB22WA,ASIA,kr,retail,naver_shop,,Positive,"deliver,onboard",Easy_Use,It was very convenient as delivery and installation were completed before the weekend.,[ It was very convenient as delivery and installation were completed before the weekend. Sink color. ] || ---------------- || It was very convenient as delivery and installation were completed before the weekend. I like it even more because it goes well with the color of the sink.,[ 배송 설치까지 주말전에 끝나서 너무 편했어요 싱크대 색... ] || ---------------- || 배송 설치까지 주말전에 끝나서 너무 편했어요싱크대 색깔과 잘 어울려서 더욱 더 맘에드네요,,,5.0
23-11-24,57027490,dw,builtin,LG,steam,DUB22WA,ASIA,kr,retail,naver_shop,,Positive,use,Design,I like it even more because it goes well with the color of the sink.,[ It was very convenient as delivery and installation were completed before the weekend. Sink color. ] || ---------------- || It was very convenient as delivery and installation were completed before the weekend. I like it even more because it goes well with the color of the sink.,[ 배송 설치까지 주말전에 끝나서 너무 편했어요 싱크대 색... ] || ---------------- || 배송 설치까지 주말전에 끝나서 너무 편했어요싱크대 색깔과 잘 어울려서 더욱 더 맘에드네요,,,5.0
23-11-24,57027623,dw,builtin,LG,steam,DUB22WA,ASIA,kr,retail,naver_shop,,Positive,use,Performance_Washing,"From today, I am also free from washing dishes.","[ exorcism ] || ---------------- || From today, I am also free from washing dishes.",[ 굿 ] || ---------------- || 오늘부터 나도 설겆이 해방이다,,,5.0
23-11-24,57027685,dw,builtin,LG,steam,DUB22WA,ASIA,kr,retail,naver_shop,,Positive,"onboard,use",Delivery_Installation,I installed it for my parents and they are very satisfied and are using it well.,[ It's the best ] || ---------------- || I installed it for my parents and they are very satisfied and are using it well.,[ 최고예요 ] || ---------------- || 부모님 설치해드렸는데 너무 만족해서 잘 사용하고 계십니다.,,,5.0
23-11-24,57028516,dw,front_control,HAIER,EYW152286BK,EYW152286BK,ASIA,cn,retail,jd,,Positive,use,Performance_Washing,The dishwasher is very good and the washing is very clean.,The dishwasher is very good and the washing is very clean.,洗碗机非常好，洗涤很干净,,,5.0
23-11-24,57028577,dw,front_control,HAIER,EYW152286BK,EYW152286BK,ASIA,cn,retail,jd,,Positive,use,Easy_Use,The dishwasher is very easy to use.,The dishwasher is very easy to use.,洗碗机非常好使用非常方便,,,5.0
23-11-24,57028576,dw,front_control,HAIER,EYW152286BK,EYW152286BK,ASIA,cn,retail,jd,,Positive,use,Easy_Use,"Easy to use, free your hands, love Haier dishwasher","Easy to use, free your hands, love Haier dishwasher",使用便捷，解放双手，大爱海尔洗碗机,,,5.0
23-11-24,57028872,dw,front_control,HAIER,EYBW152266BKU1,EYBW152266BKU1,ASIA,cn,retail,jd,,Positive,use,Design,Good looks and powerful functions!,"Good looks and powerful functions! Clean, satisfied, fast delivery! Buy it the same day, arrive the next day! The customer service attitude is good and they answer all your questions!",颜值高，功能强！洗的干净，满意，物流快！当天买，隔天到！客服服务态度好，有问必答！,,,5.0
23-11-24,57028872,dw,front_control,HAIER,EYBW152266BKU1,EYBW152266BKU1,ASIA,cn,retail,jd,,Positive,deliver,Performance_Washing,"Clean, satisfied, fast delivery!","Good looks and powerful functions! Clean, satisfied, fast delivery! Buy it the same day, arrive the next day! The customer service attitude is good and they answer all your questions!",颜值高，功能强！洗的干净，满意，物流快！当天买，隔天到！客服服务态度好，有问必答！,,,5.0
23-11-24,57028872,dw,front_control,HAIER,EYBW152266BKU1,EYBW152266BKU1,ASIA,cn,retail,jd,,Neutral,deliver,Delivery_Installation,"Buy it the same day, arrive the next day!","Good looks and powerful functions! Clean, satisfied, fast delivery! Buy it the same day, arrive the next day! The customer service attitude is good and they answer all your questions!",颜值高，功能强！洗的干净，满意，物流快！当天买，隔天到！客服服务态度好，有问必答！,,,5.0
23-11-24,57028872,dw,front_control,HAIER,EYBW152266BKU1,EYBW152266BKU1,ASIA,cn,retail,jd,,Positive,,Service,The customer service attitude is good and they answer all your questions!,"Good looks and powerful functions! Clean, satisfied, fast delivery! Buy it the same day, arrive the next day! The customer service attitude is good and they answer all your questions!",颜值高，功能强！洗的干净，满意，物流快！当天买，隔天到！客服服务态度好，有问必答！,,,5.0
23-11-24,57028885,dw,front_control,HAIER,EYBW152266BKU1,EYBW152266BKU1,ASIA,cn,retail,jd,,Neutral,use,,Haven't used it yet.,Haven't used it yet. I'll review later. The delivery man and the installation man have good service.,还没用，后期追评，送货师傅和安装师傅服务都不错,,,5.0
23-11-24,57028885,dw,front_control,HAIER,EYBW152266BKU1,EYBW152266BKU1,ASIA,cn,retail,jd,,Neutral,,,I'll review later.,Haven't used it yet. I'll review later. The delivery man and the installation man have good service.,还没用，后期追评，送货师傅和安装师傅服务都不错,,,5.0
23-11-24,57028885,dw,front_control,HAIER,EYBW152266BKU1,EYBW152266BKU1,ASIA,cn,retail,jd,,Positive,"deliver,onboard",Delivery_Installation,The delivery man and the installation man have good service.,Haven't used it yet. I'll review later. The delivery man and the installation man have good service.,还没用，后期追评，送货师傅和安装师傅服务都不错,,,5.0
23-11-24,57028885,dw,front_control,HAIER,EYBW152266BKU1,EYBW152266BKU1,ASIA,cn,retail,jd,,Positive,"deliver,onboard",Service,The delivery man and the installation man have good service.,Haven't used it yet. I'll review later. The delivery man and the installation man have good service.,还没用，后期追评，送货师傅和安装师傅服务都不错,,,5.0
23-11-24,57029296,dw,front_control,LG,quadwash,LDF5545ST,,us,retail,lg_com_us,,Neutral,maintain,Durability,LG will repair rather then replace a faulty LG LDFN4542S product even if it is only a few months old.,[ Disappointed with No Replacement Product ] || ---------------- || LG will repair rather then replace a faulty LG LDFN4542S product even if it is only a few months old.We purchased this brand new dishwasher in March 2023. In July while walking in the basement I happened to notice water dripping from a ceiling light. Seems LG would rather refurbish this unit rather than have a happy customer who expected higher quality than was received. As for the water stained ceiling tile and light they left it up to us to get 3 quotes. Unfortunately the contacted tradespeople were not interested in quoting on this small job.,[ Disappointed with No Replacement  Product ] || ---------------- || LG will repair rather then replace a faulty LG  LDFN4542S product  even if it is only a few months old.We purchased this brand new dishwasher in March 2023. In July while walking in the basement I happened to notice water dripping from a ceiling light. Seems LG would rather refurbish this unit rather than have a happy customer who expected higher quality than was received. As for the water stained ceiling tile and light they left it up to us to get 3 quotes. Unfortunately the contacted tradespeople were not interested in quoting on this small job.,,,1.0
23-11-24,57029296,dw,front_control,LG,quadwash,LDF5545ST,,us,retail,lg_com_us,,Neutral,maintain,Service,LG will repair rather then replace a faulty LG LDFN4542S product even if it is only a few months old.,[ Disappointed with No Replacement Product ] || ---------------- || LG will repair rather then replace a faulty LG LDFN4542S product even if it is only a few months old.We purchased this brand new dishwasher in March 2023. In July while walking in the basement I happened to notice water dripping from a ceiling light. Seems LG would rather refurbish this unit rather than have a happy customer who expected higher quality than was received. As for the water stained ceiling tile and light they left it up to us to get 3 quotes. Unfortunately the contacted tradespeople were not interested in quoting on this small job.,[ Disappointed with No Replacement  Product ] || ---------------- || LG will repair rather then replace a faulty LG  LDFN4542S product  even if it is only a few months old.We purchased this brand new dishwasher in March 2023. In July while walking in the basement I happened to notice water dripping from a ceiling light. Seems LG would rather refurbish this unit rather than have a happy customer who expected higher quality than was received. As for the water stained ceiling tile and light they left it up to us to get 3 quotes. Unfortunately the contacted tradespeople were not interested in quoting on this small job.,,,1.0
23-11-24,57029296,dw,front_control,LG,quadwash,LDF5545ST,,us,retail,lg_com_us,,Neutral,purchase,,We purchased this brand new dishwasher in March 2023.,[ Disappointed with No Replacement Product ] || ---------------- || LG will repair rather then replace a faulty LG LDFN4542S product even if it is only a few months old.We purchased this brand new dishwasher in March 2023. In July while walking in the basement I happened to notice water dripping from a ceiling light. Seems LG would rather refurbish this unit rather than have a happy customer who expected higher quality than was received. As for the water stained ceiling tile and light they left it up to us to get 3 quotes. Unfortunately the contacted tradespeople were not interested in quoting on this small job.,[ Disappointed with No Replacement  Product ] || ---------------- || LG will repair rather then replace a faulty LG  LDFN4542S product  even if it is only a few months old.We purchased this brand new dishwasher in March 2023. In July while walking in the basement I happened to notice water dripping from a ceiling light. Seems LG would rather refurbish this unit rather than have a happy customer who expected higher quality than was received. As for the water stained ceiling tile and light they left it up to us to get 3 quotes. Unfortunately the contacted tradespeople were not interested in quoting on this small job.,,,1.0
23-11-24,57029296,dw,front_control,LG,quadwash,LDF5545ST,,us,retail,lg_com_us,,Negative,aware,Durability,In July while walking in the basement I happened to notice water dripping from a ceiling light.,[ Disappointed with No Replacement Product ] || ---------------- || LG will repair rather then replace a faulty LG LDFN4542S product even if it is only a few months old.We purchased this brand new dishwasher in March 2023. In July while walking in the basement I happened to notice water dripping from a ceiling light. Seems LG would rather refurbish this unit rather than have a happy customer who expected higher quality than was received. As for the water stained ceiling tile and light they left it up to us to get 3 quotes. Unfortunately the contacted tradespeople were not interested in quoting on this small job.,[ Disappointed with No Replacement  Product ] || ---------------- || LG will repair rather then replace a faulty LG  LDFN4542S product  even if it is only a few months old.We purchased this brand new dishwasher in March 2023. In July while walking in the basement I happened to notice water dripping from a ceiling light. Seems LG would rather refurbish this unit rather than have a happy customer who expected higher quality than was received. As for the water stained ceiling tile and light they left it up to us to get 3 quotes. Unfortunately the contacted tradespeople were not interested in quoting on this small job.,,,1.0
23-11-24,57029296,dw,front_control,LG,quadwash,LDF5545ST,,us,retail,lg_com_us,,Negative,,Service,Seems LG would rather refurbish this unit rather than have a happy customer who expected higher quality than was received.,[ Disappointed with No Replacement Product ] || ---------------- || LG will repair rather then replace a faulty LG LDFN4542S product even if it is only a few months old.We purchased this brand new dishwasher in March 2023. In July while walking in the basement I happened to notice water dripping from a ceiling light. Seems LG would rather refurbish this unit rather than have a happy customer who expected higher quality than was received. As for the water stained ceiling tile and light they left it up to us to get 3 quotes. Unfortunately the contacted tradespeople were not interested in quoting on this small job.,[ Disappointed with No Replacement  Product ] || ---------------- || LG will repair rather then replace a faulty LG  LDFN4542S product  even if it is only a few months old.We purchased this brand new dishwasher in March 2023. In July while walking in the basement I happened to notice water dripping from a ceiling light. Seems LG would rather refurbish this unit rather than have a happy customer who expected higher quality than was received. As for the water stained ceiling tile and light they left it up to us to get 3 quotes. Unfortunately the contacted tradespeople were not interested in quoting on this small job.,,,1.0
23-11-24,57029296,dw,front_control,LG,quadwash,LDF5545ST,,us,retail,lg_com_us,,Neutral,,,As for the water stained ceiling tile and light they left it up to us to get 3 quotes.,[ Disappointed with No Replacement Product ] || ---------------- || LG will repair rather then replace a faulty LG LDFN4542S product even if it is only a few months old.We purchased this brand new dishwasher in March 2023. In July while walking in the basement I happened to notice water dripping from a ceiling light. Seems LG would rather refurbish this unit rather than have a happy customer who expected higher quality than was received. As for the water stained ceiling tile and light they left it up to us to get 3 quotes. Unfortunately the contacted tradespeople were not interested in quoting on this small job.,[ Disappointed with No Replacement  Product ] || ---------------- || LG will repair rather then replace a faulty LG  LDFN4542S product  even if it is only a few months old.We purchased this brand new dishwasher in March 2023. In July while walking in the basement I happened to notice water dripping from a ceiling light. Seems LG would rather refurbish this unit rather than have a happy customer who expected higher quality than was received. As for the water stained ceiling tile and light they left it up to us to get 3 quotes. Unfortunately the contacted tradespeople were not interested in quoting on this small job.,,,1.0
23-11-24,57029296,dw,front_control,LG,quadwash,LDF5545ST,,us,retail,lg_com_us,,Negative,maintain,Service,Unfortunately the contacted tradespeople were not interested in quoting on this small job.,[ Disappointed with No Replacement Product ] || ---------------- || LG will repair rather then replace a faulty LG LDFN4542S product even if it is only a few months old.We purchased this brand new dishwasher in March 2023. In July while walking in the basement I happened to notice water dripping from a ceiling light. Seems LG would rather refurbish this unit rather than have a happy customer who expected higher quality than was received. As for the water stained ceiling tile and light they left it up to us to get 3 quotes. Unfortunately the contacted tradespeople were not interested in quoting on this small job.,[ Disappointed with No Replacement  Product ] || ---------------- || LG will repair rather then replace a faulty LG  LDFN4542S product  even if it is only a few months old.We purchased this brand new dishwasher in March 2023. In July while walking in the basement I happened to notice water dripping from a ceiling light. Seems LG would rather refurbish this unit rather than have a happy customer who expected higher quality than was received. As for the water stained ceiling tile and light they left it up to us to get 3 quotes. Unfortunately the contacted tradespeople were not interested in quoting on this small job.,,,1.0
23-11-24,57032140,dw,front_control,SIEMENS,SJ256I16JC,SJ256I16JC,ASIA,cn,retail,jd,,Positive,use,,Very good.,Very good. It is genuine. The tens of billions of subsidies are very cost-effective. I look forward to the results after using it.,很好，是正品，百亿补贴很划算，期待使用效果,,,5.0
23-11-24,57032140,dw,front_control,SIEMENS,SJ256I16JC,SJ256I16JC,ASIA,cn,retail,jd,,Positive,,,It is genuine.,Very good. It is genuine. The tens of billions of subsidies are very cost-effective. I look forward to the results after using it.,很好，是正品，百亿补贴很划算，期待使用效果,,,5.0
23-11-24,57032140,dw,front_control,SIEMENS,SJ256I16JC,SJ256I16JC,ASIA,cn,retail,jd,,Positive,,Price,The tens of billions of subsidies are very cost-effective.,Very good. It is genuine. The tens of billions of subsidies are very cost-effective. I look forward to the results after using it.,很好，是正品，百亿补贴很划算，期待使用效果,,,5.0
23-11-24,57032140,dw,front_control,SIEMENS,SJ256I16JC,SJ256I16JC,ASIA,cn,retail,jd,,Positive,,Product_Satisfaction,The tens of billions of subsidies are very cost-effective.,Very good. It is genuine. The tens of billions of subsidies are very cost-effective. I look forward to the results after using it.,很好，是正品，百亿补贴很划算，期待使用效果,,,5.0
23-11-24,57032140,dw,front_control,SIEMENS,SJ256I16JC,SJ256I16JC,ASIA,cn,retail,jd,,Neutral,use,,I look forward to the results after using it.,Very good. It is genuine. The tens of billions of subsidies are very cost-effective. I look forward to the results after using it.,很好，是正品，百亿补贴很划算，期待使用效果,,,5.0
23-11-24,57034439,dw,countertop,PANASONIC,NP_K8RWH3R,NP_K8RWH3R,ASIA,cn,retail,jd,,Positive,onboard,Delivery_Installation,"The installer was professional, fast and very nice.","The installer was professional, fast and very nice.",安装师傅专业快捷，非常好。,,,5.0
23-11-24,57034438,dw,countertop,PANASONIC,NP_K8RWH3R,NP_K8RWH3R,ASIA,cn,retail,jd,,Positive,use,,Not bad.,Not bad. I bought it yesterday and it arrived today. The service attitude of the workers is good.,还不错，昨天买的今天就到了，工人服务态度好,,,5.0
23-11-24,57034438,dw,countertop,PANASONIC,NP_K8RWH3R,NP_K8RWH3R,ASIA,cn,retail,jd,,Neutral,"deliver,purchase",Delivery_Installation,I bought it yesterday and it arrived today.,Not bad. I bought it yesterday and it arrived today. The service attitude of the workers is good.,还不错，昨天买的今天就到了，工人服务态度好,,,5.0
23-11-24,57034438,dw,countertop,PANASONIC,NP_K8RWH3R,NP_K8RWH3R,ASIA,cn,retail,jd,,Positive,,Service,The service attitude of the workers is good.,Not bad. I bought it yesterday and it arrived today. The service attitude of the workers is good.,还不错，昨天买的今天就到了，工人服务态度好,,,5.0
